,timestamp,pg_views,rolling_avg,pg_view_action,pg_view_christmas,pg_view_halloween,pg_view_valentine,pg_view_comedy,pg_view_romance,horror
2782,2014-07-12 15:42:00,72,67.0,18,1,2,0,22,5,1
2783,2014-07-13 15:42:00,85,75.66666666666667,25,1,0,0,16,13,7
2784,2014-07-14 15:42:00,0,52.33333333333334,0,0,0,0,0,0,0
2785,2014-07-15 15:42:00,0,28.33333333333333,0,0,0,0,0,0,0
2786,2014-07-16 15:42:00,0,0.0,0,0,0,0,0,0,0
2787,2014-07-17 15:42:00,51,17.0,3,0,0,0,5,5,1
2788,2014-07-18 15:42:00,94,48.33333333333334,23,0,1,0,24,11,4
2789,2014-07-19 15:42:00,126,90.33333333333331,28,0,0,0,21,20,7
2790,2014-07-20 15:42:00,83,101.0,13,0,0,0,21,16,7
2791,2014-07-21 15:42:00,80,96.33333333333331,26,0,0,0,13,18,4
2792,2014-07-22 15:42:00,88,83.66666666666667,18,0,1,0,15,5,7
2793,2014-07-23 15:42:00,68,78.66666666666667,9,0,0,0,5,6,1
2794,2014-07-24 15:42:00,138,98.0,33,5,1,0,22,21,9
2795,2014-07-25 15:42:00,178,128.0,39,3,1,0,37,35,12
2796,2014-07-26 15:42:00,112,142.66666666666666,34,3,0,0,27,20,5
2797,2014-07-27 15:42:00,141,143.66666666666666,17,1,1,0,22,14,2
2798,2014-07-28 15:42:00,70,107.66666666666669,7,0,0,0,9,13,2
2799,2014-07-29 15:42:00,78,96.33333333333331,7,0,0,0,12,5,2
2800,2014-07-30 15:42:00,69,72.33333333333333,11,0,0,0,8,14,2
2801,2014-07-31 15:42:00,52,66.33333333333333,6,1,2,0,7,4,3
2802,2014-08-01 15:42:00,83,68.0,16,0,0,0,11,18,4
2803,2014-08-02 15:42:00,99,78.0,13,0,0,0,15,17,2
2804,2014-08-03 15:42:00,118,100.0,19,0,1,0,22,19,10
2805,2014-08-04 15:42:00,73,96.66666666666669,17,0,1,0,11,10,6
2806,2014-08-05 15:42:00,65,85.33333333333333,16,0,0,0,11,4,3
2807,2014-08-06 15:42:00,81,73.0,15,1,0,0,12,15,3
2808,2014-08-07 15:42:00,98,81.33333333333333,22,0,0,0,12,8,4
2809,2014-08-08 15:42:00,90,89.66666666666669,22,0,1,0,11,16,4
2810,2014-08-09 15:42:00,122,103.33333333333331,19,1,0,0,20,20,5
2811,2014-08-10 15:42:00,127,113.0,26,0,0,0,24,19,2
2812,2014-08-11 15:42:00,108,119.0,23,0,0,0,16,13,4
2813,2014-08-12 15:42:00,80,105.0,13,1,0,0,15,11,2
2814,2014-08-13 15:42:00,78,88.66666666666669,22,0,0,0,17,16,6
2815,2014-08-14 15:42:00,64,74.0,20,0,0,0,8,8,5
2816,2014-08-15 15:42:00,152,98.0,15,1,1,0,36,21,6
2817,2014-08-16 15:42:00,113,109.66666666666669,27,2,0,0,19,5,2
2818,2014-08-17 15:42:00,55,106.66666666666669,11,2,0,0,6,5,1
2819,2014-08-18 15:42:00,52,73.33333333333333,4,1,0,0,4,4,3
2820,2014-08-19 15:42:00,46,51.0,8,0,0,0,8,5,6
2821,2014-08-20 15:42:00,56,51.33333333333334,11,0,0,0,8,7,1
2822,2014-08-21 15:42:00,75,59.0,13,0,0,0,6,10,3
2823,2014-08-22 15:42:00,119,83.33333333333333,27,0,1,0,20,12,9
2824,2014-08-23 15:42:00,146,113.33333333333331,21,1,1,0,19,22,5
2825,2014-08-24 15:42:00,113,126.0,23,2,1,0,25,21,6
2826,2014-08-25 15:42:00,112,123.66666666666669,28,0,0,0,20,14,8
2827,2014-08-26 15:42:00,44,89.66666666666669,13,1,0,0,4,7,3
2828,2014-08-27 15:42:00,38,64.66666666666667,11,1,1,0,3,3,1
2829,2014-08-28 15:42:00,95,59.0,24,2,0,0,20,13,3
2830,2014-08-29 15:42:00,123,85.33333333333333,31,0,1,0,27,26,15
2831,2014-08-30 15:42:00,104,107.33333333333331,20,0,0,0,11,11,6
2832,2014-08-31 15:42:00,109,112.0,19,1,1,0,23,15,1
2833,2014-09-01 15:42:00,67,93.33333333333331,14,0,1,0,15,12,3
2834,2014-09-02 15:42:00,89,88.33333333333331,19,1,0,0,17,9,3
2835,2014-09-03 15:42:00,81,79.0,17,2,0,0,13,13,4
2836,2014-09-04 15:42:00,57,75.66666666666667,16,0,0,0,11,9,2
2837,2014-09-05 15:42:00,109,82.33333333333333,21,2,0,0,16,13,7
2838,2014-09-06 15:42:00,85,83.66666666666667,16,1,0,0,14,17,7
2839,2014-09-07 15:42:00,73,89.0,18,0,1,0,8,6,5
2840,2014-09-08 15:42:00,53,70.33333333333333,14,0,0,0,12,6,4
2841,2014-09-09 15:42:00,58,61.33333333333334,10,0,0,0,10,10,5
2842,2014-09-10 15:42:00,67,59.33333333333334,7,0,0,0,8,5,1
2843,2014-09-11 15:42:00,77,67.33333333333333,19,0,0,0,20,11,4
2844,2014-09-12 15:42:00,93,79.0,21,2,0,0,18,12,3
2845,2014-09-13 15:42:00,86,85.33333333333333,12,2,0,0,18,15,1
2846,2014-09-14 15:42:00,71,83.33333333333333,17,0,0,0,21,15,5
2847,2014-09-15 15:42:00,105,87.33333333333331,17,1,2,0,12,11,11
2848,2014-09-16 15:42:00,125,100.33333333333331,36,1,1,0,20,29,6
2849,2014-09-17 15:42:00,58,96.0,13,0,0,0,10,7,4
2850,2014-09-18 15:42:00,63,82.0,13,3,2,0,6,13,0
2851,2014-09-19 15:42:00,83,68.0,23,0,0,0,17,14,5
2852,2014-09-20 15:42:00,107,84.33333333333333,33,0,0,0,20,16,7
2853,2014-09-21 15:42:00,82,90.66666666666669,18,2,0,0,20,16,4
2854,2014-09-22 15:42:00,180,123.0,37,2,1,0,30,29,16
2855,2014-09-23 15:42:00,80,114.0,19,0,0,0,17,19,2
2856,2014-09-24 15:42:00,39,99.66666666666669,12,0,1,0,7,7,0
2857,2014-09-25 15:42:00,0,39.66666666666666,0,0,0,0,0,0,0
2858,2014-09-26 15:42:00,0,13.0,0,0,0,0,0,0,0
2859,2014-09-27 15:42:00,0,0.0,0,0,0,0,0,0,0
2860,2014-09-28 15:42:00,0,0.0,0,0,0,0,0,0,0
2861,2014-09-29 15:42:00,0,0.0,0,0,0,0,0,0,0
2862,2014-09-30 15:42:00,0,0.0,0,0,0,0,0,0,0
2863,2014-10-01 15:42:00,0,0.0,0,0,0,0,0,0,0
2864,2014-10-02 15:42:00,0,0.0,0,0,0,0,0,0,0
2865,2014-10-03 15:42:00,141,47.0,31,0,0,0,31,19,11
2866,2014-10-04 15:42:00,86,75.66666666666667,17,1,1,0,21,7,7
2867,2014-10-05 15:42:00,96,107.66666666666669,18,0,0,0,16,17,6
2868,2014-10-06 15:42:00,51,77.66666666666667,8,0,0,0,8,5,4
2869,2014-10-07 15:42:00,89,78.66666666666667,19,0,1,0,6,11,12
2870,2014-10-08 15:42:00,62,67.33333333333333,19,1,0,0,12,6,8
2871,2014-10-09 15:42:00,164,105.0,14,1,0,0,32,25,5
2872,2014-10-10 15:42:00,128,118.0,18,3,0,0,22,12,3
2873,2014-10-11 15:42:00,181,157.66666666666666,54,0,0,0,39,24,20
2874,2014-10-12 15:42:00,106,138.33333333333334,16,0,2,0,19,25,6
2875,2014-10-13 15:42:00,79,122.0,25,0,0,0,18,11,8
2876,2014-10-14 15:42:00,83,89.33333333333331,17,0,0,0,14,11,3
2877,2014-10-15 15:42:00,65,75.66666666666667,12,2,2,0,3,4,8
2878,2014-10-16 15:42:00,56,68.0,10,0,0,0,12,10,3
2879,2014-10-17 15:42:00,60,60.33333333333334,8,0,0,0,9,10,2
2880,2014-10-18 15:42:00,108,74.66666666666667,21,0,0,0,20,17,2
2881,2014-10-19 15:42:00,76,81.33333333333333,20,1,1,0,5,6,5
2882,2014-10-20 15:42:00,36,73.33333333333333,11,2,1,0,5,4,3
2883,2014-10-21 15:42:00,47,53.0,6,0,0,0,8,2,1
2884,2014-10-22 15:42:00,52,45.0,7,0,0,0,2,2,7
2885,2014-10-23 15:42:00,33,44.0,7,1,1,0,9,7,1
2886,2014-10-24 15:42:00,128,71.0,26,3,2,0,21,27,11
2887,2014-10-25 15:42:00,73,78.0,24,0,0,0,17,7,12
2888,2014-10-26 15:42:00,75,92.0,17,7,0,0,18,8,6
2889,2014-10-27 15:42:00,52,66.66666666666667,10,0,1,0,13,13,2
2890,2014-10-28 15:42:00,43,56.66666666666666,10,0,0,0,11,3,5
2891,2014-10-29 15:42:00,60,51.66666666666666,14,0,0,0,9,3,6
2892,2014-10-30 15:42:00,95,66.0,13,0,1,0,15,11,8
2893,2014-10-31 15:42:00,125,93.33333333333331,23,2,2,0,20,25,11
2894,2014-11-01 15:42:00,97,105.66666666666669,17,2,3,0,18,13,10
2895,2014-11-02 15:42:00,59,93.66666666666669,8,1,0,0,16,9,3
2896,2014-11-03 15:42:00,48,68.0,18,2,1,0,8,4,3
2897,2014-11-04 15:42:00,155,87.33333333333331,42,1,1,0,30,16,7
2898,2014-11-05 15:42:00,503,235.3333333333333,74,4,1,0,74,75,28
2899,2014-11-06 15:42:00,259,305.6666666666667,49,2,0,0,49,46,14
2900,2014-11-07 15:42:00,222,328.0,34,3,2,0,40,26,15
2901,2014-11-08 15:42:00,214,231.66666666666663,39,2,1,0,34,30,11
2902,2014-11-09 15:42:00,223,219.66666666666663,32,3,0,0,30,32,4
2903,2014-11-10 15:42:00,216,217.66666666666663,40,0,0,0,42,27,16
2904,2014-11-11 15:42:00,152,197.0,15,3,2,0,30,14,9
2905,2014-11-12 15:42:00,261,209.66666666666663,82,1,0,0,63,29,15
2906,2014-11-13 15:42:00,206,206.3333333333333,39,2,1,0,37,30,13
2907,2014-11-14 15:42:00,205,224.0,36,1,1,0,40,33,9
2908,2014-11-15 15:42:00,311,240.66666666666663,63,2,1,0,62,41,18
2909,2014-11-16 15:42:00,162,226.0,24,2,0,0,28,19,10
2910,2014-11-17 15:42:00,170,214.3333333333333,28,1,2,0,34,19,15
2911,2014-11-18 15:42:00,134,155.33333333333334,14,1,3,0,18,11,9
2912,2014-11-19 15:42:00,167,157.0,33,1,4,0,18,20,11
2913,2014-11-20 15:42:00,223,174.66666666666663,48,2,3,0,46,26,11
2914,2014-11-21 15:42:00,172,187.3333333333333,34,1,1,0,32,26,13
2915,2014-11-22 15:42:00,314,236.3333333333333,48,1,5,0,57,37,22
2916,2014-11-23 15:42:00,203,229.66666666666663,28,1,0,0,44,24,8
2917,2014-11-24 15:42:00,160,225.66666666666663,23,1,0,0,26,13,3
2918,2014-11-25 15:42:00,163,175.33333333333337,38,0,1,0,36,18,13
2919,2014-11-26 15:42:00,215,179.33333333333337,42,2,0,0,50,45,8
2920,2014-11-27 15:42:00,179,185.66666666666663,19,2,1,0,35,20,11
2921,2014-11-28 15:42:00,272,222.0,56,1,2,0,49,40,17
2922,2014-11-29 15:42:00,273,241.3333333333333,54,2,1,0,45,50,17
2923,2014-11-30 15:42:00,194,246.3333333333333,49,8,2,0,47,32,11
2924,2014-12-01 15:42:00,256,241.0,37,3,2,0,43,27,14
2925,2014-12-02 15:42:00,225,225.0,47,1,1,0,39,32,7
2926,2014-12-03 15:42:00,301,260.6666666666667,50,5,1,0,48,46,16
2927,2014-12-04 15:42:00,221,249.0,44,4,4,0,31,34,21
2928,2014-12-05 15:42:00,221,247.66666666666663,44,7,2,0,41,32,16
2929,2014-12-06 15:42:00,301,247.66666666666663,46,8,3,0,45,32,30
2930,2014-12-07 15:42:00,251,257.6666666666667,41,6,1,0,37,26,19
2931,2014-12-08 15:42:00,224,258.6666666666667,47,2,3,0,55,38,17
2932,2014-12-09 15:42:00,131,202.0,28,2,0,0,23,11,3
2933,2014-12-10 15:42:00,170,175.0,33,0,2,0,39,21,20
2934,2014-12-11 15:42:00,150,150.33333333333334,23,0,1,0,29,23,11
2935,2014-12-12 15:42:00,157,159.0,20,3,5,0,34,22,8
2936,2014-12-13 15:42:00,257,188.0,39,4,0,0,50,29,25
2937,2014-12-14 15:42:00,234,216.0,38,1,6,0,52,32,23
2938,2014-12-15 15:42:00,200,230.3333333333333,51,2,5,0,42,29,15
2939,2014-12-16 15:42:00,154,196.0,32,0,4,0,22,17,10
2940,2014-12-17 15:42:00,156,170.0,22,2,0,0,30,19,11
2941,2014-12-18 15:42:00,266,192.0,72,6,4,0,53,46,22
2942,2014-12-19 15:42:00,262,228.0,52,2,0,0,41,31,14
2943,2014-12-20 15:42:00,333,287.0,56,3,4,0,59,45,14
2944,2014-12-21 15:42:00,304,299.6666666666667,86,8,5,0,71,44,16
2945,2014-12-22 15:42:00,274,303.6666666666667,49,6,2,0,49,24,17
2946,2014-12-23 15:42:00,249,275.6666666666667,45,8,2,0,50,39,15
2947,2014-12-24 15:42:00,233,252.0,59,3,1,0,50,49,14
2948,2014-12-25 15:42:00,243,241.66666666666663,43,8,3,0,54,36,7
2949,2014-12-26 15:42:00,266,247.3333333333333,32,4,2,0,35,30,13
2950,2014-12-27 15:42:00,304,271.0,59,3,0,0,60,47,24
2951,2014-12-28 15:42:00,308,292.6666666666667,80,13,7,0,47,40,37
2952,2014-12-29 15:42:00,299,303.6666666666667,65,10,7,0,66,52,18
2953,2014-12-30 15:42:00,260,289.0,46,6,1,0,63,34,13
2954,2014-12-31 15:42:00,202,253.66666666666663,35,3,4,0,43,22,17
2955,2015-01-01 15:42:00,464,308.6666666666667,168,13,3,0,101,63,36
2956,2015-01-02 15:42:00,315,327.0,60,2,1,0,59,46,19
2957,2015-01-03 15:42:00,499,426.0,124,11,5,0,120,76,41
2958,2015-01-04 15:42:00,566,460.0,97,11,5,0,119,69,37
2959,2015-01-05 15:42:00,255,440.0,47,3,2,0,39,32,8
2960,2015-01-06 15:42:00,401,407.33333333333326,98,1,3,0,92,57,24
2961,2015-01-07 15:42:00,417,357.66666666666674,62,6,5,0,59,39,15
2962,2015-01-08 15:42:00,222,346.66666666666674,49,4,1,0,45,29,11
2963,2015-01-09 15:42:00,345,328.0,84,8,0,0,91,36,19
2964,2015-01-10 15:42:00,285,284.0,50,3,0,0,54,41,18
2965,2015-01-11 15:42:00,240,290.0,50,0,3,0,58,40,10
2966,2015-01-12 15:42:00,218,247.66666666666663,43,6,2,0,51,32,14
2967,2015-01-13 15:42:00,204,220.66666666666663,44,2,0,0,34,24,14
2968,2015-01-14 15:42:00,367,263.0,84,4,5,0,66,43,42
2969,2015-01-15 15:42:00,214,261.6666666666667,50,3,4,0,31,24,24
2970,2015-01-16 15:42:00,265,282.0,55,0,1,0,54,38,14
2971,2015-01-17 15:42:00,241,240.0,46,4,0,0,42,33,10
2972,2015-01-18 15:42:00,279,261.6666666666667,55,2,1,0,61,33,20
2973,2015-01-19 15:42:00,196,238.66666666666663,41,1,1,0,41,22,6
2974,2015-01-20 15:42:00,218,231.0,50,0,3,0,34,20,8
2975,2015-01-21 15:42:00,274,229.3333333333333,38,2,1,0,58,41,17
2976,2015-01-22 15:42:00,205,232.3333333333333,44,4,1,0,41,26,24
2977,2015-01-23 15:42:00,181,220.0,17,1,2,0,22,25,9
2978,2015-01-24 15:42:00,255,213.66666666666663,49,4,1,0,54,38,9
2979,2015-01-25 15:42:00,184,206.66666666666663,35,2,1,0,39,17,7
2980,2015-01-26 15:42:00,187,208.66666666666663,45,1,2,0,38,36,13
2981,2015-01-27 15:42:00,232,201.0,34,3,5,0,34,33,16
2982,2015-01-28 15:42:00,344,254.3333333333333,65,3,3,0,76,50,34
2983,2015-01-29 15:42:00,216,264.0,33,2,1,0,39,19,10
2984,2015-01-30 15:42:00,378,312.6666666666667,69,1,2,0,69,55,15
2985,2015-01-31 15:42:00,304,299.3333333333333,74,0,1,0,69,32,16
2986,2015-02-01 15:42:00,192,291.3333333333333,27,4,4,0,37,27,15
2987,2015-02-02 15:42:00,201,232.3333333333333,47,1,2,0,31,30,17
2988,2015-02-03 15:42:00,193,195.3333333333333,39,0,1,0,39,26,18
2989,2015-02-04 15:42:00,224,206.0,45,1,6,0,47,35,13
2990,2015-02-05 15:42:00,201,206.0,42,0,1,0,40,27,12
2991,2015-02-06 15:42:00,182,202.3333333333333,44,4,0,0,43,20,4
2992,2015-02-07 15:42:00,257,213.3333333333333,51,2,1,0,42,36,21
2993,2015-02-08 15:42:00,212,217.0,57,7,1,0,33,23,14
2994,2015-02-09 15:42:00,237,235.3333333333333,71,3,1,0,53,37,20
2995,2015-02-10 15:42:00,211,220.0,55,3,2,0,47,33,17
2996,2015-02-11 15:42:00,147,198.3333333333333,37,3,0,0,33,19,11
2997,2015-02-12 15:42:00,232,196.66666666666663,47,2,0,0,50,36,9
2998,2015-02-13 15:42:00,253,210.66666666666663,69,10,0,0,58,53,15
2999,2015-02-14 15:42:00,262,249.0,78,4,0,0,58,45,13
3000,2015-02-15 15:42:00,230,248.3333333333333,65,1,1,0,65,29,10
3001,2015-02-16 15:42:00,231,241.0,45,0,2,0,32,36,18
3002,2015-02-17 15:42:00,213,224.66666666666663,36,2,2,0,37,35,10
3003,2015-02-18 15:42:00,145,196.3333333333333,31,0,0,0,32,24,10
3004,2015-02-19 15:42:00,178,178.66666666666663,45,0,0,0,34,21,17
3005,2015-02-20 15:42:00,395,239.3333333333333,60,8,3,0,74,58,20
3006,2015-02-21 15:42:00,306,293.0,49,2,3,0,54,35,22
3007,2015-02-22 15:42:00,242,314.3333333333333,58,2,2,0,48,34,12
3008,2015-02-23 15:42:00,326,291.3333333333333,82,8,3,0,75,56,19
3009,2015-02-24 15:42:00,187,251.66666666666663,32,1,2,0,39,32,13
3010,2015-02-25 15:42:00,184,232.3333333333333,50,1,0,0,30,30,13
3011,2015-02-26 15:42:00,169,180.0,31,0,0,0,24,25,6
3012,2015-02-27 15:42:00,252,201.66666666666663,36,0,1,0,56,44,15
3013,2015-02-28 15:42:00,261,227.3333333333333,53,6,2,0,52,39,11
3014,2015-03-01 15:42:00,284,265.6666666666667,99,2,1,0,75,36,31
3015,2015-03-02 15:42:00,151,232.0,42,1,0,0,25,25,14
3016,2015-03-03 15:42:00,240,225.0,42,2,1,0,44,25,17
3017,2015-03-04 15:42:00,245,212.0,48,2,2,0,45,35,9
3018,2015-03-05 15:42:00,192,225.66666666666663,38,2,0,0,36,26,16
3019,2015-03-06 15:42:00,160,199.0,38,7,1,0,35,26,9
3020,2015-03-07 15:42:00,193,181.66666666666663,40,2,5,0,37,38,14
3021,2015-03-08 15:42:00,160,171.0,41,0,0,0,31,33,14
3022,2015-03-09 15:42:00,154,169.0,26,1,2,0,43,21,11
3023,2015-03-10 15:42:00,136,150.0,31,0,3,0,26,21,7
3024,2015-03-11 15:42:00,116,135.33333333333334,28,1,2,0,31,14,5
3025,2015-03-12 15:42:00,146,132.66666666666666,34,0,0,0,40,26,10
3026,2015-03-13 15:42:00,199,153.66666666666666,40,2,1,0,45,25,8
3027,2015-03-14 15:42:00,230,191.66666666666663,41,2,4,0,48,37,17
3028,2015-03-15 15:42:00,207,212.0,44,5,3,0,36,33,9
3029,2015-03-16 15:42:00,69,168.66666666666666,8,0,4,0,12,7,4
3030,2015-03-17 15:42:00,193,156.33333333333334,55,2,1,0,49,36,17
3031,2015-03-18 15:42:00,271,177.66666666666663,65,2,2,0,57,34,8
3032,2015-03-19 15:42:00,273,245.66666666666663,44,8,2,0,60,33,16
3033,2015-03-20 15:42:00,181,241.66666666666663,37,0,0,0,55,23,9
3034,2015-03-21 15:42:00,230,228.0,58,2,3,0,50,26,14
3035,2015-03-22 15:42:00,257,222.66666666666663,50,1,3,0,38,34,21
3036,2015-03-23 15:42:00,196,227.66666666666663,44,2,2,0,45,26,7
3037,2015-03-24 15:42:00,138,197.0,38,1,1,0,28,16,8
3038,2015-03-25 15:42:00,185,173.0,33,1,1,0,31,19,12
3039,2015-03-26 15:42:00,193,172.0,29,0,0,0,42,17,9
3040,2015-03-27 15:42:00,206,194.66666666666663,73,2,1,0,63,29,16
3041,2015-03-28 15:42:00,295,231.3333333333333,72,5,0,0,60,40,13
3042,2015-03-29 15:42:00,287,262.6666666666667,96,4,3,0,69,45,16
3043,2015-03-30 15:42:00,189,257.0,29,0,0,0,36,28,10
3044,2015-03-31 15:42:00,184,220.0,38,2,0,0,38,22,9
3045,2015-04-01 15:42:00,210,194.3333333333333,24,3,0,0,41,38,12
3046,2015-04-02 15:42:00,168,187.3333333333333,30,0,0,0,39,29,12
3047,2015-04-03 15:42:00,191,189.66666666666663,45,3,1,0,39,29,14
3048,2015-04-04 15:42:00,474,277.6666666666667,109,8,11,0,100,59,32
3049,2015-04-05 15:42:00,266,310.3333333333333,75,1,3,0,76,47,15
3050,2015-04-06 15:42:00,208,316.0,40,3,3,0,36,20,14
3051,2015-04-07 15:42:00,233,235.66666666666663,60,1,4,0,54,36,17
3052,2015-04-08 15:42:00,111,184.0,31,0,1,0,20,23,2
3053,2015-04-09 15:42:00,144,162.66666666666666,27,4,3,0,26,22,4
3054,2015-04-10 15:42:00,203,152.66666666666666,39,2,4,0,47,40,11
3055,2015-04-11 15:42:00,148,165.0,37,2,1,0,31,29,3
3056,2015-04-12 15:42:00,242,197.66666666666663,46,3,3,0,47,33,13
3057,2015-04-13 15:42:00,159,183.0,37,3,2,0,33,25,8
3058,2015-04-14 15:42:00,154,185.0,38,1,1,0,24,19,11
3059,2015-04-15 15:42:00,157,156.66666666666666,34,3,0,0,31,31,10
3060,2015-04-16 15:42:00,219,176.66666666666663,64,6,0,0,41,31,15
3061,2015-04-17 15:42:00,264,213.3333333333333,54,4,4,0,41,50,10
3062,2015-04-18 15:42:00,331,271.3333333333333,61,3,5,0,79,58,25
3063,2015-04-19 15:42:00,168,254.3333333333333,36,3,2,0,38,22,9
3064,2015-04-20 15:42:00,242,247.0,71,1,1,0,63,32,18
3065,2015-04-21 15:42:00,252,220.66666666666663,59,4,1,0,41,37,13
3066,2015-04-22 15:42:00,287,260.3333333333333,60,10,3,0,66,33,30
3067,2015-04-23 15:42:00,132,223.66666666666663,29,0,1,0,31,11,9
3068,2015-04-24 15:42:00,262,227.0,61,5,2,0,52,33,18
3069,2015-04-25 15:42:00,194,196.0,38,2,0,0,33,21,6
3070,2015-04-26 15:42:00,160,205.3333333333333,36,3,0,0,28,28,6
3071,2015-04-27 15:42:00,253,202.3333333333333,50,4,0,0,52,33,10
3072,2015-04-28 15:42:00,248,220.3333333333333,62,2,5,0,55,43,18
3073,2015-04-29 15:42:00,153,218.0,35,0,0,0,36,20,9
3074,2015-04-30 15:42:00,224,208.3333333333333,52,5,3,0,53,45,8
3075,2015-05-01 15:42:00,399,258.6666666666667,100,4,4,0,98,55,19
3076,2015-05-02 15:42:00,258,293.6666666666667,52,0,2,0,64,38,14
3077,2015-05-03 15:42:00,295,317.3333333333333,73,5,1,0,73,44,20
3078,2015-05-04 15:42:00,266,273.0,51,3,2,0,46,35,28
3079,2015-05-05 15:42:00,257,272.6666666666667,77,3,3,0,71,43,22
3080,2015-05-06 15:42:00,210,244.3333333333333,57,4,1,0,50,29,16
3081,2015-05-07 15:42:00,317,261.3333333333333,59,2,4,0,66,53,31
3082,2015-05-08 15:42:00,180,235.66666666666663,44,1,0,0,35,28,11
3083,2015-05-09 15:42:00,293,263.3333333333333,85,2,3,0,61,40,19
3084,2015-05-10 15:42:00,280,251.0,81,1,1,0,68,40,16
3085,2015-05-11 15:42:00,231,268.0,45,0,0,0,49,31,20
3086,2015-05-12 15:42:00,213,241.3333333333333,46,0,2,0,42,32,24
3087,2015-05-13 15:42:00,180,208.0,39,6,1,0,41,33,18
3088,2015-05-14 15:42:00,169,187.3333333333333,36,2,0,0,34,25,6
3089,2015-05-15 15:42:00,179,176.0,44,2,0,0,31,28,12
3090,2015-05-16 15:42:00,273,207.0,43,4,4,0,55,36,23
3091,2015-05-17 15:42:00,230,227.3333333333333,47,6,0,0,39,22,18
3092,2015-05-18 15:42:00,180,227.66666666666663,50,2,0,0,36,24,9
3093,2015-05-19 15:42:00,275,228.3333333333333,50,0,1,0,55,37,10
3094,2015-05-20 15:42:00,236,230.3333333333333,50,2,2,0,56,27,16
3095,2015-05-21 15:42:00,217,242.66666666666663,87,1,4,0,93,27,8
3096,2015-05-22 15:42:00,241,231.3333333333333,52,1,0,0,41,26,21
3097,2015-05-23 15:42:00,265,241.0,58,3,1,0,58,46,21
3098,2015-05-24 15:42:00,321,275.6666666666667,65,5,1,0,55,37,9
3099,2015-05-25 15:42:00,258,281.3333333333333,32,4,0,0,48,39,11
3100,2015-05-26 15:42:00,256,278.3333333333333,89,3,0,0,35,21,16
3101,2015-05-27 15:42:00,146,220.0,40,1,3,0,31,15,4
3102,2015-05-28 15:42:00,196,199.3333333333333,42,1,0,0,53,41,14
3103,2015-05-29 15:42:00,241,194.3333333333333,62,3,3,0,53,31,8
3104,2015-05-30 15:42:00,301,246.0,72,2,1,0,79,56,19
3105,2015-05-31 15:42:00,264,268.6666666666667,78,8,2,0,61,38,22
3106,2015-06-01 15:42:00,229,264.6666666666667,48,3,0,0,50,28,15
3107,2015-06-02 15:42:00,243,245.3333333333333,54,3,4,0,59,21,16
3108,2015-06-03 15:42:00,169,213.66666666666663,43,2,0,0,27,18,8
3109,2015-06-04 15:42:00,201,204.3333333333333,30,3,2,0,34,29,12
3110,2015-06-05 15:42:00,292,220.66666666666663,46,2,2,0,59,41,14
3111,2015-06-06 15:42:00,202,231.66666666666663,51,3,2,0,33,26,15
3112,2015-06-07 15:42:00,212,235.3333333333333,37,1,2,0,30,29,13
3113,2015-06-08 15:42:00,202,205.3333333333333,50,0,0,0,44,34,7
3114,2015-06-09 15:42:00,265,226.3333333333333,71,1,0,0,45,47,10
3115,2015-06-10 15:42:00,271,246.0,55,3,0,0,40,41,18
3116,2015-06-11 15:42:00,166,234.0,46,3,1,0,33,24,22
3117,2015-06-12 15:42:00,176,204.3333333333333,40,2,1,0,26,19,17
3118,2015-06-13 15:42:00,352,231.3333333333333,82,3,3,0,82,46,30
3119,2015-06-14 15:42:00,248,258.6666666666667,42,5,0,0,59,36,16
3120,2015-06-15 15:42:00,265,288.3333333333333,71,4,0,0,78,55,23
3121,2015-06-16 15:42:00,426,313.0,93,6,4,0,67,40,34
3122,2015-06-17 15:42:00,294,328.3333333333333,56,2,2,0,57,35,18
3123,2015-06-18 15:42:00,449,389.66666666666674,116,5,6,0,132,77,34
3124,2015-06-19 15:42:00,221,321.3333333333333,52,4,0,0,50,26,13
3125,2015-06-20 15:42:00,357,342.3333333333333,81,0,1,0,68,46,12
3126,2015-06-21 15:42:00,366,314.6666666666667,80,6,5,0,94,52,29
3127,2015-06-22 15:42:00,332,351.66666666666674,93,2,3,0,65,32,42
3128,2015-06-23 15:42:00,271,323.0,78,5,2,0,53,30,16
3129,2015-06-24 15:42:00,277,293.3333333333333,72,3,3,0,40,34,22
3130,2015-06-25 15:42:00,190,246.0,53,1,0,0,37,24,16
3131,2015-06-26 15:42:00,177,214.66666666666663,36,0,6,0,33,15,17
3132,2015-06-27 15:42:00,495,287.3333333333333,99,8,10,0,118,53,45
3133,2015-06-28 15:42:00,414,362.0,80,3,5,0,78,53,32
3134,2015-06-29 15:42:00,249,386.0,49,1,2,0,42,26,15
3135,2015-06-30 15:42:00,347,336.6666666666667,78,7,5,0,67,45,29
3136,2015-07-01 15:42:00,236,277.3333333333333,67,6,2,0,56,39,22
3137,2015-07-02 15:42:00,257,280.0,68,4,6,0,64,35,20
3138,2015-07-03 15:42:00,302,265.0,65,2,2,0,48,42,25
3139,2015-07-04 15:42:00,436,331.6666666666667,93,3,2,0,81,65,26
3140,2015-07-05 15:42:00,312,350.0,63,3,1,0,83,48,21
3141,2015-07-06 15:42:00,414,387.33333333333326,85,1,2,0,82,49,37
3142,2015-07-07 15:42:00,162,296.0,29,2,3,0,24,20,10
