,unnamed: 0,unnamed: 0,mth_day,sad,sad_norm,sad_ravg
261,261,261,09-18,5.373874577786329,-0.2167098191556704,0.35042980401478546
262,262,262,09-19,6.233706497973636,0.960113932680586,0.5131377297567888
263,263,263,09-20,6.177053864181449,0.8825753306754363,0.6432585531730711
264,264,264,09-21,5.8743871215017105,0.4683252856214697,0.7023472059339891
265,265,265,09-22,6.379789879812014,1.1600534667450089,0.4213857009488279
266,266,266,09-23,6.23342235757649,0.9597250390371111,0.05627352832305022
267,267,267,09-24,4.142187997940408,-1.902478849066638,-0.3385561572788269
268,268,268,09-25,4.633117964732016,-1.2305591030740801,-0.42126029034604784
269,269,269,09-26,4.446188900647389,-1.4864027829358268,-0.6896785013858878
270,270,270,09-27,5.511826525159278,-0.02789951278185581,-0.8892217458048236
271,271,271,09-28,5.2030909283258255,-0.4504557994940313,-0.6974911436839307
272,272,272,09-29,5.358659331721053,-0.2375344274765029,-0.7331499822782733
273,273,273,09-30,4.982701752985085,-0.7520952363412805,-0.7235102596405358
274,274,274,10-01,4.476795791871137,-1.4445121346401355,-0.7800675750438519
275,275,275,10-02,4.488447775246474,-1.428564447109402,-0.5912626062266834
276,276,276,10-03,5.263889049247563,-0.3672434052017522,-0.4950773085944204
277,277,277,10-04,6.0307792136395575,0.6823740134089805,-0.3751336162866069
278,278,278,10-05,5.78031901879598,0.339577358317075,0.13066637127957467
279,279,279,10-06,5.508514127746191,-0.03243308249439925,0.42544611865646265
280,280,280,10-07,6.69413534094709,1.5902877907569537,0.2055188187863956
281,281,281,10-08,5.7807111366406225,0.34011403715192595,0.1114839888021798
282,282,282,10-09,4.299765854484575,-1.6868072044221545,-0.020838476539685503
283,283,283,10-10,5.6185468043072975,0.1181650335036856,-0.17215441149236252
284,284,284,10-11,5.200240246857775,-0.4543574337341168,-0.4805035806778225
285,285,285,10-12,4.8451712743973205,-0.9403286922104612,-0.7946023465725895
286,286,286,10-13,5.342385984349544,-0.2598072243558063,-0.4192102406853544
287,287,287,10-14,4.4037565438070505,-1.5444785582166767,-0.5280502592810802
288,288,288,10-15,5.945419834825495,0.565545430901256,-0.5532059521842624
289,289,289,10-16,5.141411012122472,-0.5348750780706693,-0.4093249064217166
290,290,290,10-17,5.089962045731213,-0.6052915911532104,-0.2850572449343492
291,291,291,10-18,5.475920861139759,-0.07704241763518639,-0.16273569381035524
292,292,292,10-19,5.887153891151971,0.4857987445683979,-0.05121875601230772
293,293,293,10-20,4.939993039811432,-0.8105492514727131,-0.13292637286570594
294,294,294,10-21,6.4342907771939934,1.2346470576895412,0.07372187712277557
295,295,295,10-22,4.783218970280874,-1.0251207791910586,0.018013928803394374
296,296,296,10-23,5.9958721855309705,0.6345979087776786,0.10288189609407976
297,297,297,10-24,5.231706863427312,-0.4112901075514736,0.18732865205318816
298,298,298,10-25,6.259200361988822,0.9950065483125105,-0.008897514719728883
299,299,299,10-26,5.310192993117672,-0.30386871571806257,0.2408762927824737
300,300,300,10-27,5.57406924527426,0.05729005705203893,0.17936481491091705
301,301,301,10-28,5.878184085568567,0.4735220658221567,0.2961218858036148
302,302,302,10-29,5.7262165193396655,0.2655290415483387,0.2288273169211981
303,303,303,10-30,5.743549641776074,0.2892523178047131,0.18692745647713194
304,304,304,10-31,5.9641926263441585,0.5912391350180101,0.4846404265021214
305,305,305,11-01,5.1265112613121016,-0.5552678783824595,0.5893155588924602
306,306,306,11-02,6.8791913467707495,1.843567877201976,0.5340880929570132
307,307,307,11-03,6.3370617379202105,1.1015728601641899,0.7131793853371576
308,308,308,11-04,5.484108873186573,-0.06583575406434361,0.7601547016949746
309,309,309,11-05,6.528654851842258,1.3638000720855807,0.7406838391121564
310,310,310,11-06,6.1701242778883625,0.8730910331649117,0.3174013996423619
311,311,311,11-07,5.0411543717889336,-0.6720930538793685,0.16011338386269738
312,312,312,11-08,5.0235944378386055,-0.6961267596167914,0.15654532350465766
313,313,313,11-09,5.64753831649407,0.15784476548620255,-0.3658193505805276
314,314,314,11-10,5.468467114507532,-0.08724411621258217,-0.5266549524345151
315,315,315,11-11,4.238698585803997,-1.77038797242553,-0.4689459236359548
316,316,316,11-12,5.465048853497182,-0.09192257795901347,-0.13332546548484245
317,317,317,11-13,5.294140759767184,-0.3258388810880068,-0.12057742188886235
318,318,318,11-14,6.4948964023134055,1.3175959892898823,-0.08623487497556016
319,319,319,11-15,5.7034235318629465,0.2343330270620831,-0.02440172474724674
320,320,320,11-16,5.619018892599257,0.11881116526723084,0.0619151857010321
321,321,321,11-17,4.5097644078988495,-1.3993890710556494,0.5507759840412457
322,322,322,11-18,5.843447240203296,0.4259788847306596,0.4148782789899477
323,323,323,11-19,7.437221836871338,2.6073259089532748,0.3948191753412459
324,324,324,11-20,5.899144398663001,0.502209758982095,0.3356644516191869
325,325,325,11-21,5.615487895380827,0.11397840516987245,0.6891502885840208
326,326,326,11-22,5.359694828447475,-0.23611717706512336,0.7193270854144455
327,327,327,11-23,6.059385099097037,0.7215259507333542,0.23630513266586506
328,328,328,11-24,5.975737091372527,0.6070396657132063,0.1950187190206284
329,329,329,11-25,5.319737247646857,-0.29080580753820784,0.08998947394392352
330,330,330,11-26,5.718151911384393,0.2544912771106748,0.34349195862767745
331,331,331,11-27,5.155057874338771,-0.5161970652903566,0.2321957704360685
332,332,332,11-28,6.4710058187522375,1.2848977310374,0.2844399719803649
333,333,333,11-29,5.571481884772887,0.05374882158370094,0.34393718773013643
334,334,334,11-30,6.204766623088178,0.920504874978984,0.1978284627900269
335,335,335,12-01,5.580562737534024,0.06617748696042135,0.4634449871165722
336,336,336,12-02,5.0776365649256805,-0.6221610725299824,0.20883853239198366
337,337,337,12-03,6.319474716480906,1.0775020806689155,0.13178892954554178
338,338,338,12-04,5.3548552149782935,-0.2427409973101313,0.1022215272977578
339,339,339,12-05,5.23370976964476,-0.4085487954949503,0.08459353464534497
340,340,340,12-06,6.075148252231911,0.7431004614922803,0.11483585303782745
341,341,341,12-07,5.503284670630354,-0.03959046895405547,-0.20360898795257407
342,342,342,12-08,5.210213651275696,-0.4407071621750878,-0.1179046604916529
343,343,343,12-09,4.923467683098306,-0.8331669652734931,-0.18499962925138733
344,344,344,12-10,5.730568143957343,0.27148496745539563,-0.14491290103318566
345,345,345,12-11,4.939577046370407,-0.8111186080533568,-0.1731965462612166
346,346,346,12-12,6.250881526364597,0.9836208308014904,-0.028774726690487886
347,347,347,12-13,5.379294068222637,-0.20929234032224128,0.3441514703507492
348,348,348,12-14,5.8433338967398925,0.4258237552492845,0.2939588467909696
349,349,349,12-15,6.558311546114083,1.4043902169739295,0.47512919074886106
350,350,350,12-16,5.51053237482554,-0.029670773903281624,0.10497517435485047
351,351,351,12-17,5.733796458495172,0.2759034556939918,0.1946657297987141
352,352,352,12-18,4.628190423209209,-1.2373032675625733,-0.09141489918542853
353,353,353,12-19,5.772481930328399,0.3288509923409405,-0.4914501251710488
354,354,354,12-20,4.589205963832295,-1.2906600186555712,-0.4744792320868816
355,355,355,12-21,4.804626395053472,-0.9958211389397922,-0.4294513495796479
356,356,356,12-22,5.584929831021087,0.07215458460172126,-0.23692760704092425
357,357,357,12-23,5.931190897302607,0.5460707507373946,-0.2601201722755742
358,358,358,12-24,5.472181168486505,-0.08216081233023148,-0.12072139712932015
359,359,359,12-25,5.670809740918579,0.18969560093304064,-0.12872027491697094
360,360,360,12-26,5.2003060524500135,-0.4542673677780471,-0.5994126718467109
361,361,361,12-27,4.76956070010926,-1.0438144056656968,-0.8750932956704629
362,362,362,12-28,3.5214958792258466,-2.7519997969767185,-1.0429494186667445
363,363,363,12-29,4.722654785904716,-1.1080129922051172,
364,364,364,12-30,4.7363289952487335,-1.089297550307921,
365,365,365,12-31,,,
