,unnamed: 0,unnamed: 0,mth_day,strong female lead,strong female lead_norm,strong female lead_ravg
117,117,117,04-27,2.5116856964871306,0.2939357942840662,0.41993970652665547
118,118,118,04-28,2.0950647586602757,-0.8036654830258979,0.5613459115926269
119,119,119,04-29,2.900913825955404,1.3193698358321508,0.2006839736779741
120,120,120,04-30,2.7102625199609567,0.8170928305720717,0.07731558174409615
121,121,121,05-01,2.3386532978671117,-0.1619236321095958,0.10021124620631876
122,122,122,05-02,2.0201936404371743,-1.000915855088222,0.33450309282851265
123,123,123,05-03,2.563829293971628,0.43130978105740186,0.09690884341098907
124,124,124,05-04,2.6286513581811057,0.6020855967072654,-0.12484220887125876
125,125,125,05-05,2.3598061884504835,-0.10619566067299026,-0.3675750595943366
126,126,126,05-06,2.205236879362151,-0.5134134831214154,-0.32474618313771536
127,127,127,05-07,1.7858427827911016,-1.6183207364480627,-0.2810246680436322
128,128,128,05-08,2.117734015312608,-0.7439425963484942,-0.09816542647246093
129,129,129,05-09,2.663402603505399,0.6936388716219007,-0.31780703114723524
130,130,130,05-10,3.0451030713226968,1.6992410461342928,-0.10491043974016044
131,131,131,05-11,1.8595846970014096,-1.4240452887216364,0.2496698398441964
132,132,132,05-12,2.690096979686768,0.7639660653210333,0.3802909384039633
133,133,133,05-13,2.5933795723476534,0.5091609410580784,0.2006179516287772
134,134,134,05-14,2.415216274345599,0.03978399501010802,-0.11892271172139054
135,135,135,05-15,2.2542074077642544,-0.3843990490292168,-0.056888148061307264
136,136,136,05-16,2.317367051380912,-0.21800293396671347,0.02382325940251516
137,137,137,05-17,2.00086495217614,-1.0518379067611363,-0.012279860572631354
138,138,138,05-18,2.8739127038447148,1.2482345101039678,0.09617614356957843
139,139,139,05-19,2.511156732341209,0.29254222120719936,0.4108993505240799
140,140,140,05-20,2.662218768381074,0.6905200198633665,0.5145647402370405
141,141,141,05-21,2.9709719397368124,1.5039401926977918,0.9931217848962852
142,142,142,05-22,2.5534591885270133,0.40398940431104974,0.9548621913414947
143,143,143,05-23,3.0907519022253704,1.8195043611943336,0.944482990389764
144,144,144,05-24,2.7867786156625107,1.0186769487752247,0.605265770595806
145,145,145,05-25,2.4875186816731123,0.23026701549681464,0.3455617062772502
146,146,146,05-26,1.889670489735075,-1.3447832989003825,0.32507209964176903
147,147,147,05-27,2.379510433246853,-0.054284193213542935,0.3752558464894261
148,148,148,05-28,2.5067952534060622,0.2810517644981626,0.2585169630155336
149,149,149,05-29,3.20504258377365,2.1206068422802757,0.2346364904791424
150,150,150,05-30,2.5209123264051696,0.31824364793187,0.5440979814946766
151,151,151,05-31,2.433132238784252,0.08698418027846756,0.8362538783446153
152,152,152,06-01,2.5944517574327755,0.5119856471928234,1.127626673285594
153,153,153,06-02,3.0448791764515524,1.6986511878860886,0.8502675976229254
154,154,154,06-03,3.1703805257358484,2.029288534144034,1.0262870893223586
155,155,155,06-04,2.573372774675543,0.4564523883042637,1.0168336958933286
156,156,156,06-05,2.921786891096012,1.3743605981284683,1.0757308619693149
157,157,157,06-06,2.4116026630587144,0.030263819704288927,0.8049829458242971
158,158,158,06-07,2.7285867647793007,0.8653686436487399,0.4477906118414296
159,159,159,06-08,2.428265914035591,0.07416369101598279,0.5702345949914057
160,160,160,06-09,2.3568949281249045,-0.11386546975317093,0.5855227333997529
161,161,161,06-10,2.8522321099136847,1.1911162872041203,0.8340179096410331
162,162,162,06-11,2.95660477274201,1.4660894285785515,0.9173814564768756
163,163,163,06-12,2.9775365527758737,1.52123487715197,1.1449628653076394
164,164,164,06-13,2.9184425882807545,1.3655499246637959,1.2777218854107792
165,165,165,06-14,2.946569866148723,1.4396521440005638,0.998861359540704
166,166,166,06-15,2.65924618410686,0.682688650865669,0.7589622894681215
167,167,167,06-16,2.2171428317983226,-0.4820468680163322,0.5565750593281137
168,168,168,06-17,2.4102480348796997,0.02669500814305755,0.20273382938473508
169,169,169,06-18,2.5166109359703213,0.3069114963119231,-0.024513915459981158
170,170,170,06-19,2.112588943018347,-0.7574974549964757,-0.18679695715763592
171,171,171,06-20,2.429025815134432,0.07616567493226664,-0.055538033305019885
172,172,172,06-21,2.289655617351106,-0.2910095993202597,0.08939898054475975
173,173,173,06-22,2.5160777023242287,0.3055066750993641,0.18590729377593365
174,174,174,06-23,2.7403339916885843,0.8963170912417354,0.5649457783756814
175,175,175,06-24,2.7364032310285107,0.8859613756989665,0.7758166663509485
176,176,176,06-25,2.97582792892828,1.51673345260201,0.93172087205184
177,177,177,06-26,2.909272488993727,1.3413910027838696,0.8803061887007476
178,178,178,06-27,2.6447187412722717,0.6444156348850886,0.7735905449966237
179,179,179,06-28,2.3989836316159616,-0.0029814250071898284,0.7444359984604986
180,180,180,06-29,2.497295071381717,0.2560232290169915,0.6235197861297489
181,181,181,06-30,2.6700053790713816,0.7110340964822157,0.4159355072754229
182,182,182,07-01,2.7004480064312597,0.7912361786175118,0.6510618120970674
183,183,183,07-02,2.4365108839069056,0.0958853296579135,0.6651765027604589
184,184,184,07-03,3.1802057727522444,2.055173463814956,0.574264734589603
185,185,185,07-04,2.4311290515396538,0.08170671897316026,0.5938590280518722
186,186,186,07-05,2.290248595227826,-0.2894473800081446,0.3873909816779244
187,187,187,07-06,2.714630288428151,0.8285998572558311,0.4911803117779345
188,188,188,07-07,2.230228558496156,-0.447572099626175,0.006182074829886568
189,189,189,07-08,2.6728852883645784,0.7186213102579738,0.02451479636628312
190,190,190,07-09,2.0756493668948304,-0.8548159578733314,0.472639890123854
191,191,191,07-10,2.4728808012722947,0.1917030481915396,0.41701676565071627
192,192,192,07-11,3.310828476198405,2.3993031825372806,0.8086982844691039
193,193,193,07-12,2.5879517280333224,0.4948611104170048,0.7906312309275417
194,194,194,07-13,3.1222613489435043,1.9025170132841505,1.2167266295067514
195,195,195,07-14,2.631738582657194,0.6102189890086006,1.135367150824654
196,196,196,07-15,3.046057847075448,1.7017564336019269,0.7314269724918487
197,197,197,07-16,2.287589131098333,-0.2964538239010453,0.7768762365255948
198,198,198,07-17,2.3908772731418053,-0.024337887459551424,0.4960829068294028
199,199,199,07-18,2.6914598893121786,0.7675566946194814,0.3639992810627225
200,200,200,07-19,2.48277021802794,0.21775703510699804,-0.2437678260209661
201,201,201,07-20,2.330925499567393,-0.18228276559148104,0.0649713610743241
202,202,202,07-21,1.6619021940093788,-1.944846208900204,0.10523726623010547
203,203,203,07-22,2.9907253919459023,1.5559812986706951,-0.32506152826652696
204,204,204,07-23,2.482580623977346,0.21725754347513693,-0.404239991638813
205,205,205,07-24,1.7114784096168394,-1.8142360723603133,-0.41520703115963603
206,206,206,07-25,2.3024456884499624,-0.2573137451267185,-0.07845734188818669
207,207,207,07-26,2.30594867937884,-0.24808500271641906,-0.5013044664031344
208,208,208,07-27,2.428830809659412,0.07565192672849166,-0.4702110572200026
209,209,209,07-28,2.0277146745865235,-0.9811014484189912,-0.17253081669262335
210,210,210,07-29,2.5533941273609733,0.4038179985739275,-0.3295919412973216
211,211,211,07-30,2.389428537107537,-0.02815462919603727,-0.2742961145759877
212,212,212,07-31,1.9447477463193559,-1.1996804927549078,-0.2431163304558619
213,213,213,08-01,2.431881837417873,0.0836899576115847,0.0855483984512753
214,214,214,08-02,2.4998410271394915,0.2627306314492465,0.05944898727950641
215,215,215,08-03,2.7762302444125138,0.9908869250238318,0.4016613510100429
216,216,216,08-04,2.4939541756195163,0.2472215315433141,0.5888358469415578
217,217,217,08-05,3.168798088841932,2.025119553187181,0.35281023358373953
218,218,218,08-06,2.3710272103340544,-0.07663351716581847,0.32106002692575897
219,219,219,08-07,1.894346680957646,-1.3324637225353246,0.13572645978782974
220,220,220,08-08,2.4275317041777145,0.07222939150136347,-0.04881849883307333
221,221,221,08-09,2.354143392941066,-0.12111447780374356,-0.5618190089844485
222,222,222,08-10,2.073663336015402,-0.8600482201821045,-0.7016534826710039
223,223,223,08-11,2.000468069208231,-1.0528835077210692,-0.5828155746989115
224,224,224,08-12,2.0525620038579944,-0.9156403592851516,-0.5061258977804706
225,225,225,08-13,2.1649933813153,-0.6194362747027705,-0.6173612425983979
226,226,226,08-14,2.602188161562885,0.5323674530120093,-0.16184863684712728
227,227,227,08-15,2.1008111056949144,-0.7885265467113075,0.06980126116734417
228,228,228,08-16,3.1110678630864235,1.873027414325519,0.2860156577777839
229,229,229,08-17,2.528037778282265,0.3370158803657596,0.02884816847254355
230,230,230,08-18,2.5449782202910427,0.3816460203774867,-0.18004276140631034
231,231,231,08-19,1.5793087827941734,-2.162441210534213,0.013027197636542087
232,232,232,08-20,2.1264507317216386,-0.7209781262611141,-0.3102919689298596
233,233,233,08-21,2.540517157785687,0.36989320754580696,-0.3679933686531576
234,234,234,08-22,2.374726513033941,-0.06688758507289115,-0.16194626826104727
235,235,235,08-23,2.396626062041047,-0.00919251797402825,0.4055403803989887
236,236,236,08-24,3.0142389872550885,1.6179286227301486,0.6185631397965036
237,237,237,08-25,2.8717279407696745,1.2424786814260034,0.5962658741483616
238,238,238,08-26,2.611598172600176,0.5571584301239755,0.5718581148440185
239,239,239,08-27,2.4897363801899988,0.2361096136569547,0.7681918570346283
240,240,240,08-28,2.3191392039709475,-0.21333414089894973,0.6072958276095122
241,241,241,08-29,2.8437651980248053,1.16880993516963,0.4623129400554882
242,242,242,08-30,2.6478072635093137,0.6525524461794514,0.4266122886943263
243,243,243,08-31,2.5415375091606283,0.3725813561018593,0.2169202147798763
244,244,244,09-01,2.5302919323911466,0.3429545219570038,-0.01829831242584912
245,245,245,09-02,2.012174389537768,-1.0220428298297453,-0.2801965475940873
246,246,246,09-03,1.7834421411602612,-1.6246453041333022,-0.4406452038910138
247,247,247,09-04,2.2473065899313154,-0.4025794758397991,-0.4319081602650607
248,248,248,09-05,2.2823944070849125,-0.3101394916021077,-0.7443342832014203
249,249,249,09-06,2.5614356382054484,0.4250036178575784,-0.5639826134540332
250,250,250,09-07,1.8187588810173585,-1.5316022156611542,-0.1933109695590741
251,251,251,09-08,2.4229152478553537,0.060067188654576574,0.0005165049773897257
252,252,252,09-09,2.627626114508875,0.5993845592364531,0.26404199971723513
253,253,253,09-10,2.688737841264605,0.7603853713789838,0.18120851576580801
254,254,254,09-11,2.882559007998339,1.2710134768369648,0.3244472696000637
255,255,255,09-12,2.372787003328376,-0.07199728585098412,0.0952008329495355
256,256,256,09-13,2.1449771454594373,-0.67216969265562,-0.10189717772238564
257,257,257,09-14,1.9008192878458108,-1.3154114312485925,-0.04574476404056906
258,258,258,09-15,2.1787463997301515,-0.5832035047950739,-0.4754499352779605
259,259,259,09-16,2.81662182828052,1.0972998534698832,-0.2603518639875133
260,260,260,09-17,1.9039294721322948,-1.3072175505873835,-0.32497882165347874
261,261,261,09-18,2.8626608511726683,1.218591141891699,-0.14277197227362515
262,262,262,09-19,1.9977928576768311,-1.0599314386514127,-0.3134199295369415
263,263,263,09-20,2.3157852141965343,-0.22217033496947072,-0.35906149419843114
264,264,264,09-21,1.7901052048099542,-1.6070912483749715,0.0015011574006585926
265,265,265,09-22,2.712675713058654,0.8234504655009451,-0.11324513473310452
266,266,266,09-23,2.72509077994004,0.8561583590071548,0.02383498106433113
267,267,267,09-24,2.6013325774405907,0.5301133890891203,-0.023381709453518137
268,268,268,09-25,2.3099851678438323,-0.2374507438667988,0.24406157362297234
269,269,269,09-26,2.208251837780438,-0.5054704780765663,-0.030085627314804686
270,270,270,09-27,2.399192349919141,-0.0024315499160287536,-0.1715059251947341
271,271,271,09-28,2.088320769318646,-0.8214327401257171,-0.3888061821642648
272,272,272,09-29,2.403013947404518,0.007636571727578169,-0.6396347613911336
273,273,273,09-30,2.1064433746662976,-0.7736881527280635,-0.8309309123351762
274,274,274,10-01,1.7387370831073314,-1.742422219228012,-1.039763885293861
275,275,275,10-02,1.7725855345980968,-1.6532473837408226,-0.9643340930432166
276,276,276,10-03,1.9235869137276844,-1.2554293876681388,-0.8143503653357141
277,277,277,10-04,2.260107909715753,-0.3688539866218484,-0.4656306679174916
278,278,278,10-05,2.7445935132523864,0.907538937972593,-0.2562866831176918
279,279,279,10-06,2.900633015551976,1.3186300317812718,-0.2794219744333808
280,280,280,10-07,2.215506320235724,-0.4863583104292135,-0.406604840974823
281,281,281,10-08,1.719896200333859,-1.7920591316349566,-0.5858540673121528
282,282,282,10-09,1.6339350361504332,-2.018526586916792,-0.6124448423529826
283,283,283,10-10,1.8518778047121105,-1.4443493446458269,-0.7669600648466331
284,284,284,10-11,2.6840345077333456,0.7479942877276148,-0.5212911101331587
285,285,285,10-12,2.54873322333453,0.3915386968193683,-0.3846816909035109
286,286,286,10-13,2.775003648219063,0.9876554178516338,0.10067872913764377
287,287,287,10-14,2.0310165253480132,-0.97240261625707,0.35071250586669284
288,288,288,10-15,2.7393162937807154,0.8936359333301358,0.22121547045242354
289,289,289,10-16,2.4213157711358457,0.05585331572846682,0.1838947641567852
290,290,290,10-17,2.3891122397546742,-0.028987924758000726,0.08184995558302234
291,291,291,10-18,2.4637373984643745,0.16761445904553846,0.2603951853884458
292,292,292,10-19,2.5426022941359614,0.3753865664090565,0.4328332864089375
293,293,293,10-20,2.437643317556311,0.09886876257547064,0.7692038136244914
294,294,294,10-21,3.132034441159208,1.9282645394530853,0.9850871959845374
295,295,295,10-22,3.1873808663732435,2.0740764790217905,0.8868593448840755
296,296,296,10-23,2.880774589713891,1.2663123694022749,0.5978436792066056
297,297,297,10-24,2.2400289519154333,-0.4217526475572321,0.2218853839911846
298,298,298,10-25,1.884385252098776,-1.3587074276557634,-0.3014884467458479
299,299,299,10-26,1.5814192909936973,-2.156881008717056,-0.5754059773757684
300,300,300,10-27,1.9400797630628248,-1.2119784449691091,-0.5358874103758832
301,301,301,10-28,2.5635489839362497,0.4305712952422676,-0.2653566867712546
302,302,302,10-29,2.9707759196253325,1.5034237714015866,0.11566223492297932
303,303,303,10-30,2.8561475704471184,1.2014316940705396,0.4790876560959328
304,304,304,10-31,2.752134572918125,0.9274061025096404,0.7742890654145939
305,305,305,11-01,2.4091003966695808,0.023671518320665674,1.0156892656915355
306,306,306,11-02,2.6123844908756637,0.5592300109428575,0.7736023384445478
307,307,307,11-03,3.1133244620267435,1.878972496903919,0.4699586282744211
308,308,308,11-04,2.4194364592024247,0.05090220791965918,0.6186215418696946
309,309,309,11-05,2.164615973802052,-0.620430566950221,0.5450491951321682
310,310,310,11-06,3.0907060583700945,1.819383584081281,0.3247999505261116
311,311,311,11-07,2.2415434847222855,-0.4177625621044933,0.007844823373452861
312,312,312,11-08,2.1107791334093102,-0.7622654566934818,0.0445422166237054
313,313,313,11-09,2.3914768564171545,-0.022758266012033262,0.3564048776691031
314,314,314,11-10,2.503012723413004,0.2710865674211744,0.2097911110260708
315,315,315,11-11,2.8748657721788087,1.250745399322165,0.4944662688507267
316,316,316,11-12,2.756801390692318,0.9397009842230876,0.7690624689589008
317,317,317,11-13,2.8898752624672346,1.2902883848434423,0.8216423910982603
318,318,318,11-14,2.736156647691033,0.8853117439555632,0.8306715313165252
319,319,319,11-15,2.5112246934071982,0.292721266824124,0.6139728422777907
320,320,320,11-16,2.523576086138253,0.3252614087307633,0.7029833618611692
321,321,321,11-17,2.381346606779704,-0.04944673491024167,0.6222120297590666
322,322,322,11-18,2.9595178793401917,1.4737641017233574,0.4938978214200068
323,323,323,11-19,2.705923063291363,0.8056603922308269,0.3920695874394387
324,324,324,11-20,2.4439282023356466,0.1154264939212042,0.20803083294895008
325,325,325,11-21,2.2793165758681395,-0.31824813705928456,0.13960886689045218
326,326,326,11-22,2.1044380981783832,-0.7789711182121689,0.0755667681486601
327,327,327,11-23,2.22551939926891,-0.4599785312612288,-0.09995900958222048
328,328,328,11-24,2.8136655751031,1.0895115092726049,-0.4188710928438497
329,329,329,11-25,2.306172904598484,-0.2474942741544565,-0.35205445156250603
330,330,330,11-26,1.7176237384501445,-1.7980460056485708,-0.09973985940058336
331,331,331,11-27,2.4314877458286825,0.08265171062877746,-0.07068000430618207
332,332,332,11-28,2.67907049440626,0.7349164347593671,-0.4198930841906916
333,333,333,11-29,2.291701596754398,-0.28561940069482106,-0.4312701564601401
334,334,334,11-30,2.01835228319736,-1.0057669700344518,-0.02830291834444536
335,335,335,12-01,2.2802622577181983,-0.3157567077711476,0.05992497838154912
336,336,336,12-02,2.6353591244842156,0.6197574230455972,0.14094234444941034
337,337,337,12-03,2.6324218546148606,0.6120190909847443,0.20361440590350768
338,338,338,12-04,2.8635830222023912,1.2210206311665344,0.011197164506337157
339,339,339,12-05,2.434433717561732,0.09041296802976308,0.03363388374411398
340,340,340,12-06,1.5801327591015983,-2.160270418417475,-0.25122214134448945
341,341,341,12-07,2.3313606330782,-0.1811363923444866,-0.5654155133029067
342,342,342,12-08,1.9866154316439448,-1.0893787274860232,-0.9255888565173972
343,343,343,12-09,1.9168639922637325,-1.2731411407657596,-1.1058019874855958
344,344,344,12-10,2.043308342504408,-0.9400194281204084,-0.8632550444379632
345,345,345,12-11,2.024008373578745,-0.9908658177794276,-0.7986673046741611
346,346,346,12-12,2.1325198798265204,-0.7049887601316804,-0.5046720562647683
347,347,347,12-13,2.478455604278273,0.2063900462383258,-0.3622887087988815
348,348,348,12-14,2.6561731953292207,0.6745927629703339,-0.3776561189504737
349,349,349,12-15,2.2411341164615526,-0.4188410559704384,0.021940588759962132
350,350,350,12-16,2.0083099238891298,-1.032223889029962,0.20663370935774625
351,351,351,12-17,2.9340675648008654,1.4067144284831872,-0.030463140778198432
352,352,352,12-18,2.553148150060688,0.4031699634550241,-0.14625813478213434
353,353,353,12-19,1.938480765865972,-1.2161910545773422,-0.23890555485316955
354,354,354,12-20,2.3924565616397486,-0.02017720105328177,-0.06671300278212455
355,355,355,12-21,2.030134790011245,-0.9747255763966496,-0.4629370524911012
356,356,356,12-22,2.4004688472449334,0.0009314233963081145,-0.8924217049772111
357,357,357,12-23,2.0316894138722525,-0.9706298697706724,-0.8677278651051884
358,358,358,12-24,1.5750208333385165,-2.173737951461635,-0.8431922752687367
359,359,359,12-25,1.9947196074491864,-1.0680280153452062,-0.8207820664220331
360,360,360,12-26,2.448334997602488,0.12703633796542882,-0.9397193751346709
361,361,361,12-27,2.0811727894357266,-0.8402643233164279,-0.8818730333231711
362,362,362,12-28,2.129595767250506,-0.7126924288795181,-0.5975092296254668
363,363,363,12-29,2.163431227626833,-0.6235518189016739,
364,364,364,12-30,2.222643519443096,-0.4675551292754089,
365,365,365,12-31,,,
