,unnamed: 0,unnamed: 0,mth_day,fun,fun_norm,fun_ravg
115,115,115,04-25,10.62397638722838,0.9871167518933704,0.5382183930802147
116,116,116,04-26,8.723294697807557,-0.6105999556035194,0.5174602956019079
117,117,117,04-27,10.709152565477007,1.0587160122145625,0.6262925399995863
118,118,118,04-28,10.843062684271953,1.171281117298926,0.6219793296553254
119,119,119,04-29,9.544416611156262,0.07963671429821896,0.5267087047632004
120,120,120,04-30,10.693698551120548,1.0457253378303952,0.658122751086335
121,121,121,05-01,9.943959217391678,0.4154930025406207,0.7344766632546684
122,122,122,05-02,9.661294295885495,0.17788432233528792,0.5616978741577879
123,123,123,05-03,11.254147114609664,1.5168394852245632,0.5652112086134642
124,124,124,05-04,9.609812211710132,0.13460838271764258,0.5012991118117752
125,125,125,05-05,9.569493887136595,0.10071672103227698,0.4644239675668349
126,126,126,05-06,10.237510473897109,0.6622527570202621,0.5848387376194911
127,127,127,05-07,9.680753940264989,0.19424213707097798,0.338793630839551
128,128,128,05-08,10.52078389438936,0.9003729426512256,0.3874563959398376
129,129,129,05-09,9.497940546697313,0.04056884454492292,0.4771971739855593
130,130,130,05-10,9.95715448890622,0.426584973319362,0.6065003661411449
131,131,131,05-11,10.210040435190567,0.639161389306607,0.5399636364324931
132,132,132,05-12,11.16044333888098,1.4380719099537749,0.2819582784407754
133,133,133,05-13,9.205831909703113,-0.20497824118093214,0.41496222584899217
134,134,134,05-14,8.679208135409157,-0.6476592052990808,0.3095597066578338
135,135,135,05-15,10.447288449013016,0.8385925289942232,0.3915861628564139
136,136,136,05-16,9.204818468488718,-0.20583014182758827,0.5650353114072281
137,137,137,05-17,10.795524141832061,1.1313201264980877,0.5768436533423805
138,138,138,05-18,12.398478664477544,2.47876680125866,0.9348161988660112
139,139,139,05-19,9.290116811500477,-0.13412818957001724,1.2663853418537805
140,140,140,05-20,11.234323918074095,1.5001760678427043,1.4283187318352784
141,141,141,05-21,12.813943548368425,2.8280073869208384,1.4986839248217958
142,142,142,05-22,10.360657276956356,0.7657701980613977,1.2490480490340847
143,143,143,05-23,11.297772756700336,1.553511284417192,1.5133901133210224
144,144,144,05-24,10.616642112706403,0.9809515465323932,1.3820826622320777
145,145,145,05-25,11.176922347086434,1.4519241961516085,0.9458302892603152
146,146,146,05-26,10.297085169308877,0.7123313613090345,0.876507270838902
147,147,147,05-27,9.70008652959993,0.2104931490902632,0.6285162825496443
148,148,148,05-28,9.865847435571931,0.3498320875329177,0.7023407881546123
149,149,149,05-29,9.527676988015953,0.06556535468164627,0.6335503237067596
150,150,150,05-30,11.143582409601988,1.4238985801622008,0.7099013422864631
151,151,151,05-31,10.685913738729468,1.0391814094644904,0.7471794034935834
152,152,152,06-01,10.842059064751554,1.1704374727872549,0.7570210510619888
153,153,153,06-02,9.966167724173484,0.43416151633298544,1.1115520692075542
154,154,154,06-03,9.936094579784278,0.40888197294335055,1.2036392706904833
155,155,155,06-04,12.058228035116306,2.1927514635550382,1.3488224626801946
156,156,156,06-05,11.800877123492125,1.9764217890597755,1.2990794540562949
157,157,157,06-06,11.722193950352835,1.9102805614027576,1.4095159044801209
158,158,158,06-07,10.487006287655907,0.8719794210438596,1.418365080018681
159,159,159,06-08,10.754434648517218,1.0967802188759384,1.2232855351070622
160,160,160,06-09,9.999257714401413,0.4619770261747113,1.2780549854718328
161,161,161,06-10,10.665800514313974,1.022274194085327,1.2867119034377457
162,162,162,06-11,12.191807346451554,2.3050384912483994,1.3649842120930418
163,163,163,06-12,11.783984799959985,1.9622220691982333,1.2186832166243662
164,164,164,06-13,11.045693856553745,1.3416132729756352,1.241113600732043
165,165,165,06-14,9.710175843711957,0.21897424606388494,1.2452647013081597
166,166,166,06-15,10.15936001599252,0.5965593308207701,1.0335519006444451
167,167,167,06-16,10.695430000513678,1.0471807975420293,0.7893779532693279
168,168,168,06-17,10.680655932376585,1.0347616872661118,0.6448261550156659
169,169,169,06-18,10.0411340856932,0.4971783849475307,0.944939321114558
170,170,170,06-19,10.013920370712082,0.4743024834536624,1.0266871410931893
171,171,171,06-20,11.852306286042767,2.019653242657238,1.117256915230769
172,172,172,06-21,10.742854889098828,1.0870462506925571,1.1656035015246582
173,173,173,06-22,11.341893709044232,1.5905994423675085,1.1682815935234474
174,174,174,06-23,11.025741406729908,1.3248412050294476,1.0632329623985162
175,175,175,06-24,10.060249616253023,0.5132469369402665,0.8768041929866582
176,176,176,06-25,9.264110312116568,-0.15598930329592506,0.9094170902961759
177,177,177,06-26,10.521625771507068,0.9010806261860912,0.7692828819004919
178,178,178,06-27,10.975637345954807,1.2827236345496635,0.917140650752667
179,179,179,06-28,10.34165184122358,0.7497941919934039,0.989301037928278
180,180,180,06-29,12.08111205877584,2.2119878181424983,1.0883334898806079
181,181,181,06-30,10.575311864632754,0.9462092599939328,1.154916676691589
182,182,182,07-01,9.970978434109742,0.4382054084180541,0.9962925904025371
183,183,183,07-02,10.996879400893668,1.300579747051977,0.8499570972759426
184,184,184,07-03,9.843419494457011,0.3309791168153522,0.4736959210830274
185,185,185,07-04,9.297146801025919,-0.1282187667661639,0.4533493220554936
186,186,186,07-05,9.39545674325912,-0.04557923901499252,0.4800269152314722
187,187,187,07-06,10.43008308396534,0.8241296658287297,0.3431754190366261
188,188,188,07-07,10.161396219551216,0.5982709674739262,0.3846976375811322
189,189,189,07-08,10.020068686828226,0.4794707698829012,0.7186581159730879
190,190,190,07-09,10.139794390412062,0.5801124280823883,0.8046846440095371
191,191,191,07-10,11.680870636264254,1.8755441035855704,0.6980687116361989
192,192,192,07-11,10.009491931885863,0.4705799292037023,0.9386923032232108
193,193,193,07-12,9.669086032942412,0.18443407158870115,0.8841048288796142
194,194,194,07-13,11.87890540910696,2.042012516995999,0.6080721004653323
195,195,195,07-14,9.630437361813849,0.15194592382132105,0.25986056145752473
196,196,196,07-15,8.169543906896036,-1.0760839424033029,0.13793883856727454
197,197,197,07-16,9.195426402759026,-0.2137251304612756,0.30156375753772924
198,198,198,07-17,9.139246092359564,-0.26095040813779885,-0.11647395024133272
199,199,199,07-18,10.836998539436802,1.1661835854114293,-0.13502061701277787
200,200,200,07-19,8.895059976678837,-0.4662137296783727,0.3075156769369549
201,201,201,07-20,9.49805603375913,0.04066592319265,0.2412788214042482
202,202,202,07-21,11.328253934278205,1.5791338212950938,0.4725532074361916
203,203,203,07-22,8.722644796789346,-0.6111462636575158,0.19505570366910646
204,204,204,07-23,10.790023061894937,1.1266959080538617,0.1966964513902804
205,205,205,07-24,8.8562928669159,-0.4988014371910813,0.09734973804386372
206,206,206,07-25,8.906771211102164,-0.4563692433513293,-0.2363802411155669
207,207,207,07-26,8.788944794918157,-0.5554143568858502,-0.2802830702689906
208,208,208,07-27,8.946175343163429,-0.42324605366149,-0.519488351431039
209,209,209,07-28,8.409277715776286,-0.8745632385780577,-0.5475513640713321
210,210,210,07-29,9.082637406662872,-0.3085357789184287,-0.7210620409867404
211,211,211,07-30,8.655986314352068,-0.6671795130328402,-0.9204837862730638
212,212,212,07-31,7.668296711894596,-1.4974333048437798,-0.7408903635084676
213,213,213,08-01,7.365523766799017,-1.751944828603791,-0.5728069892477275
214,214,214,08-02,10.22806691475699,0.6543144829260871,-0.5746400927051417
215,215,215,08-03,9.60901352721673,0.13393700698638272,-0.40763415197765895
216,216,216,08-04,9.069553186563127,-0.3195343996629141,-0.332923475607951
217,217,217,08-05,9.848031682879993,0.3348561313320568,0.024039294280323847
218,218,218,08-06,8.201562267348239,-1.049169246625532,-0.0854020559084243
219,219,219,08-07,9.913432031191642,0.3898317907258579,-0.09530785478514818
220,220,220,08-08,9.44690275946014,-0.002333618206401778,-0.21651598481596426
221,221,221,08-09,9.538308487496998,0.07450221372603945,-0.33369013145734955
222,222,222,08-10,8.204400788979058,-1.0467831798478104,-0.4301822387800198
223,223,223,08-11,9.011672819197429,-0.3681887485162553,-0.5505280369281147
224,224,224,08-12,7.5128264706906736,-1.6281218905615535,-0.4638915821765648
225,225,225,08-13,9.054434736368908,-0.3322429981627116,-0.471875592371495
226,226,226,08-14,10.06529144780498,0.517485110302897,-0.28558964756705524
227,227,227,08-15,9.481320680155005,0.02659815255645875,-0.4352920080773905
228,228,228,08-16,9.534061858272016,0.0709324889788277,-0.272390746970079
229,229,229,08-17,7.9431359472352625,-1.2664029115782665,-0.4127728941478046
230,230,230,08-18,8.675573693840049,-0.6507143239176844,-0.624177824842782
231,231,231,08-19,8.052423145414313,-1.1745358812290652,-0.5223907251299905
232,232,232,08-20,8.556337530230689,-0.7509444738669664,-0.7352037432422968
233,233,233,08-21,10.20785076800688,0.6373207508332069,-0.3786298703348676
234,234,234,08-22,8.015057375568139,-1.205945619695009,-0.08283921277939897
235,235,235,08-23,10.488268365194926,0.8730403258663089,0.11453025697736888
236,236,236,08-24,10.786851184071276,1.1240296214151269,0.4897739715689197
237,237,237,08-25,9.461195559662038,0.009680937311542001,0.4718856713204704
238,238,238,08-26,11.234730467030351,1.5005178136823387,0.8669903157559645
239,239,239,08-27,10.080168690536377,0.529990949342511,0.7017632125645971
240,240,240,08-28,10.835212511556657,1.1646822469179563,0.6029602706396188
241,241,241,08-29,9.308919880604499,-0.11832229328189695,0.6724179313028759
242,242,242,08-30,10.081621245510046,0.5312119698652578,0.5329698153890002
243,243,243,08-31,9.956966442672275,0.426426901291084,0.5100746547111034
244,244,244,09-01,10.239385750543113,0.6638291181990846,0.2301978969418385
245,245,245,09-02,9.916748933557043,0.39261998527512987,0.271653948655807
246,246,246,09-03,8.837524337087046,-0.5145782996976322,0.2387474357081625
247,247,247,09-04,9.604822494773947,0.13041401700191366,0.4061060616049312
248,248,248,09-05,9.846743035892027,0.3337728921793907,0.2039849442277776
249,249,249,09-06,11.151529187053804,1.430578656671696,0.3131367191377496
250,250,250,09-07,8.796697300050909,-0.5488975860638368,0.16548220252401338
251,251,251,09-08,10.695846175135728,1.0475306347349616,-0.042796924864722925
252,252,252,09-09,7.783604447142262,-1.4005053993800494,-0.18243290012685345
253,253,253,09-10,8.118179755699673,-1.1192607473305043,-0.3475695797752036
254,254,254,09-11,8.850057427787123,-0.5040429593933925,-0.6615862700727498
255,255,255,09-12,9.972826122411856,0.4397585787815952,-0.7930113485911218
256,256,256,09-13,6.555327084841197,-2.432997727849115,-0.7630258794532899
257,257,257,09-14,9.757767832091114,0.2589801636247298,-0.5737619907841954
258,258,258,09-15,7.997632998780531,-1.2205925845530583,-0.5312078598554261
259,259,259,09-16,9.469096620901057,0.016322584684062946,-0.5180444102643952
260,260,260,09-17,9.153797848423688,-0.24871817382077602,-0.026115985435065287
261,261,261,09-18,10.066783433454127,0.5187392763277802,0.18358813669011667
262,262,262,09-19,10.066585414399182,0.5185728211268646,0.27257387206686096
263,263,263,09-20,11.254581816381917,1.5172048963758216,0.4235859926440655
264,264,264,09-21,8.632790246833107,-0.686678172292593,0.6363117593364876
265,265,265,09-22,10.546982222703573,0.9223953081472902,0.7395960356456921
266,266,266,09-23,10.672179552976576,1.0276364263337567,0.6767490933899046
267,267,267,09-24,10.80399998203817,1.1384449341830063,0.1586631691294366
268,268,268,09-25,9.618000135840736,0.1414911675921405,0.1463557709612655
269,269,269,09-26,7.556617996508231,-1.5913106491869864,-0.06875489168425132
270,270,270,09-27,8.54494321024812,-0.7605225613016195,-0.3755690899848481
271,271,271,09-28,9.01157774541024,-0.3682686677258108,-0.61638886264352
272,272,272,09-29,8.482218869604019,-0.8132487634698236,-0.7624426707395059
273,273,273,09-30,9.085090502547553,-0.3064737017690257,-0.4905062411089017
274,274,274,10-01,8.575505690803093,-0.7348316809837746,-0.2762656819765628
275,275,275,10-02,9.497630154896905,0.04030792859663865,-0.32450311389765696
276,276,276,10-03,10.07413711288461,0.5249207934924138,-0.2251226889026801
277,277,277,10-04,8.667271386841529,-0.6576932592523759,-0.2745202470401755
278,278,278,10-05,9.191570733505133,-0.21696621349996206,-0.1447555339227453
279,279,279,10-06,8.732503462003429,-0.6028590505939977,-0.29992202882696445
280,280,280,10-07,9.50173277348155,0.04375659772080636,-0.5897782347963488
281,281,281,10-08,8.390091699704403,-0.8906910408286766,-0.4836359277012005
282,282,282,10-09,8.005218208803843,-1.2142164423238924,-0.5841370725084513
283,283,283,10-10,9.424887822679006,-0.020839416681485874,-0.6992515887953936
284,284,284,10-11,8.474219460386484,-0.8199730823434661,-0.6586832864117281
285,285,285,10-12,7.910845709037035,-1.2935461483156518,-0.6403281276308572
286,286,286,10-13,9.791298861698738,0.28716641202279936,-0.5661024186300887
287,287,287,10-14,8.521106093072813,-0.7805600881434512,-0.7076749023007735
288,288,288,10-15,8.535022192151049,-0.7688621883192813,-0.6471599645439646
289,289,289,10-16,8.414379916579929,-0.8702743187055942,-0.5933097056215889
290,290,290,10-17,8.906159491774174,-0.4568834558026138,-0.7509439038434609
291,291,291,10-18,8.295214980350533,-0.9704445947813972,-0.7571310217980015
292,292,292,10-19,8.66614657613652,-0.6586387773084333,-0.5165929141395628
293,293,293,10-20,8.476944039494844,-0.8176827958706953,-0.5988379296064338
294,294,294,10-21,10.251921219453306,0.6743664576313516,-0.5275620867979576
295,295,295,10-22,7.827336190202727,-1.3637444115068202,-0.4832238799967414
296,296,296,10-23,9.414908090402838,-0.02922839895175673,-0.17747818498828194
297,297,297,10-24,8.611689674819441,-0.7044153539741005,0.06926801047866894
298,298,298,10-25,10.848480558356409,1.1758353927423233,0.11141558001514673
299,299,299,10-26,10.238154797788921,0.6627943769310103,0.5111632615087984
300,300,300,10-27,10.552759709640016,0.9272518748502182,0.31046001277841456
301,301,301,10-28,10.680632128230805,1.0347416774550902,0.5367152089901924
302,302,302,10-29,7.982340020935405,-1.23344789133406,0.4347330439179664
303,303,303,10-30,10.22664096083225,0.6531158232965668,0.2292320768959657
304,304,304,10-31,10.120558144236007,0.5639424023089663,0.19006146235411
305,305,305,11-01,8.771341851497878,-0.5702114252009935,0.031792022979982994
306,306,306,11-02,10.273169957062263,0.6922281875990839,0.08171371369650154
307,307,307,11-03,9.550945655021456,0.08512504121032816,0.12865754997075096
308,308,308,11-04,8.338668184762911,-0.9339177470349486,0.16949654574453046
309,309,309,11-05,10.561713967025279,0.9347788409420632,0.4799135015462063
310,310,310,11-06,10.412056372115837,0.8089763769516429,0.5644017212807261
311,311,311,11-07,10.987018089505098,1.2922903096090617,0.6363950186493416
312,312,312,11-08,10.876225097442253,1.1991575060062027,0.7301958146520976
313,313,313,11-09,10.064815259416847,0.5170848254220213,0.4169238068472264
314,314,314,11-10,9.008194094752998,-0.3711129710184125,0.41049317731822144
315,315,315,11-11,8.325659103548269,-0.944853205887164,0.266013913936897
316,316,316,11-12,10.36615619567075,0.7703925997776133,0.1153097379308076
317,317,317,11-13,9.955762338890398,0.4254147293211151,0.07871481927738505
318,318,318,11-14,9.800537524632972,0.2949324499696663,0.07653342401009962
319,319,319,11-15,9.803610160350036,0.297515313501486,-0.01750480362650712
320,320,320,11-16,8.992623857467011,-0.3842013426221251,-0.1656855921779428
321,321,321,11-17,7.654438467740402,-1.5090825717068046,0.03272896679835426
322,322,322,11-18,9.308479912251649,-0.11869213153100075,0.10298090354029904
323,323,323,11-19,11.371994330674172,1.6159020831788975,0.08300933173227247
324,324,324,11-20,10.301977745612914,0.716444070421335,0.12263588282443907
325,325,325,11-21,9.661058227333301,0.17768588265332666,0.4796175993790275
326,326,326,11-22,9.275467967648892,-0.1464420360691255,0.3910779144172161
327,327,327,11-23,10.202481968554734,0.6328077276207259,-0.03405139931974336
328,328,328,11-24,8.676506457116464,-0.6499302413018688,0.08396680337573602
329,329,329,11-25,8.337530842381012,-0.9348737992428596,0.1812155071187156
330,330,330,11-26,11.144361263901644,1.4245532865942112,0.3841563690778141
331,331,331,11-27,10.355194414268873,0.7611781051112042,0.4129291159707032
332,332,332,11-28,10.724007543723976,1.0712031356854657,0.9026971611781214
333,333,333,11-29,10.407854421319527,0.8054442089780609,1.1672606684367213
334,334,334,11-30,12.17234455364954,2.28867802994264,0.9521022274071256
335,335,335,12-01,10.225916980834233,0.6525072443087397,1.2312378889036546
336,336,336,12-02,9.608615756814947,0.13360264041663686,0.937282841686652
337,337,337,12-03,12.347592834519556,2.435992074090377,0.8267917572320961
338,338,338,12-04,8.625832167063423,-0.6925271476165499,0.3549011876871322
339,339,339,12-05,9.619197533343286,0.1424977022507261,0.2468884431561317
340,340,340,12-06,8.804111271481563,-0.5426653873271435,0.21015842985991373
341,341,341,12-07,9.454949844579653,0.004430777122737024,-0.21986564818873724
342,342,342,12-08,9.346446387000906,-0.08677743936067109,-0.1099427483233464
343,343,343,12-09,9.278191779919648,-0.14415239420152828,-0.2726291073947566
344,344,344,12-10,9.410433499859815,-0.032989748424204816,-0.26569866651149704
345,345,345,12-11,8.45798422554727,-0.8336204521777351,-0.3678292526117357
346,346,346,12-12,8.853578972575066,-0.5010827420275863,-0.36733724493302455
347,347,347,12-13,8.72596803940847,-0.6083527394786953,-0.21959920425467008
348,348,348,12-14,9.34995821102425,-0.08382539328840402,-0.1638637956234481
349,349,349,12-15,10.332707843114047,0.7422758498685985,-0.0767446876608338
350,350,350,12-16,9.808258484003783,0.3014227033631272,-0.11709630694788985
351,351,351,12-17,9.07981796813598,-0.31090580440204924,-0.14400898487098815
352,352,352,12-18,8.565559512463599,-0.7431924577499226,-0.3023650470456269
353,353,353,12-19,8.533872279621919,-0.7698288070172851,-0.6539599083327586
354,354,354,12-20,8.219653446587001,-1.0339617663362366,-0.6573361703300017
355,355,355,12-21,7.823114327039963,-1.3672933178541922,-0.4901001322365203
356,356,356,12-22,9.784159595909033,0.28116513137966914,-0.4784316935778668
357,357,357,12-23,10.273505712367752,0.6925104241588385,-0.5139781657095316
358,358,358,12-24,8.648845820725514,-0.6731818257980011,-0.327682361523912
359,359,359,12-25,8.280150721649314,-0.9831076398072744,-0.2578192097397173
360,360,360,12-26,9.549384889602123,0.08381305877748106,-0.4795089380032977
361,361,361,12-27,8.321779501178932,-0.9481144071490238,-0.7608226239467449
362,362,362,12-28,8.201795443617966,-1.0489732382018129,-0.9232753322547288
363,363,363,12-29,8.265561114878219,-0.9953716915018456,
364,364,364,12-30,7.489300251868497,-1.6478980756459038,
365,365,365,12-31,,,
