,unnamed: 0,unnamed: 0,mth_day,melancholy,melancholy_norm,melancholy_ravg
85,85,85,03-26,4.408917319787158,0.9919745308820236,0.1400645599822338
86,86,86,03-27,3.6734668146012046,-0.3049207497128739,0.3042729808603239
87,87,87,03-28,3.7465815120914434,-0.17599010727183134,0.15269524079251615
88,88,88,03-29,4.033566527786439,0.3300799951100913,0.042180877312160525
89,89,89,03-30,3.725702220634964,-0.21280870262411453,-0.2695153072931373
90,90,90,03-31,3.6335842854270974,-0.3752497025103272,-0.2675762373434211
91,91,91,04-01,3.348367004603588,-0.8782025767497635,-0.26678032339731234
92,92,92,04-02,3.6800645252820026,-0.2932863300145768,-0.41457603723824415
93,93,93,04-03,3.7492896196272274,-0.17121462359517836,-0.1844604755844756
94,94,94,04-04,3.530689692462748,-0.5566942879354999,0.12049572761523032
95,95,95,04-05,4.5086734069829415,1.167884667298497,0.3645800959842807
96,96,96,04-06,4.671201726366207,1.454487516687908,0.5872925797234877
97,97,97,04-07,4.178867237171335,0.586303633464539,0.470144178952979
98,98,98,04-08,4.437846642904104,1.0429885724206651,0.5046088706272087
99,99,99,04-09,3.350690664950441,-0.8741050282182303,0.19035259432792573
100,100,100,04-10,3.6479562533739593,-0.34990613789012115,-0.15863906604925
101,101,101,04-11,3.4394123465703506,-0.7176529904972008,-0.4699463223882432
102,102,102,04-12,3.4837530706242714,-0.6394624455751462,-0.391470458129566
103,103,103,04-13,3.1196402554637115,-1.2815399045694205,0.3485485069945553
104,104,104,04-14,4.704861789975072,1.5138437579727293,0.2899794927136627
105,105,105,04-15,5.868614802193368,3.566008762526497,0.5123544037375639
106,106,106,04-16,3.448674421822993,-0.701320223575477,0.6506435794289824
107,107,107,04-17,4.196045868645578,0.6165964756462067,0.6692663178636052
108,108,108,04-18,3.9542837864613283,0.19027260857336492,0.4721877682101218
109,109,109,04-19,3.183004364785198,-1.1698034739616832,-0.08439892795815347
110,110,110,04-20,4.034299465910712,0.331372460051829,-0.08958862981039002
111,111,111,04-21,3.9748213417577487,0.22648858551684545,-0.2125374900930498
112,112,112,04-22,3.4310163938876563,-0.7324584346888962,-0.1483409991382514
113,113,113,04-23,3.7777107751655175,-0.12109668604975198,0.15237798240716768
114,114,114,04-24,4.172713180462429,0.5754515543021553,0.16298985034554833
115,115,115,04-25,4.206204604029499,0.6345104153108314,0.0974752663015832
116,116,116,04-26,4.070406484355571,0.39504366768211296,0.14988110911121869
117,117,117,04-27,3.7519071189066335,-0.16659891874694516,0.15155678224708924
118,118,118,04-28,3.6093279544850354,-0.4180233778310833,0.22487107658383687
119,119,119,04-29,3.783412274767261,-0.11104264723452877,0.17300581144392616
120,120,120,04-30,4.422166018856196,1.015337320322641,-0.08486194493234271
121,121,121,05-01,4.029732365972221,0.3233188244713671,-0.07409222245577173
122,122,122,05-02,3.1930080951297186,-1.1521628705755005,-0.1443334134037297
123,123,123,05-03,3.7885512394672696,-0.10198058388751924,-0.11570964066398393
124,124,124,05-04,3.3703313902728085,-0.8394705235188312,-0.2842364228328674
125,125,125,05-05,3.880805033165384,0.06069998920394591,-0.45655188198679103
126,126,126,05-06,3.8487514543744044,0.004176627309340201,-0.4413858702253005
127,127,127,05-07,3.4434267788566397,-0.7105739304521747,-0.7353239125025121
128,128,128,05-08,3.244610647063725,-1.0611668000065568,-0.5784035872695535
129,129,129,05-09,2.7884232341267783,-1.8656088375507882,-0.5989404490979554
130,130,130,05-10,3.9042548343318466,0.10205142787891892,-0.5508415278184142
131,131,131,05-11,3.81092809414358,-0.0625211817664658,-0.6207401651152572
132,132,132,05-12,4.012408658544559,0.29277015498658754,-0.5438563869202065
133,133,133,05-13,3.2055957578900487,-1.1299657542332324,-0.2809745331293285
134,134,134,05-14,3.5062087006315545,-0.5998641308362532,-0.04946738017079316
135,135,135,05-15,3.6828821549088917,-0.2883177148055188,0.3175664152869855
136,136,136,05-16,4.691960928162719,1.4910943456301309,0.262931568521191
137,137,137,05-17,5.059765348756394,2.139681590980206,0.4787148519075168
138,138,138,05-18,3.8265128830449564,-0.035038925608179484,0.9514169698365308
139,139,139,05-19,3.939801181342717,0.1647339460847221,1.025858315517049
140,140,140,05-20,5.114583794450512,2.236348576737832,0.7127114495819091
141,141,141,05-21,3.9361698001334737,0.15833035927759007,0.2770373017733494
142,142,142,05-22,3.62647465091871,-0.3877868499807103,0.28190750037469803
143,143,143,05-23,3.57737840404354,-0.4743632958711525,0.22388331791219
144,144,144,05-24,3.843083797020715,-0.005817734000088273,-0.19606954018086264
145,145,145,05-25,3.742373147127902,-0.18341114869032601,-0.2680333249217796
146,146,146,05-26,3.685688742119937,-0.28336857182048325,-0.018748565846343167
147,147,147,05-27,3.6913120881745423,-0.2734523491679116,0.044949068834176466
148,148,148,05-28,4.474669280386821,1.107921704471908,0.20539164588810124
149,149,149,05-29,3.7941104330942568,-0.09217748778803472,0.3805175977104152
150,150,150,05-30,4.388991748633519,0.9568377283234604,0.3300113605679547
151,151,151,05-31,4.338241472039123,0.8673445622435582,0.42575047929715176
152,152,152,06-01,3.5138406144696046,-0.5864059946752462,0.30633068336549524
153,153,153,06-02,4.017065682727593,0.3009823632072702,0.8087664132261184
154,154,154,06-03,4.068341874182429,0.3914029288819688,0.7016642358740736
155,155,155,06-04,5.503654527571807,2.922436891375704,0.7853013337043909
156,156,156,06-05,4.024575199578245,0.3142246642111913,1.1330192719728809
157,157,157,06-06,4.622817783351069,1.3691671492254631,0.9953420447458116
158,158,158,06-07,4.696955414198726,1.4999016349356928,1.2328184931487198
159,159,159,06-08,3.5486171294860256,-0.5250810001551455,0.8251840831582885
160,160,160,06-09,4.876358573268128,1.8162616192994192,0.7317773251668128
161,161,161,06-10,4.11667315485316,0.4766304314331164,0.4256390246483177
162,162,162,06-11,3.706757492718668,-0.2462158837376633,0.3262196239737158
163,163,163,06-12,3.5811782409364246,-0.4676626538855079,0.5567716540355657
164,164,164,06-13,4.3586796125416445,0.9033852308880812,0.2740822671052137
165,165,165,06-14,4.333073405259608,0.858231180215954,0.3668242833805489
166,166,166,06-15,3.9145042637978955,0.12012529771730733,0.4316654457420212
167,167,167,06-16,4.4322290693925614,1.0330825290851275,0.8127868472556949
168,168,168,06-17,3.927380389551393,0.14283109043117048,0.6923709231129345
169,169,169,06-18,4.877948758067935,1.819065755196534,0.6160087295381184
170,170,170,06-19,3.94896286716524,0.1808896860315186,0.7811755891301898
171,171,171,06-20,4.0732500501343845,0.4000580187670574,0.9611236749572246
172,172,172,06-21,4.476486648086838,1.111126455269736,1.0274913527155538
173,173,173,06-22,5.044504767865446,2.1127710440473373,0.7385211213373845
174,174,174,06-23,4.153197274842204,0.5410371569811457,0.9500447277441059
175,175,175,06-24,3.8947237938135024,0.08524436692751744,0.8681265492489957
176,176,176,06-25,4.668674684387146,1.4500313244718468,0.6691403372602869
177,177,177,06-26,3.794522384178936,-0.0914510522036032,0.25955192229427104
178,178,178,06-27,3.7994334781577797,-0.08279081666251649,0.14850831556122296
179,179,179,06-28,3.650874867846567,-0.3447594457487581,-0.012696418700008885
180,180,180,06-29,3.775369961142538,-0.12522448341714226,-0.4742945977376896
181,181,181,06-30,3.346222592406986,-0.8819840386398736,-0.6706135553079859
182,182,182,07-01,3.0980808868195213,-1.3195577497542377,-0.4682182656902522
183,183,183,07-02,3.1265445820401627,-1.269364797625382,-0.17492045169003242
184,184,184,07-03,4.488086078983068,1.1315809210438863,-0.15216658502683464
185,185,185,07-04,4.648824488161869,1.4150274382525612,0.08496310025488385
186,186,186,07-05,3.8527902879003295,0.01129871656204444,0.2552692652648539
187,187,187,07-06,4.153059425470463,0.5407940730504373,0.22006971201507045
188,188,188,07-07,3.6775498245216185,-0.29772075969441764,0.10643826454483732
189,189,189,07-08,3.0067776450766868,-1.4805621171240824,0.12960222982037808
190,190,190,07-09,4.1014536035746,0.4497922362224876,-0.01082942264364588
191,191,191,07-10,4.727640180772879,1.5540112299058055,-0.30607485267819906
192,192,192,07-11,3.37496976702656,-0.8312911982220994,-0.20910379028287507
193,193,193,07-12,3.1484830163104904,-1.2306785071568822,-0.11360862583879072
194,194,194,07-13,4.007495123394227,0.2841056146775265,-0.4218531572868705
195,195,195,07-14,3.331701182007139,-0.9075911304595764,-0.7847375631986567
196,196,196,07-15,3.0526475830747377,-1.3996749524659908,-0.6702492020987917
197,197,197,07-16,3.4929212779659884,-0.6232952055649119,-0.3970704813270599
198,198,198,07-17,3.764517902186019,-0.14436103162290995,-0.15416222858956485
199,199,199,07-18,4.077977160689505,0.4083938174735092,0.02627841628330652
200,200,200,07-19,4.833993607254918,1.7415551311024966,0.2802878392849917
201,201,201,07-20,3.9456528190288704,0.17505273877765182,0.35478128860619657
202,202,202,07-21,3.91691794289696,0.12438158554412038,0.08124392394273337
203,203,203,07-22,3.7463862065045217,-0.17633450963768268,-0.07193294525482502
204,204,204,07-23,2.833803467308755,-1.7855852196036892,-0.2887861843610608
205,205,205,07-24,3.5567908743959578,-0.5106673977118412,-0.44480509190187983
206,206,206,07-25,4.096147645572948,0.44043569646508224,-0.4406577165872058
207,207,207,07-26,3.4147964603713463,-0.7610607064672624,-0.3517639024295664
208,208,208,07-27,3.931029441254669,0.14926583743216468,-0.09368138403381214
209,209,209,07-28,4.048848563373396,0.3570283753081539,0.16294789010762545
210,210,210,07-29,3.7119325870943767,-0.237090109229164,-0.01820764839366656
211,211,211,07-30,4.42997531173734,1.0291082471367845,-0.3376120385715972
212,212,212,07-31,3.4797635736983366,-0.6464975345426698,-0.4599744504699906
213,213,213,08-01,2.3280188756435316,-2.6774870475348465,-0.6510212353285383
214,214,214,08-02,3.5146897460165216,-0.5849086339581957,-0.7590378788945878
215,215,215,08-03,3.398809397340253,-0.7892523338431321,-0.6427770310131704
216,216,216,08-04,3.3444045548725216,-0.8851899706254609,-0.6004194828670281
217,217,217,08-05,4.8255543561850045,1.7266733344252887,-0.1635771437906469
218,218,218,08-06,3.623885681236096,-0.3923522456658153,0.002558287284495512
219,219,219,08-07,3.8143806063129473,-0.05643301307655976,-0.03570653295813466
220,220,220,08-08,4.079967707352548,0.4119039524926587,0.0647366342097934
221,221,221,08-09,3.2686128496341817,-1.018841255298913,-0.16238724398160198
222,222,222,08-10,3.686163735315732,-0.2825309676178925,-0.143879813022294
223,223,223,08-11,4.052762411661775,0.3639300652769162,-0.050973185113887626
224,224,224,08-12,3.686857455375673,-0.28130765990996714,-0.14931152185167162
225,225,225,08-13,4.130496614071189,0.5010067543738784,0.4097325573658033
226,226,226,08-14,3.7453702397770265,-0.1781260679340452,0.4049497310899106
227,227,227,08-15,5.170767587801371,2.335423220005937,0.11872475341691995
228,228,228,08-16,3.6698901068117777,-0.31122792527324944,0.2495611435985492
229,229,229,08-17,3.078878208783595,-1.3534198007610279,0.05407952543176808
230,230,230,08-18,4.132029971748685,0.5037106811798086,0.38993138545522704
231,231,231,08-19,3.4653678701248967,-0.6718829546268082,-0.1951177326064924
232,232,232,08-20,4.88811055420824,1.836985092206708,-0.14961496224398582
233,233,233,08-21,3.1801303673171506,-1.1748714883643792,0.07899990608690427
234,234,234,08-22,3.82471387377829,-0.038211303098210116,0.15114946306945012
235,235,235,08-23,3.8567432666154735,0.018269409224312645,0.11838636755969525
236,236,236,08-24,4.377519776171827,0.9366080230750836,-0.3838057025340425
237,237,237,08-25,3.3538910122568404,-0.8684615276853375,-0.4567222040461118
238,238,238,08-26,3.179395515251197,-1.176167328355718,-0.6485347953651827
239,239,239,08-27,2.932031024174296,-1.612370497436795,-0.791935366630863
240,240,240,08-28,3.1720690413199844,-1.1890868510126356,-0.8983818639090869
241,241,241,08-29,3.3688209609706186,-0.842134018369769,-0.6760773535703803
242,242,242,08-30,4.0153341870810815,0.29792903940573995,-0.3928471668687667
243,243,243,08-31,4.1102849950866105,0.4653655343469017,-0.16944953237360172
244,244,244,09-01,4.143089902964894,0.5232137918539638,-0.2163829341101332
245,245,245,09-02,3.692144376139544,-0.2719846904658052,-0.02449389708206956
246,246,246,09-03,3.012377532528029,-1.4706872614318245,0.18782917990321266
247,247,247,09-04,4.021725900946343,0.3092002037986127,0.1910559352829576
248,248,248,09-05,4.737766213326871,1.5718675013174332,0.10220002805322716
249,249,249,09-06,4.1212640721623925,0.4847260666253712,0.4267764741367872
250,250,250,09-07,3.840756524910413,-0.00992165152441865,0.5045881580557157
251,251,251,09-08,4.796519948240247,1.6754739860355543,0.3957481793408815
252,252,252,09-09,3.2771327973692834,-1.0038171579182529,0.3064941907870332
253,253,253,09-10,3.651396460190564,-0.34383966849039177,0.40436152601194575
254,254,254,09-11,4.434078358398389,1.036343569994343,0.5807399195044279
255,255,255,09-12,4.454258950974884,1.0719300779748464,0.2754080465401024
256,256,256,09-13,4.440886298866088,1.0483487094304742,0.4884885566544095
257,257,257,09-14,3.7576242860493236,-0.1565172517503982,0.4615356303665991
258,258,258,09-15,4.0021419996710925,0.27466590276758884,0.2040020137951864
259,259,259,09-16,3.5596887785394262,-0.5055572262172545,0.11128250202705488
260,260,260,09-17,3.557816884197032,-0.5088581294341333,0.3612225080022712
261,261,261,09-18,4.138779608313443,0.5156130073660574,0.4569969853951788
262,262,262,09-19,5.291310414418428,2.547988745281772,0.9644205369738515
263,263,263,09-20,4.083498188914748,0.4181296126070467,1.3006529347204878
264,264,264,09-21,5.728657222306197,3.3192072122396272,1.5552895473205253
265,265,265,09-22,4.703723877514653,1.5118371602625633,1.4793486476772133
266,266,266,09-23,4.424221264771078,1.0189615461660926,0.6486939120343912
267,267,267,09-24,3.880389711260242,0.05996760950618571,0.5056367396378173
268,268,268,09-25,2.4649968911705487,-2.4359396685751604,-0.037877352502346806
269,269,269,09-26,3.596744302380718,-0.4402134217723965,-0.4085780569584764
270,270,270,09-27,3.879343466810949,0.05812265939864185,-0.7720565540658931
271,271,271,09-28,3.4424099174237943,-0.7123670664742142,-0.7975424664851433
272,272,272,09-29,3.187480958957373,-1.1619094364784068,-0.4056015697976216
273,273,273,09-30,3.793673563344592,-0.09294786500931512,-0.4352723985930111
274,274,274,10-01,3.79858088111143,-0.0842942884500307,-0.6862862588516848
275,275,275,10-02,3.4957889221582903,-0.618238394544733,-0.41301703444341226
276,276,276,10-03,3.025265548116219,-1.4479605021534008,-0.15964101189773358
277,277,277,10-04,4.3722120016012385,0.9272482799754213,-0.2949459264519121
278,278,278,10-05,4.049596165503958,0.3583466987956649,-0.1036635405399159
279,279,279,10-06,3.333296834774649,-0.9047773523343864,-0.07743063566375548
280,280,280,10-07,4.4494216827879765,1.0634000270219464,0.32315359625476403
281,281,281,10-08,3.585046721607529,-0.4608409652877704,0.18812641405566852
282,282,282,10-09,4.388258598405656,0.955544889357716,0.0834297735805019
283,283,283,10-10,3.912780260975543,0.11708518678084852,-0.06307171981472093
284,284,284,10-11,3.6933644869057614,-0.2698331440553353,-0.1926443296613437
285,285,285,10-12,2.834823601321645,-1.7837863127057232,-0.10670677749681104
286,286,286,10-13,4.0085491954137495,0.28596436794220964,0.028130080452195817
287,287,287,10-14,3.877450358660744,0.05478434769942556,0.308609187162502
288,288,288,10-15,4.847042758299255,1.7645660370517573,0.5113249441310707
289,289,289,10-16,4.867114063298787,1.7999598270426858,0.7389641601017627
290,290,290,10-17,4.383107482053213,0.9464613977560762,0.6856292928167993
291,291,291,10-18,3.6093689893300764,-0.4179510168815706,0.5662069641824815
292,292,292,10-19,3.827076616976612,-0.034044835767570045,0.33909207740239394
293,293,293,10-20,3.4711143349026625,-0.6617496241064816,0.10686432584688524
294,294,294,10-21,4.074281407169746,0.4018767163712324,0.16766552496702256
295,295,295,10-22,4.076956123385458,0.4065933177096337,0.4969823718972418
296,296,296,10-23,4.589984351502404,1.3112685924768999,0.6467645726720385
297,297,297,10-24,4.729873836860917,1.5579500646997453,0.8162692865510013
298,298,298,10-25,4.336712499885328,0.86464836888121,0.9434776513713032
299,299,299,10-26,4.047856324725465,0.35527865916729523,0.8544359459553704
300,300,300,10-27,4.507109520144552,1.1651269052930442,0.9567301923909372
301,301,301,10-28,3.77399056459002,-0.12765691478596305,0.7437177115478902
302,302,302,10-29,4.938041853188172,1.925034071090301,0.6799066266980515
303,303,303,10-30,4.005096105037863,0.27987517964146336,0.5222084902980156
304,304,304,10-31,4.119594455160467,0.4817818597821764,0.5109887306023126
305,305,305,11-01,3.511286368071344,-0.5909101592329196,0.5712241544671535
306,306,306,11-02,4.468934142102534,1.0978083471188256,0.439225979641979
307,307,307,11-03,3.9789423763870357,0.2337556284030817,0.5240273074460715
308,308,308,11-04,4.488916349480881,1.1330450221392547,0.4998711828110849
309,309,309,11-05,4.293633723951941,0.7886831464660181,0.8379658826257569
310,310,310,11-06,4.037402927446742,0.3368451119722565,0.7251615858712416
311,311,311,11-07,4.661657974013197,1.4376580396551124,0.7926827158048025
312,312,312,11-08,4.085116057744023,0.4209825665917336,0.8080079114297288
313,313,313,11-09,4.208683897680498,0.6388824080044474,0.5001414424729881
314,314,314,11-10,4.5410605265770725,1.224996195888813,0.5937778280286999
315,315,315,11-11,3.2461140659876233,-1.058515667274426,0.5000749559363189
316,316,316,11-12,4.356001945075116,0.8986634253065277,0.3619000448891708
317,317,317,11-13,4.3428327350805445,0.8754408071008272,0.1981004514181235
318,318,318,11-14,3.6149741288427086,-0.4080668996911561,0.18571833469113053
319,319,319,11-15,3.6513536541209257,-0.3439151528218365,0.17478704492172714
320,320,320,11-16,4.498930213644043,1.1507034955268554,0.2761730973383632
321,321,321,11-17,3.208920210615335,-1.124103405890846,0.19179230022275692
322,322,322,11-18,4.7009693048194805,1.5069797398063438,0.1864491414209581
323,323,323,11-19,4.0557259772942125,0.36915602440719,0.2643945396698321
324,324,324,11-20,3.5967939616440017,-0.4401258525019491,0.309531450061288
325,325,325,11-21,3.916563883705967,0.12375723667140726,0.3984594231182083
326,326,326,11-22,4.652509137308732,1.4215249578755904,0.11015234997362876
327,327,327,11-23,3.511498793582532,-0.5905355675493241,0.02541201799894453
328,328,328,11-24,3.7200007450652848,-0.2228626990611332,0.1148181205777996
329,329,329,11-25,3.7673958974816655,-0.1392859674409155,0.2319970887877396
330,330,330,11-26,3.900999386517616,0.09631076297118127,0.02472199470693211
331,331,331,11-27,4.315266844492305,0.8268310459310471,0.4016352284572739
332,332,332,11-28,3.947252938438441,0.17787439339074584,0.5755331582858922
333,333,333,11-29,4.7939509652604455,1.6709438349527264,0.5582816932393253
334,334,334,11-30,4.3116907091983165,0.8205248799105772,0.3879932979481151
335,335,335,12-01,3.708697563667657,-0.2427947577203169,0.2355806432139379
336,336,336,12-02,3.3215909105143204,-0.92541960877608,0.04238147741144501
337,337,337,12-03,3.7966808078329755,-0.08764488247401621,-0.3836994929063562
338,338,338,12-04,3.2898902682970044,-0.9813206014242116,-0.2332834062655298
339,339,339,12-05,3.3442049315177362,-0.8855419869540807,-0.257056976600416
340,340,340,12-06,4.8234833969965765,1.7230213997555357,-0.15066153007173927
341,341,341,12-07,3.627807681927109,-0.3854361797296341,-0.12364536403434175
342,342,342,12-08,3.6836027987668882,-0.2870469296040197,-0.027172891056412185
343,343,343,12-09,3.8886036635531873,0.0744521137503688,0.057306626596412585
344,344,344,12-10,3.6181391102032414,-0.4024857635566341,-0.36337669892934815
345,345,345,12-11,3.6316475872137417,-0.378664881037132,-0.4336622240479074
346,346,346,12-12,3.392102919741819,-0.8010785533990291,-0.24768175536829906
347,347,347,12-13,3.3886602701237765,-0.8071493304409897,-0.1822826997973326
348,348,348,12-14,4.316403758220129,0.8288358824736306,-0.20244257690320186
349,349,349,12-15,4.111124799274903,0.4668464471761673,0.09784272678835516
350,350,350,12-16,3.5495448665946263,-0.5234450261918495,0.2126352720516456
351,351,351,12-17,4.653372231929404,1.4230469411122098,0.3463956051202445
352,352,352,12-18,3.782686045466861,-0.11232328181928664,0.05599700045644385
353,353,353,12-19,3.843781540134185,-0.004587332029395952,-0.14861153923586426
354,354,354,12-20,3.3283187353153343,-0.9135557455091734,-0.23195949691185136
355,355,355,12-21,3.4149415863340304,-0.7608047909776813,-0.5887840869012217
356,356,356,12-22,3.265952358411988,-1.0235327722477725,-0.9186583774065062
357,357,357,12-23,3.4392719314791966,-0.7179005988240124,-1.2473490817539328
358,358,358,12-24,2.6602844889340127,-2.0915690248509944,-1.2428349218744084
359,359,359,12-25,2.7254071508711344,-1.976731558113956,-1.2862474566802164
360,360,360,12-26,3.343678222917279,-0.8864707862320267,-1.2529187871566971
361,361,361,12-27,3.2672298729888074,-1.0212799998125297,-1.2719673415502586
362,362,362,12-28,3.379353589205292,-0.8235607551066567,-1.1938449234047377
363,363,363,12-29,3.3744589778286254,-0.8321919251853817,
364,364,364,12-30,2.926097031015822,-1.622834515977868,
365,365,365,12-31,,,
