,unnamed: 0,unnamed: 0,mth_day,scenic,scenic_norm,scenic_ravg
150,150,150,05-30,2.7354494900193167,0.030770294046911343,0.9614862782651812
151,151,151,05-31,3.4112887395599527,1.4218892498711433,0.93038111437626
152,152,152,06-01,3.744364693242432,2.107478719869912,0.7888320655159721
153,153,153,06-02,3.037682454868253,0.6528738590027581,0.6702743188067827
154,154,154,06-03,2.4458281502957058,-0.5653740346149307,0.8844901208838204
155,155,155,06-04,2.9022025876863653,0.3740078246648968,0.9337197679583492
156,156,156,06-05,3.3598768100958165,1.316065106509138,0.6302903805274396
157,157,157,06-06,3.5547904620892967,1.7172671323183166,0.5893463238430338
158,158,158,06-07,2.8598846624097933,0.286902395284454,0.8037242617415726
159,159,159,06-08,2.9183327741229017,0.40720951889632384,0.7512291982584351
160,160,160,06-09,3.0707280874038463,0.7208935927763019,0.6278861289495608
161,161,161,06-10,2.7491823553309898,0.0590374437660716,0.5978041377795352
162,162,162,06-11,3.0003385245362284,0.5760066906558922,0.7556615245356659
163,163,163,06-12,3.467103106876777,1.5367751852981637,0.5779402072420033
164,164,164,06-13,3.3200302913067765,1.2340467158212378,0.4994112028226161
165,165,165,06-14,2.400284876618881,-0.6591183848656514,0.6376224671688566
166,166,166,06-15,2.8418203443595726,0.2497195662599786,0.7571737363701162
167,167,167,06-16,3.152060614373107,0.8883050298435147,0.6699683765355277
168,168,168,06-17,3.348823920642721,1.2933143058634493,0.4791325544454813
169,169,169,06-18,3.212904263421541,1.0135430262906329,0.7436213956505763
170,170,170,06-19,2.7637543312381108,0.0890317832809594,0.8490062772795758
171,171,171,06-20,3.171255349863625,0.9278146623649182,1.0770352473566505
172,172,172,06-21,3.1490114972723253,0.8820288560339756,0.9161103973472322
173,173,173,06-22,3.8167525619532654,2.256478850305963,0.7321175144523481
174,174,174,06-23,2.879736804515983,0.32776520580693896,0.7280067411676288
175,175,175,06-24,2.6765750959874595,-0.0904142710786716,0.7858355723630759
176,176,176,06-25,2.7517716524593703,0.0643671435726431,1.0203405080248795
177,177,177,06-26,3.3398232227115083,1.2747876495376012,0.938286204222596
178,178,178,06-27,3.8325805295295785,2.2890584700047985,1.0512862542293042
179,179,179,06-28,3.577568764459294,1.7641530274922606,1.3997309394178608
180,180,180,06-29,3.209125755798035,1.005765505847187,1.4383337820091897
181,181,181,06-30,3.6922722521148255,2.00025384005267,1.4452056547586487
182,182,182,07-01,2.8642968224651266,0.2959841991206134,1.0575454544214693
183,183,183,07-02,3.3598543550707736,1.3160188860343551,0.6611365670814212
184,184,184,07-03,2.702572296477703,-0.03690273201827842,0.6091666746907195
185,185,185,07-04,2.4220585883835097,-0.6143002965480279,0.4252512801847274
186,186,186,07-05,3.0576363683880468,0.6939461515029767,0.4087193454503775
187,187,187,07-06,3.156168959086572,0.8967614730167178,0.1648479632189631
188,188,188,07-07,2.8161071389695214,0.1967925907145143,0.4152066325222708
189,189,189,07-08,2.6489826445171807,-0.14720940735413154,0.7967182222186396
190,190,190,07-09,3.432354093222848,1.465249283801568,0.693199229589629
191,191,191,07-10,3.534143958474723,1.6747692416301845,0.5114438236542692
192,192,192,07-11,2.75588417962512,0.07283219572891342,0.6079621153138376
193,193,193,07-12,2.6263619143344865,-0.1937709625954407,0.5826188470992171
194,194,194,07-13,3.0974526681740944,0.7759023406719251,0.14837070134085498
195,195,195,07-14,2.575108406950223,-0.2992690166418552,-0.11217235844836088
196,196,196,07-15,2.166544553147145,-1.140239590748604,-0.1930457377053557
197,197,197,07-16,2.7746752217556483,0.11151088289488928,0.0790900016660276
198,198,198,07-17,2.520142712444213,-0.4124080798130556,-0.02118119026608406
199,199,199,07-18,3.4196226765428626,1.4390434736328594,0.017892105333554297
200,200,200,07-19,2.805167640403231,0.17427518907925502,0.2587362137193296
201,201,201,07-20,2.6890049216856986,-0.06482924304402506,0.4142826535939166
202,202,202,07-21,2.868591926391157,0.3048250595660479,0.5835480949623272
203,203,203,07-22,3.2280845671754554,1.0447895221424108,0.2768628022473995
204,204,204,07-23,3.013542195164129,0.6031845683974083,0.15362441902457952
205,205,205,07-24,2.5256518602909903,-0.4010682826567068,-0.019813540437511563
206,206,206,07-25,2.445934509045762,-0.5651551102576648,-0.1386376728466214
207,207,207,07-26,2.1834427774536747,-1.1054569998165715,-0.5449930825039934
208,208,208,07-27,2.522226094173269,-0.4081197348886111,-0.7512075526926294
209,209,209,07-28,2.0435808237976008,-1.3933429358018212,-0.5951884716273622
210,210,210,07-29,2.412438318921716,-0.6341022527344078,-0.7076224282815656
211,211,211,07-30,2.9804389288721733,0.5350462037348964,-0.8698479311407045
212,212,212,07-31,2.1181956888539006,-1.2397588501828862,-0.7163270405660986
213,213,213,08-01,1.7105643295697743,-2.078810016971404,-0.5043317739950232
214,214,214,08-02,2.9697310744211025,0.5130056085590236,-0.5356274794721502
215,215,215,08-03,2.6615354046005333,-0.12137133637536845,-0.38260305469067496
216,216,216,08-04,2.3212130530379316,-0.8218764855971696,-0.13666595585257132
217,217,217,08-05,3.4264967385485154,1.4531927524237471,0.2801717870033885
218,218,218,08-06,2.8350888500766116,0.2358637428457356,-0.010342597876114726
219,219,219,08-07,2.925623499596262,0.4222164401643548,-0.1422090131122908
220,220,220,08-08,2.1228975680454023,-1.230080700717996,-0.021570838150568927
221,221,221,08-09,2.277152032899465,-0.912569827792425,-0.2446072558666654
222,222,222,08-10,2.672866719853684,-0.09804743582683824,-0.5276890436554887
223,223,223,08-11,2.7763578074166304,0.11497424612716856,-0.685216338337247
224,224,224,08-12,2.009920956776797,-1.462626983887204,-0.4397378348780117
225,225,225,08-13,2.466440071000939,-0.5229473279261951,-0.16160599980632046
226,226,226,08-14,2.8384539488782,0.2427903200374165,0.03692912751147212
227,227,227,08-15,3.087891085377572,0.7562211826377222,0.00027440456985372097
228,228,228,08-16,3.2515857325972566,1.0931633280799171,0.21492473592690475
229,229,229,08-17,2.6695112993968806,-0.10495409152254184,0.258759175818566
230,230,230,08-18,2.6356149058843137,-0.17472499574489794,0.4760616494377246
231,231,231,08-19,2.5942150603491148,-0.25994068857622743,0.4197507337369165
232,232,232,08-20,3.4718787472934336,1.5466051617523675,0.0463757265875215
233,233,233,08-21,2.923747852986788,0.4183556884328739,0.1636130086895444
234,234,234,08-22,2.1632180545956348,-1.1470867148164527,0.29875377920674023
235,235,235,08-23,3.0112515499582835,0.5984696010895955,0.2891125083991473
236,236,236,08-24,3.029542843734476,0.6361196273582769,0.32200137447551563
237,237,237,08-25,2.566111284464496,-0.3177883134217853,0.4698222681138154
238,238,238,08-26,3.5677479889894133,1.7439383582105776,0.5824165186321277
239,239,239,08-27,3.354637654630282,1.3052810502626724,0.5071621711617116
240,240,240,08-28,2.4914241226143123,-0.4715212117065791,0.460836054817473
241,241,241,08-29,2.7918892524086445,0.14694351626709856,0.7494589452048451
242,242,242,08-30,2.894504754116877,0.3581629292928452,0.4706027484876871
243,243,243,08-31,3.4074311880844284,1.4139490289024472,0.22040939662217787
244,244,244,09-01,2.7548974620231537,0.07080117790762927,0.057190860146442535
245,245,245,09-02,2.625337749153874,-0.1958790609303828,0.11222049946396916
246,246,246,09-03,2.0156510361745954,-1.4508324305609912,0.13625426232926008
247,247,247,09-04,2.9522976343797467,0.4771213521722582,-0.0749293383725277
248,248,248,09-05,2.9645618553755897,0.5023655064845907,-0.12673128018447646
249,249,249,09-06,2.7918425687962047,0.14684742469172052,0.4427122272143445
250,250,250,09-07,2.6038976413434387,-0.24001047296406325,0.5634843001177606
251,251,251,09-08,4.285234357211451,3.2207819834625417,0.33876857078827194
252,252,252,09-09,2.367695008150309,-0.7261999931404944,0.33622736727577296
253,253,253,09-10,2.297263601952082,-0.8711730238046733,0.3428718870923481
254,254,254,09-11,2.9571543864414918,0.4871182854095968,0.11372271302764045
255,255,255,09-12,2.8112109798192497,0.18671454359117154,-0.34598640322692314
256,256,256,09-13,1.935940360547176,-1.6149055173523092,-0.5217825927154333
257,257,257,09-14,2.9452074838702367,0.4625272859351609,-0.4030440661499661
258,258,258,09-15,1.8552587526657869,-1.7809771300715551,-0.6837819801755756
259,259,259,09-16,2.6433798978285314,-0.1587418644118698,-0.4772532958646194
260,260,260,09-17,2.13881875667392,-1.19730919874406,-0.09979880038953212
261,261,261,09-18,3.4132307730034963,1.4258866494569091,0.08362801981541662
262,262,262,09-19,3.0361995233869665,0.6498214554982141,0.21171520507128933
263,263,263,09-20,3.4798866095938354,1.5630882071648533,0.4673297967855947
264,264,264,09-21,2.2286258761457964,-1.0124540185363191,0.7758561890536532
265,265,265,09-22,3.388482420280219,1.3749456858739624,0.7748332528230236
266,266,266,09-23,3.038156277196946,0.6538491548642898,0.7262499294121879
267,267,267,09-24,3.4102489699669887,1.419749032073132,0.3773230998692554
268,268,268,09-25,2.8945817989068274,0.3583215150332004,0.4617806213710831
269,269,269,09-26,2.4627840291038696,-0.5304727700927422,0.10348747071645636
270,270,270,09-27,2.4748149214932718,-0.5057088895253522,-0.23854522866840755
271,271,271,09-28,2.3440775271968626,-0.7748132180537982,-0.4111529170528208
272,272,272,09-29,2.0411497081922265,-1.3983470414448935,-0.4360949936956122
273,273,273,09-30,2.9071070204122234,0.38410290176665307,-0.30261013853713914
274,274,274,10-01,2.821877012779052,0.20866905517645126,-0.2860988515877708
275,275,275,10-02,2.851885064458066,0.2704363608580966,-0.4560434714717723
276,276,276,10-03,2.5229444178275355,-0.4066411678291421,-0.2282048096611901
277,277,277,10-04,1.8486982763355115,-1.7944809373578072,-0.15820283357553291
278,278,278,10-05,2.7052869176079635,-0.031315070581400664,-0.030378173751438805
279,279,279,10-06,3.1111589433021436,0.8041147582805963,-0.28830935149691245
280,280,280,10-07,3.1944788890166635,0.975617014121016,-0.4611484888756801
281,281,281,10-08,2.1000298207171766,-1.2771507056147453,-0.32656642582210915
282,282,282,10-09,2.019127807141901,-1.443675992101748,-0.19939355650490367
283,283,283,10-10,2.2409976125566837,-0.9869885590363822,-0.4976998148979286
284,284,284,10-11,3.07598886024814,0.731722145321832,-0.4223674480248921
285,285,285,10-12,2.24161255277295,-0.9857227920775536,-0.4721841751078137
286,286,286,10-13,3.4140686088480385,1.4276112153592355,-0.478822967062077
287,287,287,10-14,1.954816792146184,-1.5760510681122748,-0.4154649512448632
288,288,288,10-15,1.9997760925235035,-1.4835087438273284,-0.5382865687628947
289,289,289,10-16,2.425682755475689,-0.6068404641330988,-0.4858904754737689
290,290,290,10-17,2.7179705780736803,-0.00520755978635783,-0.9848726570519276
291,291,291,10-18,2.394344292438173,-0.6713462323427987,-0.6336699370987922
292,292,292,10-19,1.9595629029770831,-1.5662818741097158,-0.3339892222752224
293,293,293,10-20,2.9785534684211084,0.5311652516065382,-0.39396791026216826
294,294,294,10-21,2.8733289482021647,0.31457554511409,-0.4100533181907207
295,295,295,10-22,2.2508481679324035,-0.966712592054774,-0.4052495081576844
296,296,296,10-23,2.6710824957390664,-0.1017200073576727,-0.14732853840398688
297,297,297,10-24,2.4083471353470576,-0.6425233721445809,-0.2027248031033706
298,298,298,10-25,2.7113883909815306,-0.018756055587530646,-0.045756824681213726
299,299,299,10-26,2.817076393559728,0.198787663410236,0.4387584626184311
300,300,300,10-27,3.3308820005616004,1.2563834156470313,0.4621420462835386
301,301,301,10-28,3.6631836700342,1.940379131743095,0.5644719198744571
302,302,302,10-29,2.7392443602710617,0.03858149463297299,0.7926753275307594
303,303,303,10-30,2.7066331072996066,-0.028544130599070832,0.6325936321694766
304,304,304,10-31,3.3765888145427407,1.3504643903502835,0.4045369960454801
305,305,305,11-01,2.3504470270118745,-0.761702508757461,0.11975465463446268
306,306,306,11-02,2.6661094079712737,-0.11195640109694767,0.1207728242293865
307,307,307,11-03,2.8330587561474023,0.2316850832769901,0.2597923460951067
308,308,308,11-04,2.7422122688257864,0.04469051220251595,0.21620863143795546
309,309,309,11-05,3.1118673927035827,0.8055730005952505,0.2840373023072578
310,310,310,11-06,3.249544675508793,1.0889621024073761,0.3445365484823304
311,311,311,11-07,2.548163884333342,-0.35473048354164705,0.2332294113312081
312,312,312,11-08,2.8424613940967567,0.2510390759534878,0.3104984737219079
313,313,313,11-09,2.508604553036525,-0.436157739629744,0.20987688783008795
314,314,314,11-10,2.9674473499245044,0.508304886546715,0.14744151560063748
315,315,315,11-11,2.8185609857482232,0.20184348524433035,0.33587790904868675
316,316,316,11-12,3.0675489880702265,0.7143498690306737,0.5616841231968216
317,317,317,11-13,3.0974456414435423,0.7758878771466486,0.7778527857276342
318,318,318,11-14,3.5006741299920887,1.6058763608422972,0.770228157801895
319,319,319,11-15,3.138724354282996,0.8608542355551309,0.5757349756420428
320,320,320,11-16,2.945221977491254,0.4625571189922808,0.4824854124654773
321,321,321,11-17,2.251624021566881,-0.9651156077147828,0.6207587243706337
322,322,322,11-18,2.7957316232069807,0.15485248997128045,0.5278937961344747
323,323,323,11-19,3.5005047657185484,1.6055277485775876,0.7713354051146114
324,324,324,11-20,3.2299779548950367,1.0486867914253435,0.6209524215828189
325,325,325,11-21,3.848343299368617,2.3215038894359505,1.0172756409020405
326,326,326,11-22,2.5068638242580232,-0.4397407821984741,0.9893276704422759
327,327,327,11-23,3.4068844800581437,1.4128237082005464,0.8490465489749274
328,328,328,11-24,2.714264821381167,-0.012835332787304818,0.8235470805384223
329,329,329,11-25,3.0915929866347587,0.7638410197734957,0.6652289385172078
330,330,330,11-26,3.15564840224394,0.8956899808063121,0.7098361715241901
331,331,331,11-27,3.386854594131804,1.3715950373086627,0.5622872799185634
332,332,332,11-28,2.63689146317404,-0.17209738415657996,0.5884310072114266
333,333,333,11-29,2.976787549429162,0.5275303585667861,0.4963339735733681
334,334,334,11-30,2.7904723532812765,0.1440270309698742,0.17859178693444314
335,335,335,12-01,2.8231351821963786,0.2112588179451451,0.09214499944745508
336,336,336,12-02,2.229447346325393,-1.0107631390272374,0.09893266636120364
337,337,337,12-03,3.134866947486062,0.8529143123867344,0.02308096766868996
338,338,338,12-04,2.656677140138243,-0.13137138267408865,-0.07189458548883948
339,339,339,12-05,2.755684005812977,0.07242016641170401,-0.11705930794040395
340,340,340,12-06,2.5136238222396154,-0.4258262879753024,0.1364820211610109
341,341,341,12-07,2.6914824921101124,-0.05972951676424165,-0.06331689158957964
342,342,342,12-08,2.9685064219135464,0.5104848355812518,0.0752719542767552
343,343,343,12-09,2.5524640694846417,-0.3458791641168089,-0.05216210236441099
344,344,344,12-10,3.0606560286130016,0.7001616925239205,-0.04554752428690336
345,345,345,12-11,2.3842207164413387,-0.6921841734352931,-0.26948275988177234
346,346,346,12-12,2.5329049547346374,-0.3861388195102566,-0.3628175229273014
347,347,347,12-13,2.0387235561334083,-1.4033409303334552,-0.25518565737857996
348,348,348,12-14,2.696440704102796,-0.04952374269192278,-0.42919120655991705
349,349,349,12-15,2.86620505734721,0.2999120291755199,-0.3176986265796574
350,350,350,12-16,2.553439391463763,-0.3438716025641021,-0.34844546976366303
351,351,351,12-17,2.7092154752334627,-0.023228693553735497,-0.2816364525004922
352,352,352,12-18,2.4432795923475226,-0.5706198786142901,-0.5053991237355556
353,353,353,12-19,2.233468179088832,-1.0024868267544298,-0.6303489733246911
354,354,354,12-20,2.044184783775214,-1.392099770102303,-0.5015846213449954
355,355,355,12-21,2.5019830953518643,-0.4497870683592929,-0.5707521973761589
356,356,356,12-22,2.928780418822487,0.4287145093140715,-0.704470833541398
357,357,357,12-23,2.5075957827618742,-0.4382341497407174,-0.9697409571420718
358,358,358,12-24,2.053497098174116,-1.3729316956057245,-0.8157210545965118
359,359,359,12-25,1.4602203104896645,-2.5941075683584733,-0.941097132810322
360,360,360,12-26,2.4931443565633167,-0.4679803548289431,-1.2954198113115898
361,361,361,12-27,2.1365187002807824,-1.2020435376421537,-1.4701250168408924
362,362,362,12-28,1.8959492344110456,-1.6972215616935358,-1.389693969608609
363,363,363,12-29,1.9983396857123936,-1.4864653829165315,
364,364,364,12-30,2.287949191750944,-0.8903454122120247,
365,365,365,12-31,,,
