,unnamed: 0,unnamed: 0,mth_day,wilderness,wilderness_norm,wilderness_ravg
124,124,124,05-04,0.4703629438266994,-0.4729644046929311,-0.15507081836392184
125,125,125,05-05,0.6049113847279592,0.2624321059767797,-0.1704105445162957
126,126,126,05-06,0.6081158286772395,0.279946518504731,-0.1437556911775822
127,127,127,05-07,0.4256895371439002,-0.7171342157602237,0.021818369015372086
128,128,128,05-08,0.5115741471037178,-0.247717832622576,0.11501125799879085
129,129,129,05-09,0.7446777512698796,1.0263480426864526,-0.01819035319911269
130,130,130,05-10,0.5726665941748704,0.08619292920758143,-0.09724342484479002
131,131,131,05-11,0.458687663085121,-0.5367775612106415,0.14588200184519667
132,132,132,05-12,0.5213343382780392,-0.1943719113693329,0.1699072733648983
133,133,133,05-13,0.6925834913303375,0.7416183443796964,-0.2356201701658285
134,134,134,05-14,0.5379481870533619,-0.10356620350436617,-0.2372524195445602
135,135,135,05-15,0.29950496778704666,-1.4068166184979078,-0.14305113286509244
136,136,136,05-16,0.5708747721641535,0.07639943293519115,0.05358093846275968
137,137,137,05-17,0.5620982945177271,0.028430158866165005,-0.04556280873830162
138,138,138,05-18,0.7371896346616545,0.9854205165977796,0.09200811518297954
139,139,139,05-19,0.5837472125272468,0.14675586117332862,0.30112062475512097
140,140,140,05-20,0.6889683759587804,0.7218593400233209,0.12934650479441634
141,141,141,05-21,0.5290608201279184,-0.15214156106505947,0.3364207516763476
142,142,142,05-22,0.3823076003657624,-0.9542452868290364,0.2836388133410186
143,143,143,05-23,0.7894166186968301,1.2708756401577523,0.20809354277672248
144,144,144,05-24,0.6792476068625487,0.6687288865858052,-0.012779632479167377
145,145,145,05-25,0.5008164542947938,-0.30651576221244825,-0.05439626785562477
146,146,146,05-26,0.4465021069209222,-0.603379711512018,0.08171800181984476
147,147,147,05-27,0.4833756422064792,-0.4018413733238039,-0.10355116466927523
148,148,148,05-28,0.5317287289966549,-0.1375596687762191,-0.09845271939581876
149,149,149,05-29,0.5860350921066163,0.1592606412230323,0.06849226456165934
150,150,150,05-30,0.6848444884300661,0.6993195582265441,0.27958800639786885
151,151,151,05-31,0.6840823821190256,0.6951541415324203,0.4844866661647001
152,152,152,06-01,0.6782350770903713,0.663194739505239,0.4615323981813088
153,153,153,06-02,0.7083056886322788,0.8275505852771838,0.4617304667285369
154,154,154,06-03,0.5065303964694928,-0.2752852766765672,0.24864246323645936
155,155,155,06-04,0.5862525243122452,0.1604490525064007,0.11879665625151475
156,156,156,06-05,0.4509244883051418,-0.5792084627259209,0.1850123030049989
157,157,157,06-06,0.5415425361944362,-0.08392070037724719,0.01886195051168588
158,158,158,06-07,0.7509241250095932,1.0604886200261436,0.5316859477352345
159,159,159,06-08,0.5259120773587236,-0.16935152968269432,0.6193173831909272
160,160,160,06-09,1.0694893032530772,2.8016587066647243,0.7595344796556455
161,161,161,06-10,0.6824510200361259,0.6862376652405572,1.255349870246402
162,162,162,06-11,0.6048495459574975,0.26209411606238875,1.0559177410549612
163,163,163,06-12,1.0858300339804914,2.8909716431672923,1.5374335052010932
164,164,164,06-13,0.5319950303592218,-0.1361041551225009,0.8739127308606834
165,165,165,06-14,1.0545019827655937,2.719743055194096,1.0927611163512527
166,166,166,06-15,0.34110113933483505,-1.1794659393777325,0.9143275886756468
167,167,167,06-16,0.9226945509827036,1.999327978183972,0.39034902348065775
168,168,168,06-17,0.40897192670090615,-0.8085070499912463,0.31754889027597394
169,169,169,06-18,0.5106260617849077,-0.2528997480026424,0.04606111211348781
170,170,170,06-19,0.452077780728755,-0.5729049543506038,0.2193954262356574
171,171,171,06-20,0.7564729052908251,1.090816386219179,-0.14492702888113798
172,172,172,06-21,0.5313810336350274,-0.13946005464471492,-0.10102086060968507
173,173,173,06-22,0.5227550548599107,-0.18660675251680026,-0.10313393507829456
174,174,174,06-23,0.4571704677695265,-0.5450700403625288,-0.0603394931003889
175,175,175,06-24,0.5083064080650328,-0.2655781948142993,-0.09371929789562816
176,176,176,06-25,0.4990559104627921,-0.31613830248317004,0.508796214893033
177,177,177,06-26,0.7198298103539362,0.8905375574477437,1.6869050701311383
178,178,178,06-27,1.1927999146469397,3.475633022087252,1.6353646503767167
179,179,179,06-28,1.8160386703062288,6.88204637891183,1.84388503002513
180,180,180,06-29,0.40059133239909706,-0.8543125588890544,1.986624571380828
181,181,181,06-30,0.7372122424341623,0.9855440830761784,1.8598127380153489
182,182,182,07-01,0.6557500132962155,0.5402989456510183,1.267248360855988
183,183,183,07-02,0.5806205466198676,0.12966655725486845,0.03556879068892845
184,184,184,07-03,0.5423050162595845,-0.07975324086891444,0.2774586125787755
185,185,185,07-04,0.4639471377669188,-0.5080310420905262,-0.1066627980491887
186,186,186,07-05,0.6661288860830828,0.5970263724500277,-0.056964483753878165
187,187,187,07-06,0.315538197206083,-1.3191843806916066,-0.17975497011023586
188,188,188,07-07,0.710306954539507,0.8384888314228816,-0.376166802983766
189,189,189,07-08,0.4458257664675134,-0.6070763608832777,-0.3549116246102336
190,190,190,07-09,0.3266914893722253,-1.2582242381100952,-0.5636273709090062
191,191,191,07-10,0.4872802735901977,-0.38049997184933176,-0.7072990243644398
192,192,192,07-11,0.4370085855491408,-0.6552681053426077,-0.8409360023108382
193,193,193,07-12,0.1578208567482351,-2.181214301424208,-0.7985637609363581
194,194,194,07-13,0.5636053036458741,0.03666696374449168,-0.6867551695151208
195,195,195,07-14,0.4923404202498892,-0.35284291263639755,-0.5605449602483189
196,196,196,07-15,0.4494307580809671,-0.5873726895826719,-0.4183757083519928
197,197,197,07-16,0.6258290970041571,0.37676128375148,-0.16378991758559627
198,198,198,07-17,0.5930766460515962,0.19774740603534866,-0.1152491848856126
199,199,199,07-18,0.437295567815644,-0.6536995568258289,-0.017081587672802896
200,200,200,07-19,0.6168914953280176,0.3279113599443938,-0.09651740199972647
201,201,201,07-20,0.6001051182899537,0.23616267064046065,0.048987825559460685
202,202,202,07-21,0.3622291071538267,-1.0639875755442132,-0.16762434382457927
203,203,203,07-22,0.7855592661879311,1.249792649106603,-0.3520782005209979
204,204,204,07-23,0.3552879490860318,-1.1019256102688912,-0.320328078308862
205,205,205,07-24,0.23480905766786275,-1.7604226970043408,-0.5915125268944275
206,206,206,07-25,0.6517455859859429,0.5184120932172089,-0.4051390737063581
207,207,207,07-26,0.30240902462238395,-1.390944020872932,-0.7912498354056208
208,208,208,07-27,0.5668228781713331,0.05425314358420285,-0.583282514977395
209,209,209,07-28,0.3617013861347068,-1.0668719210889726,-0.2310794557716042
210,210,210,07-29,0.5835866558330749,0.14587831230046325,-0.09225605050158407
211,211,211,07-30,0.6214443365350767,0.3527956582304039,-0.05213298064156106
212,212,212,07-31,0.8041407018344653,1.3513525248373297,-0.04711219453883265
213,213,213,08-01,0.3464546224639249,-1.1502056017127935,0.0727738642161837
214,214,214,08-02,0.572334508420481,0.08437786020057332,-0.039733243790300486
215,215,215,08-03,0.4933077948455225,-0.34755556855887443,0.06619256260175913
216,216,216,08-04,0.4600805818747157,-0.5291643357384419,-0.024072369756574785
217,217,217,08-05,0.7377257049762828,0.9883504965827616,0.3733222689018208
218,218,218,08-06,0.7050512522056279,0.8097629306873262,0.21656707981958445
219,219,219,08-07,0.7826995184750334,1.23416223023758,0.4201957428615996
220,220,220,08-08,0.4002545543696536,-0.8561532742928448,0.4561240084115421
221,221,221,08-09,0.7168436866067744,0.8742164096932165,0.15141954487437356
222,222,222,08-10,0.4995212812299159,-0.3135947424387865,0.16332704596807687
223,223,223,08-11,0.4032325989327536,-0.8398762846402497,0.11177345619817436
224,224,224,08-12,0.7181228592960297,0.8812079372495458,0.30869659974702585
225,225,225,08-13,0.7261059255566773,0.9248406916181652,0.5549509732645388
226,226,226,08-14,0.6164293788958989,0.3253855870002642,0.4305963427651669
227,227,227,08-15,0.9871724810014406,2.3517426507982937,0.4365472408390316
228,228,228,08-16,0.3630094424344977,-1.0597225254350182,0.1547245361167452
229,229,229,08-17,0.4097652711403356,-0.8041708961970616,-0.04459331026972834
230,230,230,08-18,0.40874848794013735,-0.8097282910841723,-0.16216910560504486
231,231,231,08-19,0.5073022862736383,-0.2710663867006762,-0.6165483531599176
232,232,232,08-20,0.4873590905230114,-0.3800691850116347,-0.2886849407792403
233,233,233,08-21,0.4883720234301606,-0.3745328345309433,0.08319697000887362
234,234,234,08-22,0.7229255719593469,0.9074579488490458,0.24023401359046195
235,235,235,08-23,0.8180032535345293,1.4271205685316215,0.2778663988531946
236,236,236,08-24,0.5811378512652698,0.13249397040535754,0.08443010062663274
237,237,237,08-25,0.5486137041906347,-0.04527207512428035,0.12275782870576145
238,238,238,08-26,0.27501199371892265,-1.5406869743710057,-0.022973083175295284
239,239,239,08-27,0.5304467625526339,-0.14456646605617093,-0.3968160241165752
240,240,240,08-28,0.5629476550106365,0.0330724775627054,-0.5670548694908444
241,241,241,08-29,0.4076125259545156,-0.8159370771160577,-0.7054541976999956
242,242,242,08-30,0.3942560461959546,-0.8889391018402578,-0.5111889246303357
243,243,243,08-31,0.3966841241982174,-0.8756680443791882,-0.4119049705095761
244,244,244,09-01,0.4882691079440921,-0.375095335953046,-0.42009522186077103
245,245,245,09-02,0.6394369552417053,0.4511372586683867,-0.21520989554248093
246,246,246,09-03,0.5539567049538638,-0.01606903054446379,-0.11734662196957354
247,247,247,09-04,0.6325279354217191,0.4133748807936825,0.15034187786681616
248,248,248,09-05,0.5016866691838465,-0.3017594604028136,0.10422171059293912
249,249,249,09-06,0.6905424967437986,0.73046295463915,0.13277309221858571
250,250,250,09-07,0.4376401219961903,-0.6518163395963081,0.5420293358823951
251,251,251,09-08,0.6707795887264022,0.6224455484222661,0.5108133897278574
252,252,252,09-09,1.003222825054912,2.4394684314383928,0.6630513160591069
253,253,253,09-10,0.5982602431598196,0.2260792038664563,0.514314654549479
254,254,254,09-11,0.6688077419933165,0.6116680975846837,0.5540613459826342
255,255,255,09-12,0.5272649808408139,-0.16195701441861762,0.3323782928313764
256,256,256,09-13,0.4812725457490116,-0.4133361909973768,-0.12953809175576728
257,257,257,09-14,0.4274242661788156,-0.7076527704852809,-0.4358014339403622
258,258,258,09-15,0.4961483817752066,-0.3320298760844694,-0.5553642231616397
259,259,259,09-16,0.2620558587363497,-1.6115008492411134,-0.17027143993388058
260,260,260,09-17,0.5375562064247393,-0.10570863774298134,-0.07189562264285852
261,261,261,09-18,0.9500053623944564,2.1485996849479374,-0.11942606868410052
262,262,262,09-19,0.5892658199638172,0.17691871274875545,-0.2578506409329803
263,263,263,09-20,0.375247129213344,-0.9928354467327328,0.06818334698853834
264,264,264,09-21,0.3441910898249143,-1.162577309577748,0.4104656005068728
265,265,265,09-22,0.6199637148591214,0.34470307828799834,0.09626738951310823
266,266,266,09-23,0.9133007977374308,1.9479848833670248,-0.15355236737021769
267,267,267,09-24,0.6050903772688631,0.2634104189853501,0.44428631595605
268,268,268,09-25,0.3150230817351079,-1.3219998285511998,0.5048311307752757
269,269,269,09-26,1.031531962646327,2.594196653224873,0.3178730397758041
270,270,270,09-27,0.4106549116167561,-0.7993084206623937,0.13261387304743724
271,271,271,09-28,0.4147281504291511,-0.7770454677088321,0.13536447394169412
272,272,272,09-29,0.7099302485086749,0.8364298829968241,0.0878251377771007
273,273,273,09-30,0.6081098835338045,0.2799140243508914,-0.5044468986101517
274,274,274,10-01,0.26283618552640625,-1.6072358455387603,-0.4402007156112067
275,275,275,10-02,0.38135798496932416,-0.9594355650986404,-0.2818165369198779
276,276,276,10-03,0.4811819562595945,-0.4138313226687244,-0.5872026456182412
277,277,277,10-04,0.5885963480381221,0.17325960443914065,-0.7289807839377237
278,278,278,10-05,0.3746888580306456,-0.9958867691933556,-0.5927544087605744
279,279,279,10-06,0.452471172813809,-0.5707548055660031,-0.5826344332266099
280,280,280,10-07,0.41238037936292826,-0.7898775944758649,-0.578697506164663
281,281,281,10-08,0.3924673136944264,-0.8987157118948529,-0.6394153944980419
282,282,282,10-09,0.4855037667966981,-0.3902097602970433,-0.4016032089858136
283,283,283,10-10,0.5219425326483826,-0.1910477255611321,-0.1748298492779754
284,284,284,10-11,0.6357501357801326,0.4309863438800137,0.2025008997211061
285,285,285,10-12,0.7014144425514657,0.7898853526810263,0.2125821525511957
286,286,286,10-13,0.8265998915199536,1.4741068995186242,0.3056268864491796
287,287,287,10-14,0.4035341340908248,-0.8382281949143154,0.6421911024955247
288,288,288,10-15,0.5876447780613193,0.16805864309086035,0.4387275842310245
289,289,289,10-16,0.8914100773688582,1.8283375707169385,0.3193276573762142
290,290,290,10-17,0.4123955337477432,-0.7897947657069871,0.1449726632832854
291,291,291,10-18,0.5703416911667,0.07348579155216431,0.38637046750913945
292,292,292,10-19,0.6351995331158474,0.4279769349610511,0.5493843852791156
293,293,293,10-20,0.6685315692785248,0.6101586304408089,0.2063364474576328
294,294,294,10-21,0.7665953291960993,1.1461421497107174,0.3540465918422276
295,295,295,10-22,0.5148249466107125,-0.2299500562119589,0.4244853695410111
296,296,296,10-23,0.5745461777382747,0.09646610060058172,0.267560627868828
297,297,297,10-24,0.6476667334875904,0.4961184577448654,0.4580008660669869
298,298,298,10-25,0.4629334506053623,-0.513571515072048,0.5873393425158818
299,299,299,10-26,0.8775897040071661,1.7528000596297628,0.7318332742739638
300,300,300,10-27,0.9085782467290794,1.922173008404088,0.7756226115747773
301,301,301,10-28,0.6734449532792623,0.6370135343365326,0.8193245899652397
302,302,302,10-29,0.6226164661590747,0.35920212440546223,0.9748064134437776
303,303,303,10-30,0.695641122580482,0.7583303280876394,0.8275575235497382
304,304,304,10-31,0.633615551763043,0.4193194257991787,0.4834435477146306
305,305,305,11-01,0.7159454078575275,0.8693067202655272,0.4489591604270305
306,306,306,11-02,0.5308228595125989,-0.1425108466065579,0.6409892854060117
307,307,307,11-03,0.6355892892041927,0.4301072106109317,0.4244026665078537
308,308,308,11-04,0.8334199188308841,1.5113828742793496,0.4024936266866917
309,309,309,11-05,0.4578804739778605,-0.5411893853013091,0.19618581290299614
310,310,310,11-06,0.6095646314216089,0.2878651868722067,0.08327221671598457
311,311,311,11-07,0.4894684451229776,-0.368540162436646,0.28711058094496245
312,312,312,11-08,0.4068705581097966,-0.8199924237286274,0.16743753472059894
313,313,313,11-09,0.8593553830456961,1.653137395984799,0.15159768482094713
314,314,314,11-10,0.7020473472689474,0.7933445969331688,0.17570925416500324
315,315,315,11-11,0.4404920821876906,-0.6362284846992202,0.1626053761417065
316,316,316,11-12,0.6360334058788412,0.4325346029365434,0.13841235803964033
317,317,317,11-13,0.4750835004118102,-0.4471634305764264,-0.20127564683446492
318,318,318,11-14,0.3803123722677296,-0.9651505323410244,-0.24844425433778866
319,319,319,11-15,0.4864586603752423,-0.3849906332598328,-0.2009430415664651
320,320,320,11-16,0.65026742304867,0.5103329519132269,-0.5910308763726855
321,321,321,11-17,0.4926371279683423,-0.3512212080712789,-0.5437298706864594
322,322,322,11-18,0.2078096444694146,-1.9079924059007791,-0.31175058243587245
323,323,323,11-19,0.5270087663803491,-0.16335739645906933,-0.2329203172069649
324,324,324,11-20,0.6349705146655705,0.426725197162497,-0.4507001723528719
325,325,325,11-21,0.5729955622655425,0.08799095811361278,-0.2069483914439864
326,326,326,11-22,0.4111968845477518,-0.796346178962215,0.14759493743507435
327,327,327,11-23,0.7602186702712477,1.1112894773820343,0.27260053053363803
328,328,328,11-24,0.5970139834117726,0.21926756737358533,0.1745529904085198
329,329,329,11-25,0.6642352074470768,0.5866761621323128,0.11027664336808618
330,330,330,11-26,0.5273376107833542,-0.1615600435882125,0.2175812431561527
331,331,331,11-27,0.5024354046718424,-0.2976671241289889,0.024028886888073475
332,332,332,11-28,0.5289918405494053,-0.15251858023381568,0.12834769930063736
333,333,333,11-29,0.547744169311874,-0.050024660226440885,0.06326664659198976
334,334,334,11-30,0.711531254270177,0.8451804418489686,-0.06266333825190039
335,335,335,12-01,0.5927916742201907,0.19618984588042715,-0.017836169759707754
336,336,336,12-02,0.3890964072070595,-0.9171399526515532,0.05562651646917325
337,337,337,12-03,0.5516449851618279,-0.028704113175833112,0.3569877682575279
338,338,338,12-04,0.6096364159840614,0.28825753713947033,0.2209779492972156
339,339,339,12-05,0.8785672231709344,1.7581428505036871,-0.00982806602042203
340,340,340,12-06,0.5622247877080178,0.029121528087094964,0.08732406377095951
341,341,341,12-07,0.3394215067440927,-1.1886462460253988,-0.058380371623540074
342,342,342,12-08,0.4957463632839231,-0.3342271739032641,-0.2295829759577713
343,343,343,12-09,0.39169613310479257,-0.9029307255428306,-0.5839698813862909
344,344,344,12-10,0.42169663255678996,-0.7389580888659171,-0.5947280879975484
345,345,345,12-11,0.4895346000125271,-0.3681785820674304,-0.3081126538072006
346,346,346,12-12,0.5504148328977607,-0.03542771158045045,-0.2444959713539312
347,347,347,12-13,0.6540571563483842,0.5310463591166882,-0.0388104944861414
348,348,348,12-14,0.5655823658910305,0.04747292081635252,0.2793260530415464
349,349,349,12-15,0.6174899177670873,0.3311821356639079,0.30643392539729625
350,350,350,12-16,0.7709349754848398,1.1698611963002097,0.3244199716532261
351,351,351,12-17,0.5192926032831298,-0.2055313479329311,0.040962272128987086
352,352,352,12-18,0.5701592383710159,0.07248856595512845,-0.059488071496127226
353,353,353,12-19,0.3428879491593652,-1.1696998380287458,-0.11861726405490235
354,354,354,12-20,0.455311754649375,-0.5552291409343333,-0.3776364360684393
355,355,355,12-21,0.5525801128786596,-0.023593019688743024,-0.4947961604786591
356,356,356,12-22,0.4865934651378388,-0.3842538357810132,-0.7915862702143927
357,357,357,12-23,0.3906790619314525,-0.908489694394249,-1.041591728519325
358,358,358,12-24,0.2443542124252913,-1.7082520924592717,-0.8816630327747591
359,359,359,12-25,0.06844135489064669,-2.66973258785834,-0.9694245875384588
360,360,360,12-26,0.6308754650200468,0.4043430335330617,-0.8446406675143456
361,361,361,12-27,0.4562387770697135,-0.55016234827094,-0.8337731289901885
362,362,362,12-28,0.6235765618362613,0.3644496843636652,-0.7660039927809129
363,363,363,12-29,0.4026090372058371,-0.843284463249306,
364,364,364,12-30,0.3187486226724597,-1.3016372752036194,
365,365,365,12-31,,,
