,unnamed: 0,unnamed: 0,mth_day,car chase,car chase_norm,car chase_ravg
157,157,157,06-06,0.7233780381122186,-0.9852304601343232,0.687682007058772
158,158,158,06-07,0.9957639922700884,0.13882376476684605,0.8776877702634067
159,159,159,06-08,1.298804556797145,1.3893802698781472,0.5956478423378794
160,160,160,06-09,1.3024579617150072,1.4044567639870098,0.22848973905968425
161,161,161,06-10,0.9051951932180864,-0.2349262016489111,0.3935687515560613
162,162,162,06-11,0.8793538222733229,-0.3415657024906639,0.716105959381563
163,163,163,06-12,0.963394240182282,0.005243614843938752,0.4880895616486096
164,164,164,06-13,1.4647161290552455,2.074047011719856,0.2678885520780556
165,165,165,06-14,0.967280706696808,0.021281883480426467,0.4103679579826091
166,166,166,06-15,0.982297274963395,0.08325070656368637,0.4692850730733699
167,167,167,06-16,1.1123527558983235,0.6199502337784096,0.7336273287070498
168,168,168,06-17,0.9650162089520632,0.01193698805390089,0.3749403210887264
169,169,169,06-18,1.3477339771626091,1.591297148646018,0.4397981528301416
170,170,170,06-19,0.9432040846194616,-0.07807503399008495,0.4576171337662615
171,171,171,06-20,1.06158058294192,0.4104288739289171,0.5923576155168926
172,172,172,06-21,1.0082051360801452,0.1901645921804057,0.9594188298341289
173,173,173,06-22,1.3082583298766448,1.4283931242821968,1.0897754212195558
174,174,174,06-23,1.4987039094983825,2.2143042739573167,1.2272223866538694
175,175,175,06-24,1.5372656051145026,2.37343669695858,1.2101915154020255
176,176,176,06-25,1.143044743530135,0.7466067586157976,1.4324027509273092
177,177,177,06-26,1.0368185918565815,0.3082436464178544,1.4612032406330693
178,178,178,06-27,1.3312885856449124,1.5234320053321049,1.6018908066790891
179,179,179,06-28,1.3501327271873644,1.6011960625167585,1.4921089446113076
180,180,180,06-29,1.7032562312636208,3.058429670233433,1.243515527287532
181,181,181,06-30,1.377648551491368,1.7147455245518946,1.0375926912685742
182,182,182,07-01,0.7816029891642948,-0.7449537453268571,1.0619579225419291
183,183,183,07-02,0.7374176185084317,-0.9272933696958916,0.7450676556146886
184,184,184,07-03,1.3667143504611259,1.669623392972236,0.4020428352879215
185,185,185,07-04,0.8893909454753239,-0.3001455390466863,0.05893468714768192
186,186,186,07-05,1.2045161834189355,1.0002807482728304,0.3037826520238037
187,187,187,07-06,0.8787873493884031,-0.3439033642895431,0.6824758145004596
188,188,188,07-07,1.1375990526580766,0.7241340439298737,0.4523753976659439
189,189,189,07-08,1.2880175599125103,1.3448656051640435,0.4756374255174274
190,190,190,07-09,1.0321604461931864,0.2890208919651424,0.34087383844478875
191,191,191,07-10,0.9232127105375764,-0.16057337193778595,0.4000746814542544
192,192,192,07-11,1.0085770155176077,0.1916992258369988,0.3172576940136531
193,193,193,07-12,0.9648622615386672,0.011301693767250584,0.04177448574418319
194,194,194,07-13,1.0171875085630118,0.227232119286266,-0.11453620140699795
195,195,195,07-14,0.8874794637425593,-0.30803364445277576,-0.2394438180326821
196,196,196,07-15,0.8048929280172357,-0.6488432309419445,0.0033791187760016713
197,197,197,07-16,0.7416036053051459,-0.9100190716918908,0.3751915673343589
198,198,198,07-17,1.3616287947048522,1.6486368466891017,0.2409051961290606
199,199,199,07-18,1.5054580067870602,2.242176385117394,0.5923146310774333
200,200,200,07-19,0.8219421874342958,-0.5784861079455236,0.8329197134245444
201,201,201,07-20,1.3984103002699857,1.8004229652374608,0.9579442120921059
202,202,202,07-21,1.1547200634623054,0.7947872631407216,0.7661105673632216
203,203,203,07-22,0.9233826508792184,-0.15987207968652245,0.2236252736224925
204,204,204,07-23,1.082712764491168,0.4976349783157958,0.3833631127700941
205,205,205,07-24,0.7167129209429699,-1.0127353773269805,0.08756565745801223
206,206,206,07-25,1.0541926043667784,0.3799409269400862,0.036583113166468666
207,207,207,07-26,0.9683363572994744,0.025638233364969558,-0.1441937446673481
208,208,208,07-27,1.0805941254179787,0.4888919973914604,-0.021427237201149685
209,209,209,07-28,0.6605426072947272,-1.2445332266894231,0.2919764309766057
210,210,210,07-29,1.2612088096143463,1.2342340231129862,0.13144905343784244
211,211,211,07-30,1.1723853714460413,0.8676866317395521,0.0184884504337119
212,212,212,07-31,0.8207942401382139,-0.5832233382924934,-0.212822141115115
213,213,213,08-01,0.8040975815363192,-0.6521253846598137,-0.07300948853346585
214,214,214,08-02,0.7442806907628763,-0.898971551901501,-0.18960130896672714
215,215,215,08-03,0.8638228508976209,-0.4056573111995283,-0.3457068583208347
216,216,216,08-04,1.0916904346880345,0.5346831005134184,-0.26835413495432986
217,217,217,08-05,0.9454161128381,-0.06894666438509367,-0.23270715798667144
218,218,218,08-06,0.9332610316548654,-0.11910699809346426,-0.2580499721869101
219,219,219,08-07,0.8559264112444213,-0.4382435228538632,-0.15782001268646234
220,220,220,08-08,0.7074335717855801,-1.0510284371029333,0.13054167503304734
221,221,221,08-09,1.009551940556803,0.19572244580315845,0.5429214468402074
222,222,222,08-10,1.5109531626527375,2.2648532268304766,0.9238595855301414
223,223,223,08-11,1.5449946125086516,2.4053319664578665,1.2292184688451493
224,224,224,08-12,1.4871250504016682,2.16652183404614,1.2130871137473174
225,225,225,08-13,1.2999021676612603,1.3939097770361843,1.0159908442383752
226,226,226,08-14,0.6839794298793815,-1.1478165676899243,0.9470219832123776
227,227,227,08-15,0.7229843306933008,-0.9868551712504954,0.5653944199318419
228,228,228,08-16,1.4106760660416755,1.8510400606744923,0.10610408682519412
229,229,229,08-17,0.9901282066664354,0.11556658677465112,0.1031742461504193
230,230,230,08-18,0.8193410617969914,-0.5892201645937472,0.3263390880395742
231,231,231,08-19,1.2956423334110083,1.3763307329875356,0.3869080939775429
232,232,232,08-20,1.008449372943626,0.1911724836450048,-0.17462584922904598
233,233,233,08-21,0.8110484797849937,-0.6234411356226827,-0.22086260964950946
234,234,234,08-22,0.5942352457112892,-1.5181635985650412,-0.09763213710083274
235,235,235,08-23,0.9229023887727972,-0.1618539757481298,-0.4699367003876951
236,236,236,08-24,0.9985116877484989,0.15016267069831318,-0.35347717088200786
237,237,237,08-25,0.7543310792294547,-0.8574966467336381,-0.0001983135724935396
238,238,238,08-26,1.1777754038189014,0.8899296606791278,0.2604878579448083
239,239,239,08-27,1.324697358105867,1.4962320082344032,-0.09608532754473692
240,240,240,08-28,0.9732592286730308,0.04595343053876983,0.007630844471398862
241,241,241,08-29,0.4044637305387399,-2.3012930886854006,-0.1088007625169315
242,242,242,08-30,1.149309547053022,0.7724597027951279,-0.1228935427464172
243,243,243,08-31,0.5850456462258703,-1.5560862886636204,-0.3553840479543309
244,244,244,09-01,1.1572852425552855,0.8053729793022141,-0.3510081008493679
245,245,245,09-02,0.98666839104636,0.10128897698692044,0.05177406779717605
246,246,246,09-03,0.9796216256168324,0.07220911316854844,0.04274099206503742
247,247,247,09-04,0.9900878199862642,0.11539992319386247,0.427263216740428
248,248,248,09-05,1.1361759300204708,0.7182612484022961,0.5357602168157632
249,249,249,09-06,1.1441207374955396,0.7510470593887228,0.5162928991712924
250,250,250,09-07,1.3150341744169227,1.456354979754226,0.4688392532177028
251,251,251,09-08,0.9583639350476304,-0.015514928879904724,0.2042215463468902
252,252,252,09-09,0.9106265201584204,-0.2125127625529893,-0.03329648514681277
253,253,253,09-10,0.6053475913941184,-1.4723063180310128,-0.16999911304058393
254,254,254,09-11,0.7908372041571364,-0.7068469405599217,-0.8205315987520199
255,255,255,09-12,0.9453623062214236,-0.06916870797390412,-1.1176329684935091
256,256,256,09-13,0.36919415403829736,-2.4468399345143896,-1.2750376781822168
257,257,257,09-14,0.5263941690743157,-1.7981231473288402,-1.2409603451943754
258,258,258,09-15,0.6817683507514907,-1.1569410206852355,-1.0602179927770614
259,259,259,09-16,0.6548942413087957,-1.2678423201039628,-1.2469824841120547
260,260,260,09-17,1.0536270786807964,0.3776071739439616,-0.9712037460850098
261,261,261,09-18,0.6738165584374275,-1.1897556559838638,-0.7747103599442203
262,262,262,09-19,0.7701619349327884,-0.7921675063521211,-0.7272378181611866
263,263,263,09-20,0.8120852182283309,-0.6191628304841027,-0.5741842589875829
264,264,264,09-21,0.7507909297521145,-0.8721057699870334,-0.664163245351019
265,265,265,09-22,0.8774260667094371,-0.3495209650623407,-0.5064179707761123
266,266,266,09-23,0.9228023648272414,-0.16226674423665494,-0.541954765353171
267,267,267,09-24,0.9031698912773573,-0.24328400853442306,-0.5002603518422305
268,268,268,09-25,0.7184933046257295,-1.0053882738144737,-0.3444243844026924
269,269,269,09-26,0.8727067026139024,-0.3689963494184597,-0.2960083748039715
270,270,270,09-27,0.9773682304345552,0.06291003465019471,-0.3895687572053849
271,271,271,09-28,0.9478203982937004,-0.05902490747001556,-0.2023610334788377
272,272,272,09-29,0.7867704894929807,-0.7236290386451351,-0.1479200524766654
273,273,273,09-30,1.1753600756474851,0.8799623338248603,-0.32043473815368123
274,274,274,10-01,0.7976476277556709,-0.6787423878014398,-0.520159466678108
275,275,275,10-02,0.6218794228080164,-1.4040844634805547,-0.561637924454698
276,276,276,10-03,0.6869789794026625,-1.1354383364963654,-0.4287506603453661
277,277,277,10-04,0.8875129021879851,-0.3078956541295551,-0.6795683118738745
278,278,278,10-05,0.9799815824882412,0.07369454601085594,-0.8115954807157401
279,279,279,10-06,0.8106844017284497,-0.6249435753461896,-0.7076083259110532
280,280,280,10-07,0.6056870680437993,-1.4709054008526328,-0.6595929501973631
281,281,281,10-08,0.7730712768351324,-0.7801615346524333,-0.8116691413030651
282,282,282,10-09,0.7567908103888695,-0.8473460822142255,-0.8968577191043697
283,283,283,10-10,0.6664021185547667,-1.2203528007637676,-0.7695285563701328
284,284,284,10-11,0.8561218707391901,-0.4374369207969721,-0.3325829468012857
285,285,285,10-12,0.9958143076448868,0.13903140105923206,-0.33067091828353196
286,286,286,10-13,1.2409830038139815,1.15076825656045,-0.4582231216727388
287,287,287,10-14,0.775851265739482,-0.7686893635459106,-0.3524472304041608
288,288,288,10-15,0.5713366150906174,-1.6126593025494669,-0.6122411371253206
289,289,289,10-16,0.820194701324289,-0.5856974531522999,-0.9331946951792252
290,290,290,10-17,0.4783951938636207,-1.9962003611239307,-1.0925044577220424
291,291,291,10-18,0.5291647143377882,-1.7866899472641948,-1.1888069472109275
292,292,292,10-19,1.0093549877507657,0.194909681303546,-1.1210476192036627
293,293,293,10-20,0.6358325109173221,-1.3465043004792234,-1.0171016928648051
294,294,294,10-21,0.6698551143061393,-1.206103334505876,-0.7304703178325082
295,295,295,10-22,0.9713266113304434,0.03797810488084887,-0.5117674816146089
296,296,296,10-23,0.8951421381844905,-0.2764121109301517,-0.6735302458379339
297,297,297,10-24,0.8471471358289714,-0.4744729299568001,-0.5948980632925059
298,298,298,10-25,0.7741604362562824,-0.7756669040364033,-0.4889018805495611
299,299,299,10-26,0.7501595687887623,-0.8747112052066568,-0.4428985471465625
300,300,300,10-27,0.8239679892934694,-0.5701262380482062,-0.5099043029578175
301,301,301,10-28,1.0382130386174548,0.3139981052988405,-0.4365170979217621
302,302,302,10-29,0.7977192933088919,-0.6784466457976827,-0.20679402910962089
303,303,303,10-30,0.9538482722540372,-0.03414969974046751,-0.19599059333899696
304,304,304,10-31,1.1081656963457809,0.6026715088364445,0.29197634110657444
305,305,305,11-01,0.7658671962076623,-0.8098905905829132,0.28548216106681457
306,306,306,11-02,1.5334462480392204,2.3576753686252223,0.3506905234815396
307,307,307,11-03,1.0287708423919562,0.2750330250602813,0.2262906804656363
308,308,308,11-04,0.8925288227173263,-0.28719647130933273,0.021013349477136345
309,309,309,11-05,0.7729774431445857,-0.7805487578358871,0.3640554880277685
310,310,310,11-06,0.8097032533624827,-0.6289924770945553,-0.035226073376426394
311,311,311,11-07,1.26463242383902,1.2483622407208794,-0.09200499860897607
312,312,312,11-08,0.9529118574125324,-0.03801399979994678,-0.015490124784643282
313,313,313,11-09,0.9462172713119512,-0.06564052633501684,0.14694545944179424
314,314,314,11-10,1.003777425065184,0.17189277163666405,0.17349836682819333
315,315,315,11-11,1.009150239537568,0.19406474752273806,-0.1841801798558901
316,316,316,11-12,0.8483097841892983,-0.4696750327761607,-0.295294870103972
317,317,317,11-13,0.7445866285630293,-0.8977090393836212,-0.5147847447327459
318,318,318,11-14,0.7913569417134733,-0.7047021412884379,-0.5988141038876637
319,319,319,11-15,0.6270905373645401,-1.3825797741076602,-0.593501688131157
320,320,320,11-16,0.8816031562604967,-0.33228338329284274,-0.6027439425475213
321,321,321,11-17,1.0168742126484556,0.225939242061778,-0.6970989241174799
322,322,322,11-18,0.8348720323513431,-0.525128559274346,-0.7162452437479628
323,323,323,11-19,0.607399447828535,-1.463838928803373,-0.6678813985236114
324,324,324,11-20,0.7635191999446408,-0.8195800590713355,-0.7777616859717852
325,325,325,11-21,0.6974090246919824,-1.0923967027615524,-0.6330718134585179
326,326,326,11-22,0.7218429973108158,-0.991565107981886,-0.3058149302221129
327,327,327,11-23,1.2272456775213645,1.0940784771413816,-0.13915747522024302
328,328,328,11-24,1.3106863289592297,1.4384127401440845,-0.11321647436840175
329,329,329,11-25,0.8497106222856101,-0.4638941987921542,-0.09650491856460416
330,330,330,11-26,0.8012360508525772,-0.6639340539602877,0.06530911716468125
331,331,331,11-27,0.7217067479098109,-0.9921273679387668,-0.21630157728165345
332,332,332,11-28,0.9571120948784124,-0.02068089360617337,-0.5456950930184359
333,333,333,11-29,0.8177985387168132,-0.5955856895366264,-0.6903615805610955
334,334,334,11-30,0.831765481068991,-0.5379483542766105,-0.546156460724
335,335,335,12-01,0.6393731579300648,-1.3318931240481124,-0.3914411896781776
336,336,336,12-02,1.0109027108292212,0.201296665062286,-0.39675000533223503
337,337,337,12-03,0.9466546149772476,-0.06383574166383264,0.07372772267338458
338,338,338,12-04,0.9493933561271436,-0.05253378753051827,0.7058607258667635
339,339,339,12-05,1.5018484111192143,2.227280678497092,0.8194207768322674
340,340,340,12-06,1.7508536215613986,3.254849664883664,0.6875581152539061
341,341,341,12-07,0.8044834995019305,-0.6505328182550885,0.6734496983724189
342,342,342,12-08,0.8191813360264554,-0.5898793044078822,0.5595447674508167
343,343,343,12-09,0.9261417188440094,-0.1484862429527553,0.24008707639476165
344,344,344,12-10,0.7837815772375899,-0.7359633730601309,-0.5116322340065703
345,345,345,12-11,1.0373737297539576,0.31053453216076105,-0.5765720643268515
346,346,346,12-12,0.6578932798631189,-1.2554661975243289,-0.4168258139613066
347,347,347,12-13,0.7100644016357478,-1.0401718001767752,-0.2115570332235332
348,348,348,12-14,1.0514439824274509,0.3685981977853873,0.09161348624033487
349,349,349,12-15,1.2245917302124396,1.083126441473885,0.5981696510922473
350,350,350,12-16,1.2245755677088064,1.0830597437230771,0.9744312755224724
351,351,351,12-17,1.7738797518359668,3.349871521272235,1.1508360483502151
352,352,352,12-18,1.2049578928310285,1.0021035490570211,1.3050540765528793
353,353,353,12-19,0.9665476635651,0.01825683678967985,0.9488210927257734
354,354,354,12-20,1.2756688845527275,1.2939063670013735,0.7543215584689446
355,355,355,12-21,0.7066477073031388,-1.05427146148875,0.06325220392314046
356,356,356,12-22,0.9417834743302199,-0.08393746181789588,-0.06904947452191752
357,357,357,12-23,0.7691012561520634,-0.7965446060025897,0.0214727313018826
358,358,358,12-24,1.0125982105935634,0.20829347838667325,-0.10025093046870867
359,359,359,12-25,1.098162189944157,0.5613900717324806,-0.1473019607284156
360,360,360,12-26,1.098689082223952,0.5635643963778258,-0.2497961642195388
361,361,361,12-27,0.6382379838886234,-1.3365776430469916,-0.2400448085823985
362,362,362,12-28,0.7927622929933404,-0.6989026827646352,-0.294800137080143
363,363,363,12-29,0.7832792143895606,-0.7380364721797479,
364,364,364,12-30,0.9329868427377264,-0.12023849259979427,
365,365,365,12-31,,,
