,unnamed: 0,unnamed: 0,mth_day,holiday,holiday_norm,holiday_ravg
149,149,149,05-29,0.91281515769943,0.43085649502091183,-0.3373738415473467
150,150,150,05-30,0.3811375647126591,-1.3828163460860872,-0.17996145228736934
151,151,151,05-31,0.9435047591832622,0.535545685330664,-0.33846870995275874
152,152,152,06-01,0.7619910874921099,-0.08363861165370425,-0.2130274379659788
153,153,153,06-02,0.5247878972281367,-0.8927924855059894,-0.11395692107113375
154,154,154,06-03,0.8201283090274537,0.11468063509833568,0.20424944087484853
155,155,155,06-04,1.0870700930927055,1.0252795963899821,0.13658559593085012
156,156,156,06-05,0.940830102720519,0.5264218255898063,0.3024339452617783
157,157,157,06-06,0.8244909567046502,0.1295626156666737,0.5754621492033452
158,158,158,06-07,1.0537014197236159,0.9114514843318646,0.4966969799461915
159,159,159,06-08,1.0050166628545258,0.7453767381434117,0.3842276960502917
160,160,160,06-09,0.6815884092637946,-0.3579103804445864,0.4707110856482757
161,161,161,06-10,0.8892480930337986,0.3504638930145835,0.5603915029734926
162,162,162,06-11,1.0929455649117972,1.0453221631777103,0.3910100716612508
163,163,163,06-12,0.9822296646154473,0.6676451196179746,0.2491208370602133
164,164,164,06-13,0.7557767566125564,-0.10483710354158628,0.34562107857955376
165,165,165,06-14,0.7554479699340227,-0.1059586694628138,0.3290256974639971
166,166,166,06-15,0.8513224924041557,0.22109106867145695,0.23718817354398114
167,167,167,06-16,0.8600585101512591,0.2508916063212437,0.304797876393212
168,168,168,06-17,0.9314127264958356,0.4942970196576145,0.35871563503905063
169,169,169,06-18,1.1011482366711092,1.0733033367133598,0.4692306474286364
170,170,170,06-19,0.8506125952037015,0.2186694483334456,0.454657917962677
171,171,171,06-20,0.9498326057220324,0.5571314048747005,0.3988062647765587
172,172,172,06-21,0.8256905474907185,0.1336546918757012,0.4606656991610652
173,173,173,06-22,0.7618211482943019,-0.08421831279546639,0.3926945405469919
174,174,174,06-23,1.0402171627700307,0.8654536259646528,0.2685302267640777
175,175,175,06-24,0.9815939007885864,0.6654763850289196,0.3066089872860729
176,176,176,06-25,0.6322202303050998,-0.5263164343640389,0.28662832556892226
177,177,177,06-26,1.0168092619724405,0.7856039680066711,0.3497383052342733
178,178,178,06-27,0.7905466012818525,0.013770721572797278,0.16697999173492342
179,179,179,06-28,0.8728251661791517,0.29444156519664044,0.09113469754101404
180,180,180,06-29,0.7187639281491229,-0.2310962550314469,0.28220726941150404
181,181,181,06-30,0.8481897634742351,0.21040461986546324,0.11948468111976708
182,182,182,07-01,0.9682973974612922,0.6201189968589008,0.13709697954727318
183,183,183,07-02,0.7305968246244061,-0.19073156174375056,0.14525357723318685
184,184,184,07-03,0.8215248380045869,0.11944451213783387,0.14083206569584664
185,185,185,07-04,0.8871717896483362,0.3433811513121222,0.1446048531585659
186,186,186,07-05,0.7109869402880662,-0.257625324255488,-0.024210387810729258
187,187,187,07-06,0.8548257118489317,0.23304134464177864,-0.011632382324213458
188,188,188,07-07,0.6713686054198789,-0.3927724489568701,-0.07154686395969212
189,189,189,07-08,0.752720253492305,-0.11526352882465575,-0.06294476751044574
190,190,190,07-09,0.7161413752576071,-0.2400423776750381,0.2333861188153649
191,191,191,07-10,0.9023020000075006,0.3949937300076006,0.24746790767215804
192,192,192,07-11,1.2322027476765007,1.5203599936993757,0.3444209708698218
193,193,193,07-12,0.879594142300009,0.3175320777825377,0.35109144217025445
194,194,194,07-13,0.8418991557108519,0.18894593022911285,0.2532956874718316
195,195,195,07-14,0.7644529322137992,-0.0752407010220602,0.1574374701281468
196,196,196,07-15,0.5441286165596961,-0.8268169058655752,-0.1448087957025316
197,197,197,07-16,0.7336971719145171,-0.1801555740545084,-0.3679747545833705
198,198,198,07-17,0.7005823910260336,-0.2931176012846949,-0.5629542700774287
199,199,199,07-18,0.4870679804749422,-1.0214636755024955,-0.7197281757553374
200,200,200,07-19,0.4989500731751054,-0.9809311627352366,-0.7369797158994457
201,201,201,07-20,0.4887036209000018,-1.0158841350895125,-0.560795369069261
202,202,202,07-21,0.5137849168650951,-0.9303261467302244,-0.6353423982003709
203,203,203,07-22,1.04358746961819,0.8769505069265996,-0.4277964839901523
204,204,204,07-23,0.5694617695520366,-0.7403997760713548,-0.3360053351148969
205,205,205,07-24,0.8521200767532626,0.22381180975881604,-0.23353406496357376
206,206,206,07-25,0.6604013426169472,-0.43018426948370425,-0.11976315172891018
207,207,207,07-26,0.6689401344415479,-0.401056514181573,-0.43297164835957824
208,208,208,07-27,0.713896350182668,-0.247700667322243,-0.38570284139161815
209,209,209,07-28,0.4926856669867161,-1.0023004728574083,-0.5133557847194697
210,210,210,07-29,0.6526027802430557,-0.4567869342635942,-0.06850768146469775
211,211,211,07-30,0.6275915682771583,-0.5421058502082937,-0.09766860734333464
212,212,212,07-31,1.442843787878025,2.2389043500449284,-0.10369366536273816
213,213,213,08-01,0.6176490398328109,-0.5760220694533944,0.1260678959424721
214,214,214,08-02,0.7032988875992611,-0.2838510154386642,0.1642809696706124
215,215,215,08-03,0.8968128208158771,0.3762688949738531,0.2074823888014956
216,216,216,08-04,0.7198156797249806,-0.22750849189475245,-0.19899254839726568
217,217,217,08-05,0.7035784585801561,-0.2828973354229943,-0.2139006024061493
218,218,218,08-06,0.7278958281763893,-0.1999452731476397,-0.3593570658178851
219,219,219,08-07,0.591427293246843,-0.6654703935066963,-0.44025698322417134
220,220,220,08-08,0.4474558030088221,-1.1565897959090787,-0.5530243222164117
221,221,221,08-09,0.7545181167727285,-0.10913060946386403,-0.6078896497670391
222,222,222,08-10,0.5214694311491148,-0.9041125258481948,-0.3086583225867601
223,223,223,08-11,0.607075942924432,-0.6120893007267582,-0.3297730408182337
224,224,224,08-12,1.254213215222916,1.5954426899340344,-0.2148686048066869
225,225,225,08-13,0.5542886572873882,-0.7921587028955385,-0.09019057296235918
226,226,226,08-14,0.649560987287261,-0.4671631798397977,-0.0047767794381834965
227,227,227,08-15,0.973814059349208,0.6389375816021022,-0.013634518062134634
228,228,228,08-16,0.6717035829305946,-0.3916297647031406,-0.35695101735632395
229,229,229,08-17,0.5914960840519339,-0.665235732470465,-0.2799072371723925
230,230,230,08-18,0.6503545065068482,-0.4644563058311019,-0.2605308366856321
231,231,231,08-19,0.6898008092291661,-0.3298960217919491,-0.2357760708019864
232,232,232,08-20,0.6836420996181722,-0.3509047769192357,-0.18383758031348127
233,233,233,08-21,1.0173551678942343,0.7874661769039762,-0.2603451176886389
234,234,234,08-22,0.7630580906910123,-0.0799988217721101,-0.4424557274017564
235,235,235,08-23,0.4569271285214274,-1.1242809567214105,-0.5002350635377407
236,236,236,08-24,0.33004051678908064,-1.5571199641098072,-0.6142770016378356
237,237,237,08-25,0.5881728496604381,-0.6765720386078548,-0.7985205383871672
238,238,238,08-26,0.4830539612030997,-1.035156405519805,-0.9177834274529808
239,239,239,08-27,0.6932895770488726,-0.3179950435920135,-0.8948182332020078
240,240,240,08-28,0.5532868319921481,-0.7955761561669915,-0.8640151425290961
241,241,241,08-29,0.4973205630761791,-0.9864897912155716,-0.7392652058368344
242,242,242,08-30,0.3842200117928133,-1.3723014200723358,-0.5080135690667381
243,243,243,08-31,0.8075952655311315,0.07192758154571413,-0.3443739702019033
244,244,244,09-01,0.8898020058078729,0.3523534151007736,-0.2680889743867519
245,245,245,09-02,0.9811149424725696,0.6638425495969955,-0.21646597977108092
246,246,246,09-03,0.6874643596147699,-0.3378661812760831,0.34993700973864034
247,247,247,09-04,0.5881201457725042,-0.6767518235215458,0.2538421191794299
248,248,248,09-05,1.3804651050563796,2.0261165169859923,0.11837229977977592
249,249,249,09-06,0.6385741533894383,-0.5046417618095488,-0.02905261362715177
250,250,250,09-07,0.6515244095348921,-0.4604655012971505,-0.011937168434849996
251,251,251,09-08,0.7218095550953071,-0.22070693084457046,-0.16048044748949694
252,252,252,09-09,0.7175686821689494,-0.2351735101222725,-0.7113586190356544
253,253,253,09-10,0.32684766727875714,-1.5680114978494275,-0.8459333712818005
254,254,254,09-11,0.4115265832736568,-1.2791525122909522,-0.7510252204318549
255,255,255,09-12,0.40187088895498735,-1.3120902752864254,-0.8181842908455702
256,256,256,09-13,0.8184581675590519,0.10898340380252228,-0.8616104982255829
257,257,257,09-14,0.6036835995354314,-0.6236613533268616,-0.8896447090276659
258,258,258,09-15,0.6411864122610306,-0.4957307544023483,-0.7482795063234592
259,259,259,09-16,0.2775383495802985,-1.7362167626619254,-0.3414467763313119
260,260,260,09-17,0.6601735575316521,-0.4309612960657126,-0.4175125090109437
261,261,261,09-18,1.1174481696902645,1.128906104666458,-0.2739494492292816
262,262,262,09-19,0.6846663014299967,-0.3474109922752684,-0.2923910343674577
263,263,263,09-20,0.8561963802415969,0.2377170053631108,0.19975803974904452
264,264,264,09-21,0.6087495447900213,-0.6063802652314052,0.09340959095312272
265,265,265,09-22,1.143178378541264,1.2166776820370884,0.07018637173509316
266,266,266,09-23,0.4731174821729427,-1.0690519888412435,0.33498375315595896
267,267,267,09-24,1.076600895533444,0.9895667893582804,0.14298603770261487
268,268,268,09-25,1.1504178896727189,1.2413732962499264,0.2733608941831534
269,269,269,09-26,0.5184919798750351,-0.9142692873569538,-0.13716041846857693
270,270,270,09-27,0.8380656209041445,0.17586887365182605,0.1438389400542987
271,271,271,09-28,0.4211132570922796,-1.2464501938732937,-0.1330544445453801
272,272,272,09-29,0.9673666957601528,0.6169441622960102,-0.4423325864370226
273,273,273,09-30,0.5895736713244925,-0.6717935182397925,-0.28580502831117793
274,274,274,10-01,0.6064291801852778,-0.6142955550999288,-0.3497072784434985
275,275,275,10-02,0.7938079909688007,0.024896061398114358,-0.3332276857086975
276,276,276,10-03,0.7256680800685433,-0.2075446271420976,-0.6566750155347477
277,277,277,10-04,0.4500991800218861,-1.147572637464487,-0.5622848388093716
278,278,278,10-05,0.3984558297576095,-1.3237398166602916,-0.741471599015544
279,279,279,10-06,0.7555963656897434,-0.10545245788753528,-0.8132820753064879
280,280,280,10-07,0.29125794355794954,-1.6894161163369634,-0.9953315408504008
281,281,281,10-08,0.6675006868500526,-0.4059667963475488,-0.8268681551135136
282,282,282,10-09,0.4054616367085459,-1.2998414204055744,-0.6504833818727486
283,283,283,10-10,0.7464090945938688,-0.13679232304316474,-0.512854068141265
284,284,284,10-11,0.7086986570767668,-0.26543117721570114,-0.2102700646517353
285,285,285,10-12,0.9976722922538088,0.7203234245013662,-0.19791066588209472
286,286,286,10-13,0.8234723463057582,0.12608790460021418,-0.06380188852437563
287,287,287,10-14,0.6892396087978346,-0.33181040372970505,-0.16205376754192952
288,288,288,10-15,0.6413452988372582,-0.4951887562592599,-0.2868091794291885
289,289,289,10-16,0.5735940597369887,-0.7263035971484879,-0.4417165248584684
290,290,290,10-17,0.4892666108964671,-1.0139636485392556,-0.3404376847952721
291,291,291,10-18,0.7252060700539779,-0.2091206480743126,0.1020348150706048
292,292,292,10-19,1.001611496933693,0.7337609449793918,0.3451508599658113
293,293,293,10-20,1.4675036099765892,2.3230245954655566,0.5916635023330509
294,294,294,10-21,1.0689616273282954,0.9635075131119798,0.805085087256991
295,295,295,10-22,1.0071846567752898,0.7527722570549489,1.0118366191168442
296,296,296,10-23,0.8646534127229422,0.26656586100438506,0.94472258784652
297,297,297,10-24,1.0888609287940365,1.0313885430848058,0.8548601178633598
298,298,298,10-25,0.8835647606336712,0.33107675735744657,0.5682918510297104
299,299,299,10-26,1.309444690007327,1.7838497755665956,0.2394968739839269
300,300,300,10-27,0.5649172719741864,-0.7559020878899171,0.03674500122981531
301,301,301,10-28,0.42886782469941226,-1.2199976052197512,-0.2048078126255711
302,302,302,10-29,0.5080335464398814,-0.9499453755202848,-0.06468766272577388
303,303,303,10-30,0.6639941642740619,-0.4179283400475128,-0.40501250352673296
304,304,304,10-31,1.1300218139869047,1.1717976567562298,-0.3674332713973952
305,305,305,11-01,0.7108480034729939,-0.2580992692391589,-0.14379167481427954
306,306,306,11-02,0.6310153087269087,-0.5304266951138902,0.26757153627177593
307,307,307,11-03,0.8222305847343059,0.12185197427894298,0.3855613809382743
308,308,308,11-04,1.2315794813728282,1.5182338909960478,0.091156362768201
309,309,309,11-05,0.8715262677074811,0.29001072795147737,0.12435219187137493
310,310,310,11-06,0.6121934122724526,-0.5946324522642098,0.179393729982161
311,311,311,11-07,0.7692360813492767,-0.058924294620115364,0.2551574074859441
312,312,312,11-08,0.7278277607869079,-0.20017746644917367,-0.004561342411017318
313,313,313,11-09,0.9554911666145004,0.5764340393016414,-0.18391825141497867
314,314,314,11-10,0.7747606880303644,-0.04007860838572048,-0.18862688154086804
315,315,315,11-11,0.55605575669767,-0.7861307260722907,-0.2117623106332749
316,316,316,11-12,0.6039114120962692,-0.6228842330195462,-0.16668446723945438
317,317,317,11-13,0.7285432210700462,-0.19773686917455674,-0.3936973002070777
318,318,318,11-14,0.8071150899990474,0.07028959391374948,-0.4548614814112094
319,319,319,11-15,0.556198745598819,-0.7856429585040983,-0.2376605208057135
320,320,320,11-16,0.6671791311942241,-0.4070636956105105,0.0210029761530041
321,321,321,11-17,0.938090094903868,0.5170750375606844,0.04225336706732162
322,322,322,11-18,1.058874123141591,0.9290967487327594,-0.16827352608826962
323,323,323,11-19,0.765920491441883,-0.07023452368865161,-0.19924698715051606
324,324,324,11-20,0.4368197557745073,-1.1928717650197975,-0.2681535217802517
325,325,325,11-21,0.5017195864556742,-0.9714837248775766,-0.3653136290908359
326,326,326,11-22,0.5459795642955894,-0.8205029033889247,-0.6798763148238516
327,327,327,11-23,0.7671953751339085,-0.06588560630282096,-0.772060747855837
328,328,328,11-24,0.5055904399876775,-0.9582793656653346,-0.3445360148854367
329,329,329,11-25,0.6037774752779066,-0.6233411218805642,-0.2151456966943195
330,330,330,11-26,1.1887921594499429,1.372276632802604,0.07461532837169138
331,331,331,11-27,0.7293039601280162,-0.19514181573087344,0.18497875365164174
332,332,332,11-28,1.055639655763168,0.9180632470071404,0.9056061689604163
333,333,333,11-29,0.9613133846558616,0.5962949453768814,1.1751986037024558
334,334,334,11-30,1.7731005694698787,3.3654851261873127,1.060851834717606
335,335,335,12-01,1.0779630732833447,0.9942134865716732,1.1984454809360767
336,336,336,12-02,0.9876678545971276,0.6861960188935049,1.3878105046663618
337,337,337,12-03,0.9713171511742859,0.6304200615799512,1.324803678950098
338,338,338,12-04,1.388713419887072,2.0542533893888497,0.8817790321367646
339,339,339,12-05,0.8504908040471781,0.21825399107929933,0.7786184080150428
340,340,340,12-06,0.9938653981219128,0.7073372453073115,0.9419151140160916
341,341,341,12-07,0.8965140564124541,0.3752497418413427,0.9883818223684848
342,342,342,12-08,1.2748901064437628,1.6659762548997987,0.6003030872124605
343,343,343,12-09,1.0530473522035062,0.9092203116943096,0.6061268399086694
344,344,344,12-10,0.7061225034200175,-0.274219021547296,0.5883221139952682
345,345,345,12-11,0.8607341910974491,0.2531965072565526,0.5641426667502144
346,346,346,12-12,0.9625487010764352,0.6005088898269039,0.5396220206133656
347,347,347,12-13,0.8539848746781533,0.23017305837101976,0.6508914582189069
348,348,348,12-14,1.2317607906563703,1.5188523780787055,0.6967259886632632
349,349,349,12-15,1.2487589450054268,1.576836937327558,1.0325071695814347
350,350,350,12-16,0.7867407679824184,0.0007881611188419432,1.1489015161436231
351,351,351,12-17,1.4513390432885276,2.2678835927655805,1.4561114129929145
352,352,352,12-18,1.1672744860631497,1.2988749692000359,1.5715501429341874
353,353,353,12-19,1.3943357520685342,2.073432439466766,1.7876206739578524
354,354,354,12-20,1.4348057434665942,2.2114847577263435,2.459817221578565
355,355,355,12-21,1.6288049728653926,2.873260123469548,3.4653905095724458
356,356,356,12-22,1.9690659404810893,4.033967446843118,4.2697058153009975
357,357,357,12-23,3.220039902279352,8.301323320728867,4.4902378967790595
358,358,358,12-24,2.5819830797844787,6.124766803571345,4.452689799932902
359,359,359,12-25,1.7822291921612448,3.3966249283351453,4.098002026171281
360,360,360,12-26,1.3687624705016128,1.9861961766493839,3.682162063008661
361,361,361,12-27,1.0049453520740987,0.7451334808998392,2.524542296770732
362,362,362,12-28,1.2376458552123617,1.5389276678673962,1.5215471232868154
363,363,363,12-29,1.1839047946985697,1.3556047233012942,
364,364,364,12-30,0.8178168612846007,0.106795762667846,
365,365,365,12-31,,,
