,unnamed: 0,unnamed: 0,mth_day,dark humor,dark humor_norm,dark humor_ravg
74,74,74,03-15,4.807613128691805,-0.5928806611018951,-0.3610289810556435
75,75,75,03-16,4.487400599586826,-1.0476823524492485,-0.7363386411518814
76,76,76,03-17,5.370687596237075,0.2068607509842741,-0.6540694749925611
77,77,77,03-18,3.5403143540616697,-2.3928402933974064,-0.6379647693558684
78,78,78,03-19,5.009801070699939,-0.3057107047845606,-0.6324000703796898
79,79,79,03-20,5.439407634495857,0.3044646446136282,-0.3794750052718981
80,80,80,03-21,4.831120776531783,-0.5594924672448235,-0.3155978093512733
81,81,81,03-22,5.555863311749675,0.4698680381975024,-0.11678687480681305
82,82,82,03-23,5.640531954958981,0.5901239265080226,-0.15013328130791534
83,83,83,03-24,4.38017603499264,-1.199974686130645,-0.17935752093194632
84,84,84,03-25,4.868931711169012,-0.5057891437911743,0.03858703535775524
85,85,85,03-26,5.315952055602238,0.12911920686944225,-0.035674283149618284
86,86,86,03-27,5.751810988137268,0.7481748704933858,-0.1409285508263538
87,87,87,03-28,5.242152016479823,0.024300127153261124,-0.015700174471765933
88,88,88,03-29,5.19589330176472,-0.04140167955239043,0.03690015522312756
89,89,89,03-30,4.9091937920209885,-0.4486044280031179,-0.01806702188926837
90,90,90,03-31,5.091137805699477,-0.19018716562181345,-0.18052589667736849
91,91,91,04-01,5.0837473940657585,-0.20068385580493325,-0.28976936279594523
92,92,92,04-02,5.0655158204478115,-0.2265783782352149,-0.2360261571445333
93,93,93,04-03,4.780661297695663,-0.6311606695581994,-0.3069279741819265
94,94,94,04-04,5.422927388901007,0.2810575543560817,-0.41625282141246506
95,95,95,04-05,4.609674455348043,-0.8740153302274772,-0.3456785272094125
96,96,96,04-06,4.629303298593791,-0.8461362490050448,-0.2193717587974696
97,97,97,04-07,5.381883135420757,0.22276190941338184,-0.3179606653928612
98,98,98,04-08,5.599089162751528,0.5312622322364425,-0.4907307776786234
99,99,99,04-09,4.364179955740926,-1.2226941091305488,-0.4882198156036353
100,100,100,04-10,4.693073182182296,-0.7555631193584915,-0.5516179701791509
101,101,101,04-11,4.620281823770134,-0.858949557777549,-0.6888575558008614
102,102,102,04-12,4.361482613621322,-1.2265251764581382,-0.7935863176443325
103,103,103,04-13,4.802124937841621,-0.6006756043168813,-0.6618585059775867
104,104,104,04-14,5.156670469005049,-0.09711033882438397,-0.7913205936727529
105,105,105,04-15,4.920654083209255,-0.4323272391300736,-0.7833860298203424
106,106,106,04-16,4.146170433409293,-1.5323356455294883,-0.5679867840241327
107,107,107,04-17,4.653800785641164,-0.8113421746630861,-0.3823164005880064
108,108,108,04-18,5.271420354521643,0.06587029831911956,-0.4821831241993202
109,109,109,04-19,5.58647535945734,0.5133466962998765,-0.5278380236191247
110,110,110,04-20,4.734791086196204,-0.6963106804922664,-0.1877752365079044
111,111,111,04-21,4.727788430938623,-0.7062566356489004,-0.17578757342861775
112,112,112,04-22,5.58273982864761,0.5080410771378328,-0.07904413656614033
113,113,113,04-23,4.704441757111233,-0.7394161961873661,-0.20128831937267852
114,114,114,04-24,5.6801056498678575,0.6463309194939842,-0.2927220916838131
115,115,115,04-25,5.0700641012376755,-0.2201184005393532,-0.2968479254919687
116,116,116,04-26,4.348536065147973,-1.2449133143590734,-0.23402821722232084
117,117,117,04-27,4.710359159629681,-0.7310116384978343,-0.2392199813810941
118,118,118,04-28,5.848116911169902,0.88495932675572,-0.4930090772061095
119,119,119,04-29,4.682509544059796,-0.7705667811400058,-0.3874847926291787
120,120,120,04-30,4.607992905616952,-0.8764036554561079,-0.3156146110855841
121,121,121,05-01,5.515843420302241,0.4130273069222316,-0.15702680853748716
122,122,122,05-02,4.6521461840698715,-0.813692225097506,-0.4903137870325463
123,123,123,05-03,5.380301276889876,0.22051517679074734,-0.5286731460678483
124,124,124,05-04,4.44017140438659,-1.1147625442146347,-0.3847076221707277
125,125,125,05-05,4.520463347593583,-1.0007229353518172,-0.4585293111321165
126,126,126,05-06,5.21616431818734,-0.012610512073384565,-0.4990060750731271
127,127,127,05-07,5.2039893066322005,-0.02990282684610075,-0.5409967672566921
128,128,128,05-08,4.481155171528049,-1.05655280874357,-0.2914237438660143
129,129,129,05-09,5.202914789564365,-0.031428976310642946,0.17951943393429104
130,130,130,05-10,5.494473671111484,0.38267559612943214,0.2644650955217654
131,131,131,05-11,6.509927004794411,1.8249361314500148,0.3375276624991184
132,132,132,05-12,5.575010808658893,0.4970634574514618,0.4879618482881821
133,133,133,05-13,5.512636567183198,0.4084725750180176,0.5980018416189937
134,134,134,05-14,5.116652954563873,-0.1539476940091884,0.5304719012125302
135,135,135,05-15,5.667770377010843,0.6288109836742273,0.5529077923733241
136,136,136,05-16,5.209198570962214,-0.022504046309349983,0.8209465361793783
137,137,137,05-17,6.604705721602239,1.9595514784147785,0.7752850903237346
138,138,138,05-18,6.707320107658923,2.1052959202877863,1.2285610462899943
139,139,139,05-19,5.319743259991972,0.13450389988415598,1.6577030957596532
140,140,140,05-20,7.031482776050785,2.565708041788369,1.5891483632728407
141,141,141,05-21,7.4806483449736545,3.2036632804921785,1.2267884441620522
142,142,142,05-22,4.919594314566188,-0.4338324412302244,1.1362597606713132
143,143,143,05-23,5.073943787085309,-0.2146080362499523,1.3078390170949017
144,144,144,05-24,6.32488856553468,1.5621238193433529,0.9101371695283292
145,145,145,05-25,6.044566786640477,1.1639794384256872,0.35696197307260297
146,146,146,05-26,5.3514215511893415,0.1794969563889337,0.4551964825909223
147,147,147,05-27,5.1438017755978205,-0.11538789824217853,0.2140311156662144
148,148,148,05-28,5.334578533007328,0.15557461587969154,-0.024766216310057487
149,149,149,05-29,4.055159026016626,-1.6616002377982,-0.1935190707114688
150,150,150,05-30,5.316107388106173,0.12933982748572204,-0.11127778464358287
151,151,151,05-31,5.331683180493687,0.1514623120172195,0.08440393157594069
152,152,152,06-01,5.698843612843867,0.6729446727962489,-3.544649949935771e-05
153,153,153,06-02,5.970444311573794,1.0587023990749629,0.18829044197782205
154,154,154,06-03,4.977870798748648,-0.35106165257294875,0.16286178876996193
155,155,155,06-04,4.850727426828153,-0.5316449069342717,0.2121231235881228
156,156,156,06-05,5.208685975516876,-0.02323209176143859,-0.003396489204791539
157,157,157,06-06,5.539783944971668,0.4470303209261848,-0.10403704759268896
158,158,158,06-07,4.788397390715326,-0.6201730039612373,-0.2103152755561816
159,159,159,06-08,5.545295922572137,0.4548590487475784,-0.07498618027333324
160,160,160,06-09,4.528906503156434,-0.9887310203539044,0.05471293784458744
161,161,161,06-10,5.422414903191296,0.2803296647628185,0.08889045487933504
162,162,162,06-11,5.756590041293608,0.7549626169460855,0.3255310171756214
163,163,163,06-12,5.684164267777457,0.6520954231346704,0.4040228877984873
164,164,164,06-13,5.7880674585714935,0.7996703698164808,0.540035910816466
165,165,165,06-14,5.87687886368041,0.9258102724847737,0.6574182483726079
166,166,166,06-15,5.103483180249797,-0.17265288224603226,1.040502251881166
167,167,167,06-16,5.918287665710106,0.98462369009967,0.9924045465826364
168,168,168,06-17,7.374899295066128,3.0534666379974333,1.012326045721086
169,169,169,06-18,5.480979167755146,0.3635091913434944,1.0072254734461452
170,170,170,06-19,5.87222431740534,0.9191993646471782,1.2799012926664246
171,171,171,06-20,5.855331883810528,0.8952068388351272,1.3018369351596129
172,172,172,06-21,6.255381451863017,1.4634020330756443,0.9339635905881558
173,173,173,06-22,6.010953120046621,1.1162375450587991,0.6491970539725864
174,174,174,06-23,5.82084631377808,0.8462265705686939,0.471037804148688
175,175,175,06-24,4.2780045795472805,-1.3450900283499243,0.3900816966891909
176,176,176,06-25,5.119604108796853,-0.14975613429621285,0.1961588015910364
177,177,177,06-26,5.513338961497916,0.4094701940781446,0.1846427652360393
178,178,178,06-27,5.4361689220224445,0.2998646624867177,0.2337227983604563
179,179,179,06-28,5.962304499823941,1.0471413269288166,0.8756856236051566
180,180,180,06-29,6.028181183031976,1.1407067693151958,1.1055804650543832
181,181,181,06-30,6.9899277378011115,2.5066869231182767,1.1485267711256997
182,182,182,07-01,6.0907773916915495,1.2296129143991457,1.1626407195111426
183,183,183,07-02,5.694762367053943,0.6671480305060447,0.90883799318472
184,184,184,07-03,5.495792224144792,0.3845483527993738,0.7837816324103498
185,185,185,07-04,4.890134174555924,-0.4756750310297189,0.5313696714853517
186,186,186,07-05,5.499890092746979,0.3903686046689757,0.3597939303271607
187,187,187,07-06,5.923632595256307,0.9922151575682876,0.39662799670649895
188,188,188,07-07,5.365968715014512,0.20015846744999907,0.5571971873750903
189,189,189,07-08,5.850365080635854,0.8881524287820748,0.9589553712486506
190,190,190,07-09,6.1741045649103885,1.3479634968109209,1.1931250645197848
191,191,191,07-10,6.58733108381528,1.934874072211643,1.2632419158182473
192,192,192,07-11,6.489122162222529,1.795386764295782,1.4881691533638064
193,193,193,07-12,6.2198359038320925,1.4129162653590617,1.0996009763961307
194,194,194,07-13,6.316156732816558,1.5497218927233536,0.6956999817716666
195,195,195,07-14,4.208888352949257,-1.4432566330239798,0.4989431071417623
196,196,196,07-15,4.467855514513552,-1.0754424709358632,0.3677390590228845
197,197,197,07-16,5.756146622859784,0.7543328244322175,0.20338545495598925
198,198,198,07-17,5.9348606340497625,1.0081624755825145,0.023476940221246616
199,199,199,07-18,5.5255365963268686,0.4267946409576903,0.3352974041331838
200,200,200,07-19,5.556146887557643,0.4702708043148979,0.3896495629079047
201,201,201,07-20,5.5261502005926975,0.4276661504476436,0.4737036501105282
202,202,202,07-21,4.697462077831403,-0.7493295182875381,0.26732072023375664
203,203,203,07-22,6.111226725113047,1.2586573476479586,0.10017908306236444
204,204,204,07-23,5.063011634401297,-0.2301351036781152,-0.02053666230871658
205,205,205,07-24,4.819459454896161,-0.5760551820706626,-0.1525300947825019
206,206,206,07-25,5.04619239710421,-0.25402366791158826,-0.056767509202205274
207,207,207,07-26,4.9685539782154455,-0.3642944443950683,-0.4156067473967169
208,208,208,07-27,5.102003841492686,-0.17475400480575826,-0.4799882630792061
209,209,209,07-28,4.595337639512303,-0.8943780815191115,-0.3526133737861028
210,210,210,07-29,4.7910368151798375,-0.6164241977730509,-0.4747746670891184
211,211,211,07-30,5.3575449926721435,0.18819415368795714,-0.5791600066795008
212,212,212,07-31,4.530131299291567,-0.9869914277296814,-0.3863335555819383
213,213,213,08-01,4.527586045672866,-0.9906064819373636,-0.08355123343989136
214,214,214,08-02,5.916584526995858,0.982204701779617,0.32249783291392725
215,215,215,08-03,5.874418544257679,0.9223158513331704,0.5592412927583372
216,216,216,08-04,6.506360231317723,1.8198702003498608,0.6199172533062254
217,217,217,08-05,6.3576497433988965,1.6086549127544172,0.956541517226852
218,218,218,08-06,4.7864522825142215,-0.6229356644423522,0.7409642555374029
219,219,219,08-07,5.949629661062157,1.0291391015863969,0.6128700880426097
220,220,220,08-08,5.005894771485921,-0.31125886835707856,0.24221366680779466
221,221,221,08-09,5.333294470392558,0.1537508463644107,-0.13006743991975409
222,222,222,08-10,4.940550354213035,-0.4040683270590295,-0.0972433926239147
223,223,223,08-11,4.7849765059260365,-0.6250317276108752,-0.33980513876982665
224,224,224,08-12,4.9251149752881735,-0.425991380667316,-0.18268909031752803
225,225,225,08-13,4.924946002115324,-0.4262313752890749,-0.2313823608275818
226,226,226,08-14,5.669619575439649,0.6314374223567137,0.12969137001558453
227,227,227,08-15,5.127593450404371,-0.13840877669591242,0.03240378349056613
228,228,228,08-16,6.465878884159367,1.7623740579999685,0.0003626550933704768
229,229,229,08-17,4.37399249169242,-1.2087572467609855,-0.055984890719072505
230,230,230,08-18,4.7897596638901705,-0.6182381510504898,-0.18417052707749013
231,231,231,08-19,4.686910077930329,-0.7643166501637327,0.000536736365185933
232,232,232,08-20,5.128109098312893,-0.1376763957937921,-0.1380786756304763
233,233,233,08-21,5.9078752448166085,0.9698348039601441,0.041808313333816884
234,234,234,08-22,5.8803086126430335,0.930681586025995,0.15863879356075491
235,235,235,08-23,5.13391140297029,-0.1294353129752266,0.559448316793871
236,236,236,08-24,5.283301147069636,0.08274473031113834,0.9073203297247044
237,237,237,08-25,6.380099442423887,1.6405404892349635,0.8981246480391462
238,238,238,08-26,6.597667974429908,1.9495556817912087,0.5865799464842778
239,239,239,08-27,5.869028786519759,0.9146607138467944,0.8797725647337931
240,240,240,08-28,4.5642117021157365,-0.9385866233032149,1.0881953409152436
241,241,241,08-29,6.372481332555942,1.6297203965218652,1.0012211959307515
242,242,242,08-30,6.163767322379058,1.3332813873998426,0.7148328232694383
243,243,243,08-31,6.0126837780310725,1.1186956193280106,0.6899513139597712
244,244,244,09-01,5.387842063126088,0.2312254458233285,0.7163743289508405
245,245,245,09-02,5.763918741738777,0.7653716579887916,0.4633790831640219
246,246,246,09-03,4.6758337204745954,-0.7800485333567978,0.15475941857701586
247,247,247,09-04,5.30372214744913,0.11174892180095287,0.004035152776021141
248,248,248,09-05,4.860027008184064,-0.5184366001221938,-0.007476233628551774
249,249,249,09-06,5.375960574034458,0.21435002452204235,0.38507924111695707
250,250,250,09-07,5.339213086265518,0.16215712739589105,0.5586589766953559
251,251,251,09-08,7.422239505804644,3.120704506461845,0.7026744869887512
252,252,252,09-09,5.409108119251821,0.2614298801135957,0.9937896297362734
253,253,253,09-10,5.912104723751006,0.9758419835613248,0.9407475121850098
254,254,254,09-11,6.089820800424983,1.2282542563629386,0.9171360002561152
255,255,255,09-12,5.151888180286017,-0.1039026807855388,0.21474155015071425
256,256,256,09-13,5.239468048884347,0.020488055822523887,0.1489150136076194
257,257,257,09-14,4.455027541866195,-1.0936621941705618,0.06073590929848871
258,258,258,09-15,5.131028919243915,-0.1335293391449733,-0.22431742415522526
259,259,259,09-16,5.539598800282837,0.4467673577065407,-0.009996651415998441
260,260,260,09-17,4.8856346607744285,-0.4820657443593452,0.33363600205951177
261,261,261,09-18,6.0572699937342,1.1820219556498222,0.933955716925987
262,262,262,09-19,6.691118073225289,2.0822839766755847,0.9920962780885638
263,263,263,09-20,6.9910325457107225,2.50825609502829,0.9787627256082247
264,264,264,09-21,5.376639300484549,0.2153140278304873,1.0099991965026849
265,265,265,09-22,5.4832722213420055,0.3667660428245063,1.4427271197512317
266,266,266,09-23,5.0175907577158965,-0.29464691899258666,1.0757277898268638
267,267,267,09-24,7.8852962129058515,3.7783894951411034,0.8212597086049875
268,268,268,09-25,5.140757300378112,-0.11971200287062045,0.7668513098872802
269,269,269,09-26,5.916051479261937,0.9814476076970324,0.7713421166359528
270,270,270,09-27,5.146795155802471,-0.11113636447575616,0.624409587578026
271,271,271,09-28,5.5022432930957725,0.3937108833165415,-0.09567522443971233
272,272,272,09-29,4.396885457372205,-1.1762420933401476,-0.3854379308405645
273,273,273,09-30,4.843352659751668,-0.5421193769653264,-0.5525576977119263
274,274,274,10-01,3.9166767726820684,-1.858288241275733,-0.7346982440227342
275,275,275,10-02,5.210066727251302,-0.021270993531138385,-1.0707268624855115
276,276,276,10-03,4.377356262812052,-1.2039796423406035,-1.0086365883429191
277,277,277,10-04,4.082715936666856,-1.6224608274601244,-0.9219127278343888
278,278,278,10-05,4.65918110087063,-0.8037004484845912,-0.5948840760761612
279,279,279,10-06,5.209711016400451,-0.02177621391414402,-0.6867270567825889
280,280,280,10-07,5.298184453874682,0.10388366927363207,-0.6175943693417346
281,281,281,10-08,4.822083036441977,-0.5723288777697053,-0.5489007652966885
282,282,282,10-09,4.669402045979814,-0.789183517695477,-0.2500483431239796
283,283,283,10-10,4.37290684540471,-1.2102992031898478,-0.09906894323041393
284,284,284,10-11,5.921660441915793,0.9894140845516624,0.02565439871884141
285,285,285,10-12,5.847512014977832,0.8841001854472498,-0.0740712312257406
286,286,286,10-13,5.825068731446468,0.8522237209691642,-0.2164441715496345
287,287,287,10-14,4.400799693103402,-1.1706826574371971,0.07105613952922007
288,288,288,10-15,4.067958381658775,-1.6434211596388406,-0.21701258423661385
289,289,289,10-16,5.587430056032572,0.5147026632832796,-0.510434928752062
290,290,290,10-17,4.704736015098074,-0.7389982580433408,-0.6475182347483407
291,291,291,10-18,4.607971624243738,-0.8764338816454394,-0.4197104097692974
292,292,292,10-19,5.245970725265815,0.029723884991491693,0.0008932764981659883
293,293,293,10-20,5.3631565335584765,0.1961642924370628,-0.03926423331119897
294,294,294,10-21,5.844766683293496,0.8802009579659399,0.07556240116962969
295,295,295,10-22,5.417787708302685,0.27375760442708985,0.047340673738155
296,296,296,10-23,5.18981240423978,-0.050038451158368934,0.1702865087306484
297,297,297,10-24,4.488751081904439,-1.0457642462342875,0.3533597451133564
298,298,298,10-25,5.765346059810938,0.7673988949464521,0.30808111511564684
299,299,299,10-26,6.136535504861835,1.2946037107333106,0.6693565219739543
300,300,300,10-27,5.653490552595445,0.6085291779796823,0.6847216059643365
301,301,301,10-28,6.943968203245149,2.441410045576935,0.8928550450353266
302,302,302,10-29,5.254721033623653,0.042152052783923366,0.9970997374528322
303,303,303,10-30,5.367994974583862,0.20303638819165426,0.8083156509543904
304,304,304,10-31,6.205719839062594,1.3928670494514854,0.7554547010992206
305,305,305,11-01,5.339031481338714,0.16189919174265965,0.3886367516731796
306,306,306,11-02,5.430183488008199,0.291363478848663,0.4747252621901343
307,307,307,11-03,5.394373658526026,0.2405023490206889,0.5092944957224277
308,308,308,11-04,5.618395402527361,0.5586831158856512,0.2561344919957081
309,309,309,11-05,5.514030073958312,0.4104517893854151,0.2498073245551647
310,310,310,11-06,5.13626464656228,-0.12609297290883187,0.23289162412501185
311,311,311,11-07,5.312302843427915,0.12393618709939935,0.3195329585355215
312,312,312,11-08,5.358724397340246,0.18986927626774594,0.4612298073555561
313,313,313,11-09,5.760383389946709,0.7603503554837471,0.24556517008891365
314,314,314,11-10,6.216982969681532,1.4088642088058592,0.3338722501650297
315,315,315,11-11,4.6029712069641295,-0.8835360342144399,0.3801918559501565
316,316,316,11-12,5.509311193930364,0.4037495075478649,0.3374642225016267
317,317,317,11-13,5.507976497213073,0.4018538218101596,0.27256234508280225
318,318,318,11-14,5.178224757657402,-0.06649652442343247,0.07224609074875676
319,319,319,11-15,5.486210342123929,0.3709390909708002,0.17210445679984213
320,320,320,11-16,5.370762179722097,0.20696668280158587,0.11654838654302645
321,321,321,11-17,5.024815283895067,-0.2843858379079277,0.08309600992545538
322,322,322,11-18,5.2746187980683334,0.0704130860069707,0.11666737023385053
323,323,323,11-19,5.366659474980144,0.2011395621047332,0.1438596895920066
324,324,324,11-20,5.320044417448009,0.13493163742693834,0.00591700556994008
325,325,325,11-21,5.601082228305047,0.5340930071197366,0.2332701560545589
326,326,326,11-22,4.788033796394698,-0.6206894213308133,0.17545007717112818
327,327,327,11-23,5.985251386509242,1.0797330649997854,0.1168811507317286
328,328,328,11-24,5.030362269855397,-0.2765073872936137,0.10693779559823907
329,329,329,11-25,5.119239497188548,-0.15027399653166426,0.150767974780445
330,330,330,11-26,5.2780394695026605,0.0752715066260011,0.288570115362132
331,331,331,11-27,5.786239488632902,0.797074082212972,0.17979333232110584
332,332,332,11-28,5.3701684646412255,0.20612342215930868,0.3200352874553309
333,333,333,11-29,5.525732134912598,0.4270723667536285,0.3451455852622964
334,334,334,11-30,5.622803749223503,0.5649443435117367,0.2487846269600651
335,335,335,12-01,5.2253160415856525,0.000387790310128121,0.4482838393965965
336,336,336,12-02,4.8709699257611785,-0.5028942431873867,0.3552436788233723
337,337,337,12-03,6.629008747201426,1.9940693568321604,0.2334877532357828
338,338,338,12-04,4.977127378484867,-0.3521175412800364,-0.03140376047866996
339,339,339,12-05,5.0113834822008885,-0.3034631867719087,-0.14693675563544287
340,340,340,12-06,4.503789684517632,-1.0244047387749795,-0.22682892322878198
341,341,341,12-07,4.7372556854604335,-0.6928101806305094,-0.6233893107859902
342,342,342,12-08,4.5334715365407625,-0.9822472487474214,-0.5368483736247414
343,343,343,12-09,4.953769533384682,-0.3852929685110896,-0.6984348680702045
344,344,344,12-10,5.3427129893574605,0.16712808168745694,-0.5509005962239663
345,345,345,12-11,4.328773618957375,-1.2729821534446877,-0.6108956910734165
346,346,346,12-12,5.1270370015307645,-0.1391991076975501,-0.2276409306258045
347,347,347,12-13,4.483810967626748,-1.05278074972721,0.07644335800792161
348,348,348,12-14,6.152502140022713,1.3172813139382498,0.018209720493359245
349,349,349,12-15,6.238350496608847,1.4392127632912677,0.11244394612087427
350,350,350,12-16,5.096709414142801,-0.18227374339991725,0.0789413507109909
351,351,351,12-17,4.7268589421721,-0.7075767996795972,0.2901846474924854
352,352,352,12-18,4.985507833826952,-0.3402146801568504,-0.0011163695104040954
353,353,353,12-19,5.37619221781714,0.2146790309617572,-0.21135824606826567
354,354,354,12-20,4.921923136118699,-0.4305247880790872,-0.08546541398902546
355,355,355,12-21,5.350199670033062,0.17776150394409804,-0.03400226174032138
356,356,356,12-22,5.628534113873217,0.5730832490755239,-0.252862426396865
357,357,357,12-23,4.944261117020472,-0.3987978861873728,-0.5808994519509506
358,358,358,12-24,4.0609497042731295,-1.6533756680961118,-0.6718139075086303
359,359,359,12-25,3.9904247381726115,-1.7535431223627567,-0.8247390737113318
360,360,360,12-26,4.53786192922104,-0.9760115214251658,-1.2125317320872881
361,361,361,12-27,4.70417892958467,-0.7397894932721105,-1.5235087295691512
362,362,362,12-28,3.9903335055284814,-1.7536727011802138,-1.4182016360470602
363,363,363,12-29,3.6305624291971625,-2.2646598710785506,
364,364,364,12-30,4.505811516235688,-1.0215331069635654,
365,365,365,12-31,,,
