,unnamed: 0,unnamed: 0,mth_day,dreams,dreams_norm,dreams_ravg
140,140,140,05-20,3.4333931611931847,1.8738192298385807,1.007132188978679
141,141,141,05-21,3.4170007081304377,1.8334735599995533,0.9417120440990632
142,142,142,05-22,2.5614370806851467,-0.2722690952980035,1.094469700592476
143,143,143,05-23,2.996756077831672,0.7991530076845244,1.1974328705267974
144,144,144,05-24,3.153766339513651,1.1855920693010331,0.7259817381789082
145,145,145,05-25,3.3891101879992522,1.7648284516350905,0.3858299297412213
146,146,146,05-26,2.284089071427041,-0.954887564248754,0.4548302720045179
147,147,147,05-27,2.587778254825764,-0.2074372906265689,0.2073620365191905
148,148,148,05-28,2.729646191062153,0.1417329582817771,0.04736157337669004
149,149,149,05-29,2.3934777407661367,-0.6856564052274408,-0.16502218274810246
150,150,150,05-30,2.763717034215856,0.2255892904460299,0.014278838260094684
151,151,151,05-31,2.8713608333662464,0.4905259148863355,0.0798443117132991
152,152,152,06-01,2.7211892979504206,0.12091856180042868,0.016208709594906258
153,153,153,06-02,2.7476138382338355,0.1859555500926576,0.1044243302505407
154,154,154,06-03,2.57451525011994,-0.2400806544285799,0.19352842096861445
155,155,155,06-04,2.6085298779746338,-0.1563626812936342,0.29766493691929713
156,156,156,06-05,2.9809350847212643,0.7602138347544726,0.2994908662268149
157,157,157,06-06,3.1252249466627227,1.1153450105904312,0.4179221107473656
158,158,158,06-07,2.7256405504276446,0.13187413764553524,0.3862718662611495
159,159,159,06-08,3.03632565658434,0.8965430172159621,0.4784284522649711
160,160,160,06-09,2.497358249247017,-0.4299821213458765,0.4612530574450249
161,161,161,06-10,2.8331893048501233,0.3965768347292957,0.7091204371571775
162,162,162,06-11,2.9390648883095896,0.6571614658347955,0.7723725022580995
163,163,163,06-12,3.72947631796409,2.6025492888633464,0.7372610693443615
164,164,164,06-13,2.8798365044061818,0.5113865282510667,0.9165147609064226
165,165,165,06-14,2.9507309667501214,0.6858744197335339,1.0235987690471646
166,166,166,06-15,2.9343430959944703,0.6455400280264899,1.280926174072181
167,167,167,06-16,3.0942388178543467,1.0390808835737484,0.8012285206149806
168,168,168,06-17,3.566377919739377,2.2011258959848923,0.9815896718239946
169,169,169,06-18,2.5600688499536868,-0.2756366318798558,1.2189288086942491
170,170,170,06-19,3.3195211175009023,1.5935534355051502,1.1968539140213204
171,171,171,06-20,3.529316576054092,2.1099092409550626,1.4161936801217097
172,172,172,06-21,2.8805288934441355,0.5130906599889168,1.059031312654148
173,173,173,06-22,3.6289455412682767,2.3551194801760817,1.0320147790750216
174,174,174,06-23,2.69568710689364,0.058151691179522735,0.4711678409809458
175,175,175,06-24,2.4942079146343463,-0.4377358333546133,0.2610937069529575
176,176,176,06-25,1.9522878340124767,-1.7715281930593043,0.4193746648663868
177,177,177,06-26,3.017197620712848,0.8494644367871329,0.051507406900599705
178,178,178,06-27,3.2663863870003738,1.462776407469492,0.1481596864352438
179,179,179,06-28,2.73215833457396,0.14791593238136005,0.2147193719472946
180,180,180,06-29,2.931306140410814,0.6380653683873874,0.4896833481174698
181,181,181,06-30,2.656467189294652,-0.03837772028230856,0.15854932217719991
182,182,182,07-01,2.6225953180075527,-0.12174433603825305,0.10487564945248706
183,183,183,07-02,2.2099587275139423,-1.1373397188544865,0.17164568480276274
184,184,184,07-03,3.135540648507668,1.1407343711212148,0.027741021488458528
185,185,185,07-04,2.894930400301601,0.5485361444830141,-0.13214402907569653
186,186,186,07-05,2.580495193664574,-0.2253626114984378,-0.3935043575962743
187,187,187,07-06,2.2666992369074808,-0.9976880236672389,-0.4904733372182164
188,188,188,07-07,1.9854508212378064,-1.6899063071617195,-0.6975684352033523
189,189,189,07-08,1.973567642175091,-1.7191535965861393,-0.9128133450856536
190,190,190,07-09,2.630683990513256,-0.1018362167896007,-0.6469734917817845
191,191,191,07-10,2.370206121886828,-0.7429333148107929,-0.6208037430264898
192,192,192,07-11,3.228559880885462,1.3696765083247755,-0.2796016561138264
193,193,193,07-12,2.3304958792505057,-0.8406695311354707,-0.06088232026702164
194,194,194,07-13,2.8172336445657162,0.3573062143142611,-0.10936034052923843
195,195,195,07-14,2.5067618800333955,-0.4068375815053107,-0.08455810130687914
196,196,196,07-15,2.5125042193169094,-0.3927043383629015,-0.4063598419087893
197,197,197,07-16,2.4306690479840802,-0.5941198794766372,-0.1948012763461243
198,198,198,07-17,2.4440712431644185,-0.5611339352866851,-0.1422559419020546
199,199,199,07-18,2.846233583422166,0.42868186224051896,-0.1381771248246
200,200,200,07-19,2.9453287187549457,0.6725782209786793,0.2545017237564972
201,201,201,07-20,2.5167052247978483,-0.38236467904058336,0.2766883487001321
202,202,202,07-21,3.4697771489445137,1.9633687531236816,0.6860829924367519
203,203,203,07-22,2.484755626711418,-0.4610001298148279,0.6398826417330271
204,204,204,07-23,3.442093956635492,1.895233927133034,0.4140584156981819
205,205,205,07-24,2.733606317584486,0.15147975801817026,0.2928445619303024
206,206,206,07-25,2.3948141717698226,-0.6823671352303914,-0.19768894746245064
207,207,207,07-26,2.2212099585590144,-1.1096478016478606,-0.1512871521742997
208,208,208,07-27,2.273954019398149,-0.9798323032328364,-0.5750826122226961
209,209,209,07-28,2.5978739743789143,-0.18258935808592205,-0.6019527921287314
210,210,210,07-29,2.4089649172963057,-0.6475388331573443,-0.5560605140721071
211,211,211,07-30,2.6681021634106226,-0.009741321418042126,-0.565998709162958
212,212,212,07-31,2.5066904177690432,-0.4070134668906445,-0.25685003439168
213,213,213,08-01,2.1969826156190875,-1.169276972192967,-0.15901207495144645
214,214,214,08-02,3.027596999299253,0.8750597453948309,-0.01494706504286954
215,215,215,08-03,2.836383459676024,0.4044383985554797,0.02703810436185314
216,216,216,08-04,2.7601667571466937,0.2168512262941172,0.19920646861475708
217,217,217,08-05,2.7704536556343493,0.24216969501029398,0.5666916036343097
218,218,218,08-06,2.926402645797369,0.625996718626779,0.5134796399227078
219,219,219,08-07,3.0928382825741454,1.0356338379243486,0.3308240721069249
220,220,220,08-08,2.8978768155473067,0.5557879631252199,0.27349823424027364
221,221,221,08-09,2.3911055152499,-0.6914950083392182,0.15665302706485065
222,222,222,08-10,2.6204177664479165,-0.12710380090579038,0.0054354883326954324
223,223,223,08-11,2.485608280870902,-0.4589015480422441,-0.31827379412996026
224,224,224,08-12,2.557764363301972,-0.28130851376615235,-0.2771914546037668
225,225,225,08-13,2.3036994372037167,-0.9066218568515856,-0.390190351144961
226,226,226,08-14,2.99802738809864,0.8022820002823808,-0.3485676354669933
227,227,227,08-15,2.115636680787492,-1.3694883875863828,-0.5419268484890677
228,228,228,08-16,2.7218856685772983,0.12263249316201574,-0.6589969718530945
229,229,229,08-17,2.0142369783702474,-1.6190568261746905,-0.6042202148057831
230,230,230,08-18,2.272370687606189,-0.9837292539503126,-0.8849649663049881
231,231,231,08-19,2.43723427587316,-0.5779613145677178,-0.3933742106757334
232,232,232,08-20,2.313627523638625,-0.8821865087128492,-0.4961958020221566
233,233,233,08-21,3.3140371663738133,1.5800561461891456,-0.2641159199272963
234,234,234,08-22,2.471227079929544,-0.4942970549165229,-0.016109954905645447
235,235,235,08-23,2.5800015705894133,-0.2265775336055289,-0.03353175191276748
236,236,236,08-24,2.8769599023277106,0.5043065361795925,0.2793281442207829
237,237,237,08-25,2.3947633999381632,-0.6824920966104501,0.019479117001252117
238,238,238,08-26,3.0763177230647845,0.9949728680884532,0.04225847366943693
239,239,239,08-27,2.680576921580537,0.020961982871960928,-8.465348167260854e-05
240,240,240,08-28,2.5267586207079162,-0.3576209149074141,0.06117312779222415
241,241,241,08-29,2.4767774485772347,-0.4806362965121862,0.17677276949932394
242,242,242,08-30,3.0262941889959154,0.871853223822973,0.055443927789966096
243,243,243,08-31,2.6765723338308747,0.011105753632148637,-0.043741728117483315
244,244,244,09-01,2.7805421390955494,0.2669998178323062,-0.3232100000020884
245,245,245,09-02,2.43878202035109,-0.5741519525727355,-0.3778463112028987
246,246,246,09-03,1.8454705596584828,-2.0344305462150447,-0.8100406672143269
247,247,247,09-04,2.343584988947101,-0.808454163717048,-0.6075895672224879
248,248,248,09-05,1.9726903118262205,-1.7213129122455957,-0.731526789437286
249,249,249,09-06,3.1701078484016185,1.2258123535831829,-0.4680794988567271
250,250,250,09-07,2.4784078422568823,-0.4766235154564827,-0.3258894769466732
251,251,251,09-08,3.081014115529558,1.0065317909106184,-0.3500235358817201
252,252,252,09-09,2.1921015517006723,-1.181290414754722,0.17985376529594807
253,253,253,09-10,2.284750953490296,-0.9532585173273299,-0.021461068207378992
254,254,254,09-11,3.264425780325128,1.4579508948204138,-0.21647325664035985
255,255,255,09-12,2.679342325528228,0.017923352563220748,-0.5308681002733296
256,256,256,09-13,2.0030069144786795,-1.646696646054368,-0.3920071021202554
257,257,257,09-14,2.3145820193984874,-0.8798372708872007,-0.1716714953237534
258,258,258,09-15,2.5306170459610007,-0.34812442583627634,-0.2889557679692061
259,259,259,09-16,2.8218853384501807,0.3687551234516824,-0.3014438402647621
260,260,260,09-17,2.9785100512751876,0.7542452589476972,0.2957113256708369
261,261,261,09-18,2.6488988891298466,-0.0570050812101146,0.5032793243993164
262,262,262,09-19,3.4587524357946107,1.936234349559225,0.7099093943976568
263,263,263,09-20,2.820591515345949,0.3655707214836771,0.7382056635850756
264,264,264,09-21,3.03434005821695,0.8916559941537654,0.6579950946723447
265,265,265,09-22,2.8908660146451135,0.5385327385761951,0.5203073001207223
266,266,266,09-23,2.782972638023531,0.2729818454713119,0.08236279410668239
267,267,267,09-24,2.313243431901484,-0.8831318485198486,-0.31262900978741803
268,268,268,09-25,2.391130836614453,-0.6914326865250147,-0.4170269691719589
269,269,269,09-26,1.8576800607084625,-2.0043801018809253,-0.5870169894205964
270,270,270,09-27,2.77983859782942,0.26526823784652026,-0.6252471176197744
271,271,271,09-28,2.4764641560299503,-0.4814073829156305,-0.5059569662247623
272,272,272,09-29,2.6897751893870585,0.04360107627624443,-0.4529905260670953
273,273,273,09-30,2.604049094376681,-0.1673909401497766,-0.09172057059722713
274,274,274,10-01,2.52025248277616,-0.3736340455790127,-0.3596592175922472
275,275,275,10-02,2.7383843561109487,0.1632396309382837,-0.32548006300210164
276,276,276,10-03,2.126657469036311,-1.3423636441236004,-0.5175251270713029
277,277,277,10-04,2.5597861367399606,-0.2763324553747572,-0.4590863880977916
278,278,278,10-05,2.2216075206513226,-1.1086693081389634,-0.3538793994905923
279,279,279,10-06,2.7465111166196814,0.18324149369129147,0.13240855113050012
280,280,280,10-07,2.776726195493876,0.2576078860641833,0.2787613067592074
281,281,281,10-08,3.9238576578070505,3.0809673346648383,0.29703854584451195
282,282,282,10-09,2.483436377923306,-0.4642471103513568,0.14786032445843808
283,283,283,10-10,2.6043424103154647,-0.16666902086292984,-0.03429879607402693
284,284,284,10-11,1.8579406882286185,-2.003738636455407,-0.0414063891926454
285,285,285,10-12,2.302443411927693,-0.9097132295034984,-0.8527827948569088
286,286,286,10-13,2.7593992971599164,0.2149623273524725,-1.0313508075006128
287,287,287,10-14,1.9458833623045089,-1.7872910993207418,-0.9570959326483118
288,288,288,10-15,2.0481230799983354,-1.535655186213581,-0.6348704361223416
289,289,289,10-16,2.7853610260260933,0.2788602282508757,-0.5172577613116214
290,290,290,10-17,2.6434623586081254,-0.07038565729958549,-0.4243264560672815
291,291,291,10-18,2.5891597201378738,-0.20403718063917708,-0.3057020631333693
292,292,292,10-19,2.985947335453336,0.7725501588185117,0.2935212750779469
293,293,293,10-20,2.2350660380698693,-1.0755447417172683,0.4386881631798473
294,294,294,10-21,3.508910393966212,2.0596848430543164,0.39123305722353824
295,295,295,10-22,3.139249025749942,1.149861556862278,0.3456312970925461
296,296,296,10-23,2.527776249033516,-0.3551162930374397,0.2379591238894507
297,297,297,10-24,2.4779916990577813,-0.4776477414251293,0.2959705639931624
298,298,298,10-25,2.723463993012213,0.12651711959993892,0.13573103445708865
299,299,299,10-26,2.376486390657379,-0.7274761010949983,0.15410429462158126
300,300,300,10-27,3.1182782923508197,1.0982476658378737,0.2729180165359767
301,301,301,10-28,3.1840393796180644,1.2601011178492334,0.5512570370469257
302,302,302,10-29,2.817420471196053,0.3577660384489329,0.6165433225917331
303,303,303,10-30,3.1565268698645856,1.1923863816405649,0.7610945939720278
304,304,304,10-31,2.8826189718296544,0.5182348328687824,0.6575080022459928
305,305,305,11-01,2.7288736392591644,0.13983152718677047,0.5182458903074925
306,306,306,11-02,2.86575478493496,0.4767281154816637,0.1766730237148524
307,307,307,11-03,2.8445460497297765,0.4245284462182311,0.1089296964002432
308,308,308,11-04,1.9847337607558635,-1.6916711611069073,0.14522468878194789
309,309,309,11-05,2.9913821119141586,0.7859264177529096,0.04902878350276918
310,310,310,11-06,2.9710989442386366,0.7360047871590105,0.15717179029907774
311,311,311,11-07,2.494367155404684,-0.43734390448830174,0.07396322198288975
312,312,312,11-08,3.1293859260282657,1.1255861562595149,0.3973647508637748
313,313,313,11-09,2.641700110229916,-0.07472296367889701,0.048173007647660165
314,314,314,11-10,2.773122364105644,0.24873801217840305,-0.005735325018386954
315,315,315,11-11,2.1401220956486653,-1.309224041543778,-0.05002446386559544
316,316,316,11-12,2.839681151482455,0.4125547911627277,-0.3709682309153082
317,317,317,11-13,2.3863990439361205,-0.7030787375715526,-0.3102085998897921
318,318,318,11-14,2.3469888571778723,-0.8000764460387615,-0.36194990720919024
319,319,319,11-15,2.789820005673879,0.2898348224741992,-0.3710762350181676
320,320,320,11-16,2.6469873481266166,-0.06170983173798592,-0.5102149125379685
321,321,321,11-17,2.117873923662805,-1.3639820083976415,0.08632976988508582
322,322,322,11-18,2.500488730156042,-0.4222772739560775,0.31674067645634
323,323,323,11-19,3.8406563278726895,2.8761893569667727,0.3673640024092925
324,324,324,11-20,2.9086848190271257,0.5823889933887636,0.5086173231623011
325,325,325,11-21,2.9132296054462685,0.5935747781919144,0.7459559232904445
326,326,326,11-22,2.991334849056336,0.7858100927800654,0.6584932161203737
327,327,327,11-23,2.6964582244962654,0.06004959237121826,0.14560492625244362
328,328,328,11-24,2.287272046272027,-0.947053516976502,0.17300385628849813
329,329,329,11-25,2.5903366898589613,-0.20114038224080769,0.205775074097475
330,330,330,11-26,2.9754779608503967,0.7467825736050906,0.24879935416139035
331,331,331,11-27,2.9931193163202288,0.7902020850457758,0.3016526548757392
332,332,332,11-28,3.096219486389678,1.0439557731635578,0.7328872149444217
333,333,333,11-29,2.8253040591984218,0.3771693966573115,0.7951037288482151
334,334,334,11-30,3.3385361318352302,1.6403538434355929,0.4686570442295768
335,335,335,12-01,2.742008175988423,0.1721587011819532,0.5194969436266897
336,336,336,12-02,2.17966587348872,-1.2118975341067388,0.20289205455822198
337,337,337,12-03,3.11705687907336,1.0952414814284532,0.05027918629433493
338,338,338,12-04,2.324399739061468,-0.8556735612472487,-0.029607397102535418
339,339,339,12-05,2.45326424083354,-0.5385078129260108,-0.09723957973239332
340,340,340,12-06,3.1437885308310256,1.1610343430543706,0.06649779965880705
341,341,341,12-07,2.5771343666729147,-0.2336343945971941,-0.2523675339105708
342,342,342,12-08,2.5788250373340067,-0.2294732577595367,-0.2220539287842178
343,343,343,12-09,2.339726617650832,-0.8179505199878141,-0.08561521016366412
344,344,344,12-10,2.3982982790305374,-0.6737919304891307,-0.23780897709738355
345,345,345,12-11,2.78587469938122,0.2801244987973113,-0.07498312188373994
346,346,346,12-12,2.772770398150488,0.2478717414520541,0.09151984743959583
347,347,347,12-13,2.9740714158740618,0.7433207366846675,0.16621912766064498
348,348,348,12-14,2.9847261593622982,0.7695445581804781,0.24800006462901936
349,349,349,12-15,2.52182860525893,-0.36975483866151904,0.2337162436163507
350,350,350,12-16,2.5976639372580856,-0.1831063086788844,0.20160259546665527
351,351,351,12-17,2.7510535847821487,0.19442157272129929,0.2397158930742216
352,352,352,12-18,2.6944837113162707,0.05518985255388145,-0.01455813829879593
353,353,353,12-19,3.066984054765608,0.9720005223300652,-0.06765379235788872
354,354,354,12-20,2.3648566455848066,-0.7560996300576269,-0.0320672465924139
355,355,355,12-21,2.3923919613059907,-0.6883287630160758,0.13466645417669984
356,356,356,12-22,2.6844168577256298,0.030412965913964574,0.08350100764402009
357,357,357,12-23,3.15751718418312,1.1948237773359816,-0.0610407648506965
358,358,358,12-24,2.5697525293974484,-0.251802826642197,0.02366426696254768
359,359,359,12-25,2.7146199625575496,0.1047498873617656,0.19823492209150828
360,360,360,12-26,2.5713506654462246,-0.2478694391781619,0.1778380888417528
361,361,361,12-27,2.8179604966782184,0.3590951677576877,-0.07033682407699887
362,362,362,12-28,2.6346934351611813,-0.09196803358456833,-0.266687068372604
363,363,363,12-29,2.552516108091941,-0.2942257001765286,
364,364,364,12-30,2.0910896875634,-1.4299042924158276,
365,365,365,12-31,,,
