,unnamed: 0,unnamed: 0,mth_day,adultery,adultery_norm,adultery_ravg
169,169,169,06-18,2.9274246178555607,0.6438668142652169,0.8164369216893047
170,170,170,06-19,2.809438497362452,0.3590742740271663,0.8365390802728259
171,171,171,06-20,2.625172961429857,-0.08570219491041571,0.455904546155645
172,172,172,06-21,3.331644885530688,1.619565619902505,0.3294346627369681
173,173,173,06-22,2.2497921157028165,-0.9917889800721936,0.3923467914980925
174,174,174,06-23,2.8394819017294948,0.43159244320952417,0.2522617635221996
175,175,175,06-24,3.0838070427242084,1.0213395868319637,0.22281686101413864
176,176,176,06-25,2.461225254637156,-0.4814358938281914,-0.2174595198244473
177,177,177,06-26,2.55198094989079,-0.2623716099587816,-0.1277417568225752
178,178,178,06-27,2.2372376638428406,-1.0220926651290103,0.08365444090369399
179,179,179,06-28,2.472806049713792,-0.4534824020609609,0.0909094409690934
180,180,180,06-29,3.3649552986633173,1.6999696295671392,0.2090019260617668
181,181,181,06-30,3.101840997781702,1.06486958722436,0.18700663950751995
182,182,182,07-01,2.7547710230163784,0.2271190167278485,0.3487422040384012
183,183,183,07-02,2.497306655525482,-0.3943433292842625,0.4241682805506664
184,184,184,07-03,2.639268246290212,-0.05167927794372248,0.08782698619626507
185,185,185,07-04,2.6602947418879617,-0.0009259429873696065,0.03466120365212089
186,186,186,07-05,2.528902406631744,-0.3180781365592692,-0.1657151910146464
187,187,187,07-06,2.969685336257972,0.7458748919594951,-0.09918542811509627
188,188,188,07-07,2.256689856451412,-0.9751393512727552,0.08499161336234891
189,189,189,07-08,2.662681533995608,0.004835248113038229,-0.17153060728646852
190,190,190,07-09,3.0970822309470805,1.0533829709209486,-0.2772278336066737
191,191,191,07-10,2.0226503371012465,-1.5400592668802742,-0.3741883939854085
192,192,192,07-11,2.266167877069013,-0.9522614944805002,-0.27793901411843297
193,193,193,07-12,2.7286677797511394,0.1641115296870868,-0.4842083798862156
194,194,194,07-13,2.495939611818174,-0.3976430720709021,-0.4852712678598944
195,195,195,07-14,2.149952045579114,-1.232780946493658,-0.20368215356808064
196,196,196,07-15,3.0944401808057043,1.047005643078876,0.035818610255974465
197,197,197,07-16,2.722604215259949,0.14947541887060878,0.027779293701530327
198,198,198,07-17,2.861501574119858,0.4847430884638302,0.33231773907397155
199,199,199,07-18,2.7086842274246203,0.11587563036042205,0.6721713179574085
200,200,200,07-19,3.2529392793051737,1.4295876001637455,0.5205359485658533
201,201,201,07-20,2.9947355207636566,0.8063405268069639,0.3300779560170075
202,202,202,07-21,2.717515933792184,0.1371934267295452,0.3313644726107782
203,203,203,07-22,2.249177496169049,-0.9932725364224664,0.2810173684518473
204,204,204,07-23,2.8646995041300083,0.4924621880264544,0.036154067758592534
205,205,205,07-24,2.583535033008022,-0.18620699459316384,-0.2849858545628755
206,206,206,07-25,2.6442757754973982,-0.039592203995782685,-0.5143103695533137
207,207,207,07-26,2.19646910117632,-1.1204990071218444,-0.453368909754914
208,208,208,07-27,2.1474776209542967,-1.2387536632130836,-0.37077231579585496
209,209,209,07-28,2.400661374492333,-0.6276237776320678,-0.10877515521348988
210,210,210,07-29,3.07001215057141,0.9880417517808088,-0.017327784895251476
211,211,211,07-30,3.234788647968967,1.3857759689010267,0.1634018296726845
212,212,212,07-31,2.871589042427641,0.5090920179136478,0.3113029153872458
213,213,213,08-01,2.64571372106549,-0.03612131971422858,0.5116435303677966
214,214,214,08-02,2.515119455370192,-0.3513471489257157,0.18567901367095954
215,215,215,08-03,2.898653602498046,0.5744199122512371,0.2063650749909983
216,216,216,08-04,2.259753102817054,-0.9677453484002138,0.06468354840104802
217,217,217,08-05,3.28620856482621,1.5098923368212591,0.270751082178306
218,218,218,08-06,2.5194073387794336,-0.34099714162605377,0.6125831263406093
219,219,219,08-07,3.157941510100388,1.2002838829493194,0.3562856077029997
220,220,220,08-08,3.3648208566195525,1.6996451160481034,0.5549568949432718
221,221,221,08-09,2.261567745738198,-0.9633651995744204,0.6345544261289832
222,222,222,08-10,2.753595836519109,0.22428237504141896,0.7346438761251504
223,223,223,08-11,3.4840663576795214,1.987477523935528,0.2790742890161235
224,224,224,08-12,2.7682024630646245,0.2595395583509496,-0.056538998456185034
225,225,225,08-13,2.025519541054861,-1.5331336397048418,0.14042078568851765
226,226,226,08-14,2.530577591503879,-0.3140346087857477,0.14889408338930926
227,227,227,08-15,2.751156148685184,0.2183935052937957,-0.12275282876619845
228,228,228,08-16,2.7746581478281893,0.2751221612461686,-0.3356061783034927
229,229,229,08-17,2.8088260873612607,0.3575960510024816,0.042417403993016564
230,230,230,08-18,2.2391069834243806,-1.017580538872816,-0.004838657457592201
231,231,231,08-19,2.9651832533022024,0.7350078540742138,0.12955703026338647
232,232,232,08-20,2.4131118877530535,-0.5975709774894002,0.1554369234513938
233,233,233,08-21,3.08522724040579,1.0247676316196677,0.3720555604682388
234,234,234,08-22,2.8389885167376425,0.43040152037421264,0.7614818238111057
235,235,235,08-23,3.3472810466117955,1.6573078731035518,0.3538014230936811
236,236,236,08-24,3.2071146564809934,1.318977041184385,0.2822346223781848
237,237,237,08-25,1.9518007642485395,-1.7110745502303335,-0.11711719429794087
238,238,238,08-26,2.235216304558349,-1.0269717817823778,-0.4213051774781175
239,239,239,08-27,2.092547343900632,-1.3713432684370863,-0.6692272947983456
240,240,240,08-28,2.0828600028505977,-1.3947263787068471,-0.9629503988594303
241,241,241,08-29,2.7310141574032336,0.16977516918218308,-0.8555214254050973
242,242,242,08-30,2.476998983119735,-0.4433615831821232,-0.7482871818452682
243,243,243,08-31,2.218839945734948,-1.0665007095043353,-0.5912271029599067
244,244,244,09-01,2.5017714405403906,-0.3835663204234033,-0.6205864351365941
245,245,245,09-02,2.4829559418899487,-0.42898279512491627,-0.5490075109420085
246,246,246,09-03,2.0098806958596125,-1.5708823717669718,-0.5701708708739819
247,247,247,09-04,2.908939876266452,0.5992487143496962,-0.4263540499450664
248,248,248,09-05,2.4243926318532507,-0.5703417427739634,-0.38597391683472176
249,249,249,09-06,2.5763294097961524,-0.20359978393084227,-0.5191756783132128
250,250,250,09-07,2.60214545834372,-0.14128552176133574,-0.4123374322431961
251,251,251,09-08,2.1518526257730497,-1.2281933639958622,-0.5172412214573878
252,252,252,09-09,2.2754514898885487,-0.929852895346871,-0.4146122506276595
253,253,253,09-10,2.64817761534353,-0.03017402093545476,-0.5754950172799059
254,254,254,09-11,2.679500313570168,0.04543208220440673,-0.2881886670132612
255,255,255,09-12,2.1764186507089183,-1.1688963838443205,0.09014761776732104
256,256,256,09-13,3.3163108286724783,1.5825525798385325,0.3461242291245039
257,257,257,09-14,3.092293631265505,1.0418243446876312,0.5929185352688147
258,258,258,09-15,2.9117396585132247,0.6060067727962264,0.4789107415240483
259,259,259,09-16,3.2616410730046765,1.4505918159304094,0.6165240068324379
260,260,260,09-17,2.396107975863289,-0.6386146802641914,0.3894916535940592
261,261,261,09-18,2.5184877643567884,-0.34321679199398275,0.2265905603712632
262,262,262,09-19,2.7519702059308724,0.22035846040826013,0.1291500113415095
263,263,263,09-20,2.687365861794187,0.06441778535085471,0.17902212459500347
264,264,264,09-21,2.6695289808923253,0.021363478617704552,0.2507919429891529
265,265,265,09-22,3.385609569342136,1.7498244954513735,0.5385116988872608
266,266,266,09-23,2.5745082057374846,-0.2079957698992948,0.1846878414633456
267,267,267,09-24,3.233680748539594,1.3831017433946644,0.22101943214094552
268,268,268,09-25,1.8724604215707863,-1.9025846841352307,0.036599832595777336
269,269,269,09-26,2.777676305287065,0.2824073294164541,-0.11326368463523415
270,270,270,09-27,2.211112062913235,-1.0851541186533045,0.6157687992267724
271,271,271,09-28,3.0130896644297485,0.8506433920653045,0.07611827066765993
272,272,272,09-29,4.38668448842597,4.166199133272745,0.32653386985557004
273,273,273,09-30,1.8922564492895255,-1.8548014279600105,0.11629486359233987
274,274,274,10-01,2.494925427875571,-0.4000910890077706,0.1834020660325073
275,275,275,10-02,2.255079371295937,-0.9790267081629264,0.15794160060521392
276,276,276,10-03,2.3779222988788864,-0.6825109040122999,-0.7423757792717662
277,277,277,10-04,2.9498018787481928,0.6978805995015442,-0.2703605546305867
278,278,278,10-05,2.1487405849357595,-1.2357051459891364,-0.2929527088311854
279,279,279,10-06,3.0655577960708458,0.977289919887067,0.015543425867095563
280,280,280,10-07,2.4387674830329984,-0.5356440142113632,0.12407737832594715
281,281,281,10-08,3.0219167770035207,0.8719501000267593,-0.00029990828147324905
282,282,282,10-09,2.6477081573504537,-0.03130718925919019,0.4995704724431652
283,283,283,10-10,2.640633804781027,-0.048383120142978325,0.19717653775810431
284,284,284,10-11,3.3912822664380005,1.7635171383586938,0.4832926172677663
285,285,285,10-12,2.313888798329939,-0.8370736882232983,0.07549541484886686
286,286,286,10-13,3.149974164299844,1.1810524628466088,-0.15673078077741973
287,287,287,10-14,2.0082439507181493,-1.5748331144866372,-0.4555859260213391
288,288,288,10-15,2.0704570564069327,-1.4246643630169098,-1.0416881830426836
289,289,289,10-16,1.897761274188872,-1.8415139916064944,-0.92847785972987
290,290,290,10-17,1.9343916162741697,-1.7530964037693733,-1.030722930612925
291,291,291,10-18,2.5952988416467586,-0.15781174834641756,-0.9091560185069952
292,292,292,10-19,2.89582075333723,0.5675820375482787,-0.7451231088615393
293,293,293,10-20,2.310426198772463,-0.8454316418510585,-0.530472381243435
294,294,294,10-21,2.478198213378676,-0.4404669051441749,-0.20704356198541488
295,295,295,10-22,2.4313245464188418,-0.5536096258978688,-0.1332757333814744
296,296,296,10-23,2.738347610515252,0.1874765117787473,-0.4449191124733216
297,297,297,10-24,2.7786655809631284,0.28479522327722523,-0.425376249541682
298,298,298,10-25,2.121160154874734,-1.3022782370028039,-0.4104602968791568
299,299,299,10-26,2.359004435661085,-0.7281744642612213,-0.23185157929738506
300,300,300,10-27,2.5152752109708008,-0.3509711891690235,-0.5165795453534029
301,301,301,10-28,2.875297193794536,0.5180426795927617,-0.7559749763347929
302,302,302,10-29,2.0305914013934183,-1.52089128455736,-0.5899007924038916
303,303,303,10-30,2.1835937126832787,-1.1515773626111152,-0.6623394441656528
304,304,304,10-31,2.5339753640024942,-0.30583313341739554,-0.6078845497408822
305,305,305,11-01,2.17894166811856,-1.1628063748317887,-0.7831876558753437
306,306,306,11-02,2.6506352536812616,-0.02424182262040031,-0.8775693738250238
307,307,307,11-03,2.439541396555432,-0.5337759572140064,-0.8934234788808159
308,308,308,11-04,1.7959841450997762,-2.0871815922554404,-0.8964929580422986
309,309,309,11-05,2.1441847236446008,-1.2467019929458676,-0.714469320938
310,310,310,11-06,2.5263454744436937,-0.3242500083862905,-0.7976019895252485
311,311,311,11-07,2.631402875747742,-0.07066455220599756,-0.6702470149686687
312,312,312,11-08,2.4439900716554237,-0.5230378341438912,0.0763437604698481
313,313,313,11-09,2.75611119211685,0.2303538901254725,0.2257707817950555
314,314,314,11-10,3.6518055605687967,2.39236306037566,0.3680207528857941
315,315,315,11-11,2.5156196185670376,-0.3501398649946236,0.4016087659384043
316,316,316,11-12,2.879940176367227,0.5292498181581414,0.7716896750396195
317,317,317,11-13,2.714893532177933,0.13086352610966376,0.9629289170901848
318,318,318,11-14,3.363910460656852,1.6974476204633997,0.6192816715340117
319,319,319,11-15,3.2314798847812436,1.3777893424288654,0.7877335446468409
320,320,320,11-16,2.797592062825672,0.3304795870386209,0.8269721616426536
321,321,321,11-17,2.9343451156976985,0.6605713736823515,0.9862754722854395
322,322,322,11-18,2.977476695876786,0.7646815201330175,0.8231359633021139
323,323,323,11-19,3.110878193617596,1.0866833899663797,0.6596282931405871
324,324,324,11-20,2.958390054511292,0.7186105665634462,0.6815826312428767
325,325,325,11-21,2.8250443301750705,0.3967433214597048,0.4603666135051821
326,326,326,11-22,2.8521645704872416,0.4622056156523576,0.2764464630840768
327,327,327,11-23,2.384462319568513,-0.6667247327438149,0.07882412121268256
328,328,328,11-24,2.52030127244982,-0.33883938239361483,-7.764663097268679e-05
329,329,329,11-25,2.6196428525371243,-0.0990506612619857,-0.2169308496409557
330,330,330,11-26,2.7622617399113496,0.2451999595015147,-0.20893790067312165
331,331,331,11-27,2.2860063037239664,-0.9043758966001932,0.2347089315072421
332,332,332,11-28,2.872032865616585,0.5101633094593621,0.33433924579393764
333,333,333,11-29,3.4872475657185484,1.995156260338368,0.283323029129396
334,334,334,11-30,2.7679551103566147,0.2589425033265581,0.13386645196645716
335,335,335,12-01,2.4928304265911234,-0.4051479612492356,0.2434157548610153
336,336,336,12-02,2.3907533772226093,-0.6515395034761182,0.12813274911476916
337,337,337,12-03,2.5583160469591557,-0.2470800792328444,-0.29457470231199023
338,338,338,12-04,2.5854706980384234,-0.1815347250181151,-0.3627366022388194
339,339,339,12-05,2.436511919573783,-0.5410884482221885,-0.3530501465773254
340,340,340,12-06,2.5985231835705287,-0.1500288962344172,-0.29741627079873284
341,341,341,12-07,2.5169083183197394,-0.3470292272802716,-0.17014442056210902
342,342,342,12-08,2.5290440466121598,-0.31773624880456264,-0.1074836434714695
343,343,343,12-09,2.8746792180909737,0.5165510221868989,-0.025569619211861388
344,344,344,12-10,2.7412283310823584,0.19442993752572185,0.03223349516256326
345,345,345,12-11,2.64012788356549,-0.04960430266453975,-0.10389594898569984
346,346,346,12-12,2.742205989554644,0.1967897900121307,-0.06339085445874336
347,347,347,12-13,2.178527580119679,-1.1638058921698502,-0.25016458158289506
348,348,348,12-14,2.629728684477622,-0.07470568164282378,-0.3622449533966267
349,349,349,12-15,2.41041057983948,-0.6040913405580113,-0.43622540199524185
350,350,350,12-16,2.4626270395736567,-0.4780522933566679,-0.4028987032695947
351,351,351,12-17,2.45623262882614,-0.4934869942562305,-2.9401910569178585e-07
352,352,352,12-18,2.8250470897083564,0.3967499823660137,-0.13567152735080645
353,353,353,12-19,3.180023340238449,1.2535845633330838,0.08083767325291641
354,354,354,12-20,2.29248693362398,-0.8887330816330283,0.17028343674748492
355,355,355,12-21,2.9485935099600202,0.6949638630643259,0.3447357146116498
356,356,356,12-22,2.6849648568587674,0.05862228761074317,0.31190990771133503
357,357,357,12-23,2.8898734986152297,0.5532266729287587,0.03703505230004357
358,358,358,12-24,2.7434510702693617,0.19979514096412485,0.02221929629194709
359,359,359,12-25,2.496759281763305,-0.3956645691346649,-0.3146105023432824
360,360,360,12-26,2.2556589976371737,-0.9776276176816072,-0.36180824881365625
361,361,361,12-27,2.1113263292769724,-1.3260149287470508,-0.5800290098800129
362,362,362,12-28,2.5676441082731043,-0.22456419121149987,-0.6750505014626338
363,363,363,12-29,2.347436095140716,-0.756097893469381,
364,364,364,12-30,2.5072535108965446,-0.3703338085316001,
365,365,365,12-31,,,
