,unnamed: 0,unnamed: 0,mth_day,christmas,christmas_norm,christmas_ravg
240,240,240,08-28,0.9476945130608462,-0.17850462868259764,-0.9472570790798976
241,241,241,08-29,0.5023983979598702,-1.6389175141544032,-0.8990951036051079
242,242,242,08-30,0.5616656601237616,-1.4445419729908442,-0.5953323519257502
243,243,243,08-31,0.7187571389977321,-0.9293377927492422,-0.3562041452674407
244,244,244,09-01,1.1775101920327704,0.5752090631108802,-0.21751835739158207
245,245,245,09-02,1.453045834272504,1.4788679738615578,-0.07960192000965775
246,246,246,09-03,1.2014155388413879,0.653610098572554,0.49609519165216404
247,247,247,09-04,0.7547119226583219,-0.8114188898628574,0.6464310254734263
248,248,248,09-05,1.6148843348482438,2.009640696980086,0.4996894539069636
249,249,249,09-06,0.9937915354771096,-0.02732278982166817,0.181592042301196
250,250,250,09-07,0.909051378532583,-0.3052403662878959,0.10784825251815994
251,251,251,09-08,0.8710972236261524,-0.4297164957730479,0.2127510214716944
252,252,252,09-09,1.0665037337078678,0.21114735987433764,-0.17500946691772112
253,253,253,09-10,0.9466280414890028,-0.182002276141651,-0.3739073672525766
254,254,254,09-11,0.9054894474687843,-0.3169222333564066,-0.3045480458942875
255,255,255,09-12,0.6299144571442692,-1.2207101918308012,-0.3882314338440189
256,256,256,09-13,1.0359419448407885,0.11091556186183904,-0.33341597947441315
257,257,257,09-14,0.7180012549865796,-0.9318168234714368,-0.4954285205592501
258,258,258,09-15,1.1667867801850749,0.5400400860919721,-0.5361028141904953
259,259,259,09-16,0.6502314983179602,-1.1540775226506728,-0.1053351625564094
260,260,260,09-17,0.8310771831619607,-0.5609679951438775,-0.3085346112242111
261,261,261,09-18,1.4179895160213043,1.3638957179737143,-0.21438579667920052
262,262,262,09-19,0.6641953272264133,-1.108281130144971,-0.36892533614046025
263,263,263,09-20,0.8902433727136276,-0.36692393620137376,0.09142375004496088
264,264,264,09-21,0.884061844369293,-0.3871971506755857,0.036383112276063716
265,265,265,09-22,1.4924248055993892,1.6080169944618536,-0.18366123747996668
266,266,266,09-23,0.7303821711623156,-0.8912118217572604,-0.1373234158444965
267,267,267,09-24,1.0154257133965745,0.04362961943753182,-0.14293499346411126
268,268,268,09-25,0.7489688272213166,-0.83025420033215,-0.09813475736732204
269,269,269,09-26,0.8799771785224085,-0.40059340191906223,-0.4180993384241072
270,270,270,09-27,0.9660223828771212,-0.1183957340948504,-0.12352032783188305
271,271,271,09-28,0.9070602706851354,-0.3117704918788572,-0.2519927379522268
272,272,272,09-29,1.2693046511483597,0.8762622417960844,-0.19778994673643205
273,273,273,09-30,0.7803897217532941,-0.7272048412845307,0.02290905677799609
274,274,274,10-01,0.8481310268819633,-0.5050374530373815,0.2019240120099733
275,275,275,10-02,1.2837386483750195,0.9236006191675068,0.013140602715862204
276,276,276,10-03,1.2935242759490455,0.955693997297013,-0.3792762908731621
277,277,277,10-04,0.5616873165413063,-1.444470947643524,-0.3421122430999503
278,278,278,10-05,0.5513910256790814,-1.4782391197380618,-0.6517030120176383
279,279,279,10-06,0.8483801082780964,-0.5042205546452596,-0.7509907865741187
280,280,280,10-07,0.2817450354615997,-2.3625820665435087,-1.0988971082972745
281,281,281,10-08,1.1020949746159832,0.3278739718286242,-1.0899838186045872
282,282,282,10-09,0.6570412579331826,-1.1317439330419221,-0.9183320103812852
283,283,283,10-10,0.5779938829065063,-1.3909912094874004,-0.861988016158937
284,284,284,10-11,0.8654222867516672,-0.4483282703982496,-0.4495088383581339
285,285,285,10-12,0.9514595674614952,-0.16615658931117075,-0.5579681092248322
286,286,286,10-13,1.036361941113197,0.11229300026131044,-0.4155313751013332
287,287,287,10-14,0.9036723540923808,-0.3228816533715659,-0.28029538253562425
288,288,288,10-15,0.917624514834702,-0.2771235283009277,-0.3549430249823312
289,289,289,10-16,0.8254036231672399,-0.5795752540931469,-0.3793119549857515
290,290,290,10-17,0.7288569133002001,-0.8962141250784911,-0.2178170674371621
291,291,291,10-18,0.9068774223668838,-0.3123701693316929,0.12980600288861255
292,292,292,10-19,1.3318114543958333,1.0812623255528475,0.3727692878411416
293,293,293,10-20,1.5396371731190168,1.7628567685830816,0.4798241036637916
294,294,294,10-21,1.3621177453908546,1.1806561814142464,0.6533874655477796
295,295,295,10-22,1.0212568400057471,0.06275364084275298,0.9221529786329804
296,296,296,10-23,1.0463852980727135,0.14516604622543708,0.7130989509144642
297,297,297,10-24,1.3985749691656282,1.3002229091795112,0.6322776852785963
298,298,298,10-25,0.949354079572578,-0.17306184075824968,0.2575938110345673
299,299,299,10-26,1.3917773618428275,1.277929174767874,0.0987982860138234
300,300,300,10-27,0.6766460876769588,-1.0674470640499274,-0.12968450027405384
301,301,301,10-28,0.7307457204836278,-0.8900195092817104,-0.4152999742433992
302,302,302,10-29,0.628383657111148,-1.2257306715018264,-0.31391687004254865
303,303,303,10-30,0.8760509806285708,-0.4134699346365612,-0.5304975471118486
304,304,304,10-31,1.1348310890674569,0.4352367844468538,-0.19404316920179854
305,305,305,11-01,0.9955502329357534,-0.021554887647925614,0.21896889751797866
306,306,306,11-02,1.2921781562412222,0.9512792034103724,0.649844393415922
307,307,307,11-03,1.486337528648453,1.5880528910369531,0.7029421819101981
308,308,308,11-04,1.416656013473885,1.3595223038858342,0.4585472888440848
309,309,309,11-05,0.9731916146458436,-0.0948832036709058,0.4711561323390377
310,310,310,11-06,0.6877187791906494,-1.0311325739498258,0.3481512682126094
311,311,311,11-07,1.0186176917896441,0.05409817332179237,0.14545902241027386
312,312,312,11-08,1.0671448577312876,0.21325001865180213,-0.11443133241461173
313,313,313,11-09,1.1155188217686665,0.3718994162229397,-0.2175013690450046
314,314,314,11-10,0.9411952728559404,-0.19981982506347928,-0.13346082555423458
315,315,315,11-11,0.7846284185055891,-0.7133034234532631,-0.12020181556953168
316,316,316,11-12,0.8414681519866496,-0.5268893130052058,-0.057155748223167824
317,317,317,11-13,1.0428746085630092,0.13365223323000974,-0.2076503750350421
318,318,318,11-14,1.1824855362791653,0.5915264227299853,-0.14774201026983566
319,319,319,11-15,0.8401939188063834,-0.5310683446483059,0.10778704986593687
320,320,320,11-16,1.0507956291279827,0.15963036352775942,0.25152393727453304
321,321,321,11-17,1.2521103158750568,0.8198709373613721,0.4091305989575263
322,322,322,11-18,1.104429995982198,0.3355320114463711,0.13791127106412068
323,323,323,11-19,1.331210742239881,1.0792922033279693,0.11682322284654367
324,324,324,11-20,0.6862988170875689,-1.0357895446304484,0.040945206805428035
325,325,325,11-21,0.8016140375696519,-0.6575966339537679,-0.12087681801543215
326,326,326,11-22,0.9119793282004712,-0.29563773271893456,-0.3655332863219896
327,327,327,11-23,0.9560623158580348,-0.15106121156378896,-0.6311259440039221
328,328,328,11-24,0.6568391429226984,-1.1324067983929742,-0.3618536741654521
329,329,329,11-25,0.8453178286331919,-0.5142637427636253,-0.3594133124175982
330,330,330,11-26,1.178923458473509,0.5798440744003722,-0.2892065668347449
331,331,331,11-27,0.8060785980370541,-0.6429544634666451,-0.2780583484473761
332,332,332,11-28,1.0404202288783393,0.12560274077818515,0.06801667835780892
333,333,333,11-29,0.9764576097680394,-0.08417190123957623,0.2441558199561063
334,334,334,11-30,1.2899718679329784,0.9440433624381364,0.35683590744891397
335,335,335,12-01,1.1675585165285334,0.5425711068261588,0.5652210488154089
336,336,336,12-02,1.3850679223122078,1.255924599357218,0.7133336129245703
337,337,337,12-03,1.1873122675768424,0.6073563847323245,0.8289906325922486
338,338,338,12-04,1.3113872275328873,1.0142781254331543,0.678755051332141
339,339,339,12-05,1.1880482717836078,0.6097702167664935,0.6771850185124366
340,340,340,12-06,1.0151208801722795,0.04262987487748996,0.7139344757819522
341,341,341,12-07,1.1646861938224673,0.5331509099079329,0.8576759973147308
342,342,342,12-08,1.4522998293310148,1.4764213429743125,0.6625402970116018
343,343,343,12-09,1.4502825895481022,1.4698055139289954,0.6257922003449109
344,344,344,12-10,0.9543929687438611,-0.1565360763856197,0.7551340023282708
345,345,345,12-11,1.120818853942313,0.3892816367663488,0.7194059420439697
346,346,346,12-12,1.251747395247472,0.8186806867776494,0.7354179686428518
347,347,347,12-13,1.0993228985394916,0.3187825482021271,0.7040533876901951
348,348,348,12-14,1.4815932982272668,1.5724935025676048,0.924324688986955
349,349,349,12-15,1.3929021342442882,1.2816180282130545,1.339234592313889
350,350,350,12-16,1.3573719716468482,1.1650917313949394,1.3915086267033914
351,351,351,12-17,1.8798826909148971,2.8787410567279537,1.5491250165616648
352,352,352,12-18,1.3473809985901872,1.1323248931146617,1.5352214655344678
353,353,353,12-19,1.3876768295887465,1.2644808873517674,1.7075428487684794
354,354,354,12-20,1.4561572151026558,1.489072196404424,2.2575630732463456
355,355,355,12-21,1.7081583604784545,2.3155463276171244,3.2406371177688715
356,356,356,12-22,2.3636156372161325,4.465213078262139,3.9025292607500703
357,357,357,12-23,3.6783838842581504,8.777185323863106,4.11164608481281
358,358,358,12-24,2.558290609772514,5.103677751001853,4.026565883097367
359,359,359,12-25,1.770249088230419,2.5191818317282,3.7118692395022745
360,360,360,12-26,1.3005058222419819,0.9785909861117708,3.2571851223352284
361,361,361,12-27,1.1324313415418639,0.4273664660465685,1.9742400063480376
362,362,362,12-28,1.531786201910134,1.7371083752598635,1.3272675428775231
363,363,363,12-29,1.331278561975387,1.0795146279399606,
364,364,364,12-30,1.3746760549023458,1.2218429701787663,
365,365,365,12-31,,,
