,unnamed: 0,unnamed: 0,mth_day,duringcreditsstinger,duringcreditsstinger_norm,duringcreditsstinger_ravg
258,258,258,09-15,0.500221356793802,-1.5070156488058528,-0.3849929572254767
259,259,259,09-16,0.7488948079090416,-0.29390932729243824,-0.14701155493946313
260,260,260,09-17,0.6513181822753789,-0.7699184101168409,0.11173887107350253
261,261,261,09-18,0.8374917944692248,0.13829428745287015,0.10717198389406446
262,262,262,09-19,1.0450245420434194,1.1507034806105008,0.4427570103473916
263,263,263,09-20,1.2037217041154646,1.924877521516144,0.5248406186322182
264,264,264,09-21,0.9129687896814892,0.50649450991411,0.6152071593453105
265,265,265,09-22,0.8498522283272993,0.19859232241652167,0.5891809919254897
266,266,266,09-23,0.7624630628812391,-0.22771916583828794,0.3432577337384423
267,267,267,09-24,0.8054813263504091,-0.017862717066054013,-0.2809646755092493
268,268,268,09-25,0.7425551661691749,-0.32483606851178365,-0.4914559280281876
269,269,269,09-26,0.4359693413508967,-1.8204569339700056,-0.43295330308910535
270,270,270,09-27,0.6540784421570329,-0.7564530051995192,-0.43680692989036096
271,271,271,09-28,0.9218065956481418,0.5496080720510147,-0.5517685913816314
272,272,272,09-29,0.757723356266985,-0.2508409266458217,-0.6948759512686379
273,273,273,09-30,0.6640860705414482,-0.7076326860136762,-0.3125302286171771
274,274,274,10-01,0.5665425590366235,-1.1834802278338232,-0.0662045465186159
275,275,275,10-02,0.9062293442116812,0.4736174019387586,-0.030989347747241987
276,276,276,10-03,0.9570427728812164,0.7215010873918479,0.11926281164116916
277,277,277,10-04,0.9651189658248718,0.7608992646792582,-0.018735678956931345
278,278,278,10-05,0.9425235952073938,0.650672029684645,-0.016780249244692087
279,279,279,10-06,0.4943570354330735,-1.5356236296022792,-0.048311183927538005
280,280,280,10-07,0.5689476085182675,-1.1717476495603878,-0.314303156482578
281,281,281,10-08,0.8674483756910132,0.2844317938416831,-0.4524025306674016
282,282,282,10-09,0.6298902029315735,-0.8744507479383922,-0.3130664015788574
283,283,283,10-10,0.7952658505634564,-0.0676969804296837,0.0684398942026659
284,284,284,10-11,1.1138978373707358,1.48668880421591,0.3645845921433648
285,285,285,10-12,0.9635845986486052,0.7534141450868608,0.41789769101114577
286,286,286,10-13,0.9331860405191156,0.6051205380838052,0.6916152920421417
287,287,287,10-14,0.9330199684689302,0.6043103870483693,0.6493978621221674
288,288,288,10-15,0.9665447859912628,0.7678548582475835,0.4451585037460519
289,289,289,10-16,0.7433411982428658,-0.3210015599495294,0.4825723787529061
290,290,290,10-17,0.8626969069975974,0.2612526539592167,0.6173755596420478
291,291,291,10-18,1.0096011954755424,0.9778973951279856,0.9143202974377448
292,292,292,10-19,1.0989850555857967,1.4139396234186563,0.8520723328609489
293,293,293,10-20,1.2982423966863206,2.3859788138225517,1.3591628512106373
294,294,294,10-21,0.8899838981200351,0.3943670707868078,1.3775812886257972
295,295,295,10-22,1.367029066270046,2.7215415501486007,1.6138191350987612
296,296,296,10-23,0.8853503693443957,0.371763278450176,1.3271309906173068
297,297,297,10-24,1.3001581542086005,2.39532447396577,1.1348825339752826
298,298,298,10-25,0.7463775601780365,-0.3061892434700703,1.1304752175110122
299,299,299,10-26,1.0617894840095052,1.2324880739704065,0.48652786163041295
300,300,300,10-27,0.8845631897655036,0.367923172001186,0.32226059510653576
301,301,301,10-28,0.5750163210545,-1.1421425851349956,0.0980688454982474
302,302,302,10-29,0.6833124736677914,-0.6138403206930872,0.3874413673967378
303,303,303,10-30,1.024417099539435,1.0501739763160405,0.13950286122840075
304,304,304,10-31,1.102286662631537,1.430045887920872,-0.16450294150070113
305,305,305,11-01,0.7568414861308757,-0.25514296303961564,0.06970614674420121
306,306,306,11-02,0.5106561177321549,-1.4561116443734254,0.12340807509887045
307,307,307,11-03,0.863078041071361,0.2631119443344186,0.04342908305516247
308,308,308,11-04,0.7493623010506318,-0.29162875056507204,-0.33138304945644603
309,309,309,11-05,0.9260482181865706,0.5703000240537927,-0.3107974184891176
310,310,310,11-06,0.641292478402516,-0.8188269071487788,0.11525651467402835
311,311,311,11-07,0.7821604535053625,-0.13162917723564513,0.2115015149644625
312,312,312,11-08,1.0346743346452034,1.1002119546054503,0.09343570307258736
313,313,313,11-09,0.9814530389608342,0.8405819460770241,-0.30728132405253233
314,314,314,11-10,0.6041491451324563,-1.0000236219163232,-0.07102841158301916
315,315,315,11-11,0.43319272338611403,-1.8340021386969256,-0.10183797782527304
316,316,316,11-12,0.9318679673169268,0.5986905676683002,-0.5141856450045368
317,317,317,11-13,0.7442667205540741,-0.31648657468916835,-0.6998502587486496
318,318,318,11-14,0.5275139202363737,-1.3738740484701322,-0.5612170724880646
319,319,319,11-15,0.7530978184944511,-0.27340573638765264,-0.4937215221771454
320,320,320,11-16,0.7746588140138095,-0.16822450435281408,-0.5259719216803654
321,321,321,11-17,0.5162077953534212,-1.4290288368314104,-0.5220777356423151
322,322,322,11-18,0.8922021045541025,0.40518817064897983,-0.4089911137018705
323,323,323,11-19,0.7490563123525505,-0.293121458460866,-0.15826044994523594
324,324,324,11-20,0.6666030011562296,-0.6953543168274657,-0.25425127409815257
325,325,325,11-21,1.0614799859156483,1.2309782461521557,0.0028069134232761397
326,326,326,11-22,0.6565964359970715,-0.7441694492703139,0.09517919436264316
327,327,327,11-23,0.8323723993691718,0.11332028829716174,0.11798963596873495
328,328,328,11-24,1.005813913253221,0.959421856285182,0.023434290806320927
329,329,329,11-25,0.7771116499683315,-0.15625880882431534,-0.352923611719207
330,330,330,11-26,0.5503061675517557,-1.26268638780195,-0.4272747521789936
331,331,331,11-27,0.5985846065951091,-1.0271691690010123,-0.3935287216662888
332,332,332,11-28,0.5651494406368157,-1.190276292029033,-0.4712819588303767
333,333,333,11-29,0.8738777895573889,0.3157964713733909,-0.16958123681716175
334,334,334,11-30,0.9101825634955816,0.4929024333006544,-0.008293311972882264
335,335,335,12-01,1.1481836248635977,1.6539455232549745,-0.051405656405025216
336,336,336,12-02,0.7486796696082225,-0.2949588387362729,-0.028255820353724363
337,337,337,12-03,0.5455592684916774,-1.28584323559387,0.13429228326684026
338,338,338,12-04,0.5936222110191205,-1.051377275721228,0.26451534709615393
339,339,339,12-05,1.0738012283329887,1.2910850930967783,0.009354876985065394
340,340,340,12-06,1.070348336880569,1.2742408162765368,-0.3107387249578106
341,341,341,12-07,0.8343530880073454,0.12298270258844315,-0.20546027817708548
342,342,342,12-08,0.3549856663864487,-2.2155204503935293,-0.13362274507234076
343,343,343,12-09,0.6750448093287943,-0.6541725549095195,-0.553103464714963
344,344,344,12-10,0.6819776352385364,-0.6203520770927595,-0.914222327521808
345,345,345,12-11,0.5578676301977572,-1.225799224758955,-0.9391237922558024
346,346,346,12-12,0.6261959705902455,-0.8924723605645325,-0.6472433419913074
347,347,347,12-13,0.8037259299582392,-0.02642608581552434,-0.5546213118784163
348,348,348,12-14,0.7139793551991043,-0.4642377488065591,-0.6820888926596779
349,349,349,12-15,0.788963793027129,-0.09844037423217357,-0.3917802857100714
350,350,350,12-16,0.5252009241322476,-1.3851575617803282,-0.4428279455409618
351,351,351,12-17,0.9149280554796212,0.5160524169386832,-0.21360533337589696
352,352,352,12-18,0.5634107183017192,-1.1987583195498748,0.0371682462592253
353,353,353,12-19,1.0856546135197471,1.3489095871748644,0.13151330372326878
354,354,354,12-20,1.0224143063182605,1.0404037290041743,0.16626824548789468
355,355,355,12-21,0.9050019866422458,0.4676299705520873,-0.2523102434796061
356,356,356,12-22,0.5679472085690638,-1.1766279111925728,-0.2328304475659678
357,357,357,12-23,0.4001041415247736,-1.9954185168663208,-0.4456543372892126
358,358,358,12-24,0.5873695815487017,-1.081879544068045,-0.5588487299443942
359,359,359,12-25,0.8238952761952658,0.0719662488353953,-0.7289700062944954
360,360,360,12-26,0.8831926745324783,0.3612373730730848,-0.6777291337973701
361,361,361,12-27,0.6957640452621445,-0.5530976875485192,-0.2562342613649531
362,362,362,12-28,0.6309700996844254,-0.8691826762098206,-0.3151917509854873
363,363,363,12-29,0.9185150146511376,0.5335507177281805,
364,364,364,12-30,0.5148557606921492,-1.435624481791251,
365,365,365,12-31,,,
