,unnamed: 0,unnamed: 0,mth_day,depressing,depressing_norm,depressing_ravg
144,144,144,05-24,3.441661901041912,-0.20018566027269885,0.25145309435325497
145,145,145,05-25,3.2784051953610422,-0.4992942679782714,0.21110718446626306
146,146,146,05-26,3.2830009462475043,-0.4908742239544847,0.13195048072733073
147,147,147,05-27,3.6785114087449378,0.2337550234458995,-0.042288465403696816
148,148,148,05-28,3.958362469487717,0.7464804321487211,0.2245851888834176
149,149,149,05-29,3.5271214420653303,-0.043612095811344086,0.3113346943202485
150,150,150,05-30,4.315637022643559,1.4010562654499876,0.5931644838265707
151,151,151,05-31,3.5624980922997183,0.02120276464271412,0.4916067991654731
152,152,152,06-01,4.2059553877891975,1.200104513083449,0.10373746034051763
153,153,153,06-02,3.3459237277377527,-0.3755910845206859,0.3805247707538009
154,154,154,06-03,2.688142846383246,-1.5807356008010118,0.059009970955278636
155,155,155,06-04,4.433562446601469,1.617111766668356,0.02049742544798176
156,156,156,06-05,3.2627195400196087,-0.5280325333411466,-0.058436954379571165
157,157,157,06-06,3.4363747148054493,-0.20987250840106714,0.026088726015940568
158,158,158,06-07,3.9474559701804544,0.7264982341181314,0.3955302320492192
159,159,159,06-08,3.622733898451169,0.13156299785238448,0.07322663420332827
160,160,160,06-09,3.8980138095647936,0.6359134353986597,0.5042272755391579
161,161,161,06-10,3.3780617570618365,-0.31670982040698925,0.6019508144201966
162,162,162,06-11,4.674188345091752,2.0579713146738308,0.5793707810978513
163,163,163,06-12,3.756406086973095,0.37646872488516464,0.8232442548442367
164,164,164,06-13,3.873509415128472,0.5910180341840598,0.8274923719367521
165,165,165,06-14,4.4213865396879415,1.5948038403306963,0.9931313795203724
166,166,166,06-15,3.9119258184606402,0.6614021379537524,0.7910269553619406
167,167,167,06-16,3.9205071032747183,0.6771242250947334,0.9072063445593962
168,168,168,06-17,4.01232369175259,0.8453447697232399,0.9483515575819238
169,169,169,06-18,4.1368778726676565,1.0735450600698984,0.5254257388498136
170,170,170,06-19,4.008254422651777,0.8378893123192249,0.4636167127409301
171,171,171,06-20,3.036361686477022,-0.9427510720619648,0.541165420647597
172,172,172,06-21,3.7095096179784655,0.2905479813004516,0.6074292151969067
173,173,173,06-22,4.174468632762615,1.142416472534734,0.4628003469970805
174,174,174,06-23,4.22932865634424,1.2429275370190986,0.6312666832768651
175,175,175,06-24,3.663237891195138,0.20577185087094052,1.3400912384475523
176,176,176,06-25,4.559958887932214,1.8486873299979327,1.4058233033951903
177,177,177,06-26,5.357666232084416,3.3101962589621574,1.0762706486088278
178,178,178,06-27,3.9247732400441118,0.6849403709862791,0.9138552636519236
179,179,179,06-28,3.095228262219364,-0.8348994561834407,1.0827177031432265
180,180,180,06-29,3.6974402382204494,0.26843522727767355,0.8339829026146129
181,181,181,06-30,4.216239540918072,1.2189464878187568,0.31290201966472303
182,182,182,07-01,3.745386059005906,0.35627852682625144,0.2519867714212139
183,183,183,07-02,3.651196819594295,0.18371096126281816,0.6627546811466114
184,184,184,07-03,3.7252840411824684,0.31944888152522444,0.4961791414392935
185,185,185,07-04,4.440437607860052,1.629708002168944,0.26151100009823663
186,186,186,07-05,3.151927875973786,-0.7310180109662339,0.34596332217540543
187,187,187,07-06,3.4477331182348747,-0.18906236022758394,0.08504422561188303
188,188,188,07-07,4.0219559911488805,0.862992459289264,0.10099030060494132
189,189,189,07-08,2.7967220691494115,-1.3818036181183162,0.044856087841025495
190,190,190,07-09,3.777505279986858,0.4151253314835743,0.15348532554934302
191,191,191,07-10,4.2566056535316745,1.292902725585449,0.1884615968909129
192,192,192,07-11,3.507673936742606,-0.07924258471632889,0.1353334781077113
193,193,193,07-12,3.5622756761377015,0.02079526782183556,0.3155867080677573
194,194,194,07-13,3.847968588015932,0.5442237465900545,0.07695759664556323
195,195,195,07-14,3.3870270169878967,-0.30028423835804,-0.038014033187671714
196,196,196,07-15,2.9960272160318016,-1.0166493370495902,0.3443907885817637
197,197,197,07-16,3.880089116398573,0.6030729465860393,0.197156238782085
198,198,198,07-17,4.7599980055974465,2.215186345900284,0.1254044437968551
199,199,199,07-18,3.0801024398590124,-0.8626120309762368,0.2654887425807014
200,200,200,07-19,3.6129911642801016,0.11371297667867518,0.13886312919827148
201,201,201,07-20,3.8457841483020934,0.5402215543450377,0.0019403970709065226
202,202,202,07-21,2.5813454590430385,-1.7764030173441696,-0.3782711715407085
203,203,203,07-22,3.4316856882643725,-0.21846344617815056,-0.5291455519056346
204,204,204,07-23,3.5148565441844304,-0.06608306576940617,-0.3887158331734711
205,205,205,07-24,2.5860092507870482,-1.7678583131657937,-0.6551510769306768
206,206,206,07-25,4.072879499205014,0.9562912890716558,-0.3695900565431119
207,207,207,07-26,2.973244761888365,-1.058389908198196,-0.4852038696716135
208,208,208,07-27,3.5165191770504767,-0.06303689501878011,-0.4458213141803385
209,209,209,07-28,3.0530660876982365,-0.9121463249491604,-0.011680894443165816
210,210,210,07-29,3.6438290867023997,0.17021226717824398,-0.4741358801546147
211,211,211,07-30,4.007760405450596,0.8369842052572425,-0.5878695941496329
212,212,212,07-31,2.5584019706827594,-1.8184386251970373,-0.6861573012924252
213,213,213,08-01,2.6007822316902223,-1.7407921921683058,-0.6839415540919603
214,214,214,08-02,3.1946402301325736,-0.6527631378755335,-0.7087769797713954
215,215,215,08-03,3.060322360087272,-0.8988518417463721,-0.5618112260505751
216,216,216,08-04,3.5624964267356685,0.021199713101634068,-0.07043932140592575
217,217,217,08-05,4.489053370927231,1.7187787275821649,0.4078922982054574
218,218,218,08-06,4.167578497532512,1.1297928026708584,0.5612768623552099
219,219,219,08-07,4.167253588829189,1.1291975254999933,0.5628742957232312
220,220,220,08-08,3.6969539315831264,0.2675442470229817,0.26947355345451346
221,221,221,08-09,3.0655537383055402,-0.8892672415382442,-0.13925630976995482
222,222,222,08-10,2.601648679934694,-1.7392047405106728,-0.3213476410845933
223,223,223,08-11,3.150518351919636,-0.733600451764645,-0.4283665198478233
224,224,224,08-12,3.5712540163714617,0.037244814783027436,-0.409708127731126
225,225,225,08-13,3.816781235795269,0.4870842529206138,-0.018035337987519426
226,226,226,08-14,3.758057642111023,0.3794945997231652,0.19248374567526308
227,227,227,08-15,4.348229148730093,1.4607694969233953,0.3555692134266039
228,228,228,08-16,3.291070205019762,-0.4760902385339776,0.27869776072672514
229,229,229,08-17,3.684601200562674,0.2449123547433997,0.12190372181456847
230,230,230,08-18,3.3195104060831544,-0.4239839014162449,-0.13158566601542918
231,231,231,08-19,3.3033019656488114,-0.4536799805523263,-0.4411380974879371
232,232,232,08-20,2.927914182857817,-1.1414417272568207,-0.5776867549941184
233,233,233,08-21,3.3344868043950817,-0.3965450919116527,-0.6555381364531302
234,234,234,08-22,2.8438918206742057,-1.2953821835710648,-0.5544513226794218
235,235,235,08-23,3.4296484561291773,-0.2221959340106713,-0.34920077237821184
236,236,236,08-24,3.650556048622122,0.18253698122600595,-0.2093189140828504
237,237,237,08-25,3.9754697565740096,0.7778233212549328,-0.12825539637943714
238,238,238,08-26,3.3860083489534616,-0.3021505774846516,-0.17812229614730832
239,239,239,08-27,3.599958860569188,0.08983601430882662,-0.14154080431955549
240,240,240,08-28,2.680584468717933,-1.5945835821782917,-0.2720291887405967
241,241,241,08-29,3.549447894008998,-0.002706983044154297,-0.34709475841820825
242,242,242,08-30,3.22322423894379,-0.6003933253002409,-0.2264961553554821
243,243,243,08-31,3.7296401689276166,0.3274299031892633,-0.25945503597854913
244,244,244,09-01,3.7809524623328232,0.4214410408917049,-0.36002658687306965
245,245,245,09-02,3.4920229844058213,-0.10791726942957504,-0.3310682572252469
246,246,246,09-03,2.3512262424160557,-2.1980128875454144,-0.2820356636825225
247,247,247,09-04,3.6442825068258484,0.171042994842782,-0.4154062918921874
248,248,248,09-05,3.3837993508573976,-0.3061977640438941,-0.5196503918680371
249,249,249,09-06,3.2928694006815062,-0.4727938660687261,-0.3115483689223068
250,250,250,09-07,3.439567134522868,-0.2040235589633926,0.20018533675581965
251,251,251,09-08,4.173528962563834,1.140694868244806,0.16917673276113265
252,252,252,09-09,4.0270849136003575,0.8723893465233445,0.5008715281944757
253,253,253,09-10,3.5427335228343537,-0.015008629125339882,0.8610906908564151
254,254,254,09-11,4.470054942282731,1.6839710085561643,0.6421370274560237
255,255,255,09-12,4.472538436696623,1.6885211099029098,0.28621225585755344
256,256,256,09-13,2.7225235016222977,-1.517745539365741,0.07863511226571544
257,257,257,09-14,3.0079234764406166,-0.9948537613460154,0.02082452440429851
258,258,258,09-15,3.347297844333404,-0.3730735150276837,-0.19123392516575785
259,259,259,09-16,3.3534116668009832,-0.3618721562938415,-0.6347259267697875
260,260,260,09-17,3.775592202059388,0.4116203111358261,-0.3292114692468968
261,261,261,09-18,3.0201621162740704,-0.9724308997212676,-0.12920438351914612
262,262,262,09-19,3.723042027431392,0.3153412057716023,-0.08935379207196012
263,263,263,09-20,3.662919630096321,0.20518875302048886,0.07458146340643243
264,264,264,09-21,3.4778031413024406,-0.13396996634456784,0.04520531464987942
265,265,265,09-22,3.890277455311464,0.6217393765765138,0.16635887802676755
266,266,266,09-23,3.679389288173871,0.2353634185965081,-0.09676017741200588
267,267,267,09-24,3.4169236496207565,-0.2455095194599387,-0.23025742421303225
268,268,268,09-25,2.8613627092270852,-1.2633731268610384,-0.351232040462166
269,269,269,09-26,3.2257342030893903,-0.5957947277856692,-0.5015638585308374
270,270,270,09-27,3.0816276355955283,-0.8598176638393702,-0.6184036994538139
271,271,271,09-28,3.3979610843750785,-0.2802515318355148,-0.4912050697727852
272,272,272,09-29,3.296754612408104,-0.4656756269413509,-0.4479996017638316
273,273,273,09-30,3.8334819574836967,0.5176822586262334,-0.4782017611027056
274,274,274,10-01,3.0028547731696613,-1.0041403188073166,-0.5388562806690611
275,275,275,10-02,3.126826216269429,-0.7770076838189133,-0.3761510045093864
276,276,276,10-03,2.882992287886519,-1.2237447812375026,-0.2337592545843142
277,277,277,10-04,3.930798856978498,0.6959801251225332,-0.3936289813655527
278,278,278,10-05,3.7630683341138464,0.3886748726090823,-0.11143232135647334
279,279,279,10-06,3.309930225570377,-0.4415361020611977,0.2522347156632746
280,280,280,10-07,3.9270106659865496,0.6890396412471597,0.4068290137388919
281,281,281,10-08,4.317786574461636,1.4049945382995743,0.2916831630991437
282,282,282,10-09,3.3892677043208437,-0.296178992783799,0.3036956449184713
283,283,283,10-10,3.5537117702684267,0.005105021284044105,0.26262413894918
284,284,284,10-11,3.8024075873152494,0.4607497635250475,0.35108289580616764
285,285,285,10-12,3.1754265986771206,-0.687965137876945,0.07613903687773932
286,286,286,10-13,4.216701130140205,1.2197921823890856,0.32477193553669154
287,287,287,10-14,3.4173826242010374,-0.2446686152709956,0.4797549393956198
288,288,288,10-15,4.203506818406821,1.1956183991699143,0.4492527444173495
289,289,289,10-16,4.061260145568413,0.9350030444376134,0.6110385594644933
290,290,290,10-17,3.7025170243578014,0.2777365936554262,0.5559978589219126
291,291,291,10-18,3.7052532604993775,0.28274975240591715,0.2874246856003703
292,292,292,10-19,4.036450280432915,0.8895479791336015,0.2060496226249016
293,293,293,10-20,2.5378418076313114,-1.856107655200249,-0.13958378160329046
294,294,294,10-21,3.937014493605015,0.7073680213171016,-0.3755513877088128
295,295,295,10-22,2.9293574956165385,-1.1387973809315384,-0.12219507676984775
296,296,296,10-23,2.929755030331025,-1.138069042977708,0.00416891049976446
297,297,297,10-24,4.534960910933863,1.8028876180397075,0.5423197052193353
298,298,298,10-25,4.450275247288629,1.647731902751275,0.4692540269069974
299,299,299,10-26,4.300212872363905,1.3727971131171752,0.7762972173069124
300,300,300,10-27,3.6977342796831434,0.2689739514430749,0.9614536133628754
301,301,301,10-28,3.9348824148280186,0.7034617614679511,0.6980401176451648
302,302,302,10-29,3.53611718395237,-0.02713066664192958,0.36281144539444776
303,303,303,10-30,3.6723173406407694,0.22240664373344365,0.05682612563990145
304,304,304,10-31,3.3524466872634537,-0.3636401307530278,0.11946814014377916
305,305,305,11-01,3.2981523364329486,-0.4631148054101026,0.06645330660501204
306,306,306,11-02,3.9028784044924767,0.6448260384663412,0.207164595479188
307,307,307,11-03,3.761266005548116,0.3853727602353485,0.1521346669642754
308,308,308,11-04,3.9969276230083994,0.8171370666031259,0.15667947688793976
309,309,309,11-05,3.492101767867115,-0.10777292735603168,0.1619825438521756
310,310,310,11-06,3.3673303250519098,-0.3363712712110417,0.001909105000565052
311,311,311,11-07,3.315519163470673,-0.4312964036246876,0.04195638253439698
312,312,312,11-08,3.3786595431019126,-0.31561459464332203,-0.0920792383882442
313,313,313,11-09,3.892415422848,0.6256564254383399,-0.2474653971200325
314,314,314,11-10,3.5579790935713613,0.012923341067278807,-0.3033068014912588
315,315,315,11-11,2.9832331148875144,-1.0400898797467617,-0.5367896857062494
316,316,316,11-12,3.1844572786055805,-0.6714196974383992,-0.482263475175612
317,317,317,11-13,2.550894297562535,-1.8321937089146307,-0.4041827572474552
318,318,318,11-14,3.557225507607805,0.011542668540501969,-0.15767710876533989
319,319,319,11-15,4.148119213198877,1.0941407330072812,-0.06104848530673556
320,320,320,11-16,4.365251751050956,1.4919572319599703,0.2000818630160852
321,321,321,11-17,3.2996787871402637,-0.4603181389951357,0.7144777004390469
322,322,322,11-18,4.039623849989157,0.8953623924985249,0.795637610759329
323,323,323,11-19,4.235471090142622,1.2541813156231398,0.6278428081400006
324,324,324,11-20,3.823013236564504,0.4985021304621939,0.3927856254700874
325,325,325,11-21,3.598613929827663,0.08737191729131037,0.3787860894732277
326,326,326,11-22,3.59547127063582,0.08161413594049106,0.5569050106751519
327,327,327,11-23,3.253832200267889,-0.5443153549762937,0.4558877619692214
328,328,328,11-24,4.622939225322264,1.9640759197100701,0.3545128580537535
329,329,329,11-25,3.904653263791554,0.6480778233875565,0.3860141549292235
330,330,330,11-26,3.491024137777115,-0.1097472930306133,0.31707591365628524
331,331,331,11-27,3.7017764163641917,0.2763796985441306,0.3845196518508436
332,332,332,11-28,3.3697078547585075,-0.3320153116971383,0.10817811518582306
333,333,333,11-29,3.4747013207036,-0.13965292580894356,-0.09929019891788733
334,334,334,11-30,3.717958069518237,0.3060266997199469,-0.4167610744790402
335,335,335,12-01,3.2252225963784094,-0.5967320612347059,-0.4129624666822251
336,336,336,12-02,2.45134996006666,-2.01457254639753,-0.4272749808967266
337,337,337,12-03,3.7142163431153232,0.2991713453250207,-0.6517741075731783
338,338,338,12-04,3.322836306555452,-0.4178903969841472,-0.6812058191353575
339,339,339,12-05,2.739497045629568,-1.4866476858676545,-0.542806696946671
340,340,340,12-06,3.6215731949594807,0.12943643034687202,-0.3656677401701893
341,341,341,12-07,3.6784610022732345,0.23366267189741244,-0.4964223570146994
342,342,342,12-08,3.031456084452238,-0.9517388057386398,-0.27899400768141064
343,343,343,12-09,3.286012658259589,-0.4853563557420398,-0.10906164271376502
344,344,344,12-10,4.0348847421937135,0.8866796990155854,-0.2979963788761089
345,345,345,12-11,3.2960025565739826,-0.4670534960617803,-0.3383349351531885
346,346,346,12-12,3.0028374885318554,-1.0041719866271912,0.07720712873315723
347,347,347,12-13,3.546357686486332,-0.008368665765064941,0.3589564261164377
348,348,348,12-14,4.392300139238366,1.5415135775794346,0.08874305267980061
349,349,349,12-15,4.208703498985341,1.2051394285576429,0.3180360419250037
350,350,350,12-16,3.149972492093504,-0.7346005416042372,0.4802277220973879
351,351,351,12-17,4.046906083163334,0.9087044394094386,0.6106483682780232
352,352,352,12-18,3.5339933037436952,-0.03102190559288571,0.25283367826584485
353,353,353,12-19,3.9734676625893175,0.7741552113187462,0.16527418139092973
354,354,354,12-20,3.2205054259325343,-0.6053745624936352,0.03552542939076122
355,355,355,12-21,3.9219579896429155,0.6797824473081522,-0.34935368863894417
356,356,356,12-22,2.725062878554014,-1.513093053605248,-0.7370285899654022
357,357,357,12-23,2.786479028718837,-1.400570268768794,-1.0935186451466852
358,358,358,12-24,2.2644104371480207,-2.3570713135516344,-0.9899534548395876
359,359,359,12-25,2.8060109491902265,-1.3647851197689531,-1.2885633502642566
360,360,360,12-26,3.5596674164037454,0.01601657934895124,-1.3115464814080238
361,361,361,12-27,2.9440509708239686,-1.111876925239862,-1.4780134399170892
362,362,362,12-28,2.649796232658161,-1.6509918404678507,-1.1984631899500704
363,363,363,12-29,2.241322255210223,-2.3993720198231863,
364,364,364,12-30,3.17989969501926,-0.6797698137495214,
365,365,365,12-31,,,
