,unnamed: 0,unnamed: 0,mth_day,humor,humor_norm,humor_ravg
182,182,182,07-01,5.895016791675272,-0.4592734463375394,0.6762373299203723
183,183,183,07-02,6.1741224423555146,-0.12084181044592725,0.3656658196552325
184,184,184,07-03,6.416362556075945,0.17288824398030045,-0.02151251932799592
185,185,185,07-04,5.374102340157983,-1.0909121450056305,-0.2419030753996927
186,186,186,07-05,6.0990975855476215,-0.21181375945572656,-0.28858541714243713
187,187,187,07-06,6.486995267895964,0.2585344648663697,-0.2273553478255087
188,188,188,07-07,5.66402233396638,-0.7393674967940058,-0.1279323975156953
189,189,189,07-08,6.4771022443389965,0.2465386054556433,0.3086134559772987
190,190,190,07-09,6.908329103452567,0.7694259458391809,0.5465586760224086
191,191,191,07-10,7.534226895356697,1.5283629759523338,0.5886079320246999
192,192,192,07-11,7.276502681710907,1.215857560814933,0.9612487618403964
193,193,193,07-12,6.695064201987544,0.5108300008801177,0.8027990554558108
194,194,194,07-13,7.507930826771313,1.4964774821001725,0.4453465734327737
195,195,195,07-14,5.693058371772783,-0.7041596328518707,0.11232275091813876
196,196,196,07-15,5.139575884159693,-1.3752889462990416,-0.12390717264712288
197,197,197,07-16,5.886352037025127,-0.4697799591354754,-0.0721419079002724
198,198,198,07-17,6.107585248449283,-0.20152198057663695,-0.4942617285422064
199,199,199,07-18,6.951210076679327,0.8214215893612206,-0.4450561862987248
200,200,200,07-19,5.419189443686912,-1.0362414417514312,-0.09272467239176592
201,201,201,07-20,5.936538178536582,-0.408926379390981,0.03242793949422612
202,202,202,07-21,6.882989430917784,0.7387001371427114,0.29696345731316753
203,203,203,07-22,6.505634588718232,0.2811357121804769,0.17262195512083087
204,204,204,07-23,7.416564965449552,1.3856911263370115,0.3258242469526932
205,205,205,07-24,6.335941073510862,0.07537257620720057,0.22318055565296047
206,206,206,07-25,6.177267959038187,-0.11702769076025722,0.02843136357478378
207,207,207,07-26,5.428634698893641,-1.0247885271893769,-0.1514908247363281
208,208,208,07-27,5.919327747850323,-0.4297950153263491,-0.4259961130329226
209,209,209,07-28,5.615340169733088,-0.7983974176861944,-0.4682787750249298
210,210,210,07-29,6.058252639180047,-0.2613406034425558,-0.7250605790165311
211,211,211,07-30,6.126717195429594,-0.1783233957448425,-0.9248216778865744
212,212,212,07-31,4.906655317336892,-1.6577185147098652,-0.7919439168784094
213,213,213,08-01,4.4401730026251585,-2.2233551204096367,-0.681701860093978
214,214,214,08-02,6.576836030421077,0.3674715507226417,-0.6309211430830407
215,215,215,08-03,6.160842027029925,-0.1369450769796069,-0.36320653433932654
216,216,216,08-04,6.3095267559039225,0.04334369862306756,-0.11530909963400172
217,217,217,08-05,7.451427751045933,1.4279642567174426,0.18470174885486568
218,218,218,08-06,6.133306152737244,-0.17033390647791632,0.059869000990564275
219,219,219,08-07,5.924692430450173,-0.4232900294764327,0.00048782650362124336
220,220,220,08-08,5.959136236007764,-0.3815249364631668,-0.11510318164491515
221,221,221,08-09,5.867010961863607,-0.4932321239012651,-0.4688751108334532
222,222,222,08-10,5.737557114996923,-0.6502023502681509,-0.5086243422286661
223,223,223,08-11,5.700886713797377,-0.6946673184137857,-0.4470481714263148
224,224,224,08-12,5.936618244468169,-0.408829294849194,-0.1024409483084207
225,225,225,08-13,6.2293848184341165,-0.05383300466232421,-0.03148408271502324
226,226,226,08-14,7.664328299108533,1.6861184022441984,0.35416150822230713
227,227,227,08-15,6.218121083519344,-0.06749093034088044,0.19950527611764865
228,228,228,08-16,7.6458160159172,1.6636711953558312,0.01030310158933447
229,229,229,08-17,4.935613783334999,-1.6226047110417368,-0.16811288823975978
230,230,230,08-18,5.000404419905609,-1.544042342019079,-0.4647499102527326
231,231,231,08-19,5.346543399632059,-1.12432894363689,-0.4867162344907543
232,232,232,08-20,6.196503304084207,-0.09370372983363914,-0.711092007014015
233,233,233,08-21,6.109426897114093,-0.19928887576901064,-0.2824149754991305
234,234,234,08-22,6.5355555199325455,0.3174165602162671,0.27431389825378777
235,235,235,08-23,7.056801682877961,0.94945747804757,0.35842963579347537
236,236,236,08-24,7.755220898310442,1.7963309004984307,0.5439389595202188
237,237,237,08-25,5.762766503538016,-0.6196345183987644,0.7589141487619848
238,238,238,08-26,7.114444093566193,1.0193522125268208,1.2057637373596353
239,239,239,08-27,7.173171246817511,1.0905622596815858,1.1916899745558824
240,240,240,08-28,8.746665214565615,2.998514091802169,1.1408990880516228
241,241,241,08-29,6.9871616201602045,0.8650149012250529,1.413994758743551
242,242,242,08-30,7.5038964607048895,1.4915855814728731,1.3204027307772137
243,243,243,08-31,7.114103732971952,1.0189395057528052,1.1906052404875644
244,244,244,09-01,6.651330227833013,0.4578000447287948,0.5746797731069092
245,245,245,09-02,6.530904818825115,0.3117773179436917,0.3312599970439095
246,246,246,09-03,5.698931017538017,-0.697038712481763,-0.10188394130162932
247,247,247,09-04,5.7826672210326775,-0.5955037551529453,-0.11074342891246508
248,248,248,09-05,5.360605327209584,-1.1072780486003602,-0.2767512826986437
249,249,249,09-06,7.070265046654082,0.9657825800877908,-0.03596160514074585
250,250,250,09-07,5.829886985502187,-0.5382470779882773,-0.2033465352616456
251,251,251,09-08,7.722384914144684,1.7565153832910791,-0.15148168653942856
252,252,252,09-09,4.8706736997069635,-1.7013482932071615,0.18523072134072333
253,253,253,09-10,6.039305859059107,-0.28431466281964285,0.16974235361402226
254,254,254,09-11,7.0267321143093335,0.9129963986805512,-0.044091124850874366
255,255,255,09-12,6.993625208756892,0.8728523737275842,-0.37322109959117983
256,256,256,09-13,4.771792070936722,-1.8212479487776567,-0.22164768000734344
257,257,257,09-14,6.093777667964815,-0.218264465150754,-0.10339180513595918
258,258,258,09-15,5.620692198196119,-0.7919077757041435,-0.3680791607048057
259,259,259,09-16,6.624461844535174,0.42522058640866267,-0.5583864233403647
260,260,260,09-17,5.717001070846213,-0.6751277347325282,-0.10610757906312204
261,261,261,09-18,6.0519431660518,-0.2689912020857697,0.20779679067194248
262,262,262,09-19,7.009766912532246,0.8924251168857988,0.3551869545580593
263,263,263,09-20,7.647045283779589,1.6651617532596332,0.5022264504605958
264,264,264,09-21,6.350011030702848,0.09243320761255763,0.6449120585124954
265,265,265,09-22,7.352045495007774,1.3074575618238808,0.9121814319359
266,266,266,09-23,6.4230407300485055,0.1809859135788695,0.7492208248993828
267,267,267,09-24,7.374450599726771,1.3346250384546572,0.3222111874002408
268,268,268,09-25,6.203402114944452,-0.08533852533330402,0.3598560121220432
269,269,269,09-26,5.534108015247726,-0.896896071735219,0.1898592979945937
270,270,270,09-27,6.536285873556262,0.318302155943372,0.05702160766965255
271,271,271,09-28,6.510864497521349,0.2874772770591842,-0.18978852919127512
272,272,272,09-29,5.765730726000115,-0.6160402283707774,-0.28982739960875564
273,273,273,09-30,6.153179952349517,-0.14623578271090892,-0.1533383223357961
274,274,274,10-01,5.7083878598918405,-0.6855717478381871,-0.29730780719727873
275,275,275,10-02,6.20948588214222,-0.07796160809746196,-0.4461184231598487
276,276,276,10-03,5.823893310529456,-0.5455147532255237,-0.2166037272372372
277,277,277,10-04,5.774516956838199,-0.605386418716236,-0.20194899819348802
278,278,278,10-05,6.9014197411962135,0.7610479471648918,-0.0202293092719738
279,279,279,10-06,6.225694763345642,-0.058307408448413964,-0.0767703985208689
280,280,280,10-07,6.607576705832244,0.4047463856908984,-0.2601665757549647
281,281,281,10-08,5.929708181158558,-0.4172081435908325,-0.4013715058553752
282,282,282,10-09,4.9164088330041125,-1.6458918166300986,-0.5546286501420051
283,283,283,10-10,5.075804016640934,-1.4526159993186991,-0.5615090559680948
284,284,284,10-11,6.143069803877442,-0.15849491855488718,-0.394325370828284
285,285,285,10-12,6.191649007428487,-0.09958984340495143,-0.4190484482155858
286,286,286,10-13,7.434838219392607,1.4078484965297628,-0.1942875471335441
287,287,287,10-14,5.8073729760086925,-0.5655466079146433,-0.055195206365600935
288,288,288,10-15,6.0285750295012654,-0.2973264101378486,-0.2518102293279913
289,289,289,10-16,5.764063401832237,-0.6180619547110404,0.4367575278390594
290,290,290,10-17,5.170175580684841,-1.3381850563292297,0.15176472455632625
291,291,291,10-18,9.59883317439142,4.031816699597353,0.1998147688848705
292,292,292,10-19,6.024631370558508,-0.3021083231666362,0.4849947486447212
293,293,293,10-20,6.045135125853831,-0.277246341943378,0.5567626770277526
294,294,294,10-21,7.439708068565192,1.4137534684212556,0.8037817259598912
295,295,295,10-22,6.1191868399212375,-0.1874543844128519,0.06366902948950089
296,296,296,10-23,6.392479970775006,0.14392923726360174,0.21273175371163372
297,297,297,10-24,5.936593351317077,-0.4088594792249892,0.2042173870674997
298,298,298,10-25,6.762226398161285,0.5922680221661611,0.04227548348955645
299,299,299,10-26,6.003004173714907,-0.32833254180818233,0.333447944323888
300,300,300,10-27,6.638384038946501,0.4421020469535961,0.2463992751938129
301,301,301,10-28,7.559971988636363,1.5595803805931376,0.4528776559527055
302,302,302,10-29,5.961744078587083,-0.3783627775168493,0.4427198099160596
303,303,303,10-30,6.958293630511485,0.8300108053283666,0.4831863858401342
304,304,304,10-31,6.711963149808066,0.5313209459462858,0.4813513924066536
305,305,305,11-01,6.2032416599239255,-0.08553308626373411,0.3295617607904017
306,306,306,11-02,6.629304089285832,0.4310920863527126,0.2811276116212342
307,307,307,11-03,6.808883625626416,0.6488425908956259,0.2766115839441097
308,308,308,11-04,5.722081293811244,-0.6689676725318543,0.5094320849673465
309,309,309,11-05,6.935947335845626,0.8029146392656197,0.661492118727072
310,310,310,11-06,7.864010013132657,1.9282439520857064,0.6849139124784583
311,311,311,11-07,6.955668032000323,0.8268271162946191,0.720843560538217
312,312,312,11-08,6.745200257819665,0.5716228488610307,0.9175561104707528
313,313,313,11-09,6.986671398462925,0.8644204792541775,0.5492278132091465
314,314,314,11-10,6.695458101825851,0.5113076270633595,0.24240343116621546
315,315,315,11-11,5.1133781992403815,-1.4070551443040171,0.13773806052696172
316,316,316,11-12,6.345775728048003,0.0872976598281202,0.059532764361255326
317,317,317,11-13,6.4377608399200845,0.19883489245909647,0.11466155168140615
318,318,318,11-14,6.35822331314725,0.10239107186679228,0.06601915451471531
319,319,319,11-15,7.259460719987191,1.1951932031750825,0.05238853902099897
320,320,320,11-16,6.4547648603192425,0.21945324406321454,0.02588562976497373
321,321,321,11-17,5.045930926531557,-1.4888388372663153,0.17971853513637528
322,322,322,11-18,6.214633524748933,-0.07171979570803122,0.17374351646251404
323,323,323,11-19,7.198959769268424,1.1218323246875057,0.0439973732720684
324,324,324,11-20,6.328657611281327,0.06654095982362469,0.09245624339038296
325,325,325,11-21,6.617448368694732,0.4167163440324086,0.5884785573146428
326,326,326,11-22,6.694549969769232,0.510206464773102,0.4223427749148201
327,327,327,11-23,7.5003580426316825,1.4872950462792442,0.08742819150450812
328,328,328,11-24,5.392557263601336,-1.068534490106968,0.12803166547155748
329,329,329,11-25,5.541729011651409,-0.8876551757743658,0.17633057145886213
330,330,330,11-26,6.5295724990091575,0.3101618036259209,0.2599453579845544
331,331,331,11-27,6.856441940567214,0.7065097799562366,-0.053980430767149014
332,332,332,11-28,7.108294258270979,1.0118951839272552,0.39415841270039786
333,333,333,11-29,5.946984440828451,-0.3962596862309761,0.6933099221541501
334,334,334,11-30,7.610046473879992,1.6202985706983133,0.6042745377185886
335,335,335,12-01,7.021996241600442,0.9072538809481476,0.8559343785403316
336,336,336,12-02,6.08900590408696,-0.22405050298744805,0.7831386428900334
337,337,337,12-03,8.101709985989551,2.216468824886695,0.8033482144070775
338,338,338,12-04,6.748085004572301,0.5751207700254655,0.5333259532126733
339,339,339,12-05,6.0469858297655055,-0.2750022571287116,0.349657419366085
340,340,340,12-06,6.273917148199263,0.00016500353188874268,0.3699610306969703
341,341,341,12-07,6.113164083867602,-0.1947573221313821,-0.08628616092032552
342,342,342,12-08,6.189472622632393,-0.10222883500213656,-0.1189620671713268
343,343,343,12-09,5.844098892064017,-0.5210143248170801,-0.2077145226359196
344,344,344,12-10,6.5863974592860846,0.3790653325194577,-0.1534834545655143
345,345,345,12-11,5.607819229397547,-0.8075169899162682,-0.3064753923782753
346,346,346,12-12,6.542264358134255,0.3255514119543205,-0.18465833763070108
347,347,347,12-13,5.356126446303413,-1.112708949007948,0.017827322068292517
348,348,348,12-14,6.792250106593636,0.6286734934833086,0.22256383669493807
349,349,349,12-15,6.84604231242095,0.6938996333768817,0.27865284609295465
350,350,350,12-16,7.599478603115835,1.6074844202793317,0.03947158142869957
351,351,351,12-17,5.8853599402025605,-0.4709829335281693,0.2508153920654789
352,352,352,12-18,5.3587430423075055,-1.10953617603121,0.11574639647769408
353,353,353,12-19,6.4019019388270175,0.1553539148127278,-0.12804604303019446
354,354,354,12-20,6.1238991150983475,-0.1817404800434002,-0.19442094273201932
355,355,355,12-21,5.63970389289628,-0.7688550036704493,0.02007847774040912
356,356,356,12-22,7.271041052861872,1.2092350220683816,0.16316436307495105
357,357,357,12-23,6.9467500817672025,0.8160135893064017,-0.005057883192050629
358,358,358,12-24,6.066763361227914,-0.25102086402395835,-0.08890635306317808
359,359,359,12-25,5.569501397201287,-0.8539795627892822,-0.17668324633956214
360,360,360,12-26,5.7089985101900265,-0.6848312992701648,-0.7847934299540067
361,361,361,12-27,5.205364588036941,-1.295516363328754,-1.1452681907249185
362,362,362,12-28,4.261978592684273,-2.4394260796182854,-1.2529818858649462
363,363,363,12-29,5.1630419648760535,-1.3468349753190678,
364,364,364,12-30,5.533772391455945,-0.8973030348641271,
365,365,365,12-31,,,
