,unnamed: 0,unnamed: 0,mth_day,brad pitt,brad pitt_norm,brad pitt_ravg
206,206,206,07-25,2.2910699828333296,1.9355532792326642,0.1677831934073665
207,207,207,07-26,1.7060127222222607,0.3530365809704323,0.3278132415470079
208,208,208,07-27,1.9825597852663133,1.1010665168189229,0.3496411287027852
209,209,209,07-28,1.5499015474487858,-0.0692272853156216,0.7407297712179647
210,210,210,07-29,1.7929660692688685,0.588235992951619,0.2303939781095265
211,211,211,07-30,1.7735484916041755,0.5357135426497719,-0.10646803969823976
212,212,212,07-31,1.1590415065373112,-1.1264614794179648,-0.2678342881045381
213,213,213,08-01,0.9587843249777432,-1.6681355258761656,-0.4548300372289504
214,214,214,08-02,1.6246166608063524,0.13286902638113346,-0.6784387256223838
215,215,215,08-03,1.1351069831369671,-1.1912017800620958,-0.5915320201839566
216,216,216,08-04,1.2969565668454643,-0.7534161374089815,-0.4760321592202648
217,217,217,08-05,1.9663252214865443,1.0571537752803355,-0.21287108873028732
218,218,218,08-06,1.4152436647726594,-0.4334623136358141,-0.19550592074123294
219,219,219,08-07,1.5425290469237856,-0.08916910293630119,-0.26703164151942715
220,220,220,08-08,1.6631361315641024,0.23706003431546,-0.07000329283406273
221,221,221,08-09,0.9764484022537154,-1.6203561047312611,-0.3095488474053769
222,222,222,08-10,1.7340054753511254,0.4287539547032052,-0.2898690553003837
223,223,223,08-11,1.4349645119169734,-0.3801195521475492,-0.3763558980743487
224,224,224,08-12,1.4588974420919862,-0.3153835610058552,-0.4226450342718597
225,225,225,08-13,1.3506836577365495,-0.6080901595800915,0.13017447801867
226,226,226,08-14,1.560457422709376,-0.040674782869606116,0.06200384598321504
227,227,227,08-15,2.2027143993008447,1.6965609690119172,0.08536687291742451
228,228,228,08-16,1.5827891629674964,0.01973016249047534,0.10037838537381226
229,229,229,08-17,1.486788452426622,-0.2399413905422922,0.01410258671592916
230,230,230,08-18,1.4921960266756713,-0.2253144862675287,-0.06442108426446333
231,231,231,08-19,1.1593064072775507,-1.1257449515273898,-0.3272320530882415
232,232,232,08-20,1.3862759664731372,-0.511816808751961,-0.4764943837012634
233,233,233,08-21,1.6197462739821369,0.11969515606924827,-0.38193550186772746
234,234,234,08-22,1.2516949873795642,-0.8758438211876568,-0.34865838466033683
235,235,235,08-23,1.6965392642798836,0.32741190045892404,0.2462890114580741
236,236,236,08-24,1.5660114337008295,-0.02565178302318504,0.516494229083024
237,237,237,08-25,2.4790206099635093,2.443939425183076,0.3127668899745446
238,238,238,08-26,1.9856460379550944,1.109414496997738,0.2952764666953032
239,239,239,08-27,1.1678376436544775,-1.1026688785816279,0.4316901176583536
240,240,240,08-28,1.2128976749395075,-0.9807863608631052,0.4894208520605194
241,241,241,08-29,1.9991324578810743,1.1458938062372266,0.09047358615544256
242,242,242,08-30,1.6940699320136212,0.32073262338981057,-0.04554449129696003
243,243,243,08-31,1.5940745183045513,0.050255829752614535,0.14901106211647128
244,244,244,09-01,1.6839303067709417,0.29330603228332225,0.3983674157832029
245,245,245,09-02,1.5994013898382324,0.0646644418989599,0.3422891154941829
246,246,246,09-03,1.7660207302061832,0.5153517611372839,0.3664905729011347
247,247,247,09-04,1.874739394163592,0.8094240045031073,0.451001224986588
248,248,248,09-05,1.7477536816594417,0.4659413678315213,0.3228040918921145
249,249,249,09-06,1.7815363150332606,0.5573197422653346,0.5371553750267445
250,250,250,09-07,1.3995630191885506,-0.4758767662835189,0.5667845791200318
251,251,251,09-08,2.0748760865296165,1.3507721407067397,0.6052815109378522
252,252,252,09-09,1.8317443247816096,0.6931269856970078,0.7999548593471789
253,253,253,09-10,1.9601334105275177,1.0404055954100293,0.6903201153546101
254,254,254,09-11,2.179578721077023,1.6339814582874816,0.563472576392354
255,255,255,09-12,1.5383441778816334,-0.10048872169007833,0.2177694268294528
256,256,256,09-13,1.1181894055944304,-1.2369620000570554,0.003987732618331519
257,257,257,09-14,1.308036262760346,-0.7234467566706679,-0.2326879463313643
258,258,258,09-15,1.35753309204847,-0.5895631795697197,-0.4381263885161279
259,259,259,09-16,1.4351386681720264,-0.3796484782881455,-0.5383857764123471
260,260,260,09-17,1.7238745164737808,0.4013508051789,-0.191998145911082
261,261,261,09-18,1.315948485384297,-0.7020450490673932,0.06811012510154507
262,262,262,09-19,1.8865475471540127,0.8413637829505348,0.25860561534435644
263,263,263,09-20,1.8850092552148456,0.8372028694050945,0.39299388668393176
264,264,264,09-21,1.7800907932187884,0.5534097618871485,0.20904591864094246
265,265,265,09-22,1.7332391582630082,0.4266811497493064,0.5190456271055611
266,266,266,09-23,1.3158405498317287,-0.7023370030790351,0.5250528735268059
267,267,267,09-24,2.0035908227714483,1.1579532017203178,0.2773597311278877
268,268,268,09-25,1.8998728402351737,0.8774072614780034,0.353589603865437
269,269,269,09-26,1.335575540462174,-0.6489559849884143,0.1965116413062397
270,270,270,09-27,1.949184138911261,1.0107889983124445,0.5837225971342865
271,271,271,09-28,1.3848083230819297,-0.5157866256058777,0.3380739542586135
272,272,272,09-29,2.174753121221778,1.6209287318892458,0.021075443326208133
273,273,273,09-30,1.4586922233513502,-0.3159386555337209,-0.049983574749554886
274,274,274,10-01,1.1967057369968015,-1.0245838041164286,-0.03018836815262162
275,275,275,10-02,1.177952200994968,-1.0753100934429924,-0.09699578218618003
276,276,276,10-03,1.993093929022984,1.129560237894044,-0.6151372501102587
277,277,277,10-04,1.2366159051975414,-0.9166311098072284,-0.3928724318124987
278,278,278,10-05,1.0254100722711736,-1.4879200756552258,-0.21496215425227827
279,279,279,10-06,1.951720748862516,1.0176502542528394,-0.02313158490718707
280,280,280,10-07,1.5913468794437786,0.04287786124489404,-0.4788637657713523
281,281,281,10-08,1.6034713788680723,0.07567332262755484,-0.4233375044686544
282,282,282,10-09,0.9821873587423032,-1.6048328472909472,-0.2538866814727226
283,283,283,10-10,1.3597844342831575,-0.5834735419910411,-0.664561445936095
284,284,284,10-11,1.4012864257497384,-0.4712151376796354,-0.655956236502375
285,285,285,10-12,1.0407606826734783,-1.4463983325273957,-0.7190845521315427
286,286,286,10-13,1.6104349823262514,0.09450911784721416,-0.3117721675750165
287,287,287,10-14,1.463439948743327,-0.30309657114745103,-0.23863217041816925
288,288,288,10-15,1.8856889831483497,0.8390414600482091,-0.07751086897336182
289,289,289,10-16,1.5220238081539377,-0.14463355904995712,0.350041507457776
290,290,290,10-17,1.7586862080821546,0.495512670989209,0.4598118018758532
291,291,291,10-18,1.9891587213061324,1.1189159260594317,0.6214889247903289
292,292,292,10-19,1.8539277978620359,0.7531308843556771,0.5558605568140785
293,293,293,10-20,1.822072656024176,0.6669661663394036,0.7212400093124581
294,294,294,10-21,1.7401119289710762,0.44527125219070735,0.5962463140331598
295,295,295,10-22,1.8888690346705703,0.8476431559403202,0.2056337289970468
296,296,296,10-23,1.4814247964304594,-0.2544495006865814,0.28334334402517874
297,297,297,10-24,1.1227006452085329,-1.2247595841572465,0.32520467254969115
298,298,298,10-25,2.0263035126008107,1.2193885745244697,0.15802052613525586
299,299,299,10-26,1.914929587842912,0.918134137486478,0.2345200264421201
300,300,300,10-27,1.3692635246809826,-0.5578336262959046,0.5567877996107157
301,301,301,10-28,2.05856046909321,1.3066401577815059,0.924374647255114
302,302,302,10-29,2.196280193888028,1.6791571383249917,0.8405999530877356
303,303,303,10-30,1.9380829575303469,0.9807615017091452,0.5659176287250071
304,304,304,10-31,1.8404742200622184,0.7167404095201984,0.5199986510007496
305,305,305,11-01,1.3056283839829719,-0.7299598086898937,0.5348437212109491
306,306,306,11-02,1.2674059025266675,-0.8333474926414494,0.3988219246068641
307,307,307,11-03,2.091489850958042,1.3957105790427031,0.20925282932731304
308,308,308,11-04,1.8945562128698064,0.8630263587004809,0.03303153749119595
309,309,309,11-05,1.5175801886083042,-0.15665306996816125,0.1139109675730144
310,310,310,11-06,1.449579591110007,-0.3405873414965042,0.2295480789779595
311,311,311,11-07,1.485035392536175,-0.2446832281989832,0.13196419689635955
312,312,312,11-08,1.5239125101264952,-0.13952482421177853,-0.03136957355543085
313,313,313,11-09,1.8750289739518875,0.8102072865531036,0.01257349844736822
314,314,314,11-10,1.5322487247627834,-0.1169762640102614,0.06129168509584379
315,315,315,11-11,1.615054850418915,0.10700536204863316,0.03738686240182528
316,316,316,11-12,1.557646427385902,-0.0482782216056508,0.04125926614341915
317,317,317,11-13,1.432009638952228,-0.3881121643630943,0.03933589313034232
318,318,318,11-14,1.5325022883987554,-0.11629040176221528,0.19264106594794647
319,319,319,11-15,1.8707625418286764,0.7986670484746425,0.09019627760704728
320,320,320,11-16,1.87231074576262,0.8028547728953634,0.022013159682772843
321,321,321,11-17,1.3878114957177992,-0.5076633679967619,0.10617550474738867
322,322,322,11-18,1.4064024187640582,-0.4573769291512974,0.13031666672205425
323,323,323,11-19,1.6186988199416408,0.11686190602460073,0.015912851700247383
324,324,324,11-20,1.5860522905252752,0.028556570085778176,-0.17322680878778282
325,325,325,11-21,1.6169916361809331,0.11224415834380128,0.02036609500231956
326,326,326,11-22,1.4527605504583376,-0.3319831900328178,0.2872193097928149
327,327,327,11-23,1.8172398894512265,0.6538940547438523,0.27302444835874545
328,328,328,11-24,1.9983370669179457,1.1437423595916745,0.2565089661647325
329,329,329,11-25,1.58721173324806,0.031692737420184275,0.31389402618758394
330,330,330,11-26,1.5494175954953502,-0.07053632307829967,0.3699902624872187
331,331,331,11-27,1.7442833584882118,0.4565545184809097,0.12428860663671586
332,332,332,11-28,1.5771933998915024,0.004594227764991239,0.030674205466048307
333,333,333,11-29,1.2722236964820748,-0.820315880359165,0.016013976597340884
334,334,334,11-30,1.7906813050692425,0.5820559525676691,0.028676675051152057
335,335,335,12-01,1.5546923670336907,-0.056268635792060234,-0.1827019308537101
336,336,336,12-02,1.5775060334023852,0.005439867644567344,-0.0741401663725292
337,337,337,12-03,1.2754026638644405,-0.8117171169482637,-0.013790267648307632
338,338,338,12-04,1.818005450484876,0.655964814652077,-0.33493698071045536
339,339,339,12-05,1.4060920334083915,-0.4582164880138356,-0.2472590335634968
340,340,340,12-06,1.078312646698518,-1.3448243258052173,-0.10869851401787446
341,341,341,12-07,1.7491798677221728,0.469799047089691,0.07546430795903078
342,342,342,12-08,1.884861417708511,0.8368029849183014,-0.12242325143581954
343,343,343,12-09,1.683913220184743,0.2932598149131678,-0.155197393692818
344,344,344,12-10,1.3790506380559329,-0.5313605417170251,-0.1504608503754693
345,345,345,12-11,1.3333923270148496,-0.6548613415558264,-0.2442836508297124
346,346,346,12-12,1.088819262120864,-1.316405065901125,-0.12918790802500868
347,347,347,12-13,1.5410618339210942,-0.09313775563576764,-0.2718505306420109
348,348,348,12-14,2.140167159760749,1.5273774417465238,-0.19152260051510125
349,349,349,12-15,1.3674585378238624,-0.5627159207888456,0.21663001499553344
350,350,350,12-16,1.5572343076584618,-0.049392960955567285,0.3798988096770934
351,351,351,12-17,2.2387577543905506,1.7940543515079816,0.28999352441280885
352,352,352,12-18,1.4509826207681018,-0.3367922978117653,0.09049220432716054
353,353,353,12-19,1.3416336447502413,-0.6325694672214747,0.2491157858816489
354,354,354,12-20,1.6976326982447152,0.330369521232634,0.2506213639831213
355,355,355,12-21,1.7193178699667475,0.3890255685380845,0.026005699207851642
356,356,356,12-22,1.5605739857824934,-0.040359492346732334,-0.02292891132579956
357,357,357,12-23,1.7405145737603862,0.4463603628563633,0.04324990297447729
358,358,358,12-24,1.3424357123430883,-0.6303999610136725,-0.24644439517623265
359,359,359,12-25,1.4884317007108214,-0.2354965814198136,-0.4686240761020122
360,360,360,12-26,1.0550318864738852,-1.4077962676716258,-0.5831047976682316
361,361,361,12-27,1.2264781964443707,-0.9440525170165934,-0.8622306145396553
362,362,362,12-28,1.3066324857938003,-0.727243821744049,-0.9398743737063652
363,363,363,12-29,1.121356800712124,-1.2283945383721784,
364,364,364,12-30,1.1702060792851747,-1.096262516013932,
365,365,365,12-31,,,
