,unnamed: 0,unnamed: 0,mth_day,story,story_norm,story_ravg
138,138,138,05-18,11.523873798235474,1.2499698752382815,0.8764470907206268
139,139,139,05-19,10.951071275498785,0.7836667912856107,0.9592292751125768
140,140,140,05-20,10.89997315172185,0.7420691869532429,0.9974073429039828
141,141,141,05-21,11.167845628397751,0.9601369450755892,0.8795226809052608
142,142,142,05-22,10.728515588731133,0.6024902095290556,0.7643346912584832
143,143,143,05-23,11.141639296778658,0.9388030773497852,0.7848897296373333
144,144,144,05-24,10.674898442987713,0.5588419373576169,0.8040729870419211
145,145,145,05-25,11.102569023339761,0.9069970215587112,0.7514534214419251
146,146,146,05-26,11.041360398949713,0.8571687313807702,0.6456924857831549
147,147,147,05-27,10.780021216015628,0.6444195514756128,1.0907856297410172
148,148,148,05-28,9.949020884486576,-0.032075404423564664,1.1028377300861427
149,149,149,05-29,14.422129833758357,3.6093619410969606,0.9544317060853096
150,150,150,05-30,10.763726594285087,0.6311545394283694,0.8906140983809586
151,151,151,05-31,10.008765256702533,0.016560877553711828,0.8860334607779237
152,152,152,06-01,10.57100254013123,0.4742630851546645,1.0240093263930052
153,153,153,06-02,10.74626033132424,0.6169357258574033,0.5995125869891139
154,154,154,06-03,10.965950773491356,0.7957797892669256,0.8322365951979961
155,155,155,06-04,11.29344192764889,1.0623815046736127,0.9738839126468268
156,156,156,06-05,12.478983090641053,2.0274985886816617,0.9425574604762909
157,157,157,06-06,11.052755016570504,0.8664447822466964,0.8779739837836713
158,158,158,06-07,10.340115744192806,0.2863043721314482,0.804686667306321
159,159,159,06-08,10.2702577529618,0.2294348657016867,0.6308725664163449
160,160,160,06-09,10.425797883139614,0.3560558904028241,0.36494709187528657
161,161,161,06-10,10.012371839503066,0.019496899333757315,0.22903875987871405
162,162,162,06-11,10.51902029495178,0.4319457414353112,0.4521515083491105
163,163,163,06-12,10.051063565997048,0.05099479026726138,0.5844492936627601
164,164,164,06-13,11.984533929402955,1.6249808629538267,0.7706443053428331
165,165,165,06-14,11.245338224715569,1.0232215775835845,0.9219068651497924
166,166,166,06-15,11.79811956937779,1.4732259604832625,1.0338285061101833
167,167,167,06-16,11.127229263802176,0.9270722581755122,1.310358167927734
168,168,168,06-17,11.343921529756155,1.1034755871976571,1.0616765299670756
169,169,169,06-18,12.089182892482455,1.7101727611725652,1.2799529388464033
170,170,170,06-19,10.151664178149757,0.1328910351898773,1.4191009792678262
171,171,171,06-20,12.854110913072985,2.3328800308595508,1.4623531807210328
172,172,172,06-21,12.823688792445765,2.3081142030117996,1.6825232364634852
173,173,173,06-22,11.44601295997211,1.1865854668947518,1.7147018371688985
174,174,174,06-23,12.966651050967984,2.4244959216523725,2.152806909732216
175,175,175,06-24,12.326350318088426,1.9032443654050435,1.8282278320396896
176,176,176,06-25,13.380650210077562,2.761521470569784,1.619521026450406
177,177,177,06-26,10.461850759605564,0.3854055647043905,1.528983612735875
178,178,178,06-27,11.285447392790037,1.0558733694760956,1.3504967968895478
179,179,179,06-28,10.778720881976735,0.6433609846075643,1.1331650230407186
180,180,180,06-29,11.651141436164872,1.3535750265744118,0.6312789151879589
181,181,181,06-30,10.724539916884872,0.5992537223120685,0.5182594013316766
182,182,182,07-01,9.681575870688453,-0.249795176546774,0.4213621886287585
183,183,183,07-02,9.62885782153712,-0.2927115184333033,0.2035803543443615
184,184,184,07-03,10.571281394848436,0.4744900932585869,-0.0224174095036872
185,185,185,07-04,9.17359337957764,-0.6633300210988177,0.08327323365708815
186,186,186,07-05,9.985459688992679,-0.0024115565138805085,0.2924750690715974
187,187,187,07-06,11.503516541087933,1.2333975812767206,0.4117424155759701
188,188,188,07-07,11.223465811507342,1.0054158359402814,0.2403141994005092
189,189,189,07-08,10.507899448867411,0.4228925605929326,0.6813935664659011
190,190,190,07-09,9.307796102906599,-0.5540792037941783,0.6810326468291437
191,191,191,07-10,12.424500991517846,1.9831461812935327,0.5316336431067745
192,192,192,07-11,9.982799586339864,-0.0045770743344248676,0.4185534120599431
193,193,193,07-12,10.402394170189703,0.3370035589425061,0.2382253075971125
194,194,194,07-13,10.390025366727702,0.3269344496592932,0.006546797351647704
195,195,195,07-14,9.178818899610944,-0.659076066184051,-0.3530784634792221
196,196,196,07-15,7.600245288433138,-1.9441502652669669,-0.341637222688888
197,197,197,07-16,9.773938337319306,-0.17460538369168574,-0.3317298185846707
198,198,198,07-17,10.067125491273485,0.06407037040757987,-0.4658077563625878
199,199,199,07-18,10.475415167819353,0.3964479835678101,-0.3192828305131523
200,200,200,07-19,9.401824555124435,-0.4775331770082095,0.2712313092938308
201,201,201,07-20,10.258758321742846,0.22007348891256195,0.2110468595667089
202,202,202,07-21,11.952538901324447,1.5989345735749316,0.4614969332529093
203,203,203,07-22,9.330358110386301,-0.5357120820544171,0.3909688561883088
204,204,204,07-23,11.913029225956109,1.5667708125247817,0.6061727192782531
205,205,205,07-24,9.955598827031814,-0.02672047881979217,0.5311030930811839
206,206,206,07-25,10.987951517472956,0.813690001531456,0.2743354909899229
207,207,207,07-26,9.705469191822203,-0.2303442682698533,0.3166573587731017
208,208,208,07-27,10.060072795526386,0.05832896102736621,-0.022736998227590528
209,209,209,07-28,9.642284925379359,-0.28178087535534435,-0.0174929901102349
210,210,210,07-29,9.411575335777817,-0.4695953294793718,-0.3615235877677731
211,211,211,07-30,9.994248982035007,0.004743569884341611,-0.5294474638304715
212,212,212,07-31,8.452326928850063,-1.250493584413773,-0.5129849850143703
213,213,213,08-01,8.467812099515282,-1.2378875246460437,-0.3529186822009007
214,214,214,08-02,10.181406962777821,0.15710383392397329,-0.3216486248569343
215,215,215,08-03,10.82202898299312,0.6786169415254729,-0.18568513199305225
216,216,216,08-04,9.64204648232373,-0.28197498541557336,0.03645270863751656
217,217,217,08-05,10.9963469872941,0.8205245270676339,0.21515835459730645
218,218,218,08-06,10.089559705822863,0.08233345936963993,0.2369905653340341
219,219,219,08-07,9.784934568001193,-0.16565364888730424,0.21872885546982385
220,220,220,08-08,10.342317912981002,0.28809709834433944,0.2238459737640452
221,221,221,08-09,10.687433860125353,0.5690466823402113,-0.03508231792771506
222,222,222,08-10,9.67976141540836,-0.25127227565024524,-0.19584103060315647
223,223,223,08-11,9.087955851232133,-0.7330452230829275,-0.35504439910915303
224,224,224,08-12,8.904712347853337,-0.8822188166830089,-0.3990796322805617
225,225,225,08-13,8.61155063493244,-1.1208738599232833,-0.5107365170978847
226,226,226,08-14,10.017763002006737,0.0238856993158872,-0.2354604171081549
227,227,227,08-15,9.864483969738954,-0.1008946265637265,-0.28186528426263885
228,228,228,08-16,11.708641557310695,1.400384324288133,-0.31493606659671985
229,229,229,08-17,8.745935917569668,-1.011474426009831,-0.3471528456072401
230,230,230,08-18,8.660969234821383,-1.080643510687495,-0.4812554507002757
231,231,231,08-19,8.374101822002661,-1.3141745339864044,-0.2965497197497661
232,232,232,08-20,9.029380383752617,-0.7807299312423261,-0.5576147224685499
233,233,233,08-21,11.225829141495693,1.007339759139331,-0.12251114657953815
234,234,234,08-22,9.784502121371355,-0.16600569202457002,0.2268304693652084
235,235,235,08-23,11.95279988005987,1.5991470293242396,0.5370153439212698
236,236,236,08-24,11.235737866594405,1.0154061849809843,0.6729889689128749
237,237,237,08-25,10.66027171589734,0.5469347133499639,0.6655815367132433
238,238,238,08-26,10.031553066300196,0.03511181870730388,0.9805456182621812
239,239,239,08-27,11.171233802151377,0.9628951659415416,0.6124377199775554
240,240,240,08-28,12.10589642509402,1.723778797269056,0.7365824975254626
241,241,241,08-29,9.239717251619014,-0.6095003603835148,0.754744852105239
242,242,242,08-30,12.150727849005628,1.7602748502684276,0.6970089957255593
243,243,243,08-31,10.794134555927664,0.6559088408286226,0.5101186227434374
244,244,244,09-01,9.606019819902023,-0.3113033195707744,0.1722740683267355
245,245,245,09-02,9.793787062422444,-0.15844707195118934,0.2514329859622224
246,246,246,09-03,9.61586511641352,-0.30328852923115546,0.04869541387470052
247,247,247,09-04,9.823145874921632,-0.13454685457059334,0.19121391594726367
248,248,248,09-05,10.65648176646808,0.5438494177432961,0.2054664657732106
249,249,249,09-06,11.844545248027265,1.5110198532640011,0.3969457792693124
250,250,250,09-07,9.711066045543902,-0.2257880206150928,0.21474320718660053
251,251,251,09-08,11.205055882170427,0.9904288090254216,0.13578113274769255
252,252,252,09-09,8.27296909196412,-1.3965039617274264,0.03455136844239751
253,253,253,09-10,9.241168054113757,-0.608319301204041,-0.16648385871135893
254,254,254,09-11,9.910383363533246,-0.06352916808847435,-0.3705503281226383
255,255,255,09-12,10.362846036906866,0.3048084903414627,-0.5049129670046734
256,256,256,09-13,8.207025529741356,-1.4501868370827695,-0.24694502389208475
257,257,257,09-14,10.21475672488243,0.18425297573321145,-0.3846827661760505
258,258,258,09-15,10.174282126579367,0.15130369694810486,-0.4336751081785635
259,259,259,09-16,8.225993216484094,-1.4347457549078355,-0.6262468174293822
260,260,260,09-17,9.549292844603725,-0.3574832201035525,-0.2642004354189455
261,261,261,09-18,8.943525882321149,-0.8506217651634495,0.0007906061205231324
262,262,262,09-19,10.875432685088184,0.7220914549798505,0.05321871579169035
263,263,263,09-20,12.167832425902256,1.7741992249700234,0.5812304003564948
264,264,264,09-21,10.560695442494833,0.4658723549751082,0.9080329214053088
265,265,265,09-22,12.117622099434344,1.7333243524809911,1.2260531871306215
266,266,266,09-23,11.957940545237005,1.6033319061893316,0.8103250794399929
267,267,267,09-24,11.287445321301375,1.0574998291884288,0.1548260590193463
268,268,268,09-25,7.811372629908591,-1.7722771911639232,0.06475747565189695
269,269,269,09-26,7.336577748807135,-2.158794897553857,-0.21505268839799987
270,270,270,09-27,9.89685880643994,-0.0745391452295878,-0.6367617190320312
271,271,271,09-28,10.05532433597267,0.054463368181610114,-0.7987322543223727
272,272,272,09-29,8.849799017708127,-0.9269222776148558,-0.7994438282590854
273,273,273,09-30,10.093666411195755,0.08567661744637968,-0.6999900806059821
274,274,274,10-01,7.806128083688465,-1.7765466347842005,-0.6634439573076899
275,275,275,10-02,8.069586294259052,-1.5620724116352358,-0.7026219653090329
276,276,276,10-03,10.16621638534412,0.14473759456016488,-0.6775759829557764
277,277,277,10-04,9.766568855797743,-0.1806046798264478,-0.984947420299258
278,278,278,10-05,9.034396577150645,-0.776646383495317,-0.9482857413721121
279,279,279,10-06,7.828232523410237,-1.7585520066145093,-0.7490633994030572
280,280,280,10-07,8.076337347576107,-1.5565765612213252,-0.9517021368239659
281,281,281,10-08,9.537923914050136,-0.3667383598209061,-1.078837926676216
282,282,282,10-09,8.672698748510474,-1.071094829965287,-0.8350725366553399
283,283,283,10-10,8.829534077384642,-0.9434194189399498,-0.5624506900143825
284,284,284,10-11,10.831031879361355,0.6859459566299407,-0.1892451540055922
285,285,285,10-12,9.837549899380106,-0.12282092676876585,-0.15601477071874054
286,286,286,10-13,10.826991330557208,0.6826566548314172,0.06662960922122874
287,287,287,10-14,9.78284334134881,-0.16735606009979634,0.027195961148783133
288,288,288,10-15,10.313664895528746,0.2647714496745288,-0.32492215447185746
289,289,289,10-16,8.53889444139759,-1.1800213073746235,-0.4120163629567311
290,290,290,10-17,8.235799483910231,-1.4267627370939029,-0.5427711040923822
291,291,291,10-18,9.195635435769734,-0.6453861776780074,-0.5461105323230361
292,292,292,10-19,9.863283628509695,-0.1018717919824889,-0.567960523955855
293,293,293,10-20,9.75823059936818,-0.18739262948371926,-0.5030387177141081
294,294,294,10-21,10.152622893966633,0.13367149987761487,-0.2687755336819941
295,295,295,10-22,9.017390625647606,-0.7904904699241425,-0.14919007699789347
296,296,296,10-23,9.962400238858816,-0.021183632901218583,0.06244983128088458
297,297,297,10-24,10.077021645236323,0.07212656242659614,0.16987468203782238
298,298,298,10-25,11.423143010260837,1.1679676576901794,0.11787366931966566
299,299,299,10-26,10.549988933839296,0.4571564750579075,0.5070302827712555
300,300,300,10-27,9.769357430431599,-0.17833457643132547,0.5733311447083683
301,301,301,10-28,11.885609570740742,1.5444492107853962,0.7529873877780232
302,302,302,10-29,10.45106054093457,0.3766215387214581,0.7229140523719284
303,303,303,10-30,11.401150343464765,1.150064020844526,0.5752206175221154
304,304,304,10-31,11.20149211863432,0.9875276452536106,0.5559748771083856
305,305,305,11-01,9.46143719590305,-0.4290041340409708,0.48390368399856704
306,306,306,11-02,9.627509661798287,-0.29380901891370403,0.22290450804032014
307,307,307,11-03,11.354419930560665,1.1120220521264852,0.021718004724956483
308,308,308,11-04,8.527406271005876,-1.189373517028023,0.09526591826069186
309,309,309,11-05,9.918336174670092,-0.057054999047655985,0.419550241458589
310,310,310,11-06,11.743565699510286,1.4288151264680231,0.6945389511582126
311,311,311,11-07,11.851524906717758,1.516701805146412,0.7323698881095925
312,312,312,11-08,11.654271637784325,1.3561232392840377,1.0704287547843558
313,313,313,11-09,11.633247030817746,1.3390076738347645,1.0161022150897894
314,314,314,11-10,11.019017135211044,0.8389796830205574,0.7844471584021643
315,315,315,11-11,9.517930772353335,-0.3830142372150546,0.638667098529513
316,316,316,11-12,10.036187745876397,0.038884786342271466,0.5671299455742499
317,317,317,11-13,10.777075404665123,0.642021445910505,0.4454528309662679
318,318,318,11-14,11.127018058397741,0.9269003215524594,0.2488165580632945
319,319,319,11-15,10.736444578438768,0.6089449861868721,0.16947208375661652
320,320,320,11-16,9.569739739587463,-0.3408379543972829,0.22852683706018065
321,321,321,11-17,8.93313453215484,-0.8590810830551224,0.21624773735802733
322,322,322,11-18,10.47144171913093,0.3932133061636561,0.0991385967512438
323,323,323,11-19,10.686574189532148,0.5683468476975856,-0.057354107402004535
324,324,324,11-20,10.2638831555812,0.224245477911758,-0.06154456221168024
325,325,325,11-21,9.583039179928075,-0.3300112387326181,0.15614236269610682
326,326,326,11-22,9.538854637142288,-0.3659806832553372,0.1964951559211441
327,327,327,11-23,10.537562519596078,0.44704046639159983,0.009290570330744782
328,328,328,11-24,10.76885577304852,0.6353300655138798,0.0808976253067362
329,329,329,11-25,9.306811594117619,-0.5548806658448104,0.3736889192939564
330,330,330,11-26,10.791651937056663,0.6538878077677065,0.3976554375601626
331,331,331,11-27,11.741012364358994,1.4267365251907032,0.3833363510313645
332,332,332,11-28,9.715496172613983,-0.2221815736581003,0.4841589993213865
333,333,333,11-29,10.432025895422953,0.3611259472188118,0.6364250258963583
334,334,334,11-30,11.511953590030313,1.2402659552540116,0.4600367893506122
335,335,335,12-01,10.429064915840284,0.3587154936050204,0.4381319367618663
336,336,336,12-02,9.491609578108,-0.4044416115067693,0.3825092499714536
337,337,337,12-03,11.579566018561945,1.295307409658228,0.2533766790930139
338,338,338,12-04,9.305537717548207,-0.5559176944005764,-0.05479196246909993
339,339,339,12-05,9.480274149674457,-0.4136694780518265,-0.13894470128286818
340,340,340,12-06,9.240644031206571,-0.6087458941186712,-0.03028100479620363
341,341,341,12-07,9.808830101875982,-0.1462009392775891,-0.21717405171338489
342,342,342,12-08,10.292498634425355,0.24754056741321795,-0.15599303587587354
343,343,343,12-09,10.202099571006062,0.1739491281551405,-0.21766166121834027
344,344,344,12-10,9.756462981669467,-0.18883159937550856,-0.1416407608607856
345,345,345,12-11,9.025755034718912,-0.7836812301066267,-0.3534062533926929
346,346,346,12-12,9.80094438096717,-0.15262049197334307,-0.27791931842455986
347,347,347,12-13,8.24804512070913,-1.4167938944690333,-0.0973655847593785
348,348,348,12-14,10.848863474437378,0.7004621772220166,0.06293300822812521
349,349,349,12-15,11.53284308558389,1.2572715301462287,0.3857635711176763
350,350,350,12-16,10.937919098271546,0.7729599585495136,0.560809560423761
351,351,351,12-17,11.405128028851712,1.1533021472306797,0.5815823356620807
352,352,352,12-18,11.09109391314964,0.8976554438631654,0.20654124283438136
353,353,353,12-19,8.401147664572544,-1.2921572430391148,-0.13637758439549652
354,354,354,12-20,8.084680802335221,-1.5497843797441793,-0.31059020133776344
355,355,355,12-21,9.005412629844741,-0.8002414332330385,-0.4817906723023612
356,356,356,12-22,9.653911808876675,-0.272315743104088,-0.6840808102474029
357,357,357,12-23,10.14332129794642,0.12609932144309274,-0.5372762011640929
358,358,358,12-24,9.600145575118503,-0.3160853838070848,-0.2372042442469885
359,359,359,12-25,9.48314844894858,-0.4113295885392549,-0.3099247222623649
360,360,360,12-26,10.29631499271209,0.2506473617584476,-0.5699312465474351
361,361,361,12-27,8.46943753516508,-1.2365643013252974,-0.9515293197135384
362,362,362,12-28,7.737573725379022,-1.832354888814508,-1.0107786409323691
363,363,363,12-29,7.330811411095405,-2.1634891175535285,
364,364,364,12-30,9.163457568980077,-0.6715813111200682,
365,365,365,12-31,,,
