,unnamed: 0,unnamed: 0,mth_day,aftercreditsstinger,aftercreditsstinger_norm,aftercreditsstinger_ravg
147,147,147,05-27,0.6269305541171901,-0.9418363023082984,0.1092572808652044
148,148,148,05-28,1.2884806607624475,1.8377245839041365,0.11243109618199798
149,149,149,05-29,0.9031346502007028,0.21865947023198293,0.11215185551425487
150,150,150,05-30,1.0393151193484471,0.7908336739799441,0.1745722193093198
151,151,151,05-31,0.7578407881873002,-0.39180545419702784,0.4743223203140685
152,152,152,06-01,0.7401481433302634,-0.4661426557548196,0.07479784066911555
153,153,153,06-02,1.0549831553829196,0.8566643037201941,0.12531519654158008
154,154,154,06-03,0.7179470989450661,-0.5594222939655812,0.18276078002905435
155,155,155,06-04,0.975275028194879,0.5217636054667701,0.3758827057812045
156,156,156,06-05,1.1213492249604795,1.1355071749047898,0.6806798234618968
157,157,157,06-06,1.0336249911035331,0.7669261003158728,0.4801880809721277
158,158,158,06-07,1.1754080436411896,1.3626400503293339,0.5664813096484356
159,159,159,06-08,0.7686746216497323,-0.3462861512184199,0.5925811903323864
160,160,160,06-09,0.8411765520218036,-0.04166292190773424,0.3961064491805685
161,161,161,06-10,1.012546481255418,0.6783628895704756,0.13457298374013696
162,162,162,06-11,0.8407770958731431,-0.043341272006118085,-0.07481475747059448
163,163,163,06-12,0.6601469511476968,-0.8022746923267163,0.10598807972299493
164,164,164,06-13,0.8763957430682231,0.1063136030649453,0.12925025770175685
165,165,165,06-14,1.026866777440579,0.7385308719431165,-0.06272547851190251
166,166,166,06-15,0.8743956760906147,0.09791014596483733,0.10724531781444513
167,167,167,06-16,0.738399073162106,-0.4734915277114804,-0.0019082330510539387
168,168,168,06-17,1.0835007555577414,0.9764835059519676,-0.2959222787090676
169,169,169,06-18,0.5042722367480917,-1.4571959975197106,-0.7125358137875791
170,170,170,06-19,0.4565344098085559,-1.6577706708831366,-0.4652774716973777
171,171,171,06-20,0.43192950530920815,-1.7611503385279528,-0.40611206048345183
172,172,172,06-21,1.2274883895262163,1.5814601985060464,-0.5489276794806841
173,173,173,06-22,0.82288914702759,-0.1184990604279254,-0.2522490980499369
174,174,174,06-23,0.8795555458372879,0.11958979196857418,-0.15535111232387475
175,175,175,06-24,0.9279386111565728,0.3228754910647726,-0.01573135660120965
176,176,176,06-25,0.5949077905294295,-1.076382756526764,0.0275562123734278
177,177,177,06-26,0.6313109214449969,-0.923431804191962,0.3608308751318337
178,178,178,06-27,1.2893044037325625,1.8411856123538708,0.5606078755223242
179,179,179,06-28,1.298815880167988,1.8811489161225103,0.7890633134162567
180,180,180,06-29,1.1648434053027945,1.3182517943115168,1.1236006656894555
181,181,181,06-30,1.2541801841735905,1.6936081184283678,1.3933944389415485
182,182,182,07-01,1.0726376841344492,0.9308413571124295,1.015261490791948
183,183,183,07-02,1.0165849415662616,0.695330835320594,0.6977837590645258
184,184,184,07-03,0.7493186237873158,-0.42761207654373184,0.40256997662852667
185,185,185,07-04,0.8454476629285436,-0.02371747424202076,0.4049568304741242
186,186,186,07-05,0.7432688100728075,-0.4530309003044783,0.24243328023281985
187,187,187,07-06,1.2575886867696675,1.707929241501953,0.060059308850120785
188,188,188,07-07,0.8405489268178012,-0.04429994433539685,-0.07417138439646669
189,189,189,07-08,0.7561491565845267,-0.3989129929756002,-0.06645678363480635
190,190,190,07-09,0.5576329588907636,-1.2329962360232567,-0.0529614400467808
191,191,191,07-10,0.8564643562096677,0.02257013032794123,-0.2221770704879508
192,192,192,07-11,0.7625405864907832,-0.3720588387763249,-0.1499798950001238
193,193,193,07-12,1.0159434277943733,0.6926354588549329,-0.21177404605887729
194,194,194,07-13,0.9436487712148948,0.3888831085915649,0.03268477264154653
195,195,195,07-14,0.6679051592846299,-0.7696778993281209,-0.1307640234393389
196,196,196,07-15,0.9067278646015908,0.2337566761792861,-0.07173498215915547
197,197,197,07-16,0.6230543186428533,-0.9581226461573714,-0.22276586285934727
198,198,198,07-17,0.8468359197884502,-0.01788459109522426,-0.10641252421427942
199,199,199,07-18,0.8002665651729092,-0.21354982534621825,0.0033828355452134216
200,200,200,07-19,1.1098050097149934,1.0870031404619724,-0.36738865729314063
201,201,201,07-20,0.8246963970337473,-0.11090574077116387,-0.31807643146455417
202,202,202,07-21,0.3772544750926383,-1.9908722808508383,-0.5241457183813029
203,203,203,07-22,0.6934737329128592,-0.6622492911858531,-0.8615800052706865
204,204,204,07-23,0.552562476643586,-1.2543003125957155,-1.0744375117834748
205,205,205,07-24,0.3183997575385097,-2.23815554668252,-0.7235816535405216
206,206,206,07-25,0.8058377748205751,-0.19014189861475864,-0.5301549319100846
207,207,207,07-26,1.325729632007826,1.9942294086865544,-0.40653071229309184
208,208,208,07-27,0.6534739361392888,-0.8303119510682155,-0.20532781251377893
209,209,209,07-28,0.8700130188351055,0.07949602651610313,-0.0067489832284453035
210,210,210,07-29,0.8398865654230535,-0.047082913919838563,0.1026653327423448
211,211,211,07-30,0.6019765908638924,-1.046682570970518,-0.4638671584655696
212,212,212,07-31,0.9620848700176012,0.4663439972099819,-0.6548206854063983
213,213,213,08-01,0.5167033606229836,-1.4049655385609316,-0.8116516067464965
214,214,214,08-02,0.3807862751379925,-1.9760331127131872,-0.7544643372586478
215,215,215,08-03,0.6460535151902126,-0.8614895015244861,-0.6826975483757738
216,216,216,08-04,0.921551790493887,0.2960407030072532,-0.5189276901055594
217,217,217,08-05,0.7044618296105377,-0.6160818376732731,-0.3805599872402543
218,218,218,08-06,1.1959533945201986,1.4489631468312685,0.15106512990595533
219,219,219,08-07,0.7142968057765486,-0.5747593213691009,0.5754988335463914
220,220,220,08-08,1.1399637150449369,1.2137175901640702,0.4919257311945408
221,221,221,08-09,1.2521582347521192,1.6851127203181304,0.6160177669579814
222,222,222,08-10,0.8022067636276908,-0.2053979111038512,0.6284049144683038
223,223,223,08-11,0.8816691717493789,0.12847037690737073,0.659071377773371
224,224,224,08-12,1.2136426319759412,1.5232860318932036,0.4374244982944395
225,225,225,08-13,0.7580894828944325,-0.39076054153869816,0.10019963915715442
226,226,226,08-14,0.8234449782526342,-0.11616368670951875,0.16363789678012866
227,227,227,08-15,0.7705904965551026,-0.3382364345055803,0.2226651501092133
228,228,228,08-16,0.8927985969723923,0.1752316346339943,0.3668840984672872
229,229,229,08-17,0.9659619517964676,0.4826338968818787,0.6062396797239515
230,230,230,08-18,1.4195918402983212,2.3885997220416466,0.4629133096104628
231,231,231,08-19,1.099896804529873,1.0453729460012886,0.7009099363376817
232,232,232,08-20,0.6187703998241131,-0.9761219073904512,0.5865179913345744
233,233,233,08-21,1.1104571882478635,1.0897433258577331,0.5866868418696702
234,234,234,08-22,0.7294432904744285,-0.5111200353846493,0.08540571388328651
235,235,235,08-23,0.966203075687771,0.4836470000924537,0.03257394458898396
236,236,236,08-24,0.7037465742558878,-0.6190870458766555,0.18215062084685385
237,237,237,08-25,1.024451371150223,0.7283823302354733,0.22001718801958994
238,238,238,08-26,0.8323706126222024,-0.07866184984323198,0.3832427585632953
239,239,239,08-27,1.1645318408500205,1.3169427288941498,0.4146568006769407
240,240,240,08-28,0.962534554931447,0.4682333878775827,0.545724211983181
241,241,241,08-29,1.0110633189302043,0.6721312527743255,0.3747465378314579
242,242,242,08-30,0.8909149727409734,0.16731742196078658,0.3071219655944106
243,243,243,08-31,0.7802898581642778,-0.2974837146748653,-0.04510295281206519
244,244,244,09-01,0.7358005899315619,-0.4844092832655159,-0.3199977032862381
245,245,245,09-02,0.6615435447689699,-0.7964067815447049,-0.5420522298839829
246,246,246,09-03,0.5699761784026626,-1.1811351149674545,-0.5140530541642313
247,247,247,09-04,0.6939624491910845,-0.6601959068121448,-0.2879593860339607
248,248,248,09-05,0.9308986790348576,0.3353124762792974,-0.12482463798735928
249,249,249,09-06,1.1031587494456176,1.0590782941067578,-0.11327813200961187
250,250,250,09-07,0.9687621569972921,0.4943992050140929,-0.22050476526679494
251,251,251,09-08,0.6780323195941926,-0.7271277456782207,-0.18201344896359686
252,252,252,09-09,0.4168531631414385,-1.824494914510553,-0.2676235052114868
253,253,253,09-10,0.7489292632621993,-0.4292480089929565,-0.5004636709253177
254,254,254,09-11,0.8086448177397979,-0.17834786120804225,-0.581796589110667
255,255,255,09-12,0.7706556467648621,-0.3379627001762276,-0.6976689379305997
256,256,256,09-13,0.8526161837980369,0.00640169590199662,-0.7059487564049691
257,257,257,09-14,0.5125629497394801,-1.4223618385978172,-0.7890229115874264
258,258,258,09-15,0.4050293211341068,-1.874173825356769,-0.9558168623718224
259,259,259,09-16,0.630296748695539,-0.9276929400877008,-0.8897385295744616
260,260,260,09-17,0.5704577937176853,-1.179111565914418,-0.9514551495762368
261,261,261,09-18,0.8650175907522127,0.05850729660793681,-0.4878073215880459
262,262,262,09-19,0.7644829032935883,-0.3638980241086535,-0.1357677399763876
263,263,263,09-20,1.174666676064518,1.3595251293313275,0.2168571512156096
264,264,264,09-21,0.9077529504248344,0.23806366431318066,0.4022371178202138
265,265,265,09-22,1.133856218533342,1.188056407064282,0.2793204020010445
266,266,266,09-23,0.8351862347146004,-0.06683176628679191,0.33019847861038315
267,267,267,09-24,0.6894886425748029,-0.6789929983070795,-0.08705399599188407
268,268,268,09-25,0.8371384018806579,-0.05862956445262111,0.15111360897908596
269,269,269,09-26,0.5788169781348624,-1.143989718282276,-0.14337314129472398
270,270,270,09-27,1.2478638044439871,1.6670692941390008,-0.3125657373261954
271,271,271,09-28,0.7133198481686208,-0.5788640945785775,-0.3970386623788095
272,272,272,09-29,0.5935738696030846,-1.0819873424756206,-0.4747542211503156
273,273,273,09-30,0.5688586405027647,-1.1858305486227645,-0.3084259031337152
274,274,274,10-01,0.726158132051038,-0.5249229170816574,-0.4533290851227663
275,275,275,10-02,0.8163390638739807,-0.14601981018267393,-0.7127269787303488
276,276,276,10-03,1.040937488909194,0.7976502022046941,-0.5909115405630236
277,277,277,10-04,0.3428914721667807,-2.135251456224072,-0.4734055514557614
278,278,278,10-05,0.7675301585486625,-0.3510947134716688,-0.4580392674883789
279,279,279,10-06,0.7366609002286729,-0.4807946139791907,-0.7884717160126185
280,280,280,10-07,0.7481016703583754,-0.43272521327736224,-1.0817607414918042
281,281,281,10-08,0.3444711023310279,-2.128614501328111,-0.6844393603382979
282,282,282,10-09,0.6221115073390747,-0.9620839506704204,-0.4870441253764029
283,283,283,10-10,0.9102789398312414,0.2486768306969647,-0.21350697933658605
284,284,284,10-11,1.0494167818381088,0.8332766962997022,0.38574479028526537
285,285,285,10-12,1.127280574793161,1.16042826225971,0.680198124348931
286,286,286,10-13,1.6038521036023043,3.1627854044537465,0.7991247824566687
287,287,287,10-14,0.7649597532933912,-0.3618944969461171,0.7338367160017047
288,288,288,10-15,0.7919425272193673,-0.2485240020239942,0.5705874272066483
289,289,289,10-16,0.8170455211135129,-0.14305156803281915,0.2589218393981569
290,290,290,10-17,0.8162916469698568,-0.1462190364706364,-0.25377352004356873
291,291,291,10-18,0.6822122824414466,-0.7095652645912387,-0.23418655448272285
292,292,292,10-19,0.871706954925867,0.08661324780339268,-0.3999927364487508
293,293,293,10-20,0.7929305580775055,-0.24437270358104146,-0.3009932973398634
294,294,294,10-21,0.5551660682337112,-1.2433610938201622,-0.1732798109250007
295,295,295,10-22,0.9584198435653212,0.4509450666205056,0.08154646315113527
296,296,296,10-23,0.998670534894673,0.6200618820185398,0.3937620197272829
297,297,297,10-24,1.0461122415190771,0.8193923798655772,0.4571774476040401
298,298,298,10-25,1.3175606200291534,1.959906587260278,0.7835193206934673
299,299,299,10-26,0.883489789824337,0.13611986367950218,0.8105136176037742
300,300,300,10-27,1.0211925589992534,0.7146901447164011,0.7810593625771328
301,301,301,10-28,0.9969685512156758,0.6129108480823471,0.9927385988939736
302,302,302,10-29,0.9566089294432096,0.44333635185869225,0.6405588619231967
303,303,303,10-30,1.3483968693995907,2.0894677977666216,0.5899211719019793
304,304,304,10-31,0.8146368444637425,-0.15317183456438382,0.5898528732225926
305,305,305,11-01,0.8111775708692337,-0.1677062764478014,0.5417983565442276
306,306,306,11-02,1.0210950263302851,0.7142803526400807,0.4598597870186681
307,307,307,11-03,0.9283451852925544,0.3245837480121569,0.09522458769595928
308,308,308,11-04,0.8395980670220059,-0.048295065294664735,0.2633690441018237
309,309,309,11-05,0.8276863006293051,-0.09834339816963122,0.5267598558147045
310,310,310,11-06,1.054752433121383,0.8556949038708029,0.5468671022151456
311,311,311,11-07,1.1873079599008771,1.4126385938294836,0.4609936624889415
312,312,312,11-08,1.0498088085680546,0.8349238310427268,0.2358251577171145
313,313,313,11-09,0.8057152040807877,-0.19065689034506733,-0.05303322665162785
314,314,314,11-10,0.5180503382051659,-1.3993060939256268,-0.2897848757970946
315,315,315,11-11,0.4151874143503734,-1.8314937043820856,-0.6770989596820645
316,316,316,11-12,0.7166636086940545,-0.5648149910019975,-0.9903957521596491
317,317,317,11-13,0.6342112284632863,-0.9112459094803356,-0.9096815103071676
318,318,318,11-14,0.6024111044848289,-1.0448569238227814,-0.9388932751979802
319,319,319,11-15,0.920977687957644,0.293628560769821,-0.8765641637111115
320,320,320,11-16,0.4763350163181616,-1.5745766832705008,-0.8435695388208373
321,321,321,11-17,0.504195352019469,-1.4575190354608738,-0.8276598425295068
322,322,322,11-18,0.7637809740084538,-0.3668472416603529,-0.8277084022704831
323,323,323,11-19,0.6569307767137267,-0.8157877317323521,-0.8960831923608527
324,324,324,11-20,0.6023417596426686,-1.0451482822686398,-0.5931253907100742
325,325,325,11-21,0.8233363305032982,-0.11662017977239593,-0.4069723344808314
326,326,326,11-22,0.9089683153084702,0.2431701266341701,-0.3438576816272159
327,327,327,11-23,0.7700277893911268,-0.34060069808541715,-0.15829362890658952
328,328,328,11-24,0.8539106895328722,0.011840675461340213,0.05777969289994084
329,329,329,11-25,0.9219220984921862,0.2975965845914065,0.0830439422451656
330,330,330,11-26,0.9109012802346136,0.2512916485705424,-0.0758292569423623
331,331,331,11-27,0.8594144756482041,0.03496531629895274,-0.2196738679519461
332,332,332,11-28,0.6820923744641589,-0.7100690684909974,-0.2765350558439608
333,333,333,11-29,0.5646131466126282,-1.20366836414292,-0.29466239489161583
334,334,334,11-30,0.7727111192686714,-0.32932645189074816,-0.6048407917896184
335,335,335,12-01,0.8960356864197124,0.1888325503054764,-0.3857704150781755
336,336,336,12-02,0.4679567434235303,-1.6097787328174729,-0.12377760124235013
337,337,337,12-03,1.1722538852005993,1.3493875765676104,0.09012320419288798
338,338,338,12-04,1.0562263784209296,0.8618878145239549,0.02723747118541305
339,339,339,12-05,0.8700702452840906,0.07973646846850853,0.2143228439345928
340,340,340,12-06,0.6829083085068984,-0.7066408499355977,0.20826232359620625
341,341,341,12-07,1.1631995011961629,1.3113447868005548,-0.15200068845126774
342,342,342,12-08,0.4593021291726109,-1.6461418548477922,-0.2825352802280791
343,343,343,12-09,0.6577869378006215,-0.8121904957172335,-0.3826661085730118
344,344,344,12-10,0.8698188630341741,0.07868026386308677,-0.05844218791593661
345,345,345,12-11,0.7270802633081991,-0.5210485016010876,-0.4374299262346197
346,346,346,12-12,1.1459102963782417,1.2387026740068534,-0.01441777916037982
347,347,347,12-13,0.6219930539210782,-0.9625816431115434,0.12162187250078872
348,348,348,12-14,1.0633768211082817,0.8919310275976468,0.09993310151093876
349,349,349,12-15,0.8520558523853221,0.004047414249777846,0.27891124464757405
350,350,350,12-16,0.838846613786075,-0.05145236207601313,0.04345359969708582
351,351,351,12-17,0.9826666984171336,0.5528203572187241,0.5076775812814882
352,352,352,12-18,0.8096693507668092,-0.17404319569607585,0.3364619708760345
353,353,353,12-19,1.2849195457589893,1.8227622463948712,0.44148114173264985
354,354,354,12-20,0.8188755276451875,-0.13536263483507516,0.3528279903474672
355,355,355,12-21,1.0020265416937209,0.6341624393894703,-0.04315647956105687
356,356,356,12-22,0.7122471166261699,-0.5833712703871089,-0.17780815844138562
357,357,357,12-23,0.4171883821896792,-1.8230864622324203,-0.651386903250562
358,358,358,12-24,0.6173825051032967,-0.9819532689780482,-0.3803668978071009
359,359,359,12-25,0.6086341568959657,-1.0187102224601876,-0.5869169160648645
360,360,360,12-26,1.2059006460230053,1.4907573978256918,-0.6337777478572852
361,361,361,12-27,0.7070665990269495,-0.6051376701571112,-0.3533705870307196
362,362,362,12-28,0.6453283703805975,-0.864536261141633,-0.2782093563405388
363,363,363,12-29,0.8176186546166688,-0.14064349727302666,
364,364,364,12-30,0.7247151138444554,-0.5309858848369632,
365,365,365,12-31,,,
