,unnamed: 0,unnamed: 0,mth_day,long,long_norm,long_ravg
229,229,229,08-17,8.147023784682812,-0.7127503524357138,-0.5307222342226189
230,230,230,08-18,7.141979582669468,-1.7576080654772082,-0.6344941682585389
231,231,231,08-19,6.505090819974532,-2.41972634317901,-0.4667732491891412
232,232,232,08-20,8.799174994229002,-0.034765026020558636,-0.8617050464291701
233,233,233,08-21,9.66434294133064,0.8646754172898332,-0.629277350477073
234,234,234,08-22,7.7648572553844115,-1.1100559087523605,-0.21842219292614606
235,235,235,08-23,9.488451073518064,0.6818158232768682,0.15977815100177106
236,236,236,08-24,9.513178582168685,0.7075228798283535,0.2745712445664604
237,237,237,08-25,8.687826659236757,-0.1505242796115073,0.4510605315267358
238,238,238,08-26,9.46168893279693,0.6539935353675773,0.9127248097794052
239,239,239,08-27,10.682928720214678,1.9236111390514856,0.7169451860011976
240,240,240,08-28,10.429294720944439,1.6599297607636572,0.7943795000170403
241,241,241,08-29,8.358533535686801,-0.4928619193923782,0.9206299891367205
242,242,242,08-30,9.960081011277207,1.172128763923409,0.7349779157158229
243,243,243,08-31,9.416465518905364,0.6069786551065742,0.4782810242791237
244,244,244,09-01,8.390221281338714,-0.4599189051578071,0.1646469603312796
245,245,245,09-02,9.201434814241717,0.3834297904312909,0.4217317608899911
246,246,246,09-03,8.61919506666465,-0.22187462292340773,0.24390572622915874
247,247,247,09-04,9.84226621049376,1.0496468839598905,0.2486047102929529
248,248,248,09-05,8.933780360736115,0.1051725559584149,0.1971202405004172
249,249,249,09-06,9.443585115935976,0.6351725594893389,0.18452539464609805
250,250,250,09-07,8.0930851227238,-0.7688257239130211,0.1404082165394316
251,251,251,09-08,9.128745241433062,0.3078607153053758,-0.11322778213037005
252,252,252,09-09,8.364578307778547,-0.4865776915634064,0.3081275637789765
253,253,253,09-10,8.378437863132028,-0.4721691080589194,0.3416725256928414
254,254,254,09-11,11.365579880083866,2.6333046314144943,0.2922093165792869
255,255,255,09-12,9.637185655363394,0.8364423309725281,0.22020158363640904
256,256,256,09-13,7.8076144165478825,-1.0656049785943476,0.4283638378676837
257,257,257,09-14,8.713161644215608,-0.12418568235189155,0.4440073839843333
258,258,258,09-15,9.56596064385283,0.7623958338242415,-0.040497258988305335
259,259,259,09-16,8.468722627041366,-0.3783078313590219,-0.2697208492197927
260,260,260,09-17,8.569322114895558,-0.2737232264213372,-0.15939625746247074
261,261,261,09-18,8.314250460735472,-0.5388992104163963,-0.12056783978000075
262,262,262,09-19,8.444338957513867,-0.4036574280504153,0.00039033014467478494
263,263,263,09-20,8.937254985795231,0.10878482374292836,0.3139149415053525
264,264,264,09-21,10.264055547215687,1.4881448533722947,0.5996059545206077
265,265,265,09-22,10.278190589445293,1.5028398368050444,0.5158345470885043
266,266,266,09-23,10.218151956209454,1.4404228516701942,0.3220461824765208
267,267,267,09-24,7.8307742919714896,-1.0415276550090171,0.10993353467843743
268,268,268,09-25,7.325913722154452,-1.5663876157223169,-0.027199892171881682
269,269,269,09-26,7.713073448832048,-1.163891063045572,-0.3781473720349705
270,270,270,09-27,9.472607177713183,0.6653442922703799,-0.6260032962035339
271,271,271,09-28,8.252741236226505,-0.6028450423734885,-0.5153909166000641
272,272,272,09-29,8.787682583713863,-0.04671269334118714,-0.5639088114422677
273,273,273,09-30,8.469159764388161,-0.3778533773881973,-0.5272080921219584
274,274,274,10-01,7.045898778704753,-1.8574949847755384,-0.9354591171109622
275,275,275,10-02,7.924887046236948,-0.9436867471237164,-0.85729760512976
276,276,276,10-03,7.116437602603341,-1.7841618576636438,-1.018787249121846
277,277,277,10-04,8.703840597164184,-0.1338759704862754,-1.1607317622186075
278,278,278,10-05,7.855665362496301,-1.0156505572937031,-0.9011062290064508
279,279,279,10-06,7.649944814171251,-1.2295204559687662,-0.8197945061604246
280,280,280,10-07,8.544294973282904,-0.29974178550259817,-0.7193474432578055
281,281,281,10-08,8.39416745398297,-0.4558164100475584,-0.9336092196404387
282,282,282,10-09,7.696155224933058,-1.1814794802479287,-0.8062011459325144
283,283,283,10-10,7.467255634186205,-1.419446628782075,-0.8454180977752953
284,284,284,10-11,8.590985076395487,-0.2512021150461563,-0.8797668468264325
285,285,285,10-12,7.4236090964275006,-1.4648221670254518,-0.9106162252941044
286,286,286,10-13,8.346055477228846,-0.5058342798094213,-0.6588723881646703
287,287,287,10-14,8.216124136250857,-0.6409126808535902,-0.4936658145279311
288,288,288,10-15,9.149063199338652,0.32898354252867645,-0.4982512008343832
289,289,289,10-16,8.420724648554298,-0.4282071869616392,-0.34577698655718764
290,290,290,10-17,8.564521094570386,-0.27871443288486913,-0.15505602184293066
291,291,291,10-18,8.303594896042782,-0.5499768813622784,-0.2110785917298605
292,292,292,10-19,9.44677759888778,0.6384915084761209,-0.2617004216690702
293,293,293,10-20,7.892796902251619,-0.9770481001751692,-0.2629990995272444
294,294,294,10-21,8.856905658417931,0.025252562893418127,-0.2614254078353993
295,295,295,10-22,8.413229492216647,-0.4359992541106842,-0.244522249001124
296,296,296,10-23,8.57360345874823,-0.2692722827337988,-0.3119814411358824
297,297,297,10-24,8.401149356731867,-0.4485579283566264,-0.2882514583050102
298,298,298,10-25,9.057445334324113,0.2337363556675707,-0.2216629459369716
299,299,299,10-26,8.029751521203245,-0.8346682031899365,-0.03843504322683259
300,300,300,10-27,9.24121290393587,0.4247836371016504,-0.0518992898694971
301,301,301,10-28,9.470706346533044,0.6633681621501494,0.19388480102792627
302,302,302,10-29,8.495896248357086,-0.3500577625897859,0.23114897525102915
303,303,303,10-30,9.81966140341721,1.026146617027914,0.17477405452393555
304,304,304,10-31,9.272510841014347,0.4573214010061878,0.2581209938069881
305,305,305,11-01,7.704390738532865,-1.172917727552498,0.3549575458516334
306,306,306,11-02,9.722239308027678,0.9248652727999654,0.15634951410669087
307,307,307,11-03,10.029586358389178,1.2443874744180212,0.1758689749264247
308,308,308,11-04,7.349654908773217,-1.5417059530594408,0.5320741737864733
309,309,309,11-05,9.932315522796934,1.1432633819463172,0.8783775335797261
310,310,310,11-06,11.328304459836499,2.59455259416648,0.8254861852439989
311,311,311,11-07,9.703037135379406,0.9049024312070189,0.9121207097903824
312,312,312,11-08,9.416983526395445,0.6075171827856014,1.447105540769855
313,313,313,11-09,10.529586648396519,1.7641946216963231,1.1215013487539929
314,314,314,11-10,10.437252746238698,1.668203032817393,0.8014382884152624
315,315,315,11-11,8.053131776040486,-0.810361770148853,0.990109856687302
316,316,316,11-12,9.481100659412547,0.6741742321340957,1.0654486438640507
317,317,317,11-13,10.791931422571487,2.0369318408392547,0.7416947853091962
318,318,318,11-14,9.851791885238669,1.0595499058460949,0.3831646473478163
319,319,319,11-15,8.661081869083567,-0.17832852963280513,0.33180855888541744
320,320,320,11-16,8.3680410330598,-0.4829777949508864,0.5036209610170331
321,321,321,11-17,7.756736554166852,-1.118498300923246,0.5937462766477161
322,322,322,11-18,10.472694384229168,1.7050486449237898,0.5131605391950546
323,323,323,11-19,11.312078375397649,2.5776837346233528,0.4281405595329015
324,324,324,11-20,9.386701411114654,0.5760354811301257,0.41442569074158
325,325,325,11-21,8.17039972232884,-0.688448407605724,0.6206963258071319
326,326,326,11-22,8.288887388378551,-0.5652670076988152,0.4043982779185293
327,327,327,11-23,8.947201647532212,0.11912550947006535,-0.05038506901503381
328,328,328,11-24,9.224357335707356,0.40726035759217377,-0.024945794556968787
329,329,329,11-25,8.687353341724194,-0.15101634697802574,0.1948042118462534
330,330,330,11-26,9.5335209922598,0.7286711278785158,0.29129229311320165
331,331,331,11-27,9.43865931636516,0.630051630813609,0.2367338255572592
332,332,332,11-28,8.845756244857315,0.01366147990287444,0.3651643717523523
333,333,333,11-29,8.632324296462755,-0.2082252958655892,0.2740327042276483
334,334,334,11-30,9.965578121295753,1.177843634762732,0.08140458355995872
335,335,335,12-01,8.161398355189826,-0.6978063521262498,0.11663352537057285
336,336,336,12-02,8.421791959270788,-0.4270975961276219,-0.007275377258701527
337,337,337,12-03,9.641978734509227,0.8414252816772938,-0.05277241791883844
338,338,338,12-04,8.130631557863063,-0.7297919358727718,-0.03587473270147582
339,339,339,12-05,8.369743833954821,-0.4812075398264106,0.043832206808898176
340,340,340,12-06,10.063100991691499,1.2792297460669078,0.0703857837284578
341,341,341,12-07,8.621416957236255,-0.2195647150640058,-0.0306315207776503
342,342,342,12-08,8.575042597281778,-0.2677761346102641,0.07422086033509258
343,343,343,12-09,9.058970034302511,0.23532145464064524,0.06811042765555868
344,344,344,12-10,8.735773921589695,-0.10067764919631447,-0.1574975865255224
345,345,345,12-11,8.334478238306504,-0.5178701359036141,-0.2813263550900342
346,346,346,12-12,8.761032640659849,-0.07441833901957869,-0.0806253297918131
347,347,347,12-13,7.90675475394386,-0.9625373264510766,0.0508200354220596
348,348,348,12-14,9.733363386589671,0.9364300171790624,0.001162646298189014
349,349,349,12-15,9.817590469644886,1.0239936459238814,0.1972608817849815
350,350,350,12-16,8.44918252984437,-0.3986219839395379,0.09234080077413898
351,351,351,12-17,9.466234603643617,0.6587192770171408,0.2364021583545897
352,352,352,12-18,8.155499555464372,-0.7039388250846339,-0.16650351990074438
353,353,353,12-19,8.73818680653753,-0.0981691809683726,-0.32683476978030795
354,354,354,12-20,7.408043809572606,-1.4810040523529415,-0.2609158011270743
355,355,355,12-21,8.892258774725722,0.0620061466464995,-0.18814791572890965
356,356,356,12-22,8.829625587807426,-0.0031081720201357878,-0.13393474050533638
357,357,357,12-23,9.886205325394661,1.095326589406129,-0.2325206361334753
358,358,358,12-24,8.468384095154928,-0.3786597737431945,0.05230702629299458
359,359,359,12-25,8.169210677646655,-0.6896845547372067,0.04565670049931112
360,360,360,12-26,9.051890931271766,0.22796192220587802,-0.36228218590774497
361,361,361,12-27,8.85387725369937,0.022104191884398626,-0.8444089403560672
362,362,362,12-28,6.475257481365111,-2.450741490462472,-0.9575579912397726
363,363,363,12-29,7.103671245515281,-1.7974339372838035,
364,364,364,12-30,7.815358542673037,-1.0575540790454276,
365,365,365,12-31,,,
