,unnamed: 0,unnamed: 0,mth_day,father daughter relationship,father daughter relationship_norm,father daughter relationship_ravg
56,56,56,02-26,1.3912137939588871,3.1002728774590613,0.7390477369607705
57,57,57,02-27,1.0279456507071454,1.3006867967681297,1.0287355904128777
58,58,58,02-28,0.9243636680905376,0.7875542868303117,0.7996589628055221
59,59,59,02-29,0.9759758611620064,1.0432347971385951,0.8617911651099455
60,60,60,03-01,0.6645370063105148,-0.4995953094602993,0.32788562227867496
61,61,61,03-02,0.6520596808683728,-0.5614064580761279,0.11857216451782936
62,62,62,03-03,0.7445621756878779,-0.10316037952856193,-0.0373728016814233
63,63,63,03-04,0.7744309831702946,0.044806050203056176,-0.3369948478403475
64,64,64,03-05,0.7354874406230255,-0.14811551036520426,-0.3351339724282055
65,65,65,03-06,0.6130819305410794,-0.75449747981495,-0.3732767065157987
66,66,66,03-07,0.6667908471121688,-0.4884300569874473,-0.3185994427375896
67,67,67,03-08,0.6058622568966614,-0.7902628626016871,-0.40972241194167397
68,68,68,03-09,0.8107857644472544,0.2249032031406924,-0.13720431547548054
69,69,69,03-10,0.6640653645910126,-0.5019317650214496,-0.331255913537885
70,70,70,03-11,1.0655538174459591,1.486993068431956,-0.18790204985357906
71,71,71,03-12,0.3780520051170128,-1.9188070681893763,-0.040239431419775235
72,72,72,03-13,0.8404170796574901,0.3716931251183885,-0.2211885725723948
73,73,73,03-14,0.7847071339548684,0.09571284800113557,-0.0264230503582501
74,74,74,03-15,0.5916251722372768,-0.8607916437750249,-0.3141914110092862
75,75,75,03-16,0.8999599751906582,0.6666613682634186,-0.21707068582481184
76,76,76,03-17,0.7170167426754196,-0.23961709547426066,-0.5919724612019784
77,77,77,03-18,0.49568193975892,-1.3360827170825302,-0.6657685789154385
78,78,78,03-19,0.3863464242851513,-1.877717527144612,-0.4684443812075127
79,79,79,03-20,0.6953273184008504,-0.3470638582796242,-0.7195967088081622
80,80,80,03-21,0.8306187797866634,0.3231535424725301,-0.4591297546755146
81,81,81,03-22,0.5957712263452161,-0.8402525973404787,-0.3038999904183034
82,82,82,03-23,1.032487109405114,1.3231846293216256,0.09018900443043057
83,83,83,03-24,0.6836919344266018,-0.4047041315392631,0.5435219647480195
84,84,84,03-25,0.8636561088977824,0.4868164419477925,0.6842050484015249
85,85,85,03-26,1.2443916544824851,2.372933903625909,0.8550876711985916
86,86,86,03-27,1.0010102374693666,1.1672520443935626,0.7885001447362493
87,87,87,03-28,0.8027395301019714,0.1850431394419219,0.7551175301144933
88,88,88,03-29,0.9518381400851884,0.9236594705475716,0.5842218404557794
89,89,89,03-30,0.6432598354212201,-0.6049998192697992,0.3853701920059873
90,90,90,03-31,0.6566719789198101,-0.5385576960044909,0.439943031358276
91,91,91,04-01,1.0035480408649475,1.1798240129271556,0.5549440755970595
92,92,92,04-02,1.0671073502538913,1.4946890805072948,0.6898139837827988
93,93,93,04-03,0.9420256123657156,0.8750494048746231,0.902624468863609
94,94,94,04-04,1.1151888405141084,1.7328789196620071,0.9158895171596834
95,95,95,04-05,0.9010100056719054,0.6718630912150625,0.7309770576307028
96,96,96,04-06,0.6727382383214481,-0.4589674062280452,0.5315028819570102
97,97,97,04-07,0.7795871871176834,0.0703492557532721,0.12045966102692715
98,98,98,04-08,0.8255097488904727,0.2978440264651401,-0.11396059994187133
99,99,99,04-09,0.4441814383115658,-1.5912099207058754,-0.3236619372543936
100,100,100,04-10,0.8312655077329536,0.3263573538492163,-0.3063507666702673
101,101,101,04-11,0.6470255491561729,-0.5863449326600709,-0.41669465047539017
102,102,102,04-12,0.6937050490667122,-0.35510038272328776,-0.6942698319311135
103,103,103,04-13,0.6459417286897665,-0.5917140470774651,-0.680703197969667
104,104,104,04-14,0.4893183706770834,-1.3676070622691998,-0.7044262538005509
105,105,105,04-15,0.4606129699250751,-1.5098101169371962,-0.6538723889925827
106,106,106,04-16,0.8025327990181789,0.18401901886391286,-0.6575187914800406
107,107,107,04-17,0.7082549911929972,-0.2830217438122619,-0.5527161040356537
108,108,108,04-18,0.6892886272837917,-0.3769787976480343,-0.3349697841569301
109,109,109,04-19,0.772875843431634,0.03710207758885542,-0.2940297991921803
110,110,110,04-20,0.7530466874415944,-0.06112914299685784,-0.4782936056544356
111,111,111,04-21,0.5101983467485796,-1.2641702071486975,-0.5832266386724043
112,112,112,04-22,0.5793575759146237,-0.9215638199096192,-0.5188992614228907
113,113,113,04-23,0.5811630054995673,-0.9126199419200741,-0.40953410987731664
114,114,114,04-24,0.767200166424103,0.008985465849047417,-0.6271203051377789
115,115,115,04-25,0.9053358884320464,0.6932929868622996,-0.6298380444916064
116,116,116,04-26,0.4895123091834616,-1.3666463145596317,-0.4181241201122586
117,117,117,04-27,0.5069066960534551,-1.2804766432716626,-0.349366276344078
118,118,118,04-28,0.8357796221897218,0.34871972636646786,-0.5475583599059543
119,119,119,04-29,0.6644406030793525,-0.5000728793109899,-0.6029132563068261
120,120,120,04-30,0.5271553995461292,-1.1801670355222098,-0.6118478789654523
121,121,121,05-01,0.8382915697927841,0.3611636084570677,-0.26369975388045097
122,122,122,05-02,0.4786909414744783,-1.420254050511389,-0.14593401670246134
123,123,123,05-03,0.9285740705676429,0.8084121072383458,-0.05709582582396727
124,124,124,05-04,0.978414224031816,1.0553141494344056,0.197856357038844
125,125,125,05-05,0.7720389613792251,0.03295626595997463,0.25467238361969363
126,126,126,05-06,0.8359464279285886,0.3495460616546578,0.446864338630868
127,127,127,05-07,0.9071055688709808,0.7020597679421656,0.1984664532553521
128,128,128,05-08,0.7114685186983233,-0.26710232044434296,0.22401789336970002
129,129,129,05-09,0.6277214259193424,-0.6819752050147496,0.4130565775821681
130,130,130,05-10,1.0093614211923436,1.2086227901204936,0.4352873755913607
131,131,131,05-11,1.0009973842747275,1.167188371234784,0.18037594395269144
132,132,132,05-12,0.8628717552662061,0.4829308497098129,0.08925789007591471
133,133,133,05-13,0.59836389724346,-0.8274088218898502,0.361441213783324
134,134,134,05-14,0.6011088534274504,-0.8138106437050034,0.4079413065450304
135,135,135,05-15,0.957382335241278,0.9511247372297059,0.3373721317662876
136,136,136,05-16,1.065681046710096,1.487623346690732,0.23896349135733205
137,137,137,05-17,0.9155259527013992,0.7437733225623272,0.3779460139255583
138,138,138,05-18,0.7436819333459421,-0.10752099274392052,0.38362587040593904
139,139,139,05-19,0.7666956824006954,0.0064863135195072,0.2820030896015038
140,140,140,05-20,0.607988138413158,-0.7797315048227192,0.10804323712684223
141,141,141,05-21,0.8342996354215538,0.3413880524030944,-0.183640175729938
142,142,142,05-22,0.8549856875265401,0.4438642318427629,-0.18865536501013405
143,143,143,05-23,0.562247075043715,-1.006327154578354,0.34220646237055496
144,144,144,05-24,0.7376076748792172,-0.13761212842509704,0.4681453642642855
145,145,145,05-25,1.409660836749196,3.191657277803641,0.4216967243487281
146,146,146,05-26,0.7605218511762633,-0.024098093460335732,0.41975204285298495
147,147,147,05-27,0.7780423281671605,0.06269621290975125,0.1651091019772074
148,148,148,05-28,0.8526303431156628,0.4321961428683032,0.10695764447629144
149,149,149,05-29,0.25383059199804353,-2.53418479983302,-0.7036011039786186
150,150,150,05-30,0.6671762388271121,-0.4865208734305929,-0.5207915851500851
151,151,151,05-31,0.4279345118780232,-1.6716952129258194,-0.3301047831541328
152,152,152,06-01,0.9819356813435498,1.072759019510866,-0.3955332766971214
153,153,153,06-02,1.008996905712303,1.2068170248854644,0.8202350160918249
154,154,154,06-03,0.7733851623927893,0.039625181610371485,0.9362294773221486
155,155,155,06-04,1.7263355032703542,4.7604249569006605,1.2393143404863909
156,156,156,06-05,0.8076655202593657,0.20944589395134786,0.8259265626818566
157,157,157,06-06,0.795022510626415,0.14681396605963562,0.6093689784510888
158,158,158,06-07,0.4812518448859111,-1.4075676473163403,0.6050646075562299
159,159,159,06-08,0.7467083526677388,-0.09252848049914274,-0.16363569255385504
160,160,160,06-09,0.7681718274833245,0.013798956241219,-0.08702013573676147
161,161,161,06-10,0.7953069726512421,0.14822315624014892,-0.1450720059059899
162,162,162,06-11,0.9004601624310526,0.6691392348539094,0.07985427438044886
163,163,163,06-12,0.7247116919944878,-0.20149725495573506,0.06863018219646372
164,164,164,06-13,0.7536763309993102,-0.058009965597707824,0.131823253883291
165,165,165,06-14,0.7331140428280098,-0.1598730336030536,0.3818598044086261
166,166,166,06-15,0.8447095271166788,0.3929573863621827,0.638982867758207
167,167,167,06-16,1.0981443231808778,1.6484424593921596,0.5209285742844684
168,168,168,06-17,1.2118805011825302,2.2118776149513946,0.8915839837622707
169,169,169,06-18,0.5817275987524377,-0.9098230157981666,1.0687823483241183
170,170,170,06-19,1.2026039055075073,2.1659224912691064,1.2785377534854383
171,171,171,06-20,0.9477317982295632,0.9033171537680326,1.0373642311755058
172,172,172,06-21,1.098759469114611,1.6514898173301018,0.6206581096531358
173,173,173,06-22,0.8060416271518848,0.20140132553256576,0.5855668081075852
174,174,174,06-23,0.7071775786450978,-0.2883591141828255,0.2974127671547912
175,175,175,06-24,0.5392259854308514,-1.1203708250714703,0.08328093070710524
176,176,176,06-25,0.8535997054287261,0.4369982455523424,-0.4412260047802271
177,177,177,06-26,0.6883812437701587,-0.3814738649180831,-0.3203448488017443
178,178,178,06-27,0.4634911839632055,-1.4955517955938922,-0.2623575108749568
179,179,179,06-28,0.9524495380295952,0.9266882614034624,0.10177392839270273
180,180,180,06-29,0.7774102376108343,0.05956491337789964,-0.005917804884699414
181,181,181,06-30,0.9802519077637049,1.0644178105344866,0.1863850229576928
182,182,182,07-01,0.7231664583248466,-0.20915215411207044,0.40303230491997294
183,183,183,07-02,0.9212931070989,0.7723431021362702,-0.002067123385681454
184,184,184,07-03,0.7258883764178984,-0.19566810382021127,0.272632668097452
185,185,185,07-04,0.4618043211147024,-1.503908308430464,0.0909082746433671
186,186,186,07-05,1.1101190230624491,1.7077636622767003,0.005233246126017055
187,187,187,07-06,0.7601523514203856,-0.025928550190022825,-0.02692069941434973
188,188,188,07-07,0.6193992347400038,-0.7232023252161708,-0.04005295859049065
189,189,189,07-08,0.8823491380829291,0.5794194288940695,0.07692977006504953
190,190,190,07-09,0.7099829475235414,-0.2744616588770568,0.14513717794418854
191,191,191,07-10,0.6034905647032431,-0.8020119364972231,0.8184259310715775
192,192,192,07-11,1.1927299479260909,2.1170081095515347,1.274677441940612
193,193,193,07-12,1.575621056736093,4.01380396857431,0.8503444607007972
194,194,194,07-13,1.1719984384821047,2.014306739998036,0.7446710190132237
195,195,195,07-14,0.3684087741200753,-1.96657845854482,0.9498435702647354
196,196,196,07-15,0.5819941993394231,-0.9085023090024972,0.9969958557965692
197,197,197,07-16,0.8519898808706926,0.42902337101184657,0.2865229009257256
198,198,198,07-17,1.249839491278356,2.3999218227425363,-0.2703177153317927
199,199,199,07-18,0.7151158752976425,-0.24903376065075125,0.02746084707846271
200,200,200,07-19,0.4975684939783319,-1.3267369575470742,0.17163042540266366
201,201,201,07-20,0.7290699282408534,-0.1799070840832867,0.07495284232783797
202,202,202,07-21,0.7566084028826445,-0.04348483905729132,-0.5233929727133061
203,203,203,07-22,0.7348966676885567,-0.15104212743710735,-0.7542553074017776
204,204,204,07-23,0.5251395986152819,-1.190153067504328,-0.3603327097465767
205,205,205,07-24,0.4355018043658061,-1.6342077687815801,-0.2291715008431247
206,206,206,07-25,0.9746766429150021,1.036798628384131,-0.229842634320264
207,207,207,07-26,0.8879287547329457,0.6070601693374255,0.07160270832572377
208,208,208,07-27,0.7557955445879608,-0.047511639920127295,0.400639767619875
209,209,209,07-28,1.0999989245570352,1.6576299284388194,0.8338686928552249
210,210,210,07-29,0.9236601791197986,0.7840692882605792,0.6882934302113132
211,211,211,07-30,0.9602166895112934,0.9651657826305184,0.5396046191385762
212,212,212,07-31,0.7983599134244024,0.16334705252066034,0.4753945703074365
213,213,213,08-01,0.7078409815491339,-0.28507269709899663,0.3967859898438839
214,214,214,08-02,0.6780261103810585,-0.4327719329069647,0.07851487209842135
215,215,215,08-03,1.0047903872993358,1.1859784456575029,0.28431556308733913
216,216,216,08-04,0.5381790090843184,-1.1255574182121957,0.14443997671272435
217,217,217,08-05,1.2094767911456628,2.199969928564025,0.1903728849806082
218,218,218,08-06,0.6289464740993567,-0.6759064657270285,0.34843547903254596
219,219,219,08-07,0.7634736489041304,-0.009475247491693702,0.11851725832734605
220,220,220,08-08,0.8694671501008896,0.515603631404662,0.3198091474118461
221,221,221,08-09,0.7263198010967968,-0.1935308785736964,-0.17712077117129202
222,222,222,08-10,0.7819781746278323,0.08219391629480488,-0.2361738979058871
223,223,223,08-11,0.607609025707198,-0.7816095829348039,-0.20106777590885505
224,224,224,08-12,0.557422961224052,-1.0302252261345988,0.20601689396339173
225,225,225,08-13,0.8059932123464125,0.20116148449049887,0.1832216198442904
226,226,226,08-14,1.3625168366620202,2.958111650638142,0.4727054102059118
227,227,227,08-15,0.6987107959160684,-0.33030252328830456,0.3716637145177866
228,228,228,08-16,1.1325929303913391,1.8190966584645336,0.5665652719400219
229,229,229,08-17,0.4852301200995033,-1.3878597570635551,0.41271623924244505
230,230,230,08-18,0.7934823339031231,0.1391841183988137,-0.3615055513835614
231,231,231,08-19,0.6196555215336421,-0.7219327116949631,-0.3190300766936081
232,232,232,08-20,0.4248008295307621,-1.6872190931178956,-0.5884344203457688
233,233,233,08-21,0.7501559154018721,-0.07544967514858507,-0.3281216718424696
234,234,234,08-22,0.8062978448073247,0.2026705965515701,-0.16516569211152607
235,235,235,08-23,0.8005137172383896,0.17401673395623954,-0.2276703686631757
236,236,236,08-24,0.9908501069386884,1.1169199967844752,-0.1657468880410207
237,237,237,08-25,0.5439515870374915,-1.096960771004861,-0.14003289962762716
238,238,238,08-26,0.4998008356010207,-1.3156782093849655,-0.34454838583259395
239,239,239,08-27,0.7812999865638713,0.07883425533177618,-0.15227006818698552
240,240,240,08-28,0.55859434764075,-1.0244223206782308,-0.3757717610111469
241,241,241,08-29,1.0333958944950772,1.3276866398298903,-0.08190920252062228
242,242,242,08-30,0.7201510417358217,-0.2240901601604931,0.2818343681728365
243,243,243,08-31,0.8998697855814815,0.6662145799382863,0.4279859439459685
244,244,244,09-01,0.9403569822506076,0.8667832147757872,0.5255479888674723
245,245,245,09-02,0.9583147305677959,0.955743709970568,0.08899670852289421
246,246,246,09-03,0.6767587965351441,-0.4390500511492075,0.2574484511969561
247,247,247,09-04,0.5046570647835519,-1.2916210422375782,0.2028890653823885
248,248,248,09-05,0.924175130759334,0.7866202958838783,0.1463556763202901
249,249,249,09-06,0.8337889673495338,0.3388582650508803,-0.31112870985653124
250,250,250,09-07,0.8718853059134625,0.5275828804031968,-0.19320891217496705
251,251,251,09-08,0.4042223023712739,-1.7891626070903601,0.03282326080176993
252,252,252,09-09,0.8195799921957251,0.26846873494017803,-0.03750196990343701
253,253,253,09-10,0.7784209775191643,0.06457199562284346,0.12771363029786864
254,254,254,09-11,0.8389991574970076,0.3646689116526367,0.2432800488276692
255,255,255,09-12,1.03389353016647,1.330151866258714,0.4214378257810045
256,256,256,09-13,1.0118561538724198,1.2209813915820005,0.45547195861177897
257,257,257,09-14,0.6200020715107905,-0.7202159453703484,0.6151973175772477
258,258,258,09-15,0.8608011920258718,0.4726735319248243,0.6431014477006752
259,259,259,09-16,0.971875912087206,1.0229241494156558,0.4375880013136886
260,260,260,09-17,0.8727958676886113,0.5320936923932024,0.112481202294289
261,261,261,09-18,0.7849813312448041,0.0970711879367939,0.12477929145462195
262,262,262,09-19,0.6180957958473644,-0.7296594025343973,-0.18593557117842274
263,263,263,09-20,0.6348971767666722,-0.6464274104083506,-0.4685538066110096
264,264,264,09-21,0.4844719490721034,-1.3916156438734442,-0.5077203628134688
265,265,265,09-22,0.6295765264576108,-0.6727852631798654,-0.5845747869105707
266,266,266,09-23,0.8253584187044438,0.2970943551784477,-0.5466709811524334
267,267,267,09-24,0.6918973796339412,-0.3640553566458176,-0.3667385673991239
268,268,268,09-25,0.6640038364384986,-0.5022365679855735,-0.20516064969844672
269,269,269,09-26,0.8528263368873371,0.4331670721115064,-0.20576333418883075
270,270,270,09-27,0.6801706515128514,-0.42214813766938136,-0.3972311717575623
271,271,271,09-28,0.6288465716814401,-0.6764013701221696,-0.414087289741808
272,272,272,09-29,0.5934578724877893,-0.8517126702339419,-0.5364632348070374
273,273,273,09-30,0.6714817160046084,-0.4651920645512917,-0.6888498693345769
274,274,274,10-01,0.5157854783854459,-1.2364922383769497,-0.5901609655399235
275,275,275,10-02,0.6682598622679715,-0.4811527350537304,-0.6628572219652035
276,276,276,10-03,0.7996999206899139,0.1699852850985392,-0.6667813720002179
277,277,277,10-04,0.5407988776823017,-1.1125789086738491,-0.5369580093315792
278,278,278,10-05,0.5887050505616039,-0.8752575704440281,-0.7091992621665293
279,279,279,10-06,0.8287201801604116,0.3137481114605405,-0.5839952086826484
280,280,280,10-07,0.3071716395252902,-2.26993975538665,-0.5632456028951883
281,281,281,10-08,0.8199035469731298,0.2700715858495547,-0.3952111863599755
282,282,282,10-09,0.8248312689988169,0.2944829198232997,-0.2164783339506308
283,283,283,10-10,0.7443175128354487,-0.10437240946257292,-0.4972538396558441
284,284,284,10-11,0.8051813351789043,0.1971395440120407,-0.09940980019848872
285,285,285,10-12,0.4886526577812391,-1.3709049227707402,-0.06857537361456356
286,286,286,10-13,0.7890293302514527,0.11712448135748225,0.029316032990706987
287,287,287,10-14,0.8572493511451895,0.4550781453531058,0.17732974322493278
288,288,288,10-15,0.9433946316498928,0.881831359454923,0.04367832179965984
289,289,289,10-16,0.9235876225662752,0.7837098519427818,0.03393237852868144
290,290,290,10-17,0.6433064321940771,-0.6047689845395969,0.013926131057483677
291,291,291,10-18,0.4768486409989161,-1.4293805823966104,-0.0619677751970768
292,292,292,10-19,0.7647983169636421,-0.002913003469704323,-0.2283022052900197
293,293,293,10-20,0.7653287521640144,-0.0002852921742571,-0.09853904175022342
294,294,294,10-21,0.7419349730305034,-0.11617522110273475,0.3349334682495565
295,295,295,10-22,1.0807531752031645,1.56228883318156,0.6873798287484728
296,296,296,10-23,1.1683163404653212,1.9960660754590829,0.59642926645215
297,297,297,10-24,0.9037219192978416,0.6852975805968874,0.6740908961215858
298,298,298,10-25,0.6546415128598829,-0.5486163772476411,0.7448257983994564
299,299,299,10-26,0.8593903688256257,0.4656844858423571,0.6423727240786965
300,300,300,10-27,0.8276071291644624,0.30823419256448914,0.27659740608797745
301,301,301,10-28,0.9566648468538618,0.9475703872570004,0.17686363170394995
302,302,302,10-29,0.7252993977155029,-0.19858583248523165,0.3646304792454023
303,303,303,10-30,0.7829271317784904,0.08689493429272231,0.1932957955411038
304,304,304,10-31,0.8820595223760308,0.5779847080010729,0.1836091978681473
305,305,305,11-01,0.6518745414082837,-0.5623236163834341,-0.032618856973136164
306,306,306,11-02,0.815874990128144,0.25011460652675005,-0.09842281300012128
307,307,307,11-03,0.6947754106865041,-0.34979794179070023,-0.14515940210021624
308,308,308,11-04,0.6455994672224943,-0.5934095686471424,-0.3390601292285481
309,309,309,11-05,0.7263210684404391,-0.1935246003078473,-0.4020957581287417
310,310,310,11-06,0.647212327652138,-0.5854196547689178,-0.4282522361624062
311,311,311,11-07,0.5755275321210566,-0.940537389784596,-0.23541302791219604
312,312,312,11-08,0.784194987783451,0.09317573832476307,0.04025307214163341
313,313,313,11-09,0.9283369231214992,0.8072373077105611,0.012284897837980016
314,314,314,11-10,0.979478618873486,1.060587031675834,0.3380585449027977
315,315,315,11-11,0.692446789710093,-0.3613336461297677,0.3618764103824347
316,316,316,11-12,1.0417803535755703,1.3692222276199881,0.2553222799374553
317,317,317,11-13,0.6043750716586559,-0.7976301969067738,0.3830845998161041
318,318,318,11-14,0.6551395737483852,-0.5461490443451134,0.4472417829242939
319,319,319,11-15,1.0830791092869951,1.573811226982454,0.33873420294517204
320,320,320,11-16,1.057184023579748,1.4455301303249726,0.2904653124572153
321,321,321,11-17,0.5610254116586858,-1.012379126004499,0.22363231273869869
322,322,322,11-18,0.9833184092011746,1.0796088846922476,0.3621107917081025
323,323,323,11-19,0.5234287919240349,-1.1986281952178734,0.1722926095952206
324,324,324,11-20,0.8228608752475391,0.2847218294713095,0.033274361238819467
325,325,325,11-21,0.8531765801061966,0.4349021343051629,0.1647271571803154
326,326,326,11-22,0.8888089683365442,0.6114206401865658,-0.118746379686756
327,327,327,11-23,0.7202374003019296,-0.2236623503555233,0.010914709809234998
328,328,328,11-24,0.6399831061435901,-0.6212323365101811,-0.001239769854455619
329,329,329,11-25,0.680470715303846,-0.4206616582419273,0.08868083005571181
330,330,330,11-26,0.8081397058397671,0.21179495148916572,-0.13058176503138708
331,331,331,11-27,0.9620859222708386,0.9744257337661674,-0.011573794258478091
332,332,332,11-28,0.6232441810007772,-0.7041549303360275,0.06639951928811029
333,333,333,11-29,0.8643765610968404,0.4903854742819306,0.003307711881870401
334,334,334,11-30,0.734422225691725,-0.15339245523065076,0.08760455872944835
335,335,335,12-01,0.6040556641647695,-0.7992125026793666,-0.07921550770045496
336,336,336,12-02,0.9102377139257342,0.7175760325746334,0.26953558676414885
337,337,337,12-03,0.7600380743595354,-0.026494664813252515,0.3064157967991767
338,338,338,12-04,1.045641855341073,1.3883516364515955,0.28672982102207506
339,339,339,12-05,0.9090448508749488,0.7116667344920976,0.2431160265192388
340,340,340,12-06,0.7105791166166621,-0.2715083098932605,0.03218828728352352
341,341,341,12-07,0.5512318432232602,-1.0608952696963845,-0.10008288069279486
342,342,342,12-08,0.6547678733398572,-0.5479904028396579,-0.3372432835044654
343,343,343,12-09,0.5998348961551956,-0.8201216726711628,-0.5769728515299591
344,344,344,12-10,0.7583997385900253,-0.03461078041842766,-0.7131495121491342
345,345,345,12-11,0.6186910323155359,-0.7267106736608645,-0.7137363129619487
346,346,346,12-12,0.545645713803197,-1.0885682736083109,-0.6770067668395128
347,347,347,12-13,0.5505211263177998,-1.0644160745732711,-0.7803865488707155
348,348,348,12-14,0.6992536831564804,-0.32761312610504245,-0.5907884779150107
349,349,349,12-15,0.4746241650725476,-1.4404003648583783,-0.4452228044092426
350,350,350,12-16,0.9880356752285676,1.1029776453158011,-0.35738331640518023
351,351,351,12-17,0.7949961477073838,0.14668336737374388,-0.013033895677887522
352,352,352,12-18,0.6520344708194823,-0.5615313455839365,-0.006760987692450186
353,353,353,12-19,0.9675876152385936,1.001680449790485,0.4411619236401674
354,354,354,12-20,0.7068512557131117,-0.28997567819241843,0.4575734487231649
355,355,355,12-21,1.0171359995403102,1.2471371031373275,0.3077414987469105
356,356,356,12-22,1.007912860239493,1.2014467958137849,0.5346455581292936
357,357,357,12-23,0.6135238363186527,-0.7523083324837823,0.1518717540748811
358,358,358,12-24,0.9268543882411854,0.7998930107103625,0.20752310153794484
359,359,359,12-25,0.5039825765814843,-1.2949623745359902,-0.3059739072637699
360,360,360,12-26,0.774254627674967,0.04393240658596388,-0.6490272521312767
361,361,361,12-27,0.3952026329037886,-1.8338449496729603,-0.7042595510918975
362,362,362,12-28,0.5924161425327006,-0.8568732733912554,-0.9774602868752292
363,363,363,12-29,0.5466280043062832,-1.0837021262475068,
364,364,364,12-30,0.595961217568572,-0.8393114039896271,
365,365,365,12-31,,,
