,unnamed: 0,unnamed: 0,mth_day,brutal,brutal_norm,brutal_ravg
311,311,311,11-07,1.9864727966438969,0.4942618775280866,0.4871533545468396
312,312,312,11-08,2.0184203012976303,0.5788228740707096,0.5698179534150095
313,313,313,11-09,1.901734407858068,0.2699701001636052,0.7990147434887023
314,314,314,11-10,2.2200470031911013,1.1125032045537933,0.2599213089856985
315,315,315,11-11,1.9397029006969693,0.3704678894738497,0.11453525027743125
316,316,316,11-12,1.3212501808214097,-1.2664980918758584,0.059371960960583677
317,317,317,11-13,1.6569079634175654,-0.3780544747215173,0.06240727335733892
318,318,318,11-14,1.8933747473741789,0.2478431381696242,-0.063778909613098
319,319,319,11-15,1.9086149315665604,0.2881819745441367,-0.26074664044086543
320,320,320,11-16,1.934004938940861,0.3553861067311718,0.16485047778307396
321,321,321,11-17,1.4932114149385016,-0.8113384954927552,0.3154938052889576
322,322,322,11-18,2.28600460456248,1.2870846174677781,0.1787520564856311
323,323,323,11-19,1.998390107904044,0.5258054903137844,0.2879881515736395
324,324,324,11-20,1.5834050567460456,-0.5726073546503347,0.3980327582352327
325,325,325,11-21,2.156234103444751,0.9435985450721868,0.672443081743635
326,326,326,11-22,2.1834568655155997,1.015653746700731,0.5544317929515837
327,327,327,11-23,2.1152517488339253,0.8351234455576585,0.5176235876335081
328,328,328,11-24,2.018493599345546,0.5790168847154706,0.6092546667857804
329,329,329,11-25,1.9149523274538995,0.3049562584053301,0.6986685497672506
330,330,330,11-26,1.7911167286042369,-0.022820879736700668,0.5036937359135969
331,331,331,11-27,2.3589197783624334,1.480081842961008,0.3423468658463693
332,332,332,11-28,1.741482974883123,-0.15419513642119115,0.10894951076631987
333,333,333,11-29,1.7495065405399426,-0.13295777484570684,-0.15359811561567344
334,334,334,11-30,1.4894225103715288,-0.8213672457648259,-0.38814634599036185
335,335,335,12-01,1.3198026585563098,-1.27032949988663,-0.4985817613856027
336,336,336,12-02,1.2594368061016694,-1.4301102619848312,-0.6577687850458935
337,337,337,12-03,2.1085819565631305,0.8174693505895627,-0.4883171651202526
338,338,338,12-04,1.3806337616193445,-1.1093172783829366,-0.5322058770561163
339,339,339,12-05,2.133623802930177,0.8837519447081384,-0.2884601962728624
340,340,340,12-06,1.3899344565775589,-1.0846995173800078,-0.011265654353499244
341,341,341,12-07,1.87233159668622,0.19214458481289348,-0.2301487882022107
342,342,342,12-08,1.8877884774418696,0.2330569895313479,-0.15746330604927747
343,343,343,12-09,1.6124120751878033,-0.4958294525027061,-0.4520465002307622
344,344,344,12-10,1.54539907004396,-0.6732043854653369,-0.2016421775187032
345,345,345,12-11,1.4658550902745089,-0.8837472203807697,-0.2998535309585168
346,346,346,12-12,1.95755737439354,0.4177264188923461,-0.23613477935433425
347,347,347,12-13,1.6497035909138622,-0.3971235358259883,-0.05833946368058581
348,348,348,12-14,2.0322277719134267,0.6153694991564436,0.02795912974377403
349,349,349,12-15,2.01544304032332,0.5709424415397844,0.27487854032423625
350,350,350,12-16,1.7410229269822377,-0.15541282491917788,0.11621209165019784
351,351,351,12-17,2.0255783202135205,0.5977692431020037,-0.01747156725953659
352,352,352,12-18,1.597888213811912,-0.5342722731518845,-0.3337823114079983
353,353,353,12-19,1.3466660566061308,-1.1992254892843948,-0.5674933333298425
354,354,354,12-20,1.3152064937442238,-1.2824949657343272,-0.6381887584628091
355,355,355,12-21,1.4856609233365536,-0.8313236899912811,-0.7279845163888812
356,356,356,12-22,1.5807687306664682,-0.5795853757169767,-0.7662858724575056
357,357,357,12-23,1.8220270014125848,0.05899469554557079,-0.6735765562679773
358,358,358,12-24,1.5110657210828982,-0.7640804095636309,-0.5189542643140502
359,359,359,12-25,1.556821903734764,-0.6429695921472254,-0.5134441479750821
360,360,360,12-26,1.6657082565241197,-0.3547612140107649,-0.7550840931534467
361,361,361,12-27,1.4981513958649657,-0.7982629919574724,-1.067208946749301
362,362,362,12-28,1.0330131278178771,-2.029425046787164,-1.0574156194262745
363,363,363,12-29,1.1144944069186309,-1.8137544260295528,
364,364,364,12-30,1.5332654857275974,-0.7053204456254741,
365,365,365,12-31,,,
