,unnamed: 0,unnamed: 0,mth_day,talking animals,talking animals_norm,talking animals_ravg
66,66,66,03-07,1.4717482005977833,2.13772382061722,0.13469993115399026
67,67,67,03-08,0.6078921062869058,-1.3257139805545204,0.011621801428876496
68,68,68,03-09,0.5381929232274123,-1.6051572661999256,0.037151537259422295
69,69,69,03-10,0.9359540003056362,-0.010423190397087376,0.3552034443972372
70,70,70,03-11,1.1899932110891571,1.00809020714902,-0.01153997521569683
71,71,71,03-12,1.4191145762509232,1.9267010757687157,0.4051351918519097
72,72,72,03-13,0.922905883336256,-0.06273669706038455,0.5896128049015522
73,73,73,03-14,1.2314587526362273,1.1743370218511189,0.4858922803474229
74,74,74,03-15,0.8142690985979231,-0.4982915879020705,0.5575329947902801
75,75,75,03-16,0.7807331837905094,-0.6327463377218625,0.05502082133475983
76,76,76,03-17,1.2972056479655636,1.4379344938061625,0.03791520229650947
77,77,77,03-18,0.6670903244660177,-1.0883719649644052,-0.08852104903747855
78,78,78,03-19,0.8973068211879706,-0.1653704112898867,0.07033904370086436
79,79,79,03-20,1.0422431826847725,0.4157195138471908,0.17143704469655022
80,80,80,03-21,1.0520079011398034,0.4548689685279871,0.12193290879616735
81,81,81,03-22,0.9320293166442141,-0.02615833174774732,0.2915554014790334
82,82,82,03-23,1.2231212521493515,1.1409096784038657,0.547653202170705
83,83,83,03-24,0.9209353751611208,-0.07063700886720875,0.4601439136462193
84,84,84,03-25,1.2805647144735377,1.3712163928601429,0.23558596688373576
85,85,85,03-26,0.9112829578322678,-0.10933621729972344,0.10014174850227298
86,86,86,03-27,0.7159503271806342,-0.8924787120469143,-0.15355299744536496
87,87,87,03-28,0.7293330589864346,-0.8388236420365239,0.008541048810702603
88,88,88,03-29,0.8434596009875389,-0.38125879728196216,-0.1147202653905414
89,89,89,03-30,1.1635138842871229,0.9019272686691966,-0.1589595931860881
90,90,90,03-31,1.0961005313497838,0.6316485076526789,-0.1188947635846632
91,91,91,04-01,0.8450775022387468,-0.3747721840730035,0.12885909867689713
92,92,92,04-02,0.7759085234104182,-0.6520897344383648,0.2903342256211784
93,93,93,04-03,1.1001040029276807,0.6476995315328381,0.28500600809968
94,94,94,04-04,1.0851118791544765,0.5875919643837255,0.2496593894824149
95,95,95,04-05,1.155540050006854,0.8699579635402063,0.16076813313999566
96,96,96,04-06,1.0432032766703845,0.4195687959490887,0.16834323871912954
97,97,97,04-07,0.7120491218883845,-0.9081197221275196,0.19603289491035594
98,98,98,04-08,0.7872448917737292,-0.6066391009635612,0.3251335555437373
99,99,99,04-09,1.1415423880640987,0.8138374686801965,0.14252805436463914
100,100,100,04-10,1.2783148160109887,1.3621959281840137,0.052224488364735484
101,101,101,04-11,0.8822655451292638,-0.22567504353438306,0.33529900632108306
102,102,102,04-12,0.9080613333666021,-0.1222526000503332,0.2998450788272977
103,103,103,04-13,1.1356784662316972,0.7903273856105657,0.12573248929243713
104,104,104,04-14,0.7341870462035258,-0.8193626659262738,0.031960455582132376
105,105,105,04-15,0.8809777753286508,-0.2308380685289665,0.028279524684815205
106,106,106,04-16,1.1379822087341964,0.7995637259221852,0.3331599756299468
107,107,107,04-17,0.8767569237462399,-0.2477606289182861,0.2444906805730568
108,108,108,04-18,1.3643238979712218,1.7070301056204562,0.5318826983098104
109,109,109,04-19,1.0029822574753635,0.2583116152692259,0.3874473847533755
110,110,110,04-20,1.1642776559916421,0.9049894404942476,0.20662467291603195
111,111,111,04-21,0.6648260792181275,-1.0974499498675758,0.2826137382991385
112,112,112,04-22,0.8673757005572709,-0.2853725451018763,0.1479077462781608
113,113,113,04-23,0.9904767957358152,0.20817376338035384,0.0741842696661263
114,114,114,04-24,1.1627324177809693,0.8987941534945897,0.021522045683507608
115,115,115,04-25,0.8926529057366744,-0.1840292444029811,0.2752634863883627
116,116,116,04-26,1.085467088447524,0.5890160965985355,0.3787089805255554
117,117,117,04-27,1.0445576104579035,0.4249986943615545,0.8954168750663262
118,118,118,04-28,1.022184925961893,0.33530041972127994,0.8754495238518466
119,119,119,04-29,1.7637453617714036,3.3084211306249784,0.9640816392331648
120,120,120,04-30,1.1328506892370844,0.7789900462077123,0.9240578899824836
121,121,121,05-01,1.0252934740146666,0.3477634478849278,1.0335684163111714
122,122,122,05-02,1.0255703701712366,0.34887360109444904,0.9442040099881428
123,123,123,05-03,1.2084433349739727,1.082061852333681,0.5606106055271501
124,124,124,05-04,0.8884484627451933,-0.20088601821689253,0.5020718933295598
125,125,125,05-05,1.1896865464481237,1.0068607038590234,0.4939802614683879
126,126,126,05-06,1.045245784189463,0.4277577730221704,0.7498377449963755
127,127,127,05-07,1.0131841088737736,0.29921365671789674,0.9035617315626936
128,128,128,05-08,1.4084686217510758,1.8840185022623737,1.0229525690195826
129,129,129,05-09,1.4384958035221025,2.00440577173159,0.6849061685431711
130,130,130,05-10,1.0671203635492792,0.5154590065244414,0.7981233072181739
131,131,131,05-11,0.6837901626078702,-1.021417698999446,0.6707682920955391
132,132,132,05-12,1.214678563132545,1.1070606050721874,0.3773671154044053
133,133,133,05-13,0.8225935818820288,-0.4649164340179116,0.1837087277931785
134,134,134,05-14,0.9693851287946788,0.12361144211557153,-0.07229622160006634
135,135,135,05-15,1.1486803289163017,0.8424554460642295,0.02378712884300845
136,136,136,05-16,0.6840014249635482,-1.0205706898350275,-0.1021191229493576
137,137,137,05-17,0.8275817233755737,-0.4449175963409971,0.02933452111114012
138,138,138,05-18,1.0262561530880308,0.3516230943179912,0.20155661325058674
139,139,139,05-19,1.0193178276634005,0.3238054303450746,-0.09308585023478047
140,140,140,05-20,1.2271205565583256,1.1569439949522515,0.0488083058861559
141,141,141,05-21,0.7077392137529342,-0.9253993348479742,0.17786854857975
142,142,142,05-22,0.8963502042094762,-0.1692057531094094,0.3227332264617388
143,143,143,05-23,1.0207241735960744,0.3294438598205676,0.592422343733598
144,144,144,05-24,1.243050405543901,1.2208111616099238,0.4268880073255288
145,145,145,05-25,1.4229155260758817,1.94194013397623,0.714482837774165
146,146,146,05-26,0.9793935520044592,0.16373797650383626,0.8215387668992182
147,147,147,05-27,1.1381333387312542,0.8001696478438433,0.815305122443225
148,148,148,05-28,1.0565625517945885,0.4731298216409101,0.3911698055675233
149,149,149,05-29,1.011395341270132,0.2920419930846083,-0.06785592954761703
150,150,150,05-30,0.6083194255246954,-1.3240007396442863,-0.0891289113462287
151,151,151,05-31,0.7359700086643822,-0.8122142767146119,0.25298440882593903
152,152,152,06-01,0.9475579088789876,0.03610008571216617,0.44190976308657054
153,153,153,06-02,1.650115987547417,2.85284956887685,0.28058783098333345
154,154,154,06-03,1.3392949027425511,1.6066819472046994,0.9804136896628084
155,155,155,06-04,0.7699723236899009,-0.6758895995348143,1.2827988802726222
156,156,156,06-05,1.6556294123338913,2.8749544124325643,1.4090299732223863
157,157,157,06-06,1.188498342765147,1.00209686694427,1.1827288340581823
158,158,158,06-07,1.136466453272569,0.7934866434107505,0.8372871173265871
159,159,159,06-08,1.3114496748733102,1.4950427338916268,1.3576509059130932
160,160,160,06-09,0.8223312105517878,-0.465968353184871,1.0991111268844735
161,161,161,06-10,1.5487120427235217,2.4462931319842207,1.0205646372173327
162,162,162,06-11,1.2687170266226178,1.3237157382608449,0.9537534501985828
163,163,163,06-12,1.0709512100935623,0.5308179289414257,0.6682744398322136
164,164,164,06-13,1.0364815462739247,0.3926195212982511,0.8778831309056678
165,165,165,06-14,0.8842219368967951,-0.2178313283065894,0.3164735371464322
166,166,166,06-15,1.1360167835562804,0.7916837932558547,0.08050528214492747
167,167,167,06-16,0.7085460686567712,-0.9221644305711928,0.05740004139264944
168,168,168,06-17,0.91558359068566,-0.09209379174818316,0.11826167351938305
169,169,169,06-18,1.0363735375377752,0.39218648442775744,0.3256007071828488
170,170,170,06-19,1.127562769337203,0.7577893140586528,0.24180098942172004
171,171,171,06-20,1.1945109008125612,1.0262028736742053,0.5305965137880754
172,172,172,06-21,1.0106080404889302,0.28888548668908226,0.7344322322561488
173,173,173,06-22,1.1407370674080908,0.8106087156269388,0.5280725112744199
174,174,174,06-23,1.220629740341893,1.1309205190602578,0.37206826496367296
175,175,175,06-24,0.7275501438621931,-0.8459718414626158,0.5844837146579537
176,176,176,06-25,0.8940978249949302,-0.178236163805829,0.8188862370161613
177,177,177,06-26,1.5123968706696382,2.3006955718398894,1.0671652399596423
178,178,178,06-27,1.3613983114604031,1.695300620838328,0.8833766010107379
179,179,179,06-28,1.512293899829785,2.3002827332878275,1.1025942592826183
180,180,180,06-29,0.9455846349831668,0.02818868536682984,1.6081519702175815
181,181,181,06-30,1.055615818980693,0.4693341081686668,1.262336731416328
182,182,182,07-01,1.6506798132193568,2.8551101018039517,1.0883085592751285
183,183,183,07-02,0.9948741917123874,0.22580413903236576,0.6486452727183817
184,184,184,07-03,1.1009600318381785,0.651131587991129,0.6619564459287697
185,185,185,07-04,0.8543248563407398,-0.33769698605265186,0.7459548881705228
186,186,186,07-05,0.9655051973151902,0.1080557246291579,0.4111843878464185
187,187,187,07-06,1.181321959079891,0.9733247616191859,0.32477985839710444
188,188,188,07-07,1.1496859103359731,0.8464870998593264,0.4383922001442932
189,189,189,07-08,0.8655672713185498,-0.2926230376635189,0.5631327297995335
190,190,190,07-09,1.2709842438058976,1.3328056384742617,0.5802242051718318
191,191,191,07-10,1.0410027289108028,0.4107461918787905,0.5499457806690674
192,192,192,07-11,0.9910830930512632,0.21060457686294715,0.22241570808932706
193,193,193,07-12,1.1360094060021442,0.7916542146025999,0.10140580126644756
194,194,194,07-13,0.6595275205897451,-1.118693335619116,-0.3098043803935921
195,195,195,07-14,0.6844723855742701,-1.018682478600796,-0.4608664261090576
196,196,196,07-15,0.6555961089021396,-1.134455451485976,-0.7664858028454681
197,197,197,07-16,0.8149339331618664,-0.4956260824140024,-0.7980948345862492
198,198,198,07-17,0.5337147042603557,-1.6231116835555164,-0.5320615991999841
199,199,199,07-18,1.0887055600454445,0.6020000241579129,-0.3633262767217145
200,200,200,07-19,1.0576540842022029,0.4775060766984744,-0.2099621959863576
201,201,201,07-20,0.9369897599571164,-0.006270543731178325,-0.2217155417676361
202,202,202,07-21,0.8851099677855908,-0.21427096707383428,0.18222961526532733
203,203,203,07-22,0.7973447054097199,-0.5661461571016736,0.030192453089385306
204,204,204,07-23,1.138230516068324,0.8005592586422642,-0.22114547131030715
205,205,205,07-24,0.8611774738248954,-0.3102229488977393,-0.3382230149550177
206,206,206,07-25,0.6815194858259901,-1.0305214696996805,-0.07754475950897023
207,207,207,07-26,0.7617797714014435,-0.7087358055994418,0.07493841547578325
208,208,208,07-27,1.2752226463708,1.3497985656024505,-0.09688522554886247
209,209,209,07-28,1.025540262920619,0.34875289280684724,-0.12216824618368465
210,210,210,07-29,0.881091382120647,-0.2303825875056103,-0.05167967976396851
211,211,211,07-30,0.8233406896032941,-0.4619210727066722,-0.013836864637456684
212,212,212,07-31,0.7870076992888819,-0.6075900711813836,-0.2809254082988471
213,213,213,08-01,0.8184126575965249,-0.4816789148403709,-0.39554649705453854
214,214,214,08-02,0.8755167828768164,-0.2527326963658922,-0.5351521692548155
215,215,215,08-03,0.8540064313767353,-0.3389736397273012,-0.5014299090725465
216,216,216,08-04,0.6721673863905515,-1.0680166207072723,-0.5219842933333243
217,217,217,08-05,0.8738070440951251,-0.25958751161305776,-0.5679475168090148
218,218,218,08-06,0.7562474585203485,-0.7309163767460504,-0.4842666927514261
219,219,219,08-07,0.7496273413996271,-0.7574582556945132,-0.5140439910475654
220,220,220,08-08,1.0007475980188951,0.24935224797963976,-0.4968711501272962
221,221,221,08-09,0.8094438284106358,-0.5176374295041367,-0.3812691954634059
222,222,222,08-10,0.6978670480629862,-0.9649795751856572,-0.27292718830727264
223,223,223,08-11,1.04680877032829,0.4340242163702834,-0.33170148659214393
224,224,224,08-12,0.9183844597161568,-0.0808643338092509,-0.17558484213205686
225,225,225,08-13,0.6616698748413058,-1.110104045403741,-0.13892115906922814
226,226,226,08-14,1.2343807494984762,1.1860521147401621,0.14350685668887295
227,227,227,08-15,0.8643121087816449,-0.2976553311271647,0.2686178409338851
228,228,228,08-16,1.1205288828461415,0.7295885193629498,0.3170000668548436
229,229,229,08-17,1.2340410390909422,1.1846901218403565,0.5532015860606448
230,230,230,08-18,0.9907898842408976,0.2094290217165003,0.42424291267061776
231,231,231,08-19,1.0151523975227656,0.30710506983106617,0.30413154188966723
232,232,232,08-20,1.0413903007289933,0.4123000744,0.2528021421996156
233,233,233,08-21,0.6845619086595798,-1.0183235558128678,0.08880343906900427
234,234,234,08-22,1.043712926068338,0.4216121212226399,0.07096331072400472
235,235,235,08-23,0.9886121549160406,0.2006979030566882,0.1463224769673618
236,236,236,08-24,0.9640916073053588,0.10238825164650316,0.20710783903823185
237,237,237,08-25,1.1279296069176965,0.7592600672912087,0.3797462586310932
238,238,238,08-26,1.132357383409761,0.7770122468252204,0.2459315147666277
239,239,239,08-27,0.9429203827058644,0.017506961744299894,-0.0014098664745286346
240,240,240,08-28,0.84345522496536,-0.38127634196415305,-0.21828181114622425
241,241,241,08-29,0.6184585009572674,-1.2833503843902498,-0.4570779021710951
242,242,242,08-30,0.6395363616018328,-1.1988434163836703,-0.4387106796885588
243,243,243,08-31,0.7705642311751437,-0.6735164788580169,-0.4835032570443792
244,244,244,09-01,1.1598444722295485,0.8872155817204384,-0.2958615814210319
245,245,245,09-02,0.8758869728684606,-0.25124850239062285,-0.3917888508572321
246,246,246,09-03,1.1242665130660334,0.7445737117759308,0.028655838073759862
247,247,247,09-04,0.4749005200083486,-1.8589140010074496,-0.05407305868366676
248,248,248,09-05,1.2687442083212983,1.3238247172022803,-0.23418231477917395
249,249,249,09-06,0.6467580032440281,-1.1698898594025766,-0.14161203615568538
250,250,250,09-07,0.8903056715605757,-0.19343995485260485,-0.4961135894082169
251,251,251,09-08,1.014421118301479,0.3041731693503087,-0.4351037209844941
252,252,252,09-09,0.593744508975879,-1.3824356077392586,-0.9493163569374102
253,253,253,09-10,0.5662035830512717,-1.4928547904651128,-1.0144637773334682
254,254,254,09-11,0.4992098701744347,-1.761451098515216,-0.9652279925258936
255,255,255,09-12,0.5492629719452518,-1.5607743817789237,-0.9381337561887428
256,256,256,09-13,0.96398847207135,0.10197475399284056,-0.8613165111245328
257,257,257,09-14,1.054968440108665,0.4667385873732148,-0.5248378071637375
258,258,258,09-15,0.7087037762237671,-0.9215321373539987,-0.4293704496806919
259,259,259,09-16,1.069753862933336,0.5260174332996579,-0.2059997062983894
260,260,260,09-17,0.6420795793545732,-1.1886469536169424,-0.454321915530139
261,261,261,09-18,0.8835438611177463,-0.22054992148510896,-0.7004153500702369
262,262,262,09-19,0.5923669801681076,-1.3879585013976572,-0.846312989233295
263,263,263,09-20,0.6866823751033639,-1.0098220198673729,-0.7852196159715787
264,264,264,09-21,0.4903636668204383,-1.7969179723323472,-0.16903113146336202
265,265,265,09-22,1.1611818934230786,0.8925776728699554,-0.1000791295542509
266,266,266,09-23,1.5642237750549053,2.508483953432358,0.05511747434839417
267,267,267,09-24,0.9867325605838708,0.19316208996955767,-0.04561084340757523
268,268,268,09-25,0.8246232638853332,-0.4567788779817869,0.18514847408017213
269,269,269,09-26,0.5359394840941971,-1.6141919264031892,0.03999296242765469
270,270,270,09-27,0.8357017745180008,-0.41236206740586295,-0.2892933435402588
271,271,271,09-28,0.9439523996731092,0.021644602954850642,-0.5058531807004353
272,272,272,09-29,1.0714371303738397,0.5327661176248772,-0.7220555448623659
273,273,273,09-30,0.6626443929537227,-1.1061969329915011,-0.5008555113155613
274,274,274,10-01,0.5010700651141297,-1.7539930629533702,-0.3185431523103037
275,275,275,10-02,0.8669718421342872,-0.2869917251223621,-0.31403959352721705
276,276,276,10-03,1.1085375835080202,0.6815120866256822,-0.4038385672839224
277,277,277,10-04,0.9506921078893916,0.04866595565337088,-0.4477770898184677
278,278,278,10-05,0.9370503242074087,-0.006027724915355297,-0.2517767403924661
279,279,279,10-06,0.5968891012831611,-1.369828068198773,-0.4346486606077286
280,280,280,10-07,0.7943903544776583,-0.5779909663973605,-0.5104818801453833
281,281,281,10-08,0.5932986333308699,-1.384223246413937,-0.550363363502005
282,282,282,10-09,0.9950509394112416,0.2265127693997537,-0.6171273921426325
283,283,283,10-10,0.8910082947091118,-0.19062294448635925,-0.20490804978829272
284,284,284,10-11,0.8371359911090525,-0.4066118967591204,0.09778015228952064
285,285,285,10-12,1.2137874748560504,1.1034879859272655,0.03077653148768715
286,286,286,10-13,1.2473721541550633,1.2381382460695198,-0.12077471747242455
287,287,287,10-14,0.4930257435143239,-1.7862449712249382,-0.07087438662925452
288,288,288,10-15,0.7682500366140401,-0.6827947243609165,-0.2549409417395728
289,289,289,10-16,0.9656856079134968,0.10877904057266086,-0.5143360035198213
290,290,290,10-17,0.5616749760383108,-1.5110112274210301,-0.8152080204987301
291,291,291,10-18,0.8255951333440346,-0.4528823847542249,-0.6225576800972105
292,292,292,10-19,0.7971083289114209,-0.5670938558039331,-0.5394113295449626
293,293,293,10-20,0.7813326458134459,-0.6303429288158204,-0.8362223801280165
294,294,294,10-21,0.8926809964308462,-0.1839166210474288,-0.7729086165064118
295,295,295,10-22,0.5214991383573117,-1.6720872629256631,-0.8263560994820617
296,296,296,10-23,0.6564258860268388,-1.1311286456914025,-0.8967173941026907
297,297,297,10-24,0.7456094026140561,-0.7735672826081236,-0.8679994549976957
298,298,298,10-25,0.6918105814402753,-0.9892616235277076,-0.7040423214975426
299,299,299,10-26,0.8243098865830171,-0.4580352941858506,-0.3191309956775331
300,300,300,10-27,1.1380476704307634,0.7998261799534897,-0.29140404530392977
301,301,301,10-28,1.0975302617683953,0.6373806919943942,-0.12213433689076908
302,302,302,10-29,0.697920083004401,-0.9647669434497826,-0.21739199182430435
303,303,303,10-30,0.9989265012704208,0.24205096787084074,-0.2844901646820759
304,304,304,10-31,0.5492546982950535,-1.5608075531289194,-0.1849827985625463
305,305,305,11-01,0.7238954968329818,-0.8606243313324797,-0.4075748803235797
306,306,306,11-02,1.2869633713948707,1.3968703766706672,-0.3627436813375672
307,307,307,11-03,0.7644146626208206,-0.6981717985718061,-0.6045773021964835
308,308,308,11-04,0.7650112912476583,-0.6957797495337085,-0.44993005548791976
309,309,309,11-05,0.6370153727652746,-1.2089507572826574,-0.11127561588885948
310,310,310,11-06,0.7806888528089193,-0.6329240728775363,-0.01717119922104012
311,311,311,11-07,1.2307018291091538,1.171302306261882,0.4241819319176393
312,312,312,11-08,1.427793399546489,1.9614968766775835,0.2633651356018947
313,313,313,11-09,1.4249126082429666,1.9499469882602705,0.4477557144446977
314,314,314,11-10,0.5243442242348068,-1.6606805274281762,0.5412483264767386
315,315,315,11-11,0.9129612988846516,-0.10260728422583963,0.4634659033297195
316,316,316,11-12,0.9206032973234368,-0.07196840068529059,0.1841296267849247
317,317,317,11-13,1.1142981444642253,0.7046077673797668,-0.1856635968234069
318,318,318,11-14,1.0097584434568634,0.2854792174088143,0.013985780291229656
319,319,319,11-15,0.8715061695752689,-0.26881235338971937,0.036953419994518
320,320,320,11-16,0.8231253908909548,-0.4627842647403568,-0.00996208023790754
321,321,321,11-17,0.9473330474223208,0.03519855399389045,-0.2571530486321216
322,322,322,11-18,0.8503928709435329,-0.35346140207984383,-0.12189484128531135
323,323,323,11-19,0.7443695877561372,-0.7785380429855174,-0.0107869823838418
324,324,324,11-20,1.2121763301287294,1.0970284614896757,-0.17071604562364914
325,325,325,11-21,1.037782349280986,0.3978348000190979,-0.4158057768093592
326,326,326,11-22,0.5837868425438815,-1.4223586441792009,-0.5462977809634272
327,327,327,11-23,0.5805490540164144,-1.4353398331203695,-0.5342037489370632
328,328,328,11-24,0.6551077475741545,-1.1364134270042519,-0.5396172385828918
329,329,329,11-25,0.762468662497247,-0.7059738508273339,-0.4810820385640726
330,330,330,11-26,1.2040748836056436,1.0645475236147048,-0.17340077899076434
331,331,331,11-27,1.1253819982497462,0.7490460001320136,0.1727668265024402
332,332,332,11-28,1.0442408996620325,0.4237289132606479,0.6236884425157404
333,333,333,11-29,1.098599060095008,0.6416657998388579,0.511010739827848
334,334,334,11-30,1.329925212321719,1.5691162690755494,0.4107529055631498
335,335,335,12-01,0.5938431653794051,-1.3820400669546886,0.18089382111655208
336,336,336,12-02,1.0540360849830699,0.4630005180265162,-0.08226471843074876
337,337,337,12-03,0.7813911157836586,-0.6301085065475729,-0.04196030225830519
338,338,338,12-04,0.6504164029478557,-1.155222324023157,-0.4747213125627076
339,339,339,12-05,1.1589158046771015,0.8834922968735194,-0.0716412715603068
340,340,340,12-06,0.6822856283134027,-1.027449792750865,-0.2573374745405568
341,341,341,12-07,1.197064305595405,1.0364401790597162,-0.3228527094844463
342,342,342,12-08,0.7761362539297604,-0.6511766998549837,-0.06819278158576081
343,343,343,12-09,0.6833456391927282,-1.0231999162109098,-0.2992746477544695
344,344,344,12-10,1.0315224772956415,0.3727372433689559,-0.2459939045654965
345,345,345,12-11,0.8130949933889052,-0.5029989001387329,-0.5303904010743709
346,346,346,12-12,0.7620218280470351,-0.7077653336170272,-0.5413698604062178
347,347,347,12-13,0.7714565814548365,-0.66993879999353,-0.4975067445995925
348,348,348,12-14,0.7597051700173906,-0.7170534558460653,-0.3695009767572022
349,349,349,12-15,0.7489880824764465,-0.7600212213711581,-0.0012642221413565007
350,350,350,12-16,1.2230868748780348,1.1407718504232975,-0.010981344023613226
351,351,351,12-17,1.364172130417099,1.7064216275563415,-0.011961721774958634
352,352,352,12-18,0.7474798692666998,-0.7660680649105676,-0.1904835092801445
353,353,353,12-19,0.7699894173066483,-0.6758210665016025,-0.2682957531823157
354,354,354,12-20,0.4925420627981091,-1.7881841808771808,-0.4834956066941634
355,355,355,12-21,0.6325397701940886,-1.226894684784185,-0.7443326170695289
356,356,356,12-22,0.9010339627891432,-0.1504272706477882,-0.2918375844246985
357,357,357,12-23,0.9738218704095004,0.14139956530414832,-0.21805979905926
358,358,358,12-24,1.424651998294208,1.948902130958416,0.3362480632480989
359,359,359,12-25,0.8804000436926025,-0.2331543543089712,0.5525208307191911
360,360,360,12-26,1.3220800868099385,1.5376629929669725,0.3756995019260702
361,361,361,12-27,0.9561983295887598,0.07074192004236714,0.11979060378664767
362,362,362,12-28,0.6364156420609797,-1.2113552434065131,-0.06880965451295211
363,363,363,12-29,0.590846675351,-1.3940538235323867,
364,364,364,12-30,1.1424061630164468,0.8173005811608166,
365,365,365,12-31,,,
