,unnamed: 0,unnamed: 0,mth_day,cult classic,cult classic_norm,cult classic_ravg
113,113,113,04-23,5.959590922391072,0.7278049253273642,-0.01896120221209632
114,114,114,04-24,5.753558873100977,0.43669409439930296,-0.1182546886164968
115,115,115,04-25,5.1856033189798225,-0.3657927704360849,0.021779800380366383
116,116,116,04-26,5.294804486535492,-0.2114981219336769,0.16864297482466858
117,117,117,04-27,5.114521861379423,-0.4662265731232306,-0.07261366557039135
118,118,118,04-28,6.075003764669153,0.8908762947143418,-0.17371564350652255
119,119,119,04-29,4.935102760264513,-0.7197349170429954,-0.05975304691378242
120,120,120,04-30,5.324232743907032,-0.1699177732174841,-0.11074168206783072
121,121,121,05-01,5.66954163024571,0.3179828091203559,-0.052787641498895116
122,122,122,05-02,5.078282972214586,-0.5174299328579667,-0.09875892807770748
123,123,123,05-03,5.360621734166561,-0.1185023297096171,-0.0596470836505714
124,124,124,05-04,5.879788251344425,0.6150485752414676,-0.15049962869418335
125,125,125,05-05,5.101189884535672,-0.4850638504801789,-0.14258247397886106
126,126,126,05-06,4.938430484769893,-0.7150330434791559,-0.06673120507031614
127,127,127,05-07,5.703161559920143,0.3654857374122897,0.03288163760259857
128,128,128,05-08,5.4003828197123935,-0.0623223194066973,0.04861141642210762
129,129,129,05-09,5.783624300840232,0.4791747263278711,0.36973456824109857
130,130,130,05-10,5.946584224989202,0.709427248158522,0.8025622139027776
131,131,131,05-11,6.4648284856726494,1.4416750604337667,0.7553982945187676
132,132,132,05-12,6.776418440232525,1.8819328304909184,0.4676675262008312
133,133,133,05-13,5.502881571732929,0.08250222110823037,0.4570669853780269
134,134,134,05-14,4.178543845503826,-1.7887069293143152,0.4156198818454181
135,135,135,05-15,5.738609462834865,0.4155714813910452,0.3497587544585737
136,136,136,05-16,5.770580501924587,0.4607446269628686,0.18401485064929002
137,137,137,05-17,6.185151436196862,1.0465082961127006,0.09995062760488972
138,138,138,05-18,6.072592559547122,0.8874694076352164,0.7004253524333056
139,139,139,05-19,5.145905692327794,-0.4218831171581714,1.1021140571102406
140,140,140,05-20,6.728439451426027,1.8141414196561798,1.0133674612481571
141,141,141,05-21,7.4443669587843875,2.8257037094526547,0.8944910804130196
142,142,142,05-22,5.393721084746047,-0.07173494820963376,0.8964768095673489
143,143,143,05-23,5.6803469063707865,0.3332500111018769,1.2162410247707416
144,144,144,05-24,6.0810248912270675,0.8993837825611919,0.9901502338384868
145,145,145,05-25,6.5037736150972005,1.4967021740621853,0.5782732438155701
146,146,146,05-26,5.768352556007794,0.4575966740626512,0.9157279728850972
147,147,147,05-27,5.695345253765909,0.35444176931515514,1.5420724301911604
148,148,148,05-28,6.826711176207319,1.9529934262075288,1.3377649053944127
149,149,149,05-29,8.340097456129271,4.091316754938255,1.2023778587227871
150,150,150,05-30,5.213439898561584,-0.3264613662192948,1.3076115975966722
151,151,151,05-31,5.928857101324852,0.6843798940324305,1.4199455994993169
152,152,152,06-01,6.215224068253312,1.0889991073059642,1.01343068925048
153,153,153,06-02,6.17236779277296,1.0284457807310259,0.4370046273880046
154,154,154,06-03,5.100459361559227,-0.4860960352854944,0.465395039525178
155,155,155,06-04,5.8923236839656505,0.6327603837634025,0.4988688586637084
156,156,156,06-05,5.333998823301647,-0.15611889339625476,0.3844633123184645
157,157,157,06-06,6.0710025419329705,0.8852228088636129,0.5804416114999573
158,158,158,06-07,5.7294047858476675,0.40256582923450107,0.7205270123789344
159,159,159,06-08,7.004583010627116,2.204315575819983,0.7769403454132952
160,160,160,06-09,5.6953272775355765,0.3544163699883677,1.0568572250187591
161,161,161,06-10,6.131880994326794,0.971240381969568,1.0637525960549044
162,162,162,06-11,6.522656383423567,1.5233823842365286,1.0567190764592629
163,163,163,06-12,6.100283501779022,0.9265950350804838,0.6843804145088354
164,164,164,06-13,5.6995371828170525,0.3603647116606506,0.6149269232182423
165,165,165,06-14,5.423459478252559,-0.02971639588258065,0.6768685171435429
166,166,166,06-15,5.4003953762662205,-0.062304577755191014,0.7013405040009459
167,167,167,06-16,6.394913877549437,1.3428899455213723,0.675751653767923
168,168,168,06-17,6.6265758477668975,1.6702143053809464,0.6223329305115916
169,169,169,06-18,5.991621314892753,0.7730619336823467,0.6675286755148985
170,170,170,06-19,5.47269638157564,0.03985237212266158,0.9492265090598678
171,171,171,06-20,5.615381680512184,0.2414580741372606,1.0030694909829914
172,172,172,06-21,6.5966156970455385,1.6278824235146243,0.6765020369095879
173,173,173,06-22,6.623556278867416,1.6659478370601144,0.4760235927761101
174,174,174,06-23,5.239818201278251,-0.2891904190594756,0.5164264140548264
175,175,175,06-24,5.140296383732415,-0.4298087311185198,0.4928868977489023
176,176,176,06-25,5.644265595375434,0.2822692997949597,0.3296898103447381
177,177,177,06-26,5.51542192082178,0.10022097630171573,0.2175481213814735
178,178,178,06-27,5.903604786069912,0.64869989908964,0.4332308969777807
179,179,179,06-28,6.147350390251818,0.9930977032805264,0.8663032274903911
180,180,180,06-29,6.155707811658236,1.0049062345183672,0.9507313712203858
181,181,181,06-30,6.979323385137246,2.1686252519571427,0.8069703819729771
182,182,182,07-01,6.002786851661114,0.7888381621749276,0.6717407244730386
183,183,183,07-02,4.904945743177926,-0.7623449591827366,0.28062590964776
184,184,184,07-03,5.329356620090921,-0.16267804590999113,0.15958347905452827
185,185,185,07-04,4.48649455986024,-1.3535911856711451,-0.06964363823050328
186,186,186,07-05,5.641705224808277,0.27865165095897704,-0.20349709096233945
187,187,187,07-06,6.005918185958652,0.7932625482469535,0.07882663070656704
188,188,188,07-07,5.4343826926751495,-0.014282554216089325,0.23941750737063505
189,189,189,07-08,6.103823876702789,0.9315973708307024,0.7570895168149988
190,190,190,07-09,6.011300345322506,0.8008672140744172,0.8986484991012209
191,191,191,07-10,6.684771235982268,1.7524408709950376,0.8901231619674134
192,192,192,07-11,6.2428306543816845,1.128005544676311,1.0939335522362397
193,193,193,07-12,5.96971563021792,0.7421105254441078,0.8330410628202828
194,194,194,07-13,6.299856620385048,1.2085797873968682,0.5109575531180628
195,195,195,07-14,4.995952745957118,-0.6337575656650389,0.2403171522825376
196,196,196,07-15,4.643583616921707,-1.1316338441389031,0.2478785334307701
197,197,197,07-16,5.535505929149037,0.1285984659818866,0.15781187149796738
198,198,198,07-17,6.274939803638701,1.1733738315657063,-0.31085193873896083
199,199,199,07-18,5.5872505971257125,0.20171055384729145,-0.18435268503661129
200,200,200,07-19,4.309691604331491,-1.6034030740247007,-0.05442595222851069
201,201,201,07-20,5.533127547544694,0.1252379565490583,0.006378475293976713
202,202,202,07-21,5.195313092585934,-0.35207344729029905,-0.2351877066285246
203,203,203,07-22,5.793709873710582,0.493425031116811,-0.3062594039951713
204,204,204,07-23,5.249137183887137,-0.27602325996930144,-0.014194443236001313
205,205,205,07-24,5.285447038495615,-0.22471963035258904,-0.13107890330308752
206,206,206,07-25,5.5499355801232335,0.14898669053031904,-0.09400765512627532
207,207,207,07-26,5.036781641876781,-0.5760688038534589,-0.3399774381542633
208,208,208,07-27,5.352734893910072,-0.12964595822942593,-0.4479735829359279
209,209,209,07-28,4.7492075108310745,-0.9823936670511167,-0.2905628978300702
210,210,210,07-29,4.790535208401836,-0.9240001286592888,-0.5857387346698225
211,211,211,07-30,5.953886187855852,0.7197444802825567,-0.6682016642638596
212,212,212,07-31,4.296481374291064,-1.6220683305081949,-0.5494056100634445
213,213,213,08-01,4.686605600939516,-1.0708463814176814,-0.5009468256396972
214,214,214,08-02,5.857198319399116,0.5831303669730646,-0.4071635185648309
215,215,215,08-03,4.954986099606401,-0.6916409605086326,-0.2193287125073488
216,216,216,08-04,5.188782849361889,-0.3613002862100911,0.09800340911119156
217,217,217,08-05,6.751520337639732,1.8467533166274488,0.3834952636714673
218,218,218,08-06,5.644021493926077,0.2819243992030476,-0.01144391393884934
219,219,219,08-07,5.8989371036149105,0.6421047459439729,0.11827328126357955
220,220,220,08-08,4.180102461812711,-1.7865046986888349,0.08456643010163534
221,221,221,08-09,5.505825780916454,0.0866622107059407,-0.1937746940720821
222,222,222,08-10,5.045647846149431,-0.5635413931817562,-0.3790795062184382
223,223,223,08-11,5.569554169653538,0.1767065715851446,-0.6261672657820948
224,224,224,08-12,4.857130877700307,-0.8299044736750891,-0.10915911769592904
225,225,225,08-13,4.8496872911959725,-0.8404218114379661,0.09727257754047708
226,226,226,08-14,6.375560073134475,1.3155441898281592,0.20607051494273806
227,227,227,08-15,6.38243099149679,1.3252523821243776,0.1539508768619224
228,228,228,08-16,5.507654606874784,0.08924623123180983,0.2311447783098436
229,229,229,08-17,5.348229889664061,-0.1360112568997498,0.3057227683072339
230,230,230,08-18,5.184932168857551,-0.36674106498756187,-0.025247813971423987
231,231,231,08-19,5.166380202870473,-0.3929538714536244,-0.14456373446437953
232,232,232,08-20,4.970104691672723,-0.6702793038437883,-0.25619402232455385
233,233,233,08-21,5.875759971382682,0.6093568591666443,-0.07500889175825072
234,234,234,08-22,5.0336203657436105,-0.5805354959292359,-0.16518633529498686
235,235,235,08-23,6.117626417422117,0.9510995264980692,-0.0750398209387269
236,236,236,08-24,4.801996705431798,-0.9078057262079788,0.3778429896043665
237,237,237,08-25,5.549184326577616,0.1479252146839353,0.34767754101876713
238,238,238,08-26,6.893256226371392,2.047017559414772,0.2533942680715651
239,239,239,08-27,5.747663414410912,0.4283641676530483,0.2286465276065145
240,240,240,08-28,4.6332496366196985,-1.146235133612448,0.4730018083595799
241,241,241,08-29,6.012535974712198,0.8026130837077653,0.5499727917587252
242,242,242,08-30,5.8396431390167765,0.5583259583104135,0.3460305003274977
243,243,243,08-31,5.8760390037816785,0.6097511150788072,0.4860259817899649
244,244,244,09-01,6.027222184837358,0.8233638108274077,0.6488139780623399
245,245,245,09-02,6.3421494906268805,1.2683370564278509,0.5509421404831553
246,246,246,09-03,5.324523355943054,-0.16950715597819815,0.40785007241219023
247,247,247,09-04,5.596926527273745,0.2153820582326575,0.4538069421974556
248,248,248,09-05,5.2320075125202,-0.30022645011537624,0.3437810032701247
249,249,249,09-06,6.071193296680307,0.8854923337903996,0.4046879872921969
250,250,250,09-07,5.560000757177045,0.1632081772634223,0.4868463523225818
251,251,251,09-08,6.600788937894598,1.6337789605602848,0.23374584702426002
252,252,252,09-09,5.67340607376368,0.32344303420411136,0.16303017011783086
253,253,253,09-10,4.522143793493743,-1.3032209735572733,0.27328410946725823
254,254,254,09-11,4.931715782730835,-0.7245205115539513,0.0399651333433762
255,255,255,09-12,6.5393829204201745,1.5470159698869639,-0.2619937706263284
256,256,256,09-13,4.569219617860057,-1.23670567947987,-0.4032514827063607
257,257,257,09-14,5.3185306669549695,-0.17797446325794258,-0.2178339209830327
258,258,258,09-15,5.073559977929387,-0.5241032382760824,-0.2748550511119958
259,259,259,09-16,5.309513196983994,-0.19071560321730524,-0.4566893735256598
260,260,260,09-17,4.6895774825682315,-1.06664729232773,-0.11477656547822032
261,261,261,09-18,5.767229621443385,0.4560100354049802,0.2966774972180948
262,262,262,09-19,6.021140790891633,0.8147711688047671,0.4664870623626423
263,263,263,09-20,7.0657564253879634,2.290749912919948,0.654150471023042
264,264,264,09-21,5.794650551940423,0.4947541525912031,0.7799957223000034
265,265,265,09-22,6.106419513519253,0.9352648487450926,1.278718227504885
266,266,266,09-23,5.22397508498021,-0.3115757846659616,1.3564605476698688
267,267,267,09-24,7.885037868842675,3.4483450666342703,1.1914907840047129
268,268,268,09-25,6.351270923578791,1.2812250897946709,1.0614327405634076
269,269,269,09-26,6.365217904636724,1.3009313309290125,0.9041239742567719
270,270,270,09-27,5.242363470114311,-0.2855941080566283,0.9734371753555036
271,271,271,09-28,5.438413158892166,-0.008587749094721698,0.34545511042890364
272,272,272,09-29,5.5183112486956105,0.10430342192642764,-0.08824963857231645
273,273,273,09-30,5.218333273721123,-0.3195473229253293,-0.4316678004143111
274,274,274,10-01,4.509558378455745,-1.3210034042126495,-0.5269413858306691
275,275,275,10-02,4.906904297640186,-0.7595776401229546,-0.7086052026849848
276,276,276,10-03,4.837787412590751,-0.8572356205547768,-0.8114071877786526
277,277,277,10-04,4.6669839060052265,-1.098570650220617,-0.8008270725674028
278,278,278,10-05,5.081766096615602,-0.5125084886355785,-0.7257158935921769
279,279,279,10-06,5.263261375057987,-0.25606663165783045,-0.7676864581406796
280,280,280,10-07,4.828515459087726,-0.8703363303612947,-0.8883975111312951
281,281,281,10-08,4.728677715079393,-1.0114010274139706,-0.8894338756752719
282,282,282,10-09,4.325192009520347,-1.5815019384984697,-0.6621753874741487
283,283,283,10-10,4.662583019027719,-1.1047888374844776,-0.5808662301677074
284,284,284,10-11,6.046811578984825,0.8510424405711602,-0.17930478626052024
285,285,285,10-12,5.6085379610061725,0.2317883121808169,-0.03984479722566758
286,286,286,10-13,6.533732546483535,1.5390323330818287,0.18552771652556013
287,287,287,10-14,5.3208898408163146,-0.17464109320485466,0.36009823627568444
288,288,288,10-15,5.282228765187472,-0.2292668559911033,0.02649808663533154
289,289,289,10-16,5.403890825716157,-0.05736571898373154,-0.009995382844673393
290,290,290,10-17,4.630189828675528,-1.1505584572709573,-0.3004225967075809
291,291,291,10-18,5.453569677372736,0.012827495300787277,-0.3824632184353047
292,292,292,10-19,5.300443207484516,-0.2035309500956164,-0.04576243370541992
293,293,293,10-20,4.972507115947377,-0.6668848235711975,-0.006717541835027722
294,294,294,10-21,6.712017257515135,1.7909378523882056,0.3295580809961217
295,295,295,10-22,5.569693638219997,0.17690363223862166,0.15124738845215327
296,296,296,10-23,6.058172885382732,0.8670952797159389,0.0480331683554013
297,297,297,10-24,4.696379353439065,-1.057036659963023,0.3094763102906286
298,298,298,10-25,4.862147513409133,-0.8228162706761282,0.0591534444813705
299,299,299,10-26,6.082716573988472,0.9017740280401664,0.36371964916456906
300,300,300,10-27,5.649029675862516,0.28900065753265697,0.17075993554867974
301,301,301,10-28,6.863023723438827,2.0043008603378127,0.5431372788764538
302,302,302,10-29,5.238775989019182,-0.2906630019793969,0.9736949592155244
303,303,303,10-30,6.277667144974,1.1772274000036214,0.8920463337287692
304,304,304,10-31,6.690496137918463,1.7605298113582954,0.7122764081375648
305,305,305,11-01,5.735998447896228,0.4118822751196354,0.40200008280784655
306,306,306,11-02,4.885642768157187,-0.7896188960145692,0.3903000174957864
307,307,307,11-03,5.545445804058439,0.1426429083595032,0.1728334659821427
308,308,308,11-04,5.189092057465276,-0.3608633938517579,-0.09373264186334124
309,309,309,11-05,5.3542027905032175,-0.12757190907824092,-0.14265598182655706
310,310,310,11-06,5.558532178440885,0.16113316428539173,-0.03549056954777528
311,311,311,11-07,5.528247139737688,0.1183422353403405,0.03915574586016258
312,312,312,11-08,5.340717066171296,-0.14662642234187842,0.07328255642514864
313,313,313,11-09,5.862428857277495,0.5905208008071304,-0.1301936013173963
314,314,314,11-10,5.3340104040762215,-0.15610253046184164,-0.061895561861942776
315,315,315,11-11,4.490148169909643,-1.3484288555335104,-0.11007513102352916
316,316,316,11-12,5.848557492579336,0.5709214010181127,-0.1266316187606387
317,317,317,11-13,5.323654229127738,-0.17073517962917786,-0.1983378430257277
318,318,318,11-14,5.2704105010741165,-0.24596534876453555,-0.16663816076203425
319,319,319,11-15,5.557930801638151,0.160283455216596,0.002076004440931737
320,320,320,11-16,5.468622032461448,0.034095563120319534,0.10761687002593176
321,321,321,11-17,5.206587165124311,-0.3361438643157145,0.0923294878656954
322,322,322,11-18,6.296733208014015,1.2041665945281128,0.11240294060038096
323,323,323,11-19,5.258736877931018,-0.262459472590596,0.3137986476395684
324,324,324,11-20,5.355651739060424,-0.12552463235642206,0.18550285458724536
325,325,325,11-21,6.413150858698107,1.3686576974517204,0.30939060236374466
326,326,326,11-22,4.923818287298147,-0.7356791951936186,0.14512364132667865
327,327,327,11-23,5.732672295140669,0.4071826223432812,0.1345176188766343
328,328,328,11-24,5.599179114848317,0.2185648283057164,0.275128460692157
329,329,329,11-25,5.2136987623810125,-0.32609560729086184,0.2728636826521343
330,330,330,11-26,5.952750922199024,0.7181404185367143,0.40978031146629545
331,331,331,11-27,6.403533555364826,1.355069029211584,0.4682824486466263
332,332,332,11-28,5.5052301198955504,0.08582057769134832,0.4740371623880532
333,333,333,11-29,5.981099641646901,0.7581954454252661,0.6804932648563674
334,334,334,11-30,5.623616312078887,0.25309311075427754,0.5330586659206088
335,335,335,12-01,6.090407617445991,0.912641007519024,0.5874197373598163
336,336,336,12-02,5.3266748852857,-0.16646717507783793,0.6059903987030647
337,337,337,12-03,6.634376006286748,1.6812354578468294,0.5313770456181263
338,338,338,12-04,5.584089805075054,0.1972445457508393,0.25067376829831994
339,339,339,12-05,5.664256561817403,0.3105153269156352,-0.04136349148104945
340,340,340,12-06,4.431619340665539,-1.4311265531645607,-0.1072919631128726
341,341,341,12-07,4.8502812729278935,-0.8395825511571924,-0.4984649033237955
342,342,342,12-08,5.0467118607517545,-0.5620380048687768,-0.6101912829742241
343,343,343,12-09,4.9732733484113165,-0.665802183418708,-0.8805207344669307
344,344,344,12-10,5.10964751340719,-0.4731137321517328,-0.6656002562553248
345,345,345,12-11,4.516311690849553,-1.311461382040604,-0.5743918590170719
346,346,346,12-12,5.344271880988645,-0.14160368389492553,-0.4674973605696952
347,347,347,12-13,5.237594646371687,-0.2923321677276749,-0.2228016378371894
348,348,348,12-14,5.500635732345367,0.07932898581548366,0.10241027520022282
349,349,349,12-15,6.012365457345402,0.8023721529763269,0.4091815591654029
350,350,350,12-16,6.490648900742199,1.4781577460727404,0.3429159507772863
351,351,351,12-17,5.819005570645152,0.5291663217504764,0.28205691111508185
352,352,352,12-18,5.062877216623875,-0.5391973342236249,0.20890893657429446
353,353,353,12-19,4.979158793206271,-0.6574864057009018,0.21628499411342536
354,354,354,12-20,5.190015332932285,-0.3595588614292406,0.12143491251851975
355,355,355,12-21,6.043687636165558,0.8466284982111124,-0.017622188841837843
356,356,356,12-22,6.087871237870008,0.9090572565033066,-0.12361901749023868
357,357,357,12-23,5.228504293788954,-0.3051762864116692,-0.2870675558797217
358,358,358,12-24,4.612765269464936,-1.1751783061140295,-0.3732476244588043
359,359,359,12-25,4.2850801041276565,-1.6381776360378,-0.7422975654466241
360,360,360,12-26,4.824054587039659,-0.8766392729037361,-1.0441656726838358
361,361,361,12-27,4.476529546106749,-1.3676711477158057,-1.2843552328220331
362,362,362,12-28,4.805998532183407,-0.9021513869199644,-1.3582281218771646
363,363,363,12-29,4.208547451875609,-1.7463136472408542,
364,364,364,12-30,4.299066545089348,-1.618415640444817,
365,365,365,12-31,,,
