,unnamed: 0,unnamed: 0,mth_day,police corruption,police corruption_norm,police corruption_ravg
166,166,166,06-15,2.9306839044376574,-0.5734128566374864,0.3802021332277253
167,167,167,06-16,3.5852573736508413,0.7911207363634355,0.4502802936675714
168,168,168,06-17,3.7892762108440894,1.2164214398731674,0.4703396650538519
169,169,169,06-18,3.3662255741979052,0.3345237883566212,0.6613210154188104
170,170,170,06-19,3.7197291366240384,1.0714425741970808,0.996246356186968
171,171,171,06-20,3.746778658693658,1.1278304103600445,1.1230727388559083
172,172,172,06-21,3.894675894192383,1.4361391879714582,1.0285869977522784
173,173,173,06-22,3.950292807225445,1.5520790323770774,1.1457071801823533
174,174,174,06-23,3.5173245652593264,0.6495069932513887,1.2416779407342795
175,175,175,06-24,3.703324336095884,1.0372448829370708,1.2507272519970336
176,176,176,06-25,3.995955008964844,1.64726713750864,1.4040858018210205
177,177,177,06-26,3.7728246531534513,1.182126277936567,1.2349401201901722
178,178,178,06-27,4.336076993469192,2.356290486915378,1.3234058102746418
179,179,179,06-28,3.4634527197606655,0.5372049425919887,1.410438122343222
180,180,180,06-29,3.7719491225232256,1.1803011337582057,1.3378134241291544
181,181,181,06-30,3.95382330249694,1.5594387553485525,1.260639879602053
182,182,182,07-01,3.7869244615116497,1.2115189482242332,0.6253465979772881
183,183,183,07-02,3.5507014821372485,0.7190850107739594,0.4543991243290854
184,184,184,07-03,2.507557141174123,-1.455469202833212,0.3952466228946427
185,185,185,07-04,2.9714266613927887,-0.4884798992972275,0.35954757807594184
186,186,186,07-05,3.60169464901586,0.8253861251515495,0.2030544300317665
187,187,187,07-06,3.8510732592538863,1.345244486436347,-0.0018530397348618566
188,188,188,07-07,3.3365012692262,0.27256005995918103,0.6430442540644582
189,189,189,07-08,2.960930761764459,-0.5103598078258107,1.1186684418955837
190,190,190,07-09,4.3637195444465045,2.4139145599627083,1.248164660402982
191,191,191,07-10,4.340382220716036,2.365265227689525,1.0608454150214486
192,192,192,07-11,3.9744144828103183,1.6023634361959416,1.1136897685124183
193,193,193,07-12,3.311925484825866,0.2213290141471453,0.9540179670702598
194,194,194,07-13,3.4885994453517415,0.5896261809050004,0.4870564554615859
195,195,195,07-14,2.501358675558845,-1.4683906164787632,0.04821609061728704
196,196,196,07-15,3.0196971552116403,-0.3878545096893351,-0.2190339840580674
197,197,197,07-16,3.077298945139757,-0.26777696137626805,-0.10980869324839833
198,198,198,07-17,3.205207439062832,-0.0011370118561851081,-0.3678694873618738
199,199,199,07-18,3.6263009369121777,0.8766807590051597,0.08190213923517392
200,200,200,07-19,2.7458412598272344,-0.9587385837758524,0.30455977454332545
201,201,201,07-20,3.7959046309771263,1.2302391431035236,0.3859241789776053
202,202,202,07-21,3.6605569253398302,0.948091302159574,0.6145118983720681
203,203,203,07-22,3.3114843726918166,0.22040946522941168,0.4205562762862565
204,204,204,07-23,3.863135352033438,1.3703893045105913,0.3986248742176167
205,205,205,07-24,3.06805214740645,-0.2870529735097105,-0.05909989337891367
206,206,206,07-25,2.6827176518321805,-1.0903269961876914,-0.12362088869101767
207,207,207,07-26,2.4784677106670663,-1.5161094624756586,-0.22596711777329506
208,208,208,07-27,3.4748506944848616,0.56096533028695,-0.5578160189382863
209,209,209,07-28,3.0169084388713503,-0.3936679092642527,-0.36606902689608
210,210,210,07-29,2.907998061441262,-0.6207041024793561,-0.17668512888347254
211,211,211,07-30,3.6199439928079062,0.8634289787435272,-0.03783072515111637
212,212,212,07-31,3.227807970331116,0.045976391887953376,-0.08376509843122515
213,213,213,08-01,2.8781225490652664,-0.6829830400815213,0.031143466407460487
214,214,214,08-02,3.3426410271157985,0.2853590906062973,0.1087871160027708
215,215,215,08-03,3.3476416578169497,0.2957834797678611,0.2861597560611441
216,216,216,08-04,3.1314743027239818,-0.1548422049074942,0.4835435473079947
217,217,217,08-05,4.130463154558286,1.9276648190937664,0.9210139412838586
218,218,218,08-06,3.7959238173822247,1.2302791393690569,0.6865822036333231
219,219,219,08-07,4.1372627340998145,1.9418393237736615,0.5447908386883239
220,220,220,08-08,2.6678926885126795,-1.1212313352969157,0.7310799614189726
221,221,221,08-09,2.939533571071775,-0.5549647099021345,0.6423848936086788
222,222,222,08-10,3.667657147769112,0.962892531476398,0.6210999989288432
223,223,223,08-11,3.87517839556162,1.395494412232004,0.3149633721088487
224,224,224,08-12,3.7346610060133534,1.1025697712900429,0.6355665566212441
225,225,225,08-13,3.256131269552645,0.10501956285369536,0.8466390725934704
226,226,226,08-14,3.5906622258996483,0.8023877717774569,1.0110331857245771
227,227,227,08-15,3.5470487091856464,0.7114703859312231,0.815874302408376
228,228,228,08-16,4.140821130696635,1.9492572102630392,0.4235321688069193
229,229,229,08-17,3.3134663441091616,0.22454111233479612,0.5108306081449124
230,230,230,08-18,2.605410310417612,-1.251483030318697,0.6151622053866166
231,231,231,08-19,3.5073962113062405,0.6288101988816539,0.538540720444964
232,232,232,08-20,3.8909525048873435,1.4283773552276824,-0.0042834674989929615
233,233,233,08-21,3.3265144923435868,0.2517414762813079,0.09610279754244566
234,234,234,08-22,2.57844854992105,-1.3076879174007026,0.4017020222946544
235,235,235,08-23,3.602401051645457,0.826858702583428,0.2632973433509455
236,236,236,08-24,3.484995008490096,0.5821123181945553,0.20156939304591304
237,237,237,08-25,3.1090357840530918,-0.20161787478059925,0.18478828104948616
238,238,238,08-26,3.713285298513671,1.0580096533974876,0.03393667237471032
239,239,239,08-27,3.2782146010704136,0.15105480430274648,-0.14644937195807292
240,240,240,08-28,2.1442630025671963,-2.2127975694493576,-0.07355749841039443
241,241,241,08-29,3.0832086208741027,-0.25545756341327136,0.12790016989638375
242,242,242,08-30,3.694794547865101,1.0194635594806265,0.0572940900635088
243,243,243,08-31,3.6888771841603183,1.0071281350600698,0.11263859403102515
244,244,244,09-01,3.5100647979962463,0.6343731744002378,0.6038126658627724
245,245,245,09-02,3.4375087840046508,0.4831218281078448,0.8214512898316187
246,246,246,09-03,3.5579746964481767,0.7342468615411256,0.9505657127611996
247,247,247,09-04,3.709622524599704,1.050374180399807,1.1033318003235555
248,248,248,09-05,4.066415486371744,1.7941500970581108,1.1085469271648172
249,249,249,09-06,4.1285730410892825,1.9237246604342049,1.4683842134057865
250,250,250,09-07,3.5250751298182594,0.6656639354478073,1.4800237465332566
251,251,251,09-08,4.473203069649913,2.642145545553661,1.1726637003639149
252,252,252,09-09,3.5914759438414974,0.8040840603059474,1.257305595973098
253,253,253,09-10,2.824969778413537,-0.7937860966162436,0.9954682816287338
254,254,254,09-11,4.3100342856473395,2.302001470713209,0.7276886644047545
255,255,255,09-12,3.374945163700392,0.35270077436801944,0.3454005078317461
256,256,256,09-13,2.7543439410958426,-0.9410137678960676,0.3208341656159947
257,257,257,09-14,3.372890027139404,0.34841660611561065,0.4076382562979168
258,258,258,09-15,3.5207683734341844,0.6566860070114385,-0.14582183604113005
259,259,259,09-16,3.0748118712913044,-0.2729615525247109,-0.01818596260858588
260,260,260,09-17,2.7170491312840164,-1.0187590833210711,0.05140435191239378
261,261,261,09-18,3.7423104974554486,1.1185160149632845,0.04025786465504614
262,262,262,09-19,2.954640835946728,-0.5234718807701898,-0.14416312872373024
263,263,263,09-20,3.340807878904988,0.2815376825715248,-0.07668223553638186
264,264,264,09-21,2.9899624333640564,-0.4498399532612198,-0.08255438513212605
265,265,265,09-22,3.2690373674717437,0.1319238065993793,0.0919109039374278
266,266,266,09-23,2.7001477372003198,-1.0539919808955365,0.14746039521036367
267,267,267,09-24,4.244461635878005,2.165307749380608,0.17005096056293764
268,268,268,09-25,3.1145250193866665,-0.1901749331325746,0.16571853827959826
269,269,269,09-26,3.4058287100966966,0.4170810746869685,0.05109460036725855
270,270,270,09-27,2.977492727823725,-0.4758344869612561,-0.01757680426286819
271,271,271,09-28,2.939123370136658,-0.555819820874659,-0.4754866715935637
272,272,272,09-29,2.5024956758877304,-1.466020408676297,-0.6456369070096079
273,273,273,09-30,2.9264919560561333,-0.5821514546035651,-0.6671573218256667
274,274,274,10-01,2.6247935956020205,-1.2110763456288398,-0.8884423771475324
275,275,275,10-02,3.3438880177283634,0.28795858579061473,-0.9474060061185884
276,276,276,10-03,2.3405835578771828,-1.80354481889245,-0.8266948902833985
277,277,277,10-04,2.769412514921574,-0.9096015947009942,-0.6491157277443427
278,278,278,10-05,2.8499299681768524,-0.741753713665158,-0.3907627155895481
279,279,279,10-06,3.4376055368989165,0.4833235206307701,-0.6030759394175248
280,280,280,10-07,3.368392851707952,0.3390417272999274,-0.5221409846082934
281,281,281,10-08,2.7328018376866816,-0.9859207571772456,-0.7060501956279976
282,282,282,10-09,2.573532930857794,-1.317935090037062,-0.35903807099035906
283,283,283,10-10,2.240079601925216,-2.0130568608192205,-0.5196526457463175
284,284,284,10-11,3.8487104955959826,1.340319034160674,-0.3706873035369482
285,285,285,10-12,2.975319932747563,-0.4803639279049809,-0.4680422205140238
286,286,286,10-13,3.797149291311928,1.2328337805561438,-0.5018040055302998
287,287,287,10-14,2.4525920455166057,-1.5700502590396992,-0.4222397153271404
288,288,288,10-15,2.4763587658905624,-1.5205058001347185,-0.7733681514185314
289,289,289,10-16,2.469083887627978,-1.535671119600264,-0.8725589019735689
290,290,290,10-17,2.8380822791974163,-0.7664515823876723,-1.1767089616136766
291,291,291,10-18,2.6898261902510683,-1.0755084312352057,-0.8895646951706625
292,292,292,10-19,2.9217356229880243,-0.5920665772845032,-0.6260939853400488
293,293,293,10-20,3.2790591385117365,0.1528153396183856,-0.3976640677148578
294,294,294,10-21,3.234687930322215,0.06031845884896396,-0.3019762871428349
295,295,295,10-22,3.1265576108941024,-0.16509161384911827,-0.16890170817622138
296,296,296,10-23,3.113493670217512,-0.1923248989555344,-0.17093684347619229
297,297,297,10-24,3.0728453666131164,-0.2770609574355249,-0.2879482756563597
298,298,298,10-25,2.9158780365696915,-0.6042773890843286,-0.2341989952514793
299,299,299,10-26,2.942273384789114,-0.549253253462619,0.05435515010414852
300,300,300,10-27,3.3893906937695832,0.3828141412782463,0.07997006917355752
301,301,301,10-28,3.9570826589402484,1.5662332582846488,0.0935145880498364
302,302,302,10-29,3.1872192854381853,-0.038635384539080435,0.40393595207499017
303,303,303,10-30,3.1118296001496666,-0.19579384417785164,0.4592112335856526
304,304,304,10-31,3.809341958059368,1.2582507950665942,0.3821777517501125
305,305,305,11-01,3.101368329607282,-0.21760156439864467,0.07585961121311928
306,306,306,11-02,3.1676706553214293,-0.07938674973499392,0.24330617940953184
307,307,307,11-03,3.075428756261596,-0.27167558493731064,0.3716272763739497
308,308,308,11-04,3.6691689345242975,0.9660440246393952,0.3844555976984412
309,309,309,11-05,3.481167164475283,0.5741327376086556,0.4236367373021472
310,310,310,11-06,3.846264810688097,1.335220723013543,0.472392584831401
311,311,311,11-07,3.2141406407164004,0.017485273223591103,0.6531344512912776
312,312,312,11-08,3.3080011730544485,0.21314833544052805,0.6886812874202887
313,313,313,11-09,3.595645324769166,0.8127756138219491,0.341208243810008
314,314,314,11-10,3.771480886229412,1.1793250414134615,0.1546525295751112
315,315,315,11-11,2.481060006480712,-1.5107055240530278,0.2507143582529394
316,316,316,11-12,3.3093146541160383,0.2158864376041625,0.4939626444526171
317,317,317,11-13,3.490628628021962,0.5938562452905606,0.34404290643070873
318,318,318,11-14,4.008125561612951,1.6726380526385942,0.20044757722942827
319,319,319,11-15,3.164141915000936,-0.08674281430950131,0.31515469901519777
320,320,320,11-16,3.3581805763790205,0.3177530662057786,0.2870148033686937
321,321,321,11-17,2.8112134260926527,-0.8224627933384109,0.2766042506857072
322,322,322,11-18,3.2283215768721716,0.0470470637251384,0.06126958498181815
323,323,323,11-19,3.4606646683756077,0.5313929291926416,0.27092482333206386
324,324,324,11-20,3.3883429784886934,0.38063005841526,0.3214141440298141
325,325,325,11-21,3.767577802880368,1.1711886157919729,0.7110079164153896
326,326,326,11-22,3.5035004276902417,0.6206889903922803,0.6894158997139904
327,327,327,11-23,3.9325537074122288,1.5150998409750422,0.5852400834807225
328,328,328,11-24,3.1661747978465518,-0.08250503648325687,0.5563045570249746
329,329,329,11-25,3.160822762878983,-0.09366196820696616,0.4998921137849928
330,330,330,11-26,3.3050598931936173,0.2070168996807729,0.3960730280662572
331,331,331,11-27,3.6052098456481336,0.8327139563520821,0.1130989148968698
332,332,332,11-28,3.2046852744773395,-0.0022255239201337787,0.08199005675500905
333,333,333,11-29,3.1180892725098124,-0.1827448380412824,0.06153401643836156
334,334,334,11-30,3.0766363652203723,-0.26915818533442143,-0.14847812681846134
335,335,335,12-01,3.1019455845737496,-0.21639821010685112,-0.08786256342613083
336,336,336,12-02,2.7005967510901367,-1.0530559598601643,-0.08611886395911908
337,337,337,12-03,3.779675347215317,1.1964073367060652,-0.08528571762661602
338,338,338,12-04,3.2097040416894105,0.008236672881936767,-0.12910627685610662
339,339,339,12-05,3.1204872588460644,-0.17774596004626425,-0.20185892612189305
340,340,340,12-06,2.9505107397692885,-0.5320815407113647,-0.05065044355875644
341,341,341,12-07,2.8925467646313647,-0.6529141057015696,-0.5070766008534333
342,342,342,12-08,3.1358094633904936,-0.1458050644813452,-0.4105486959669687
343,343,343,12-09,2.465976125360467,-1.5421496070619958,-0.3801288534168345
344,344,344,12-10,3.4875335032790926,0.5874041022007248,-0.3856399028270077
345,345,345,12-11,3.2080425464832225,0.004773095254541213,-0.5842279063812111
346,346,346,12-12,2.93464867488532,-0.5651478371724042,-0.5128844018762697
347,347,347,12-13,2.3209649182157723,-1.84444212702679,0.027132828433105417
348,348,348,12-14,3.341152441339125,0.2822559625483034,-0.05873588405533665
349,349,349,12-15,4.020269637920096,1.6979537747942548,-0.1479084267119916
350,350,350,12-16,3.2403836434937454,0.07219182727007238,-0.2716652878286013
351,351,351,12-17,2.9513835053072923,-0.5302621606853885,-0.13697386956798333
352,352,352,12-18,2.5784480287354,-1.3076890038720623,-0.13816964037581295
353,353,353,12-19,2.7086377290999692,-1.0362936174630821,-0.4887197546204194
354,354,354,12-20,3.3377107385474325,0.2750813377013256,-0.2745984573218623
355,355,355,12-21,3.0113059645104903,-0.4053469106733836,-0.07812498233258035
356,356,356,12-22,3.856673873902384,1.356919611061415,-0.05513006094534556
357,357,357,12-23,3.5168792532687743,0.6485786892503032,-0.14865877725850196
358,358,358,12-24,2.6446326893869165,-1.1697194755486535,-0.4044064227810513
359,359,359,12-25,2.439440620481257,-1.5974659153420203,-0.3746602281335074
360,360,360,12-26,2.6016103254914134,-1.259404535433971,-0.8166218321286237
361,361,361,12-27,3.096922338894556,-0.22686974278812,-1.164491024541153
362,362,362,12-28,2.584606955784768,-1.2948500129092826,-1.1769221750424819
363,363,363,12-29,2.5156318881126816,-1.438636465224873,
364,364,364,12-30,2.608852985530434,-1.2443063785566253,
365,365,365,12-31,,,
