,unnamed: 0,unnamed: 0,mth_day,christian,christian_norm,christian_ravg
109,109,109,04-19,0.2462496932358817,0.12178248453802006,0.14013880039008267
110,110,110,04-20,0.4135009782755965,1.6027629143970863,-0.04078377861655682
111,111,111,04-21,0.17543704440421412,-0.5052509465132259,0.08352507039702127
112,112,112,04-22,0.14753229229539522,-0.7523425713304351,0.26508797749637303
113,113,113,04-23,0.26559531332902125,0.29308451521972584,0.18048099654067812
114,114,114,04-24,0.3262861919801989,0.8304914686670641,-0.002122315217150191
115,115,115,04-25,0.1889202673925548,-0.3858594011961491,0.2869363019882227
116,116,116,04-26,0.289769544983487,0.5071430438501161,0.6397604276796978
117,117,117,04-27,0.3713022599249983,1.2291007567190109,0.7450562863920092
118,118,118,04-28,0.3866048170573677,1.3646021828184156,0.539223453484495
119,119,119,04-29,0.3369434580739328,0.9248596674935944,0.5224200035933797
120,120,120,04-30,0.1868145077645364,-0.4045055287780208,0.2956123184324006
121,121,121,05-01,0.17753430226812594,-0.48668010054284105,0.12611657512565658
122,122,122,05-02,0.13608536644103314,-0.8537030671157587,-0.2896207053013136
123,123,123,05-03,0.2564524740456038,0.212126296878547,-0.5295138938081868
124,124,124,05-04,0.1049025352914544,-1.1298214997434055,-0.4975987104174355
125,125,125,05-05,0.17439258336507296,-0.5144994635476452,-0.3906020846272337
126,126,126,05-06,0.20844013627424995,-0.21301442843351248,-0.20660812320681407
127,127,127,05-07,0.2500348814690044,0.15529965419836858,-0.4296763544616956
128,128,128,05-08,0.26075909959782323,0.2502607014067603,-0.2396558438024333
129,129,129,05-09,0.10530213778167807,-1.126283090650742,-0.06573720811839573
130,130,130,05-10,0.23365983937556906,0.010301564212168294,-0.06432206908621473
131,131,131,05-11,0.2922393072948849,0.5290123505565802,-0.1855192302907256
132,132,132,05-12,0.20939903005921906,-0.2045235942404265,-0.2354577809153715
133,133,133,05-13,0.16791206385736768,-0.5718833130286967,0.06557605853458974
134,134,134,05-14,0.2269208937852548,-0.0493706023411148,0.1479202638123551
135,135,135,05-15,0.30928172646497937,0.6799199460490253,0.11487583281816767
136,136,136,05-16,0.2894560154921876,0.5043667958787605,0.022796385946489504
137,137,137,05-17,0.2698485041387218,0.3307457645914556,-0.0782588730714167
138,138,138,05-18,0.14700628466757393,-0.7570002754704955,-0.25008529503296256
139,139,139,05-19,0.09943733621073256,-1.178214867136134,-0.3211153514296141
140,140,140,05-20,0.11049184733426444,-1.08032913411039,-0.4345039962193214
141,141,141,05-21,0.261151982266075,0.2537396076691159,-0.6799643661335844
142,142,142,05-22,0.21262422419649168,-0.17596507285948335,-0.32948451168471266
143,143,143,05-23,0.10352532470930438,-1.142016454894122,-0.23457731054718803
144,144,144,05-24,0.384490338562942,1.345878851222735,-0.19541451927189046
145,145,145,05-25,0.16374615905433035,-0.6087716603109861,-0.5068399620323486
146,146,146,05-26,0.13702843229302292,-0.8453523864586053,-0.34927428622017515
147,147,147,05-27,0.05013107566015018,-1.6148130488936323,-0.3010316413616719
148,148,148,05-28,0.3193902336308429,0.7694289820135574,-0.5416446050549271
149,149,149,05-29,0.13621439007555133,-0.8525605857431025,-0.5560143616465286
150,150,150,05-30,0.22145174643755888,-0.09779893093679608,-0.3112869714773076
151,151,151,05-31,0.15400925690276587,-0.6949901998605954,0.10976348753350937
152,152,152,06-01,0.30285494693824194,0.6230119545567211,-0.0748285437311683
153,153,153,06-02,0.3354335506273136,0.9114897051712691,-0.0788988500967676
154,154,154,06-03,0.19431125021694387,-0.33812320557450865,0.7883998490043805
155,155,155,06-04,0.1334563632045956,-0.8769824239366981,0.8480946528503733
156,156,156,06-05,0.8091306340717885,5.105993263670093,0.6164116047452411
157,157,157,06-06,0.1944582694034352,-0.3368213767846384,0.4728384397301914
158,158,158,06-07,0.14586723770353371,-0.7670863340740715,0.9352775252419372
159,159,159,06-08,0.2381488227733289,0.050050715080970386,1.2817498762000918
160,160,160,06-09,0.5076585291345602,2.4365113074959672,0.5560636327286272
161,161,161,06-10,0.3682249452607279,1.2018516818122291,0.7803926867563132
162,162,162,06-11,0.3174079037405209,0.7518758028413047,0.7366279714607554
163,163,163,06-12,0.346462935237316,1.0091529473814775,0.4977868438282707
164,164,164,06-13,0.11621240341267472,-1.029674625847418,0.11713937951952798
165,165,165,06-14,0.07631082122457522,-1.3829960507139378,-0.09793221855390848
166,166,166,06-15,0.2497329970916909,0.15262652164351076,-0.30675269716025283
167,167,167,06-16,0.22249310264583108,-0.08857790662838973,-0.35740248522296675
168,168,168,06-17,0.17591180013768146,-0.5010470687967615,-0.10031538118916536
169,169,169,06-18,0.3121427971597956,0.7052542190051941,0.016324992129168676
170,170,170,06-19,0.2904138215403292,0.5128479983553905,0.062409808296250376
171,171,171,06-20,0.1553459736074863,-0.6831538108039338,0.4466196032365803
172,172,172,06-21,0.2809599244812591,0.4291354186460009,0.3956241575811361
173,173,173,06-22,0.4828324587900466,2.21668086301359,0.3017132509962579
174,174,174,06-23,0.14135744555573349,-0.8070197427294267,0.13298961147902266
175,175,175,06-24,0.2485090603909977,0.14178877949592478,0.2548247418820737
176,176,176,06-25,0.1760872107753756,-0.499493838748021,0.12938347144683984
177,177,177,06-26,0.23790107715398204,0.04785697161437216,0.0880759125006374
178,178,178,06-27,0.19596131172050674,-0.3235122039654019,0.2565587144476463
179,179,179,06-28,0.4548425859612872,1.9688355093363759,0.30178063883361633
180,180,180,06-29,0.2555208655358769,0.2038770689526265,0.28119009251096083
181,181,181,06-30,0.2791512950067869,0.4131203258117452,0.08076215531280187
182,182,182,07-01,0.1621351209460929,-0.6230371166839539,0.0066241605985673975
183,183,183,07-02,0.1020917333771382,-1.1547106515745815,-0.5294873655023586
184,184,184,07-03,0.1457256382319518,-0.7683401722508089,-0.6028474701547571
185,185,185,07-04,0.09157509157509107,-1.247833647269181,-0.922418027864995
186,186,186,07-05,0.2058122879218059,-0.2362835589617645,-0.8828168211839563
187,187,187,07-06,0.06261128396971237,-1.5043030204496823,-0.027170648091705257
188,188,188,07-07,0.18896877481344626,-0.38542987659772143,0.6255865820466152
189,189,189,07-08,0.6818749058095179,3.9791663869789247,1.113193031021759
190,190,190,07-09,0.5880318970796323,3.1482032085791136,1.3058536031747725
191,191,191,07-10,0.4219756973110047,1.6778050465816812,1.4580820982452745
192,192,192,07-11,0.3363584894221644,0.9196798739563172,1.506695817586828
193,193,193,07-12,0.16576083641569386,-0.5909320500266707,0.8356646267199181
194,194,194,07-13,0.22190927908955715,-0.0937475605484008,0.08928526831988408
195,195,195,07-14,0.22718626829024616,-0.047020758222532925,-0.336925152941145
196,196,196,07-15,0.08228757675230877,-1.3300729418210908,-0.5389163114999533
197,197,197,07-16,0.13317684805136046,-0.8794574809844932,-0.6226177571787402
198,198,198,07-17,0.19948991173743552,-0.2922670773965328,-0.3352415704775501
199,199,199,07-18,0.10904499844560868,-1.0931407240993922,-0.282345469871682
200,200,200,07-19,0.4166344849594048,1.6305095596587398,-0.15203279943655226
201,201,201,07-20,0.2630285007258093,0.27035584541267565,-0.14525661197456932
202,202,202,07-21,0.17058703492667382,-0.5481969192103121,-0.2294319539773755
203,203,203,07-22,0.13776837149557436,-0.8388003562125956,-0.16273135415983694
204,204,204,07-23,0.1424529630994314,-0.7973191294133698,-0.3366652924817646
205,205,205,07-24,0.15424111639889462,-0.6929371251941608,0.13528014383752368
206,206,206,07-25,0.2987773920099893,0.5869059297271739,0.3033300010928331
207,207,207,07-26,0.5828172532370413,3.102028463328405,0.9463780493755491
208,208,208,07-27,0.28445709293695753,0.4601022243215446,0.8730025673078877
209,209,209,07-28,0.5734957190654525,3.019487933483702,1.002990439450756
210,210,210,07-29,0.09273396579684262,-1.2375720218193391,0.8349522169874165
211,211,211,07-30,0.2423204922656308,0.08699010766304949,0.4461730649777805
212,212,212,07-31,0.1849152176983781,-0.4213234050528626,0.2391910983741664
213,213,213,08-01,0.3193817150248988,0.7693535512705891,-0.2773845647579029
214,214,214,08-02,0.1442067593206135,-0.78178957530014,-0.27506311097513597
215,215,215,08-03,0.2234656643645816,-0.07996604530871357,-0.1040606629772754
216,216,216,08-04,0.09430697562398138,-1.2236432991227375,-0.14724857834076766
217,217,217,08-05,0.3581912165342865,1.1130047956502127,-0.4699719957426016
218,218,218,08-06,0.15565122123860894,-0.6804508972338159,-0.2778566173247202
219,219,219,08-07,0.10070533611555103,-1.1669869531404151,-0.23212092806995466
220,220,220,08-08,0.27438353925013403,0.3709026952071482,-0.009673773256343741
221,221,221,08-09,0.2544560244496148,0.1944480902198798,0.07617234400128607
222,222,222,08-10,0.2450364724325729,0.11103962975892803,0.21106299797183112
223,223,223,08-11,0.4163602772626917,1.6280814991959915,0.3813317783694136
224,224,224,08-12,0.2470527067473733,0.1288930265894542,0.2655827595514668
225,225,225,08-13,0.21607892951145027,-0.14537427075492013,0.0497825744736265
226,226,226,08-14,0.19595236589061849,-0.3235914177005328,-0.1873804168091099
227,227,227,08-15,0.10823049355784574,-1.100353020247162,-0.5503923174093868
228,228,228,08-16,0.08433557082913308,-1.3119383179374906,-0.6876275705553493
229,229,229,08-17,0.17038454806598702,-0.5499899044056697,-0.7336383140834742
230,230,230,08-18,0.1540625281657547,-0.6945184922863212,-0.8608019485404498
231,231,231,08-19,0.18490219351051368,-0.4214387319236692,-0.7044188714180013
232,232,232,08-20,0.10978668465224986,-1.0865732244423871,-0.5513268201745702
233,233,233,08-21,0.2141951778164352,-0.16205455751247047,-0.4114778846710812
234,234,234,08-22,0.18807026623871245,-0.39338601047690425,-0.3699993940621664
235,235,235,08-23,0.2651457496435956,0.28910370861526474,-0.5007281278298658
236,236,236,08-24,0.1821682237548946,-0.4456475486328321,-0.4246612589286995
237,237,237,08-25,0.0963208121224701,-1.2058111345298648,-0.15053540913508345
238,238,238,08-26,0.16132935726087405,-0.6301720110353896,0.04442796667557233
239,239,239,08-27,0.39994199681369536,1.4827005412492258,0.059609425818065616
240,240,240,08-28,0.320176840299719,0.7763942443870303,-0.051059178202348114
241,241,241,08-29,0.275432658906542,0.3801924634702245,0.011884100193280605
242,242,242,08-30,0.1071795235825624,-1.1096591727553144,0.11402627916467024
243,243,243,08-31,0.13897098082436127,-0.8281514641560925,-0.16488635743494426
244,244,244,09-01,0.2305405784706525,-0.017318937207051896,-0.14411357667521438
245,245,245,09-02,0.2109516660385358,-0.19077527834846109,-0.1588296483485849
246,246,246,09-03,0.3342524116139613,0.9010309289454096,-0.07240405073746699
247,247,247,09-04,0.2654610947380324,0.29189603343000137,0.04065452292853968
248,248,248,09-05,0.16574123838723534,-0.5911055870886069,-0.023202217683003457
249,249,249,09-06,0.21557911695832616,-0.1498000221600525,0.18492491785465048
250,250,250,09-07,0.18727145062642567,-0.4004593808763107,-0.08976191969380465
251,251,251,09-08,0.35197796254518193,1.0579875348774623,-0.011578524869563992
252,252,252,09-09,0.14812546906747645,-0.747090096345321,-0.02436750999888802
253,253,253,09-10,0.31843791869660154,0.7609964023754453,0.07809361134364566
254,254,254,09-11,0.15707546203756356,-0.6678394978645511,0.2398976347817211
255,255,255,09-12,0.28500645252188794,0.4649667058951496,-0.04712176305519744
256,256,256,09-13,0.2969093511644747,0.5703647597521418,0.2369913217301598
257,257,257,09-14,0.15749451569456574,-0.6641288521440487,-0.017453498017442098
258,258,258,09-15,0.3406396072784873,0.9575884123668226,0.3063757958232641
259,259,259,09-16,0.14602690414240618,-0.7656725161101661,0.5432293137393615
260,260,260,09-17,0.3765011793653026,1.275136265179686,0.287580445466169
261,261,261,09-18,0.44549765593940027,1.8860878133917336,0.6042629900792896
262,262,262,09-19,0.12368247709277976,-0.9635284498870128,0.8537611372841116
263,263,263,09-20,0.3720776180839669,1.2359664155346752,1.075190728937866
264,264,264,09-21,0.5096987719792879,2.454577295595755,0.7891690958476714
265,265,265,09-22,0.29606690333443064,0.5629050338123608,0.3950672716600508
266,266,266,09-23,0.1826938147883979,-0.4409935333614817,0.5308478297981909
267,267,267,09-24,0.17845549169629352,-0.47852313173399,0.22381108862256635
268,268,268,09-25,0.2156869588839728,-0.1488451010581724,-0.1839784304143681
269,269,269,09-26,0.16403048195435724,-0.6062540315190721,-0.13249884918513488
270,270,270,09-27,0.233381868489301,0.007840181374148459,-0.003565646178397488
271,271,271,09-28,0.33094930666793715,0.8717825211877599,-0.0851992615449001
272,272,272,09-29,0.27005855014502383,0.3326056846789425,-0.3074940842493049
273,273,273,09-30,0.12314080908248755,-0.9683248239330056,-0.2736391280766388
274,274,274,10-01,0.06506068183644166,-1.4826140372846008,-0.42190436580460106
275,275,275,10-02,0.18697049443803526,-0.4031242944830754,-0.6411459686339949
276,276,276,10-03,0.1329178068308484,-0.8817512449936252,-0.6423070633359683
277,277,277,10-04,0.1823918818644008,-0.4436670957886028,-0.466183062776307
278,278,278,10-05,0.2692717960041483,0.3256391164671014,-0.0003954211187436514
279,279,279,10-06,0.242481881358812,0.08841917942496258,-0.1453516028052649
280,280,280,10-07,0.38067693193203184,1.3121118126607791,0.023759777716422698
281,281,281,10-08,0.08874863881029474,-1.272861384602203,0.07133302216165081
282,282,282,10-09,0.2475071496884742,0.13291703813650044,0.06720812269574107
283,283,283,10-10,0.2146273636029274,-0.15822762911723415,-0.0823489054568924
284,284,284,10-11,0.2664767770190614,0.30088971967164296,-0.4407181916622839
285,285,285,10-12,0.1411425065462936,-0.8089229894908383,-0.3574829050103608
286,286,286,10-13,0.13784702373808955,-0.8381039045715699,-0.07787558933858298
287,287,287,10-14,0.14514860888082942,-0.7734496646906643,0.2336949348285721
288,288,288,10-15,0.4369681928316044,1.810560932167168,0.45895975388328797
289,289,289,10-16,0.4257465769165556,1.7111955158856962,0.6076643657693794
290,290,290,10-17,0.4191155143103788,1.6524786339999384,0.8996699482204461
291,291,291,10-18,0.2419042867609624,0.0833046818257103,1.0739095656673026
292,292,292,10-19,0.3357090936981585,0.91392959013483,0.7312401426291336
293,293,293,10-20,0.2632128290498491,0.2719880399904743,0.556967878286866
294,294,294,10-21,0.20477646284741272,-0.2454556060618471,0.23081850152150865
295,295,295,10-22,0.3076602353132482,0.6655619298320901,0.2294999670776895
296,296,296,10-23,0.19811771604467546,-0.3044176265922057,0.21039546477684595
297,297,297,10-24,0.2410108519431146,0.07539347516279538,0.3848162359498843
298,298,298,10-25,0.3227639426531944,0.7993025763297688,0.9045364986149204
299,299,299,10-26,0.3813997984175056,1.3185126670287046,0.7856891139089012
300,300,300,10-27,0.5569372883628879,2.8728659699283687,1.2763291444059606
301,301,301,10-28,0.2271296189123983,-0.04752237840402502,1.7122111187053999
302,302,302,10-29,0.5305738671379092,2.6394225563901506,1.7922242637662782
303,303,303,10-30,0.5363631153116452,2.6906853209594304,1.7092230676597744
304,304,304,10-31,0.3769805996529408,1.2793814466950393,1.2478396876493572
305,305,305,11-01,0.3251584473688606,0.8205054903896811,1.2906344867241115
306,306,306,11-02,0.24430535219320065,0.10456568986586698,0.7569306523019104
307,307,307,11-03,0.25612724100366474,0.2092464160445021,0.18029124955308684
308,308,308,11-04,0.16893781710760286,-0.562800450143058,0.07349258456777923
309,309,309,11-05,0.14563405838500307,-0.7691510955335111,0.08783321279968613
310,310,310,11-06,0.3046141580747014,0.6385894567831936,-0.09775499157501194
311,311,311,11-07,0.3348756122349412,0.9065492597811228,-0.10945611044135267
312,312,312,11-08,0.11855136499364545,-1.0089635363823215,-0.12607435015793625
313,313,313,11-09,0.24819859943349554,0.13903970284645756,-0.04191163959219648
314,314,314,11-10,0.1576773498185336,-0.6625098884425592,0.06563114057199998
315,315,315,11-11,0.20266244800073246,-0.2641748321390725,-0.14438246978526972
316,316,316,11-12,0.3774848097723084,1.283846137768372,0.22956076415850785
317,317,317,11-13,0.19257104628699329,-0.3535324023624955,-0.0007765453610129314
318,318,318,11-14,0.37193413149632704,1.2346958672803439,0.24974198326981745
319,319,319,11-15,0.0921227584580827,-1.242984154270667,0.12346785902352247
320,320,320,11-16,0.3274279217842369,0.840601283342423,-0.32320330166060146
321,321,321,11-17,0.11709949610081904,-1.0218195776168422,-0.460456293650018
322,322,322,11-18,0.07482182743279217,-1.3961808263363715,-0.6508006909826881
323,323,323,11-19,0.09956884792049583,-1.1770503542989952,-0.5429598464902794
324,324,324,11-20,0.2429573628146693,0.09262948328432308,-0.8844977613564313
325,325,325,11-21,0.16519537761283998,-0.5959390873162155,-0.6862909039403648
326,326,326,11-22,0.09600289820069964,-1.2086262058544888,-0.6069903434529402
327,327,327,11-23,0.2514038431596466,0.16742156687955653,-0.3708040684617155
328,328,328,11-24,0.12855563935286005,-0.9203774634118238,-0.4973650137794271
329,329,329,11-25,0.2596079296176858,0.2400672956483535,-0.4518882160236225
330,330,330,11-26,0.15720006185326774,-0.6667361886219458,-0.3488576767254403
331,331,331,11-27,0.19601031362738272,-0.3230783007813883,-0.04400147793786234
332,332,332,11-28,0.1658160695912046,-0.5904429700653959,0.00447239116983289
333,333,333,11-29,0.4579734505827396,1.9965587596050245,-0.2129359360817239
334,334,334,11-30,0.1614013815476322,-0.6295342487656524,0.043124104851332036
335,335,335,12-01,0.1122927266155044,-1.0643826678609871,0.004390488183590825
336,336,336,12-02,0.3307055452341022,0.8696240569763898,0.3691836408089029
337,337,337,12-03,0.1697645360412525,-0.5554800007878355,-0.1805754253682904
338,338,338,12-04,0.41299876959249343,1.5983159456864766,-0.2736558304461849
339,339,339,12-05,0.08545842569836973,-1.3019956374581352,-0.2094361595593548
340,340,340,12-06,0.09833039000410518,-1.1880166792330191,-0.3325158918913589
341,341,341,12-07,0.15580777487987074,-0.6790646425400069,-0.18748757128731489
342,342,342,12-08,0.24730710331074435,0.1311456629843648,-0.2982902804571444
343,343,343,12-09,0.26803527277402506,0.3146899228364289,-0.1845367046442172
344,344,344,12-10,0.33791920019008354,0.9334996906674996,0.018031574999907745
345,345,345,12-11,0.16253749311475088,-0.6194741825805721,-0.06070516410726836
346,346,346,12-12,0.23559002313236305,0.02739299863173052,-0.1649539387723398
347,347,347,12-13,0.102456006564748,-1.1514850771830636,-0.2341698887118912
348,348,348,12-14,0.1766684594434189,-0.4943469850060638,-0.42384519266367465
349,349,349,12-15,0.2211347614401805,-0.10060577680087956,-0.2323515204310181
350,350,350,12-16,0.20939580709195946,-0.20455213304320136,-0.31982731005008336
351,351,351,12-17,0.2922930068764023,0.5294878508153675,-0.14810775990252933
352,352,352,12-18,0.17631670150564308,-0.4974617390826612,-0.07170168130934558
353,353,353,12-19,0.2188126370086219,-0.1211677762977394,-0.029294712102891324
354,354,354,12-20,0.2284409794791017,-0.035910513446961334,-0.1375889669621567
355,355,355,12-21,0.2498695912249091,0.15383603843784596,-0.21829106595228
356,356,356,12-22,0.13601595848982448,-0.8543176621987937,-0.1860997892325669
357,357,357,12-23,0.237609516847632,0.04527525687462775,-0.11954999252449122
358,358,358,12-24,0.19812940999208845,-0.3043140787643828,-0.19251640142719886
359,359,359,12-25,0.26390657124629435,0.27813100395071466,-0.3342839443226465
360,360,360,12-26,0.17899916887446393,-0.4737089668632077,-0.44721475598444654
361,361,361,12-27,0.15380834727541462,-0.6967692189348395,-0.5753756544553755
362,362,362,12-28,0.05949439349057006,-1.5319025321695936,-0.5631122991055836
363,363,363,12-29,0.15076809263051208,-0.7236901339509462,
364,364,364,12-30,0.2064390212460868,-0.2307339466656313,
365,365,365,12-31,,,
