,unnamed: 0,unnamed: 0,mth_day,brutality,brutality_norm,brutality_ravg
215,215,215,08-03,1.9250539922929943,-0.261503965026307,-0.14169054135148407
216,216,216,08-04,2.0313002322673563,-0.01772879618456209,0.2896731840181016
217,217,217,08-05,2.2673564119033425,0.523886935918388,0.5174999511449835
218,218,218,08-06,2.658230010347085,1.4207212848741422,0.2300352943997433
219,219,219,08-07,2.2020517874822843,0.3740496725175189,0.08788340132582483
220,220,220,08-08,1.7517175174383923,-0.6592133657007205,0.07897804618699587
221,221,221,08-09,1.5533236585735801,-1.1144153234698184,0.011382928453173458
222,222,222,08-10,2.0080125322862847,-0.0711609270175358,-0.3708727873639109
223,223,223,08-11,2.090593689088734,0.11831622951545355,-0.3525448054925256
224,224,224,08-12,1.6586228877535871,-0.8728130100283639,0.1110976933504676
225,225,225,08-13,2.2499798640637936,0.4840175637458306,0.3536669757655441
226,226,226,08-14,2.9641528715830434,2.1226416273572397,0.6748879334987895
227,227,227,08-15,2.187647678833704,0.3410003710206406,0.5429006293702626
228,228,228,08-16,2.8480124171542096,1.856164819381937,0.5870732712212703
229,229,229,08-17,1.7454439795107537,-0.6736075952557079,0.5294443466675924
230,230,230,08-18,1.774135319853276,-0.607777158922318,0.2704186632192222
231,231,231,08-19,2.099278956091432,0.13824401642376336,0.30409295451635504
232,232,232,08-20,2.2867949998866552,0.5684875266670173,-0.06852287979320319
233,233,233,08-21,2.2757066928289573,0.5430461188034374,0.18692097436764926
234,234,234,08-22,1.873613797186456,-0.3795301864754127,0.3655163600112288
235,235,235,08-23,2.413435288669121,0.8590555297094069,0.32907564557376306
236,236,236,08-24,2.241166189934711,0.4637951549391591,0.6175843060199779
237,237,237,08-25,2.003985684606337,-0.08040027020103102,0.5272784193668268
238,238,238,08-26,3.0412515063001453,2.299539489344306,0.4596244165141052
239,239,239,08-27,2.0395548086964856,0.0012107988845307732,0.4625560941023552
240,240,240,08-28,1.6966970884879715,-0.7854542035917427,0.6500828822139121
241,241,241,08-29,2.4211016901828257,0.8766455952389072,0.8414744725008835
242,242,242,08-30,2.731552874337079,1.5889558836084998,0.5889350738018994
243,243,243,08-31,2.5044789118859034,1.0679492715207974,0.5814460116172963
244,244,244,09-01,2.3808554121949617,0.7843030971504021,0.7894347762947401
245,245,245,09-02,2.019970746008834,-0.043723574223087945,0.8229426654538434
246,246,246,09-03,2.24059229263577,0.4624783844729211,0.4837181143627825
247,247,247,09-04,2.508725558919273,1.077692930193526,0.2575556844917539
248,248,248,09-05,1.844473196000844,-0.4463914229378661,0.03173430529090563
249,249,249,09-06,1.9130591726705124,-0.2890253077053741,0.6397212075545272
250,250,250,09-07,1.790327527999577,-0.5706251780546872,0.5124270366751954
251,251,251,09-08,3.6098698967571528,3.6041978393586422,0.2893824798843793
252,252,252,09-09,1.9077152299511084,-0.3012866408030694,0.3431027095992704
253,253,253,09-10,1.9254591265332148,-0.2605744105513708,0.5566698277495729
254,254,254,09-11,1.9849527808138017,-0.12407004464851945,0.6278607455736158
255,255,255,09-12,2.471541894108652,0.9923774011964408,0.08893715986110633
256,256,256,09-13,1.9764933473092203,-0.1434796711104296,-0.051584790293596285
257,257,257,09-14,2.20057284109289,0.37065632508358426,-0.007012252593053714
258,258,258,09-15,1.5402472328928647,-1.1444183417312848,-0.14018675995303514
259,259,259,09-16,2.0420172950939954,0.00686081565188465,-0.13413527709276662
260,260,260,09-17,1.6366985086170744,-0.9231170888084084,-0.03704985944468756
261,261,261,09-18,2.4873666551758524,1.028686298358052,-0.03622861087415384
262,262,262,09-19,2.230373854428761,0.4390328347780448,0.14067858661615676
263,263,263,09-20,2.2027204242069067,0.37558381650678657,0.2231615002329458
264,264,264,09-21,2.0028634537422314,-0.08297515678942137,0.2070811751523963
265,265,265,09-22,2.2577119323013566,0.5017582973526186,0.4305565439741559
266,266,266,09-23,1.5946481040867526,-1.0195990392917054,0.4772952766649043
267,267,267,09-24,3.0717596705188455,2.3695385112886096,0.4381505945356905
268,268,268,09-25,2.3525966706364905,0.7194652309225351,0.4171411152109543
269,269,269,09-26,2.100356217606673,0.14071572373150396,0.3112098403406109
270,270,270,09-27,1.9479232022142816,-0.2090320327378384,0.3881934627789345
271,271,271,09-28,1.9806993135640232,-0.13382935186944178,-0.02838398338518725
272,272,272,09-29,1.7959619736463133,-0.5576973046617636,-0.20749555829621746
273,273,273,09-30,1.9824004665436543,-0.1299261656961208,-0.2583104067316528
274,274,274,10-01,1.8842159542427588,-0.35520421854364626,-0.26083769294119485
275,275,275,10-02,1.9674742688802958,-0.1641733668811078,-0.32523306938090885
276,276,276,10-03,1.9413142930695468,-0.22419574999509084,-0.25089125107959226
277,277,277,10-04,1.812303984762636,-0.520201610507726,-0.0283738263159216
278,278,278,10-05,1.9903674671565983,-0.11164639485386403,0.3037015683449755
279,279,279,10-06,2.5642884370596124,1.2051783828859033,0.20066394626550785
280,280,280,10-07,2.7526004309314493,1.6372481494217366,0.17242519438138615
281,281,281,10-08,1.698028615973385,-0.7823990993579141,0.018309000797165187
282,282,282,10-09,1.867469334450208,-0.3936282612998209,0.15335999032308778
283,283,283,10-10,1.4092867414900618,-1.4448987720130515,-0.12099265242210733
284,284,284,10-11,2.3435287815789336,0.6986595423016715,-0.33863587916445304
285,285,285,10-12,1.846850228963132,-0.4409374735852673,-0.3945541844603775
286,286,286,10-13,2.1834585956789843,0.33138878896766205,-0.4688735037211869
287,287,287,10-14,1.5518010150657482,-1.1179089311334605,-0.07041808892639075
288,288,288,10-15,1.6731226764267748,-0.8395441768646779,-0.24075743721570744
289,289,289,10-16,2.4512564339862166,0.9458337167557253,-0.10165887726536424
290,290,290,10-17,1.89808763115958,-0.32337654743422883,-0.2314184090355678
291,291,291,10-18,2.210596029262418,0.39365388611679203,0.1800665551544632
292,292,292,10-19,1.844134559922876,-0.4471684016535592,0.2680033547411353
293,293,293,10-20,2.62784326642952,1.3510008540067255,-0.019001937695313092
294,294,294,10-21,1.9030793456606685,-0.31192337934464504,-0.10793019411004497
295,295,295,10-22,1.7007312680557052,-0.7761980378629654,-0.3348331035857672
296,296,296,10-23,1.6655382804664858,-0.8569460859226201,-0.2443833592783293
297,297,297,10-24,1.6172399195590024,-0.9677635707375408,-0.4582056837577189
298,298,298,10-25,2.080662634992237,0.09553006419106792,-0.2408821148203653
299,299,299,10-26,2.0686931748155244,0.06806690713038784,0.10314682346903196
300,300,300,10-27,2.4713852687071403,0.9920180342794768,0.30279153591476665
301,301,301,10-28,2.6003745248145376,1.287975591873418,0.5219767691248485
302,302,302,10-29,2.1876136041076446,0.3409221887517879,0.6188417375118499
303,303,303,10-30,2.190414135713712,0.34734782852295004,0.5347873311092375
304,304,304,10-31,2.3339666624348867,0.6767198745130768,0.4245910421922919
305,305,305,11-01,1.848889049334179,-0.4362595312852869,0.3506165015349973
306,306,306,11-02,2.1832195442279283,0.3308403007778035,0.3113672925848698
307,307,307,11-03,2.406929470438953,0.8441283479296502,0.3566297862088459
308,308,308,11-04,2.0849760575667267,0.105426935051023,0.36475226673889066
309,309,309,11-05,2.3087765542223724,0.6189227902668069,0.4424743576547739
310,310,310,11-06,2.3552071280577604,0.7254547576933454,0.4055571606495536
311,311,311,11-07,2.052134030239979,0.030073014210012405,0.17689875957933032
312,312,312,11-08,2.0866802603254637,0.1093371187464811,0.2866786085709298
313,313,313,11-09,1.8089827115211352,-0.5278220584916891,0.07830904800131666
314,314,314,11-10,2.372052782461933,0.76410602900062,0.02252459164361653
315,315,315,11-11,1.7638855604229973,-0.6312945731508721,0.028026657206265248
316,316,316,11-12,2.209329545073897,0.3907480195471447,0.04086135367758481
317,317,317,11-13,2.0665220529635735,0.06308540758590467,0.2794801415254199
318,318,318,11-14,2.1202432745020667,0.1863452975743985,0.008076385473301787
319,319,319,11-15,2.4329761014105906,0.9038906685953216,0.032571791297460656
320,320,320,11-16,1.662325978067606,-0.8643165073120886,-0.09079985211970117
321,321,321,11-17,1.8279415865841973,-0.4843221382059189,-0.1413170951831602
322,322,322,11-18,1.8867099781636865,-0.3494818409558262,-0.32005472317258504
323,323,323,11-19,1.9344183488447724,-0.2400180507948496,-0.2427666145157689
324,324,324,11-20,1.6528404375509214,-0.8860804703621505,-0.048645498268990665
325,325,325,11-21,2.635086209143035,1.3676193205362186,0.29222696411783794
326,326,326,11-22,2.1699569758966444,0.3004101901685802,0.2721580376851437
327,327,327,11-23,2.719330589282347,1.5609126361150534,0.2764309434111098
328,328,328,11-24,1.8342292931802195,-0.4698953995519914,0.5752154508838508
329,329,329,11-25,1.945592091502136,-0.2143806164390533,0.5955645484253825
330,330,330,11-26,2.4341685104403776,0.9066265744742956,0.5885028065871847
331,331,331,11-27,2.688299547751681,1.4897139057854083,0.44957966859512
332,332,332,11-28,2.151490365333895,0.25803973913939304,0.3946024849670458
333,333,333,11-29,2.3560435212706343,0.7273738081626646,0.4985003691630334
334,334,334,11-30,1.6904627461783408,-0.7997585013204364,0.2357797597276677
335,335,335,12-01,2.217287348805759,0.4090066887368722,0.14384242430143535
336,336,336,12-02,1.7471483258439415,-0.6696970821378986,0.06251243870305691
337,337,337,12-03,2.4478813891169895,0.9380898932280142,0.09841758062982604
338,338,338,12-04,1.938810660307671,-0.22994017445087786,0.15529458245612246
339,339,339,12-05,2.4499362588350952,0.9428046597232792,-0.1039962206628164
340,340,340,12-06,1.8391973596446185,-0.4584964903626577,0.10394656506843933
341,341,341,12-07,1.5392361833270307,-1.146738129976761,-0.15568141443906766
342,342,342,12-08,2.290923294033984,0.5779596322496358,-0.07285167376649329
343,343,343,12-09,1.7689484999500682,-0.6196779838170277,-0.4849144353124121
344,344,344,12-10,2.15541225791072,0.2670382695845683,-0.4112619288689981
345,345,345,12-11,1.3723830546497904,-1.5295719095522335,-0.3487937082992018
346,346,346,12-12,2.031800287452584,-0.01658145170217401,-0.3953823068346629
347,347,347,12-13,1.702591957049955,-0.7719288065579828,-0.11447706543920624
348,348,348,12-14,2.1690930819516074,0.2984280410368692,-0.18159686302240785
349,349,349,12-15,2.5035218979502414,1.0657534645557123,0.10655934919004097
350,350,350,12-16,1.979892507767056,-0.13568051591464134,-0.04573546146013679
351,351,351,12-17,2.125917901163271,0.1993653637224592,-0.1033940639463226
352,352,352,12-18,1.633546000699701,-0.9303503156032404,-0.2269045930274308
353,353,353,12-19,1.55181344062992,-1.1178804214750977,-0.4460902441591608
354,354,354,12-20,1.8461103259688407,-0.4426351334497803,-0.2605206100423061
355,355,355,12-21,1.9303465889212108,-0.24936044223466705,-0.3304259239552585
356,356,356,12-22,2.4651611913334266,0.9777372887864866,-0.4172940354280652
357,357,357,12-23,1.9431139644185835,-0.2200665197552553,-0.5497718823142836
358,358,358,12-24,1.4063839744397326,-1.4515589844400802,-0.6457846110625823
359,359,359,12-25,1.2053809509279667,-1.9127475027924088,-0.661905384609225
360,360,360,12-26,1.5950349239665784,-1.018711505939573,-1.0752318709969633
361,361,361,12-27,1.8881904107604848,-0.3460850835145226,-1.228219978598068
362,362,362,12-28,1.3843033188315712,-1.5022216295399429,-1.1164169522778735
363,363,363,12-29,1.5430466908572813,-1.137995165361884,
364,364,364,12-30,1.6987513526443616,-0.7807408265189133,
365,365,365,12-31,,,
