,unnamed: 0,unnamed: 0,unnamed: 0.1,mth_day,dreamlike,dreamlike_norm,dreamlike_ravg
356,356,356,356,12-22,4.876974904457978,-0.3980736908110181,-0.4593506773548048
357,357,357,357,12-23,5.046770193608197,-0.15708445974329188,-0.6272242055779932
358,358,358,358,12-24,4.181992756006472,-1.3844568490207445,-0.521658432882623
359,359,359,359,12-25,3.8173590142843454,-1.9019788926460093,-0.8126542251467277
360,360,360,360,12-26,4.7108586542938795,-0.6338412883412633,-0.8698373772049681
361,361,361,361,12-27,4.8752723103843625,-0.4004901703180448,-1.16323156734592
362,362,362,362,12-28,4.635235558797647,-0.7411726031604612,-1.0268556799067585
363,363,363,363,12-29,3.8064587208691534,-1.9174496005890027,
364,364,364,364,12-30,4.758516025654374,-0.566201524385776,
365,365,365,365,12-31,,,
