,unnamed: 0,unnamed: 0,mth_day,tom hanks,tom hanks_norm,tom hanks_ravg,Tom Hanks_ravg
296,296,296,10-23,2.0887851712340058,0.6513131326112086,0.2503258841446571,0.2503258841446566
297,297,297,10-24,1.9815099126915816,0.3636409139218882,0.4274849613464085,0.42748496134640784
298,298,298,10-25,2.670887489891479,2.212294367125508,0.4921205175046877,0.49212051750468705
299,299,299,10-26,2.241352768520985,1.060442505105681,0.7716793502530536,0.771679350253053
300,300,300,10-27,1.8111180616225568,-0.09328645693336132,0.7973230513700008,0.7973230513700003
301,301,301,10-28,2.0083707432740363,0.4356716396873894,0.7158544294258068,0.7158544294258062
302,302,302,10-29,2.146161611958915,0.8051753393128916,0.545935216065515,0.5459352160655143
303,303,303,10-30,1.7992281298629749,-0.12517081774327582,0.4214469500406895,0.42144695004068883
304,304,304,10-31,2.2907021325232755,1.1927790869637571,0.5065621234832726,0.5065621234832719
305,305,305,11-01,1.9628167809134969,0.3135129089567278,0.6225134589817328,0.6225134589817324
306,306,306,11-02,2.0015588128053605,0.4174045837221373,0.3866085784442749,0.3866085784442743
307,307,307,11-03,2.267805795096754,1.1313796526781523,0.4682441553361657,0.4682441553361651
308,308,308,11-04,1.6183367736819982,-0.6102539439118568,0.4896324697267713,0.48963246972677066
309,309,309,11-05,1.9818834656594853,0.36464264360806864,0.5916195342556408,0.5916195342556403
310,310,310,11-06,2.3385573678983005,1.3211089733073904,0.5827241452536921,0.5827241452536914
311,311,311,11-07,2.1910075064239027,0.9254352961299456,0.5134241887424476,0.513424188742447
312,312,312,11-08,1.9816558449198851,0.3640322497104439,0.5455063161892905,0.5455063161892899
313,313,313,11-09,2.112750765057488,0.715579913610686,0.2729436735669613,0.27294367356696075
314,314,314,11-10,1.6901188567513667,-0.41776117923079903,-0.1054353243130396,-0.1054353243130402
315,315,315,11-11,1.3720388010018738,-1.2707332121259065,-0.15508925637458645,-0.155089256374587
316,316,316,11-12,1.49195413990073,-0.9491650139726152,-0.3372704360552655,-0.3372704360552661
317,317,317,11-13,2.0799094290950726,0.6275117037606647,-0.5354631004171879,-0.5354631004171887
318,318,318,11-14,1.5740349789040011,-0.7290548283736306,-0.6066115941565945,-0.6066115941565952
319,319,319,11-15,1.6693050390675488,-0.4735760725608497,-0.4958050533635257,-0.49580505336352626
320,320,320,11-16,1.5309278212963568,-0.8446521416672376,-0.143915837165645,-0.14391583716564557
321,321,321,11-17,1.6199626436153776,-0.6058939673674935,-0.0865911337594595,-0.08659113375946009
322,322,322,11-18,2.279287866137671,1.1621702832146688,0.11346685955237175,0.11346685955237117
323,323,323,11-19,2.208170456318024,0.9714599241977776,0.0718948047597954,0.0718948047597948
324,324,324,11-20,2.021654280909306,0.4712931314973569,0.2306189809878819,0.23061898098788128
325,325,325,11-21,1.5762897396479738,-0.7230084013163078,0.2858147774145979,0.2858147774145973
326,326,326,11-22,1.8860648683017232,0.10769291570128144,0.04479087211864615,0.044790872118645554
327,327,327,11-23,1.7434603527603607,-0.2747191888071973,-0.1967504838070129,-0.19675048380701352
328,328,328,11-24,1.740009477560601,-0.2839731485610417,-0.012792296131743031,-0.012792296131743625
329,329,329,11-25,1.6677342990067114,-0.4777882113561767,0.2372325290440801,0.23723252904407954
330,330,330,11-26,2.4332511094200093,1.5750422575489762,0.2958773204863088,0.29587732048630816
331,331,331,11-27,2.135707215933245,0.7771405497386311,0.4746161637519518,0.4746161637519512
332,332,332,11-28,2.0172795234977303,0.4595616643546531,1.002178527311484,1.0021785273114834
333,333,333,11-29,2.1433791709957086,0.7977138707866607,1.2221296619885833,1.2221296619885826
334,334,334,11-30,2.9204026877069365,2.8814010327961515,0.8759545176459849,0.8759545176459843
335,335,335,12-01,2.159863464903006,0.8419185967064191,0.885007157336703,0.8850071573367023
336,336,336,12-02,1.6587023202562032,-0.5020086085066153,0.5898824518182016,0.5898824518182011
337,337,337,12-03,2.1559620240145634,0.8314563878829392,0.2097782463878202,0.2097782463878196
338,338,338,12-04,1.3569534225415822,-1.3111865687563546,-0.20649691484695867,-0.20649691484695928
339,339,339,12-05,1.2929158812893715,-1.4829113617956284,-0.5002495858947552,-0.5002495858947559
340,340,340,12-06,1.9890087752246708,0.3837500653874781,-0.43052889416199935,-0.43052889416199996
341,341,341,12-07,1.5026072193519693,-0.9205974295803604,-0.5659725772326012,-0.5659725772326017
342,342,342,12-08,1.8146987233596708,-0.08368445811007975,-0.4573535572257007,-0.45735355722570126
343,343,343,12-09,1.8529138634614848,0.01879428945932812,-0.07816844239451419,-0.07816844239451477
344,344,344,12-10,1.5999828017486648,-0.6594724487149519,0.0260614536369136,0.026061453636913007
345,345,345,12-11,2.141322753825463,0.7921993271914906,0.03382819071330714,0.03382819071330654
346,346,346,12-12,2.2222177189780523,1.0091294415760448,0.16856456967434885,0.16856456967434827
347,347,347,12-13,1.5199848875542843,-0.8739970071219991,0.26630863668677623,0.2663086366867757
348,348,348,12-14,2.1161643279419247,0.7247338156561705,0.3282964813468049,0.32829648134680434
349,349,349,12-15,2.07161110383151,0.6052586915338924,0.14308156614559006,0.14308156614558945
350,350,350,12-16,1.7386773637614208,-0.28754538075477976,-0.15079644687892022,-0.15079644687892083
351,351,351,12-17,1.7269140631708793,-0.3190901640157989,-0.33255230865309304,-0.33255230865309365
352,352,352,12-18,1.5646810273063696,-0.7541386365710168,-0.6641525838121556,-0.6641525838121561
353,353,353,12-19,1.1133156481207185,-1.964532177767036,-0.9504691791380484,-0.9504691791380488
354,354,354,12-20,1.374226046675117,-1.2648678352982046,-0.9453543519223288,-0.9453543519223294
355,355,355,12-21,1.4309926889874374,-1.1126408804214638,-0.8538370093833513,-0.8538370093833518
356,356,356,12-22,1.7501215222790434,-0.25685641746046306,-0.6960883312001553,-0.6960883312001559
357,357,357,12-23,1.9316793330335296,0.2300138912180663,-0.4389266002049834,-0.43892660020498403
358,358,358,12-24,1.9176354484304448,0.19235343252815906,-0.3069668712474317,-0.30696687124743227
359,359,359,12-25,1.6887015780950907,-0.42156179179600456,-0.30970364478267914,-0.3097036447826797
360,360,360,12-26,1.6694790420239178,-0.473109461552894,-0.31626173099588895,-0.31626173099588956
361,361,361,12-27,1.4248693012671347,-1.1290615216329485,-0.5907991353290047,-0.5907991353290053
362,362,362,12-28,1.735448147200888,-0.29620493473972204,-0.7176260711380542,-0.7176260711380548
363,363,363,12-29,1.3174162422786857,-1.417210534780628,,
364,364,364,12-30,1.6338668094346998,-0.5686081823261381,,
365,365,365,12-31,,,,
