,unnamed: 0,unnamed: 0,mth_day,pixar,pixar_norm,pixar_ravg,Pixar_ravg
291,291,291,10-18,0.5839452114868435,0.07666902645127731,0.14574645867304412,0.14574645867304395
292,292,292,10-19,0.6924594282568418,0.5444565488594677,-0.007727829197040209,-0.007727829197040357
293,293,293,10-20,0.5863085948248443,0.08685719597497654,-0.3770229015026376,-0.3770229015026378
294,294,294,10-21,0.29227958727821424,-1.1806550715457595,-0.16027420249160035,-0.1602742024916005
295,295,295,10-22,0.31256199409481256,-1.0932208429660928,-0.25624225162301056,-0.2562422516230107
296,296,296,10-23,0.7063294320432582,0.6042479282765264,-0.31426753788038403,-0.31426753788038414
297,297,297,10-24,0.4503730593332953,-0.499139268337184,-0.1419420783248026,-0.14194207832480274
298,298,298,10-25,0.6116975243224382,0.1963048313152269,0.014537726059468941,0.014537726059468792
299,299,299,10-26,0.8261580312989523,1.120809953308465,0.30080763714383724,0.3008076371438371
300,300,300,10-27,0.5100744099233314,-0.2417762452401304,0.17918349374943054,0.1791834937494304
301,301,301,10-28,0.7110038553853827,0.6243986235401171,0.2307182778867617,0.23071827788676158
302,302,302,10-29,0.5370481062889192,-0.12549693208991375,0.22824587711660815,0.22824587711660804
303,303,303,10-30,0.52210122397032,-0.1899305635131968,0.04400387953041181,0.04400387953041166
304,304,304,10-31,0.6082563384814789,0.1814704266943057,0.09644542581830166,0.09644542581830151
305,305,305,11-01,0.5697226826866358,0.015357967791286824,0.02320411685668609,0.02320411685668594
306,306,306,11-02,0.5830646422280613,0.07287303248720868,0.01528157239316639,0.015281572393166243
307,307,307,11-03,0.6090636851611243,0.18495076977042368,-0.1161931101660258,-0.11619311016602595
308,308,308,11-04,0.5260211934350854,-0.17303219887103194,-0.013639651190809015,-0.01363965119080914
309,309,309,11-05,0.3391095255656885,-0.9787786588683499,0.2796540661534463,0.2796540661534462
310,310,310,11-06,0.7509943262814923,0.7967911805456065,0.4990209409146834,0.4990209409146833
311,311,311,11-07,0.9779405572121732,1.7751202718568184,0.5058957712352319,0.5058957712352318
312,312,312,11-08,0.8883881935376612,1.3890742810546317,0.3813368360636447,0.3813368360636445
313,313,313,11-09,0.6186323477516152,0.2261997516937142,0.437527949414358,0.4375279494143578
314,314,314,11-10,0.3526551076241597,-0.920385809900555,0.2691423908198893,0.26914239081988917
315,315,315,11-11,0.4173185546132758,-0.6416319787640703,0.052095542946168805,0.05209554294616866
316,316,316,11-12,0.5166286008488274,-0.2135221710212055,-0.3836522568538587,-0.3836522568538588
317,317,317,11-13,0.6758461117062703,0.4728391846144955,-0.4787233846594033,-0.47872338465940345
318,318,318,11-14,0.28189705464033915,-1.225412517745533,-0.36859167263611897,-0.36859167263611914
319,319,319,11-15,0.4863085664141105,-0.3442270151395537,-0.07534362475001748,-0.07534362475001762
320,320,320,11-16,0.5059408097765665,-0.2595955377608491,0.15846472735986467,0.15846472735986453
321,321,321,11-17,0.8254728645684329,1.1178563085525388,0.1771934061118374,0.17719340611183723
322,322,322,11-18,0.8420523753805734,1.1893279416380873,0.37241211653873496,0.37241211653873485
323,323,323,11-19,0.7019134325545655,0.5852112571263319,0.3698719204038983,0.3698719204038981
324,324,324,11-20,0.5536102292684402,-0.05410025518414728,0.4554693546059729,0.4554693546059727
325,325,325,11-21,0.4827730202850268,-0.3594681919485743,0.2397767867666517,0.2397767867666516
326,326,326,11-22,0.6250787271217123,0.25398906745159844,-0.019419802728530427,-0.019419802728530573
327,327,327,11-23,0.5252633599407758,-0.17629909848338793,-0.22525498075111405,-0.22525498075111416
328,328,328,11-24,0.4812922411162655,-0.3658515953330056,-0.1009558881487785,-0.10095588814877865
329,329,329,11-25,0.4154238355873753,-0.6497998110091695,0.20385657933214976,0.20385657933214962
330,330,330,11-26,0.7266146558447539,0.6916943004298658,0.18370113150282566,0.1837011315028255
331,331,331,11-27,0.9070231499183824,1.4694066129369954,0.3463068860327469,0.34630688603274673
332,332,332,11-28,0.5970255722587338,0.1330563804756537,0.9144626728289104,0.9144626728289103
333,333,333,11-29,0.7515845239291387,0.7993354286961396,1.0184714521404743,1.0184714521404745
334,334,334,11-30,1.272074088697008,3.0430831254439754,0.9637893498869134,0.9637893498869134
335,335,335,12-01,0.5601873961812316,-0.02574713513978396,0.9226513965908032,0.9226513965908033
336,336,336,12-02,0.6505059285298215,0.3636016869084989,0.7019171497615435,0.7019171497615435
337,337,337,12-03,0.8497657084398194,1.2225788931603343,0.4057328213224161,0.4057328213224161
338,338,338,12-04,0.2897988580571765,-1.1913491004999053,-0.24313723806946305,-0.24313723806946305
339,339,339,12-05,0.3393433817798914,-0.9777705419386248,-0.4004758998342092,-0.4004758998342092
340,340,340,12-06,0.3689509025385154,-0.8501372309072996,-0.4096742106195903,-0.40967421061959025
341,341,341,12-07,0.3411971816349425,-0.9697791057282608,-0.5980341720521124,-0.5980341720521124
342,342,342,12-08,0.6377033533092067,0.3084118221962129,-0.4421661828301973,-0.4421661828301973
343,343,343,12-09,0.5875988137720958,0.09241912456520092,0.13840255645519622,0.13840255645519622
344,344,344,12-10,0.5067421319973262,-0.25614116516841434,0.3142809928928562,0.3142809928928562
345,345,345,12-11,1.1474020709091777,2.5056418937737366,0.458705684113228,0.45870568411322804
346,346,346,12-12,0.6137455137138533,0.20513338771866046,0.24697490079613604,0.24697490079613604
347,347,347,12-13,0.5422132177533924,-0.1032309584060299,0.0668384580104143,0.0668384580104143
348,348,348,12-14,0.3430080181347405,-0.9619728777063392,0.12229273650036868,0.12229273650036869
349,349,349,12-15,0.3368777398110522,-0.9883995321491296,-0.2958347851067391,-0.2958347851067391
350,350,350,12-16,0.5839256049455229,0.07658450577131196,-0.27103436420270594,-0.27103436420270594
351,351,351,12-17,0.5654355368264196,-0.00312323586891018,-0.5282749377491242,-0.5282749377491242
352,352,352,12-18,0.6482637270613969,0.3539359131428597,-0.4748568952711256,-0.4748568952711256
353,353,353,12-19,0.18417554437359512,-1.6466743996845392,-0.4271658419457863,-0.4271658419457863
354,354,354,12-20,0.4173573767201762,-0.6414646228383479,-0.5999887074896352,-0.5999887074896352
355,355,355,12-21,0.4032560468496003,-0.7022532121970932,-0.6132827033225182,-0.6132827033225182
356,356,356,12-22,0.343383859010628,-0.9603526874917816,-0.7680298814993253,-0.7680298814993253
357,357,357,12-23,0.546932424069725,-0.08288721086620839,-0.5358537369766403,-0.5358537369766403
358,358,358,12-24,0.4328804425636457,-0.5745471559179817,-0.47435267719502,-0.47435267719502
359,359,359,12-25,0.5073275473922539,-0.2536175325484297,-0.4483584341791548,-0.44835843417915483
360,360,360,12-26,0.5029570006482023,-0.27245826414862656,-0.015367993638698303,-0.015367993638698304
361,361,361,12-27,0.4394358693494519,-0.5462877541019019,-0.040061188570886634,-0.04006118857088664
362,362,362,12-28,0.9460371954945959,1.6375899557509574,-0.1057946512410949,-0.1057946512410949
363,363,363,12-29,0.5125634520994492,-0.2310463804593384,,
364,364,364,12-30,0.3413899917643192,-0.9689479319392312,,
365,365,365,12-31,,,,
