,unnamed: 0,unnamed: 0,mth_day,disney,disney_norm,disney_ravg,Disney_ravg
296,296,296,10-23,1.8028316032007352,0.6302705691720389,-0.5914212366193852,-0.5914212366193855
297,297,297,10-24,1.5500771551436918,0.0021818911027650287,-0.4915891720440124,-0.49158917204401265
298,298,298,10-25,1.5463519178273135,-0.007075233349543177,-0.29881120599883243,-0.29881120599883276
299,299,299,10-26,1.4407340736581833,-0.2695330165247146,0.03841771493696863,0.03841771493696833
300,300,300,10-27,1.2230662792157123,-0.8104322106657864,-0.1933019041026416,-0.19330190410264184
301,301,301,10-28,1.8248936777987887,0.6850942898870541,-0.24469853103335146,-0.24469853103335173
302,302,302,10-29,1.2433421572736238,-0.7600471450656221,-0.4620944331239813,-0.4620944331239816
303,303,303,10-30,1.4259794613740946,-0.3061978704814943,-0.4919238842470854,-0.49192388424708566
304,304,304,10-31,1.021447236421293,-1.3114506458933222,-0.08194836360708369,-0.08194836360708398
305,305,305,11-01,1.36871055165195,-0.4485097232633392,-0.20533770127480047,-0.20533770127480078
306,306,306,11-02,2.212956465628214,1.6494209131742237,-0.05436179213458455,-0.05436179213458484
307,307,307,11-03,1.5269688302992628,-0.055241736119246536,-0.0744558419173265,-0.07445584191732682
308,308,308,11-04,1.60787507038342,0.14580830977567344,0.34970465295201103,0.3497046529520107
309,309,309,11-05,1.3774621678191783,-0.4267621691779461,0.8045857935517513,0.804585793551751
310,310,310,11-06,2.045587191605876,1.2335123233227028,0.9038373533386096,0.9038373533386093
311,311,311,11-07,2.4670258275515566,2.280777120335103,1.0161650297593643,1.0161650297593643
312,312,312,11-08,2.452600395748169,2.2449302718953734,0.7914455840922447,0.7914455840922444
313,313,313,11-09,1.7981851809190401,0.6187243224052843,0.8680236383654002,0.8680236383654
314,314,314,11-10,1.0652876163454756,-1.2025083642270455,0.5057635070832366,0.5057635070832363
315,315,315,11-11,1.5623606815187896,0.03270615646098686,0.05115724054593529,0.05115724054593499
316,316,316,11-12,1.1709063123062509,-0.940048464370279,-0.3681782889402544,-0.36817828894025467
317,317,317,11-13,1.3693742379532272,-0.4468604788887048,-0.5433027379773382,-0.5433027379773385
318,318,318,11-14,1.4401103699913285,-0.2710829050217645,-0.3391773327411729,-0.3391773327411733
319,319,319,11-15,1.3753453654293557,-0.4320223718172192,-0.19019046011775587,-0.19019046011775617
320,320,320,11-16,1.5581505441742445,0.022244067189946082,0.13087815495489238,0.13087815495489208
321,321,321,11-17,1.9220910451365536,0.9266273922014896,0.27228871338054234,0.272288713380542
322,322,322,11-18,1.9461298445047663,0.9863632260656104,0.289095128958653,0.2890951289586527
323,323,323,11-19,1.7108115116278657,0.4016028716651949,0.3703566389106719,0.3703566389106716
324,324,324,11-20,1.4806896363425759,-0.17024441155310036,0.32564469241286914,0.32564469241286886
325,325,325,11-21,1.5715521318943209,0.05554668789489407,0.11091265655614843,0.11091265655614813
326,326,326,11-22,1.4501930812884536,-0.2460276117968705,-0.12543056757972687,-0.12543056757972718
327,327,327,11-23,1.4036182966389803,-0.3617648229388348,-0.2194050585340458,-0.2194050585340461
328,328,328,11-24,1.37547665567053,-0.4316961187496413,-0.04992473955151718,-0.04992473955151747
329,329,329,11-25,1.4839091194470524,-0.16224407406071864,0.11196455750569063,0.11196455750569034
330,330,330,11-26,1.889901640729982,0.8466375023420714,0.23089455210338994,0.23089455210338963
331,331,331,11-27,1.962435534376455,1.026882470238141,0.4241736476458586,0.42417364764585835
332,332,332,11-28,1.737350798262806,0.4675523557893254,0.9148557603054192,0.9148557603054188
333,333,333,11-29,1.8702926961677664,0.7979097503159774,0.9158029972828102,0.9158029972828099
334,334,334,11-30,2.560233753390916,2.5123965572077216,0.8575181182295971,0.8575181182295967
335,335,335,12-01,1.4861962330451102,-0.15656065219637216,0.6783776303398679,0.6783776303398676
336,336,336,12-02,1.7491721901009585,0.4969282280227921,0.4858038866817777,0.4858038866817774
337,337,337,12-03,1.5298989510351713,-0.04796045710023288,0.2175520255712422,0.2175520255712419
338,338,338,12-04,1.2723794782428255,-0.6878901061592162,-0.4150445429596147,-0.415044542959615
339,339,339,12-05,1.222595769322765,-0.8116014163472356,-0.34188931956770896,-0.3418893195677093
340,340,340,12-06,1.0328227163383297,-1.2831828539774202,-0.5139707068909718,-0.5139707068909721
341,341,341,12-07,1.6628302857500512,0.2823706881550619,-0.4862772206030952,-0.4862772206030954
342,342,342,12-08,1.3336798789755755,-0.5355600959167844,-0.2387100489691849,-0.23871004896918524
343,343,343,12-09,1.5967651635864082,0.11820046062702708,0.048875598994237116,0.048875598994236824
344,344,344,12-10,1.87013300580892,0.797512923644245,0.3776827037519849,0.37768270375198476
345,345,345,12-11,1.9169743269197368,0.9139124714332968,0.17197296780817087,0.1719729678081706
346,346,346,12-12,1.8267309128918687,0.6896597745690677,0.08060296783310268,0.08060296783310238
347,347,347,12-13,1.1661419748421038,-0.9518877275078232,-0.04655686307749152,-0.046556863077491815
348,348,348,12-14,1.1130660575292677,-1.0837800957671937,-0.19246982013412486,-0.1924698201341252
349,349,349,12-15,1.28973642068056,-0.6447585248365381,-0.3825102713813868,-0.3825102713813871
350,350,350,12-16,1.5178246435064289,-0.07796481869555541,-0.5594628077127111,-0.5594628077127114
351,351,351,12-17,1.4581196679454638,-0.2263302360502745,-0.5834180813749268,-0.5834180813749271
352,352,352,12-18,1.3994771614929162,-0.3720554434188776,-0.535539451717555,-0.5355394517175552
353,353,353,12-19,1.1083017158089905,-1.0956193694811178,-0.547745030981846,-0.5477450309818462
354,354,354,12-20,1.2286695100542488,-0.7965083178229624,-0.5917813128933728,-0.5917813128933731
355,355,355,12-21,1.2602659217728678,-0.7179920004222843,-0.6083932267199784,-0.6083932267199788
356,356,356,12-22,1.4114985798373934,-0.3421825101647166,-0.4691233939652686,-0.469123393965269
357,357,357,12-23,1.4180100281093662,-0.3260017190099083,-0.3432821647503985,-0.3432821647503988
358,358,358,12-24,1.7357456306248908,0.4635635531093813,-0.09013629684615328,-0.09013629684615358
359,359,359,12-25,1.4121466811167356,-0.34057199419189704,-0.17478730155007804,-0.17478730155007835
360,360,360,12-26,1.8398928581656284,0.7223668896025092,-0.07141667823753807,-0.07141667823753838
361,361,361,12-27,1.0558751847465129,-1.2258980286458327,-0.1885707908896796,-0.18857079088967987
362,362,362,12-28,1.661088031960508,0.27804122971052314,-0.31415963742538416,-0.31415963742538444
363,363,363,12-29,1.1351401966833767,-1.0289263949227572,,
364,364,364,12-30,1.4325100459380582,-0.289969526104846,,
365,365,365,12-31,,,,
