,unnamed: 0,unnamed: 0,unnamed: 0.1,mth_day,lesbian,lesbian_norm,lesbian_ravg
350,350,350,350,12-16,0.4415362217237364,-1.7789392614060575,-0.14652724823249766
351,351,351,351,12-17,0.6884550374304548,-0.6285722514676709,-0.4090236861378922
352,352,352,352,12-18,0.5351644654406169,-1.3427357972751557,-0.6310949095803734
353,353,353,353,12-19,0.8183279119534147,-0.02350912612636607,-0.3656151096248997
354,354,354,354,12-20,0.869139349249414,0.2132156492844217,-0.20291244553143803
355,355,355,355,12-21,1.1167595061980014,1.36685012924143,-0.36904808537817946
356,356,356,356,12-22,0.6510746496334726,-0.8027232768452874,-0.1809574298523944
357,357,357,357,12-23,0.474495413676124,-1.6253860905481197,-0.3661210404530612
358,358,358,358,12-24,0.7773990992923716,-0.21419186412044533,-0.6276915216925708
359,359,359,359,12-25,0.5798629053259451,-1.1344907897303669,-0.6955483324219415
360,360,360,360,12-26,0.5322729080518939,-1.356207238152636,-0.48597921879244926
361,361,361,361,12-27,1.0293693609755898,0.9597092648652056,-0.07616035477559857
362,362,362,362,12-28,0.920970553631306,0.4546914049316653,0.09181164316171216
363,363,363,363,12-29,1.0022851765070309,0.8335270935529846,
364,364,364,364,12-30,0.9937236971515896,0.7936401235034191,
365,365,365,365,12-31,,,
