,unnamed: 0,unnamed: 0,unnamed: 0.1,mth_day,bruce willis,bruce willis_norm,bruce willis_ravg,bruce willis_ravg
285,285,285,285,10-12,1.7866767348382846,-1.0633268478708773,-0.6139257524651712,-0.6139257524651712
286,286,286,286,10-13,2.891391084711713,1.551082419866884,-0.6315714740628605,-0.6315714740628605
287,287,287,287,10-14,1.6867924233834048,-1.2997123620077784,-0.42889290857982765,-0.42889290857982765
288,288,288,288,10-15,1.5781765165196129,-1.5567620088789118,-0.6711180506570575,-0.6711180506570575
289,289,289,289,10-16,1.7878918813466929,-1.0604510906277442,-0.5459803611478634,-0.5459803611478634
290,290,290,290,10-17,1.9834948737516245,-0.5975384144239062,-0.8266895553875079,-0.8266895553875079
291,291,291,291,10-18,2.103937088104471,-0.3125007108157126,-0.5711083178314473,-0.5711083178314473
292,292,292,292,10-19,2.179711825818309,-0.133172745570983,-0.1675247769361222,-0.1675247769361222
293,293,293,293,10-20,2.334765020874006,0.2337750633285849,-0.10353580829740157,-0.10353580829740157
294,294,294,294,10-21,2.6013778978065982,0.8647392364930391,0.05665950362222728,0.05665950362222728
295,295,295,295,10-22,1.95012248409382,-0.6765172787954206,-0.002109700345168821,-0.002109700345168821
296,296,296,296,10-23,2.389636472262393,0.3636334570938669,0.01193334735316673,0.01193334735316673
297,297,297,297,10-24,1.9549401033831035,-0.6651159346200892,-0.1827566759839523,-0.1827566759839523
298,298,298,298,10-25,2.21531502651014,-0.04891445938096968,-0.3049484755254956,-0.3049484755254956
299,299,299,299,10-26,1.8411693198218602,-0.9343650766941294,0.07521442186327583,0.07521442186327583
300,300,300,300,10-27,2.291586230397453,0.1315884392437791,0.08755938430705874,0.08755938430705874
301,301,301,301,10-28,2.913945738281337,1.604460105537208,0.30231910493945924,0.30231910493945924
302,302,302,302,10-29,2.4209345341119737,0.4377032317565643,0.44322856291251633,0.44322856291251633
303,303,303,303,10-30,2.4994183105676533,0.6234423891743138,0.5703603016614366,0.5703603016614366
304,304,304,304,10-31,2.572561389220028,0.7965422884573731,0.7601987793166297,0.7601987793166297
305,305,305,305,11-01,2.163485166510587,-0.1715746442006077,0.8462293577849643,0.8462293577849643
306,306,306,306,11-02,2.7728818554055885,1.270619305174937,0.8371061480987135,0.8371061480987135
307,307,307,307,11-03,3.1320582176119776,2.120643576347216,0.7190044657745577,0.7190044657745577
308,308,308,308,11-04,2.3978045503370318,0.3829639736390593,0.6373427860437206,0.6373427860437206
309,309,309,309,11-05,2.1999962771063464,-0.08516770477062034,0.7719650449558194,0.7719650449558194
310,310,310,310,11-06,2.36552533588286,0.3065722100723507,0.6119097386163559,0.6119097386163559
311,311,311,311,11-07,2.504791655286748,0.6361589092719847,0.29850278288042914,0.29850278288042914
312,312,312,312,11-08,2.3670952116650152,0.3102874671381558,0.24500349635864418,0.24500349635864418
313,313,313,313,11-09,2.337480645636312,0.2402018419316553,0.022604042267178354,0.022604042267178354
314,314,314,314,11-10,2.262168335476733,0.06196825450834983,0.04662605289137175,0.04662605289137175
315,315,315,315,11-11,1.6361491288330727,-1.4195644293194154,0.09443178625707288,0.09443178625707288
316,316,316,316,11-12,2.4264281031201893,0.4507042738175111,0.05061949645083417,0.05061949645083417
317,317,317,317,11-13,2.625993060836409,0.9229933094661916,0.17110260222626414,0.17110260222626414
318,318,318,318,11-14,2.2560183442892066,0.0474137283007236,0.21622544773183017,0.21622544773183017
319,319,319,319,11-15,2.6429402785482004,0.9631004765842353,0.4245720607862751,0.4245720607862751
320,320,320,320,11-16,2.3765678418254543,0.3327053275417459,0.1645277927769853,0.1645277927769853
321,321,321,321,11-17,2.164368247459281,-0.16948475099274574,0.013409407173929189,0.013409407173929189
322,322,322,322,11-18,1.7671404284231704,-1.1095613342382276,0.03537362150600972,0.03537362150600972
323,323,323,323,11-19,2.2428641043287154,0.016282995847854927,0.01962088400467088,0.01962088400467088
324,324,324,324,11-20,2.3117040008291423,0.17919901429320678,0.035661882952465036,0.035661882952465036
325,325,325,325,11-21,2.603002518116583,0.8685840515762023,0.3192482477767245,0.3192482477767245
326,326,326,326,11-22,2.4172364286667176,0.4289513212285109,0.5490024139395694,0.5490024139395694
327,327,327,327,11-23,2.8833419686338906,1.532033437952811,0.5154703676539522,0.5154703676539522
328,328,328,328,11-24,2.3496339058646467,0.2689636627388413,0.5432088504364173,0.5432088504364173
329,329,329,329,11-25,2.157850637226693,-0.18490928186584826,0.590854521336693,0.590854521336693
330,330,330,330,11-26,2.382029103371381,0.3456299109879973,0.6926095720054217,0.6926095720054217
331,331,331,331,11-27,2.723798118872144,1.1544580769778563,0.37572641853003613,0.37572641853003613
332,332,332,332,11-28,2.675215007689528,1.0394816252408834,0.38087594564768,0.38087594564768
333,333,333,333,11-29,2.0799512267238156,-0.3692654828995027,0.5555353577734379,0.5555353577734379
334,334,334,334,11-30,2.362689451311468,0.2998608254447049,0.4797578442200236,0.4797578442200236
335,335,335,335,12-01,2.6006629267105184,0.8630471908886992,0.40283430206947707,0.40283430206947707
336,336,336,336,12-02,2.1899111186628404,-0.10903517033248866,0.28314653187028616,0.28314653187028616
337,337,337,337,12-03,2.528774619134475,0.6929168240745773,0.4236896922076141,0.4236896922076141
338,338,338,338,12-04,2.3717717812405734,0.3213550040457379,0.23441533315891858,0.23441533315891858
339,339,339,339,12-05,2.4362689186410136,0.4739934791244652,0.060485428359605874,0.060485428359605874
340,340,340,340,12-06,1.8828240306573,-0.8357853288474684,0.22551248264007717,0.22551248264007717
341,341,341,341,12-07,2.1597001499754582,-0.18053223790717696,0.05219814069713317,0.05219814069713317
342,342,342,342,12-08,2.608302586052477,0.8811271553503394,0.13079601799404045,0.13079601799404045
343,343,343,343,12-09,2.0893724728540364,-0.3469692275830867,-0.19174759378799847,-0.19174759378799847
344,344,344,344,12-10,2.5710402064048163,0.7929422678271816,-0.15400883855406636,-0.15400883855406636
345,345,345,345,12-11,1.6185272724665176,-1.4612681915677683,-0.40330365108618954,-0.40330365108618954
346,346,346,346,12-12,1.9785027255756984,-0.6093527974438757,-0.16478289153164086,-0.16478289153164086
347,347,347,347,12-13,1.5276654640101388,-1.676301113099916,0.10647884198952674,0.10647884198952674
348,348,348,348,12-14,3.2130219214852715,2.3122517126776314,-0.08919591145040391,-0.08919591145040391
349,349,349,349,12-15,2.777099677520067,1.280601173543919,0.43537951276428105,0.43537951276428105
350,350,350,350,12-16,2.0749479288095425,-0.3811062528124024,0.33005820156166266,0.33005820156166266
351,351,351,351,12-17,2.9484781853678053,1.6861843537203416,0.4550650089593023,0.4550650089593023
352,352,352,352,12-18,1.7114826413016822,-1.2412806646595862,-0.004477048200251262,-0.004477048200251262
353,353,353,353,12-19,1.8445939931463544,-0.9262602687140776,-0.1902031242972222,-0.1902031242972222
354,354,354,354,12-20,2.0479494643627656,-0.44500063027969,0.047229044211140735,0.047229044211140735
355,355,355,355,12-21,2.3062301837298818,0.16624471696209325,-0.08022091762719852,-0.08022091762719852
356,356,356,356,12-22,2.676907370071125,1.0434867582377751,-0.10429067272582711,-0.10429067272582711
357,357,357,357,12-23,2.6253555508107502,0.921484582690306,-0.11461838670741648,-0.11461838670741648
358,358,358,358,12-24,1.6504588279679666,-1.3856991952513578,-0.21982674644681421,-0.21982674644681421
359,359,359,359,12-25,1.8184102414798315,-0.9882265526036138,-0.39159504079800384,-0.39159504079800384
360,360,360,360,12-26,1.781215744822379,-1.0762507887160764,-0.7955765754479213,-0.7955765754479213
361,361,361,361,12-27,1.8707477167007551,-0.8643650491450446,-1.1916221301911472,-1.1916221301911472
362,362,362,362,12-28,1.6526969591330825,-1.380402449661729,-0.9596455553349377,-0.9596455553349377
363,363,363,363,12-29,1.6212651516659995,-1.4547887457690492,,
364,364,364,364,12-30,2.2385867563084814,0.006160253885898041,,
365,365,365,365,12-31,,,,
