,unnamed: 0,unnamed: 0,unnamed: 0.1,mth_day,road trip,road trip_norm,road trip_ravg
130,130,130,130,05-10,1.8310662020138369,0.6855016248112864,0.04384440336459818
131,131,131,131,05-11,1.4576898594141452,-0.5392112482828159,0.11328254887072009
132,132,132,132,05-12,1.5731250466273998,-0.16057194081155207,0.03149751707552243
133,133,133,133,05-13,1.3657530590469995,-0.8407734258347114,-0.07296948538207457
134,134,134,134,05-14,1.937172364905316,1.033540771327692,0.3615484173993592
135,135,135,135,05-15,1.4341871082843451,-0.6163026935023471,0.29560699358039405
136,136,136,136,05-16,2.625891057204958,3.292609041499889,0.4181172352871996
137,137,137,137,05-17,1.3370690925769064,-0.9348597911966068,0.497803882763707
138,138,138,138,05-18,1.7972221079929491,0.5744895094292806,0.5462560703729961
139,139,139,139,05-19,1.5115167379098242,-0.3626535409756668,0.49537128912475903
140,140,140,140,05-20,2.0258016313952107,1.324253896983426,-0.3355032658596753
141,141,141,141,05-21,1.3411081151561706,-0.9216113809917696,-0.3572844741013532
142,142,142,142,05-22,1.1060463198071602,-1.6926382884067173,-0.527869328867869
143,143,143,143,05-23,1.2972266704908193,-1.065547040646674,-0.5716146748108699
144,144,144,144,05-24,1.4851864435941116,-0.4490196191698142,-0.821613703918166
145,145,145,145,05-25,1.4314972771882697,-0.6251256166336723,-0.7232647869107994
146,146,146,146,05-26,1.568500698945305,-0.17574027766035036,-0.48210861452578296
147,147,147,147,05-27,1.5210090196257018,-0.3315178789475696,-0.34839112632436636
148,148,148,148,05-28,1.5471718029400858,-0.24570125409661914,-0.2709662379633438
149,149,149,149,05-29,1.5418241485599151,-0.2632421114381744,-0.28820411196433143
150,150,150,150,05-30,1.6268128881797406,0.015529710996321246,-0.27314895981452375
151,151,151,151,05-31,1.3999655713162344,-0.7285528606395981,-0.407161303548651
152,152,152,152,06-01,1.596039746360275,-0.08540936476150414,-0.427373193215799
153,153,153,153,06-02,1.275872188621804,-1.135591941352333,-0.0895355127752252
154,154,154,154,06-03,1.5101999953920069,-0.3669725920995074,0.06884218653070213
155,155,155,155,06-04,2.1598004936435653,1.7637839712052683,0.39481732303865397
156,156,156,156,06-05,1.916519091561784,0.9657959068318852,0.40898437280208816
157,157,157,157,06-06,1.9962428225234528,1.227297958408113,0.6580687850570633
158,158,158,158,06-07,1.6219542672686829,-0.0004070661808985574,1.04651833099407
159,159,159,159,06-08,1.7315000940167882,0.35891453217751745,0.7450448199959209
160,160,160,160,06-09,2.2207561131539526,1.9637246835225328,0.6039592525160294
161,161,161,161,06-10,1.6083418812613892,-0.04505709478362747,0.7043771056792143
162,162,162,162,06-11,1.6584438430531654,0.11928250195253642,0.741125581411367
163,163,163,163,06-12,2.179928247423377,1.8298050773872228,1.0930332481781961
164,164,164,164,06-13,1.6891749771987747,0.2200837882120179,1.099783641210703
165,165,165,165,06-14,2.3752134105180054,2.4703605327784928,1.3197311066228221
166,166,166,166,06-15,2.2331040052205404,2.0042270417175723,1.434349459117721
167,167,167,167,06-16,2.010672167831371,1.2746276976890882,1.343775171940904
168,168,168,168,06-17,1.8681049751741767,0.8069926169219305,1.4721059979687743
169,169,169,169,06-18,2.0142487800676565,1.2863593543263192,1.2093576678757492
170,170,170,170,06-19,1.9239191144627024,0.9900687443792392,1.0738026240383878
171,171,171,171,06-20,1.8945913185832912,0.8938705522203422,1.1157398265721163
172,172,172,172,06-21,1.985145250474704,1.1908967786934033,1.1136317503553559
173,173,173,173,06-22,2.087384153039857,1.5262509128914603,0.9596111470702544
174,174,174,174,06-23,1.8642488593202773,0.7943441596213674,0.9012105877124551
175,175,175,175,06-24,1.7325126239302469,0.3622357346157105,0.8641943352050143
176,176,176,176,06-25,1.8170921785930607,0.6396653882324438,0.5962705154598732
177,177,177,177,06-26,1.826880788474837,0.6717730371756971,0.44512644989834865
178,178,178,178,06-27,1.495056096798795,-0.4166461397774427,0.9409502243079402
179,179,179,179,06-28,1.8109097908698728,0.6193865195223129,1.1423554586421931
180,180,180,180,06-29,2.771215079061172,3.769286806078916,1.2217668773694663
181,181,181,181,06-30,2.1009252605321938,1.5706671406212291,1.2804996670151443
182,182,182,182,07-01,1.9623524060460489,1.1161339005960815,1.3273295274405135
183,183,183,183,07-02,1.9343154435863392,1.0241697750497651,1.260528646115994
184,184,184,184,07-03,1.5807177848281078,-0.13566697722522753,0.9413558307669531
185,185,185,185,07-04,1.6887168950523952,0.21858123157519485,0.8806328604973584
186,186,186,186,07-05,2.187380707411932,1.8542499139846704,0.5471758993758292
187,187,187,187,07-06,1.989850145462464,1.2063293190036608,0.2551827104323097
188,188,188,188,07-07,1.3523893202000603,-0.8846078661330927,0.4032229173421204
189,189,189,189,07-08,1.4001983390131671,-0.7277893586113521,0.2922124891681258
190,190,190,190,07-09,1.851514535126198,0.7525742642336365,0.1531257289004074
191,191,191,191,07-10,1.4856554171862415,-0.4474813374687725,-0.011476790603977624
192,192,192,192,07-11,1.9329616987102385,1.01972935237836,0.31493380799945053
193,193,193,193,07-12,1.6887574335357587,0.2187142019773508,0.452394605982067
194,194,194,194,07-13,1.9494631233899768,1.0738557254874763,0.30841451773884
195,195,195,195,07-14,1.6516431198878148,0.0969754292843468,0.2366188156249965
196,196,196,196,07-15,1.5881445978790059,-0.11130626522572562,0.048519529133309626
197,197,197,197,07-16,1.3543259410686956,-0.8782555501518335,-0.11715028041137542
198,198,198,198,07-17,1.5888884460541541,-0.1088663665717613,-0.3778690431824445
199,199,199,199,07-18,1.385712423104669,-0.7753046552907594,-0.2747641366263744
200,200,200,200,07-19,1.4725535379882455,-0.4904568511389382,-0.2726335002136864
201,201,201,201,07-20,1.8402437319646527,0.7156048686207677,-0.1940764756819143
202,202,202,202,07-21,1.5920419810877056,-0.0985224467495976,-0.07927568308024924
203,203,203,203,07-22,1.4980233014030486,-0.4069134029612013,0.011308215322821669
204,204,204,204,07-23,1.7988832995949575,0.579938389038229,-0.09465403974924928
205,205,205,205,07-24,1.5514094714195776,-0.231801264872334,-0.4365439450005429
206,206,206,206,07-25,1.2787262330503697,-1.126230381571364,-0.3009874676479431
207,207,207,207,07-26,1.2148550133567702,-1.335734562886994,-0.15219208457344224
208,208,208,208,07-27,1.8400033580351465,0.7148164173660012,-0.2077692446068162
209,209,209,209,07-28,1.7702014281229193,0.4858588954858039,0.011860877483310736
210,210,210,210,07-29,1.6972209563573302,0.2464754288379853,0.1259991692777301
211,211,211,211,07-30,1.9531592701469784,1.0859794676684276,0.199770833354606
212,212,212,212,07-31,1.4875092329372446,-0.4414006308048477,0.09075978050546696
213,213,213,213,08-01,1.3497989405040138,-0.8931045784257386,-0.06932225871117492
214,214,214,214,08-02,1.6405991591737898,0.06075010027116703,0.09561971632903717
215,215,215,215,08-03,1.4773776277119426,-0.4746333398140474,0.04915024301549383
216,216,216,216,08-04,1.99893460402772,1.236127279079258,0.07362312488930418
217,217,217,217,08-05,1.868156806126932,0.8071626277871675,0.06798376826951043
218,218,218,218,08-06,1.5322752935919308,-0.29456333956198555,-0.13234267710643088
219,219,219,219,08-07,1.3394833682801617,-0.9269407181445012,-0.04185011900969409
220,220,220,220,08-08,1.27415985502163,-1.141208571984481,-0.14515497446648998
221,221,221,221,08-09,1.6429075953489545,0.06832200876637337,-0.138004338484798
222,222,222,222,08-10,1.809968243255493,0.6162981463384825,0.01388659534553919
223,223,223,223,08-11,1.8812368269322697,0.8500664436773193,0.5355866778075685
224,224,224,224,08-12,1.8101158352905509,0.6167822634200377,0.6399399962316265
225,225,225,225,08-13,2.2937828110459435,2.2032597766276747,0.40338290389331743
226,226,226,226,08-14,1.4650440756122731,-0.5150886614401328,0.3946758210279106
227,227,227,227,08-15,1.2101947992623785,-1.3510205452634811,0.10282078587239085
228,228,228,228,08-16,1.7940411529484337,0.5640556491460409,-0.10564296505386273
229,229,229,229,08-17,1.3473724347648193,-0.9010637672557992,-0.5284844333710891
230,230,230,230,08-18,1.4287916836688812,-0.6340002421374837,-0.4874282339021407
231,231,231,231,08-19,1.5203166162753816,-0.33378903327568343,-0.3468640531551154
232,232,232,232,08-20,1.5401445204701671,-0.2687514646264421,-0.46406867600075624
233,233,233,233,08-21,1.4673163215107057,-0.5076354607813294,-0.45012307471941343
234,234,234,234,08-22,1.5796491870830471,-0.1391720879278041,-0.16085771036708527
235,235,235,235,08-23,1.372881879710686,-0.8173901595677423,-0.10194284382831259
236,236,236,236,08-24,1.957919021947496,1.1015919439764854,-0.10181798763201937
237,237,237,237,08-25,1.6280843284122934,0.019700165956952585,0.0089848379044285
238,238,238,238,08-26,1.5403729087770772,-0.26800232744868285,-0.12881800903556628
239,239,239,239,08-27,1.6699980503831604,0.1571814924373578,0.04766862585962378
240,240,240,240,08-28,1.3275787265499177,-0.9659891695677728,-0.03607254271721285
241,241,241,241,08-29,1.6957131442588296,0.24152964980339806,-0.13153212263498043
242,242,242,242,08-30,1.804738769162608,0.5991449325154656,0.23862152502579873
243,243,243,243,08-31,1.4534686306491795,-0.5530573135496529,0.1869083856697077
244,244,244,244,09-01,2.217461971200433,1.952919558515992,0.4625352373094204
245,245,245,245,09-02,1.5754038156299417,-0.15309734369918845,0.6598469172381592
246,246,246,246,09-03,1.8317583496194785,0.6877719402705035,0.6753198299812423
247,247,247,247,09-04,2.0566378067939945,1.4253997293758311,0.8236227891345506
248,248,248,248,09-05,1.8330419887806773,0.6919824089739636,0.755379505800526
249,249,249,249,09-06,1.7247460101976468,0.3367604413701972,0.7793504636661898
250,250,250,250,09-07,2.092630618000664,1.5434598585118449,0.5702536978873047
251,251,251,251,09-08,1.6192517514512468,-0.009271596505206408,0.2657339561276125
252,252,252,252,09-09,1.4492762803715016,-0.5668086544028063,0.04489423098074511
253,253,253,253,09-10,1.4996069961009466,-0.4017187211823223,-0.21231242095147962
254,254,254,254,09-11,1.4290795710374469,-0.6330559419072409,-0.4350153040657722
255,255,255,255,09-12,1.2542608159913782,-1.2064794702231512,-0.3127960909006274
256,256,256,256,09-13,1.685260091518581,0.2072425598260892,-0.2402760300320078
257,257,257,257,09-14,1.842816460255484,0.7240436824856628,-0.3641857683696908
258,258,258,258,09-15,1.5819307613707474,-0.13168828919108866,-0.15989061890151238
259,259,259,259,09-16,1.2729499603365124,-1.1451771512084203,0.08360864476669057
260,260,260,260,09-17,1.802778471710756,0.5927149549018298,0.327438886347237
261,261,261,261,09-18,1.6996723070837851,0.2545161117860664,0.431287534757873
262,262,262,262,09-19,2.131277010993952,1.6702240093093677,0.9142888754029582
263,263,263,263,09-20,2.0327775329901474,1.3471355729494787,1.166049685808075
264,264,264,264,09-21,2.4654420463555984,2.7663197546794236,1.4346996350622323
265,265,265,265,09-22,1.7334735622229485,0.36538771122228,1.4457527024995098
266,266,266,266,09-23,2.294195869351204,2.2046146504267736,1.221415880385959
267,267,267,267,09-24,1.7198906977853319,0.32083451640973176,0.955481239972333
268,268,268,268,09-25,1.7209176655928715,0.3242030766280622,0.35943972091665705
269,269,269,269,09-26,1.5463270076975577,-0.2484722695322767,0.202354269275297
270,270,270,270,09-27,1.3751564423821692,-0.8099293596546329,-0.06817811236564404
271,271,271,271,09-28,1.4461311522687166,-0.5771249986258803,-0.4062043941231446
272,272,272,272,09-29,1.7993351059952007,0.5814203605811273,-0.6739628849605643
273,273,273,273,09-30,1.1015693611295154,-1.7073231741352712,-0.5559493883607696
274,274,274,274,10-01,1.2311309333460856,-1.2823478683964562,-0.6004319373003301
275,275,275,275,10-02,1.7621985741971131,0.4596087100664921,-0.48500504075926765
276,276,276,276,10-03,1.2937884819526944,-1.0768246532919956,-0.5005098627100495
277,277,277,277,10-04,1.6572712819184692,0.11543638062049427,-0.3160209226986653
278,278,278,278,10-05,1.7709735177087151,0.4883914288764362,-0.24414194582050933
279,279,279,279,10-06,1.43903852889053,-0.6003895340669659,-0.2553710056101334
280,280,280,280,10-07,1.3626127365646832,-0.8510740071275206,0.15902463880898374
281,281,281,281,10-08,1.7416582563780112,0.3922343513287478,0.4305503183691262
282,282,282,282,10-09,2.05180548414957,1.409549213222707,0.3485705115620221
283,283,283,283,10-10,2.153948996589337,1.7445904579813494,0.2816345238097817
284,284,284,284,10-11,1.6210151669550328,-0.003487411966188562,0.6309373493814766
285,285,285,285,10-12,1.316598494931767,-1.0020054605804083,0.951618141956304
286,286,286,286,10-13,2.0015612493317723,1.2447429463026487,0.9483535297417314
287,287,287,287,10-14,2.328251036305586,2.316319106777712,0.9808774846498594
288,288,288,288,10-15,2.0458338201189443,1.3899615399352714,1.2263341093018074
289,289,289,289,10-16,2.2134421672610607,1.9397341874301168,1.2815459001248444
290,290,290,290,10-17,2.0700070839643083,1.4692523359454988,1.1671738091867934
291,291,291,291,10-18,1.4175925008515569,-0.6707347156421863,0.5542145812802524
292,292,292,292,10-19,1.7923505815184635,0.5585104006743431,0.4657809310420477
293,293,293,293,10-20,1.207019376021289,-1.3614362606615342,0.40852220563995306
294,294,294,294,10-21,1.8840700290422867,0.8593596385060431,-0.03288052445322228
295,295,295,295,10-22,2.108703886433446,1.5961818350175492,0.12233252600101285
296,296,296,296,10-23,1.2625884280666062,-1.1791640446135532,0.18521401224040432
297,297,297,297,10-24,1.7015098942693243,0.26054358708322445,0.3748539887343704
298,298,298,298,10-25,1.907374077384794,0.9357993181106918,0.23700638550084122
299,299,299,299,10-26,1.5539108755208688,-0.2235964016977376,-0.08825606726421076
300,300,300,300,10-27,1.6319176998121494,0.032274019104868185,-0.07985398535855799
301,301,301,301,10-28,1.5137302840497202,-0.3553928815727627,-0.35489458506429133
302,302,302,302,10-29,1.277957607313804,-1.1287515531796366,-0.5111287672248983
303,303,303,303,10-30,1.1984026495886588,-1.3897000111511757,-0.5870369857036369
304,304,304,304,10-31,1.6215888187871281,-0.001605774852949846,-0.6266861066053486
305,305,305,305,11-01,1.4150587399150143,-0.679045712570169,-0.39681742111702195
306,306,306,306,11-02,1.559391098313269,-0.2056207063054023,0.1270141378800392
307,307,307,307,11-03,1.9342085738663195,1.0238192313571972,0.3311604222812952
308,308,308,308,11-04,2.2361559700491784,2.0142378008027304,0.23656727938032743
309,309,309,309,11-05,1.5718292446687978,-0.1648223047436395,0.31846383711573695
310,310,310,310,11-06,1.4485580170018366,-0.5691646322587567,0.347748026543033
311,311,311,311,11-07,1.5648648105648593,-0.187666366157712,0.1531802372783653
312,312,312,312,11-08,1.6129580548689069,-0.029915569741626125,0.0025466884914028634
313,313,313,313,11-09,1.5783030658602777,-0.14358750423080874,-0.013109328334882056
314,314,314,314,11-10,1.9606154506939928,1.1104365080809555,-0.03619222587994799
315,315,315,315,11-11,1.5431910890780465,-0.258758405701349,-0.023363975610082563
316,316,316,316,11-12,1.4063345307399204,-0.7076620175291523,0.148710460327692
317,317,317,317,11-13,1.58833038493552,-0.11069686453851947,0.3685361037003309
318,318,318,318,11-14,1.9277184772838407,1.0025310458850212,0.4516694956708361
319,319,319,319,11-15,1.980410514235862,1.1753663560050245,0.38431483756501644
320,320,320,320,11-16,2.1126839519261287,1.6092368599039868,0.663655861292003
321,321,321,321,11-17,1.4199852187727804,-0.6628863543362669,0.685629106947589
322,322,322,322,11-18,1.9173081576296351,0.9683841248327674,0.37301117986066074
323,323,323,323,11-19,1.6285240839395976,0.02114260939499621,0.09202331369047807
324,324,324,324,11-20,1.3558743782571503,-0.8731765166365487,-0.23108842641432623
325,325,325,325,11-21,1.466424465307707,-0.5105608410160712,-0.04555336568587572
326,326,326,326,11-22,1.5216444564406384,-0.3294335807248389,0.015780767011368435
327,327,327,327,11-23,1.7593679618827784,0.4503240100344361,0.07793825566939805
328,328,328,328,11-24,2.0295012176331526,1.3363889210162323,0.043948907840215524
329,329,329,329,11-25,1.7422232355865503,0.39408754134317386,0.28971457371439313
330,330,330,330,11-26,1.2937006949786511,-1.0771126036116438,0.170022773800086
331,331,331,331,11-27,1.9159816838687351,0.9640331542289944,-0.021655858395838407
332,332,332,332,11-28,1.3027029193359931,-1.0475843802106817,-0.34628454273623177
333,333,333,333,11-29,1.4087473312870546,-0.6997477831411104,-0.24065096694260416
334,334,334,334,11-30,1.43568691131785,-0.6113831850261281,-0.2912820605883811
335,335,335,335,12-01,1.9354493168274955,1.0278889961049396,-0.6715450362403503
336,336,336,336,12-02,1.2010857499612644,-1.3808991654863052,-0.6642282460485015
337,337,337,337,12-03,1.2204005291627766,-1.3175446996828208,-0.19682837547550106
338,338,338,338,12-04,1.316086871222609,-1.0036836390595891,0.099377823762289
339,339,339,339,12-05,2.2637202381948787,2.1046514402968923,-0.289462442259198
340,340,340,340,12-06,1.9775104999636623,1.1658540104006123,-0.14061582245055113
341,341,341,341,12-07,1.2241784896540864,-1.3051526000239824,-0.14150107446509352
342,342,342,342,12-08,1.4733575994703167,-0.4878194466344239,-0.05344028701365474
343,343,343,343,12-09,1.2187812165872478,-1.3228562117700755,-0.43650370904035946
344,344,344,344,12-10,1.4771686176502423,-0.4753189143509563,-0.9171139707089098
345,345,345,345,12-11,1.5630164766411436,-0.1937290918633361,-0.8076776874251239
346,346,346,346,12-12,1.0983730025468486,-1.7178075596106892,-0.4547841833311737
347,347,347,347,12-13,1.4243605246333046,-0.6485349003212675,-0.2914769781217193
348,348,348,348,12-14,2.1188742202905395,1.6295415779292777,-0.11557931477686151
349,349,349,349,12-15,1.5175045255726594,-0.3430129805133492,0.16120323923402366
350,350,350,350,12-16,1.7989225290577953,0.5800670657181907,0.5860649002766917
